HBA,SMILES
9.0,COc1ccc(C(=O)Sc2nnc(-c3ccc(OC)c(OC)c3)o2)cc1OC
10.0,O=C(CSc1nnc(-c2ccc([N+](=O)[O-])cc2)o1)Nc1nncs1
9.0,COc1cc(C(=O)OCC(=O)c2cnc([S-]C)o2)ccc1OC(C)=O
7.0,CNC(=O)COC(=O)Cc1nnc([SH](=O)(O)c2ccc(Cl)cc2)o1
9.0,CCSc1nc(C)c2c(=O)c3c(N)c(C#N)c(N)nc3n(CC)c2n1
8.0,CCn1c(COc2ccccc2)nnc1SCC(=O)CC1C(=O)c2ccccc2N(C)C1=O
9.0,COc1ccc(-c2nnc3n(CC(=O)[O-])nnn23)cc1
9.0,COc1cc(NC(=O)CSc2nc3ccc([N+](=O)[O-])cc3o2)cc2c1OCO2
8.0,COCCn1c(=O)c(C(=O)NC2CCOC2)nc2c3ccc(OC)cc3oc21
9.0,COc1cc(OC)c(OC)c(NC(=O)COC(=O)c2ccc([N+](=O)[O-])cc2)n1
8.0,COC(=O)c1cc(-c2nnc(-c3nc4ccc(Cl)cc4o3)o2)oc1C
8.0,COc1cc(/C=N/OC(=O)c2ccc([N+](=O)[O-])cc2OC)cc(OC)c1
6.0,COc1ccc(OCc2nnc(-c3ccc(OC)cc3)o2)cc1
8.0,CCOC(=O)C(=O)COC(=O)CSc1nc2ccccc2o1
8.0,CCNC(=O)CSc1nnc(NC(=O)c2ccc(OC)c(C#N)c2)n1C
9.0,COc1ccc(-c2cc3n(n2)[C-]N=C(SCC(=O)Nc2ccc(C(=O)[O-])cc2)N3C)cc1
9.0,COc1ccc(OCc2nnc(SCC(=O)Nc3cccc(OC)c3OC)n2C)cc1
9.0,COc1ccc(-c2nnc(CSc3nnc(NC(C)C)o3)o2)cc1
10.0,O=[N+]([O-])c1cccc(Nc2nnc(CSc3nncs3)o2)c1
7.0,Cc1oc(C(=O)C[S-]c2nnc(-c3ccc(F)cc3)o2)cc1C#N
10.0,Cc1c(C(=O)CSc2nnc(-c3nc4ccccc4o3)o2)cnn1N
7.0,O=C(COCC(=O)c1ccc(NC(F)F)cc1)Oc1cccc2c1nc[nH][n+]2=O
7.0,Cn1nc2cnc3cc(C(=O)OCc4cccc(OC(F)F)c4)ccc3c2n1
8.0,Cc1ccccc1OC(=O)CCCSC1N=NC2=CC=CC3=NNN1C23
10.0,Cc1nnc(-c2nnc(CSc3nnc(-c4ccc(Cl)cc4)n3C)o2)o1
10.0,COCc1nc(-c2ccccc2OC)oc1SCC(=O)Nc1nnon1
10.0,O=C(COC1=CC2OCOC2C=C1)OCC(=O)N(Cc1nnco1)C(=O)O
7.0,COC(=O)C[S-]C1=NC2Oc3cc(C)ccc3NC2=N1
7.0,COc1ccc2c(c1)N(C)CC(/C=C1\ON=C(Nc3ccccn3)O1)=C2
10.0,COc1ccc(C(O)n2nnnc2-n2ncnn2)cc1
6.0,O=C(C[S-]c1nnc(-c2ccc(Br)cc2)o1)Nc1ccccc1O
8.0,COc1cc(OC(F)F)ccc1-c1nnc(SCC(=O)NC(=O)C(C)C)n1C
9.0,CCCn1c(SCC)nc2nc3n(c2c1=O)C(=O)N1CCOC=C1O3
10.0,COc1ccc(S(=O)(=O)[n+]2nc3sc(-c4cnco4)nn3n2)cc1
7.0,CCOc1ccc(OC)cc1CSCc1nc(C)c2nc(-c3ccccc3)oc2n1
8.0,CCOC(=O)c1cc(OCC)c(-c2nnc(-c3ccc(OC)cc3)o2)cc1OC
9.0,COc1cccc(OCc2nnc(CSc3nnc(C)o3)o2)c1
6.0,CC1=NC2=NC(c3ccc4c(c3)ncn4C)=NC(=O)C2S1
7.0,COc1ccc(Cn2nnnc2SCC(=O)Nc2ccc(Cl)cc2)cc1
9.0,COc1ccc(NC(=O)COC(=O)OCc2nnn[nH]2)c(OC)c1
9.0,COc1cc(Cl)ccc1OCc1nnc(C[SH2]c2nncs2)n1N
7.0,Cc1ccc(OCC(=O)Nc2nc3cc(Cl)c([N+]([O-])O)cc3s2)cc1
9.0,COc1ccc(/C=C2\ON=C(c3cnc(C#N)o3)O2)cc1N=O
10.0,CCOC1=CN=C2SC(SSCC(=O)Nc3cccc([N+](=O)[O-])c3)=N[C@@H]2C1=O
7.0,COC(=O)c1ccc2sc(NC(=O)COc3ccccc3OC)nc2c1
10.0,CCOCOC(=O)c1nn2nc(SC)c([S-]C)nc2c1N
10.0,O=[N+]([O-])c1ccc(OCc2nnc(SCCO)o2)c([N+](=O)[O-])c1
6.0,CCNC(=O)Cn1c(C)nc2c([N+](=O)[O-])cccc2c1=O
8.0,O=C(COC(=O)c1cc(Cl)c(O)c([N+](=O)[O-])c1)c1ccc2c(c1)OCO2
10.0,Cn1c(SCC(=O)[O-])nnc1SCc1nnc(-c2ccccc2)o1
7.0,CCNC(=O)SCC(=O)OCOC(=O)c1ccccc1OCC
8.0,CCCn1c(COc2ccc(OC)cc2)nnc1SCc1ccc2c(c1)ncn2C
8.0,COc1c(Cl)ccc(NC(=O)COC(=O)c2ccc(C(=O)[O-])cc2)c1[N+](=O)[O-]
9.0,COc1ccc(-c2nnc(C3NC(=O)n4c(C)nnc4N3)o2)cc1
10.0,CCCc1nnc(-c2nnc([S-]Cc3nnc(-c4ccccc4)o3)o2)o1
7.0,CCn1c(COc2ccc(OC)cc2)nnc1SCC(=O)c1cccc(Cl)c1
7.0,Cc1ccc(-c2nnc(CSc3nnc(-c4ccc(Cl)cc4)o3)n2C)cc1
7.0,CC/C(=C\c1ccc2oc(=O)nnc2c1)C(=O)OCCC(=O)c1ccc(C)cc1
10.0,O=C(COC(=O)c1nnc(Cc2nnco2)o1)Nc1cccs1
10.0,COC(=O)C(C#N)c1nnc(SCC(=O)c2ccc(OC)c(OC)c2)o1
7.0,Cc1ccc(Cl)c(-c2nnc(SCC(=O)OCC(N)=O)n2C)c1
7.0,Nn1c(Cc2cccs2)nnc1SCC(=O)Nc1cccc(F)c1Cl
8.0,Cc1cccc(Sc2nnc(-c3cncs3)o2)c1[N+](=O)[O-]
7.0,COc1cc2oc(SCC(=O)Nc3cccc([N+](=O)[O-])c3)nc2cc1Cl
9.0,CCn1c(COc2ccc([N+](=O)[O-])cc2)nnc1SCC(=O)/C=C/O
10.0,O=CCOc1ccc(-c2nnc(SCC(=O)Nc3nncs3)o2)c(Cl)c1
10.0,CCNC(=O)COC(=O)CSc1nc2c(=O)n(C)c(=O)oc2n1C
8.0,COc1ccc(C(=O)OCC(=O)Nc2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
7.0,COc1ccc(-c2nnc(COc3ccccc3OC)o2)cc1OC
10.0,CCc1c(C(C)C)noc1[S-]c1nnc(Nc2nncs2)n1CC
9.0,COc1cc(C(=O)c2ccc(OC)c([N+](=O)[O-])c2)cc(-c2nc(N)ns2)c1
8.0,c1ccc2oc(-c3nnc(SCc4ccc5c(c4)OCO5)o3)nc2c1
6.0,CCCOc1ccccc1NC(=O)CSc1nnc(Cc2ccccc2)o1
9.0,COc1cc(NC(=O)CSc2nnc(C3CCOCC3)n2C)ccc1[N+](=O)[O-]
9.0,CCCc1nc2nc(CC(=O)N/N=C/c3ccc4c(c3)OCO4)oc(=O)c2s1
8.0,CCCOc1ccc(C(=O)Nc2nnc(SCCC(=O)/C=N\C)s2)cc1
10.0,CCc1nnc(SCC(=O)Nc2nnc(-c3ccco3)o2)n1[C@H](C)CO
9.0,COc1cccc(-c2nnc(CSc3nnc(NC(C)=O)s3)o2)c1
6.0,O=C(Nc1cccc([N+](=O)[O-])c1O)c1ccc([N+](=O)[O-])cc1
10.0,COCc1nnc2sc(OC(=O)COC(=O)c3cccc(F)c3)nn12
8.0,N#Cc1ccc(OCc2nnc(SCc3ccc([N+](=O)[O-])cc3)o2)cc1
6.0,O=C(COS(=O)(=O)c1ccc([N+](=O)[O-])cc1)Nc1ccc(F)cc1
8.0,CCn1nc(C(=O)CSc2nnc(-c3ccc(Cl)cc3Cl)o2)cc1C#N
7.0,COC(=O)c1ccc(OCC(=O)OCC(=O)Nc2cccs2)cc1
8.0,CCSc1nnc(NC(=O)SCC(=O)Nc2ccccc2OC)n1C
8.0,O=C(NCc1cnco1)Sc1nc(-c2cccc([N+](=O)[O-])c2)cs1
6.0,COc1cc(Cl)ccc1C(=O)NCCSc1nnc(-c2ccc(Cl)cc2Cl)o1
8.0,COc1ccc(OCC(=O)C[S-]c2ncnc(C)c2C=O)c(OC)c1
9.0,Nc1nnc(C[S-]c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)s1
8.0,CCOC(=O)CCC(=O)OCNc1nc2sccc2n1C
8.0,COC1CCC2=C(C1)C(=O)N(CC(=O)c1cnc(SCC(=O)O)o1)C2=O
10.0,O=C([O-])c1ccc2nc(CSc3nnc(-c4cccc([N+](=O)[O-])c4)o3)oc2c1
7.0,Cn1c([NH+]c2ncc(C(=O)NC3CCCC3)o2)nnc1-c1cc(Cl)ccc1Cl
8.0,N#CC(SCC(=O)OCCC(=O)OCc1ccccc1)c1ncco1
8.0,CCCOC(=O)c1ccc2[nH]c(COC(=O)CO[C@H]3COCCO3)nc2c1
7.0,COC(=O)COc1ccc(-c2nnc(-c3ccccc3OC(F)F)o2)cc1
7.0,CCn1nc(C(=O)OC)nc1SCCC(=O)c1ccc(Cl)cc1Cl
9.0,CCOC(=O)NCC1=NN=C(SCC(=O)Nc2ccc(C(=O)OC)cc2)[N+]1C
8.0,Cc1nnc(-c2ccc(C(=O)CSc3nc(-c4ccccc4)no3)cc2)o1
7.0,COC(=O)c1ccc(NC(=O)COC(=O)c2cccs2)c(OC(F)F)c1
8.0,CC1=C2N=C(N)NC=C2OC(CCSc2nc3ccc(Cl)cc3s2)=N1
10.0,CCOC(=O)COC(=O)Cc1nnc(Nc2cc(Cl)c(OC)c(OC)c2)s1
8.0,COC(=O)c1ccc(OCc2nnc(-c3ccc4c(c3)OCO4)n2C)cc1
7.0,Cc1ccc(OCc2nnc(NC(=O)CSCC(=O)O)n2C)cc1
8.0,COc1ccc(Nc2nnc(-c3cc(C)on3)o2)cc1OC(F)F
7.0,Cc1oc(C(=O)OCCC(=O)NNc2nc3ccccc3s2)c(C)c1C
7.0,O=[N+]([O-])c1ncc(-c2ccc3nnn(Cc4ccc(Cl)cc4)c3c2)o1
9.0,CCOC(=O)Oc1nc(-c2ccc(OC)c(OC)c2)nnc1C(=O)NC1CCCC1
9.0,Nc1nonc1Cc1nnc(-c2nc(-c3ccc(Br)cc3)cs2)o1
9.0,CCNc1nnc(C[S-][C@H](C)C(=O)Oc2cn[nH]c(=O)c2)n1C
7.0,O=[N+]([O-])c1ccc(-c2noc(-c3cc4cc(Cl)ccc4o3)n2)cc1[O-]
8.0,COc1cc(C(=O)CSc2nnc3c(n2)SCC3)ccc1OC(C)C
7.0,COC(=O)c1cccc2nc3[nH]c(SCc4ccc([N+](=O)[O-])cc4)nc3c(Cl)c12
9.0,O=[N+]([O-])c1cccc(-c2nnc3nnc(Cc4ccco4)nn23)c1
8.0,Clc1ccccc1Sc1nc2c(cnc3nnnn32)o1
9.0,CCCOc1cc([N+](=O)[O-])c2c(c1)[n+](=O)c1c(=O)onc(OC)c1n2C
9.0,Cn1c(Oc2ccccc2)nnc1SCCSc1nncs1
8.0,Cn1c(CSc2nc3ccc([N+](=O)[O-])cc3n2C)nnc1-c1ccc(Cl)cc1
10.0,COC(=O)c1sc(C)nc1COC(=O)Sc1nnc(C)n1C
9.0,Cc1ncc(-c2nnc(SCC(=O)Nc3ccc4c(c3)OCO4)o2)o1
6.0,CCNC(=O)CSc1nnc([S-]Cc2ccccc2)n1C
10.0,Cn1c(-c2ccccc2)nnc1-c1nnc(SCC(=O)c2ccc3c(c2)OCO3)o1
6.0,CC(=O)Nc1ccc(-c2nnc(SCC(=O)/C=C/c3cccc(Cl)c3)o2)cc1
9.0,O=C(CSc1nnc(COc2ccncc2)o1)c1ccc2c(c1)OCO2
9.0,Cn1c([S-]CC(=O)Nc2nnns2)nnc1-c1ccc(Br)cc1
7.0,O=[N+]([O-])c1cccc(-c2ncc(-c3cc4cc5c(cc4o3)OCCO5)o2)c1
8.0,CCNC(=O)COC(=O)CSc1nc2c(s1)c(=O)oc1ccccc12
10.0,CCc1nnc(CSc2nnc(-c3cc(OC)cc(OC#N)c3)o2)o1
7.0,COC(=O)c1ccc(-c2nnc(SCc3ccccc3)n2C)cc1OC
10.0,Nc1nnc(NCCCOC(=O)c2cc3nc(Cl)cnc3s2)s1
8.0,COc1ccc(-c2nnc(SCc3cc(C(=O)[O-])ccc3OC)o2)cc1
9.0,O=[N+]([O-])c1snnc1[S-]Cc1nc2cc(Cl)cnc2o1
8.0,CCc1sc(NC(=O)COC(=O)COC(=O)c2ccco2)nc1C
7.0,CCOC(=O)c1ccc(C(=O)OCC(=O)Nc2ccc3c(c2)OCO3)cc1
10.0,COC(=O)c1ncc(-c2n[nH]c(SCC(=O)Nc3ccc4c(c3)OCO4)n2)o1
10.0,COc1cc([N+](=O)[O-])ccc1C(=O)Oc1nnc(-c2ccc([N+](=O)[O-])cc2)o1
8.0,COc1ccc(/C=C/c2nnc(-c3cc4csnc4o3)o2)cc1OC
9.0,CCCOC(=O)c1c(OC)nc(N)o/c1=N\c1ccc(C(=O)[O-])cc1
9.0,CCOc1sc(C(=O)OCC(=O)Nc2ccc([N+](=O)[O-])cc2)c(C)c1C(=O)[O-]
9.0,Cn1c(SCC(=O)Nc2nccs2)nnc1-c1ccc([N+](=O)[O-])cc1
8.0,COc1cccc(-c2nc(CSc3nncn3Cc3ccco3)n[nH]2)c1
6.0,Cc1ccc(/N=C/n2cc([N+](=O)[O-])c(=O)[nH]c2=O)cc1C
9.0,O=C(CSc1nnc(-c2cccc([N+](=O)[O-])c2)o1)Nc1nccs1
8.0,Cn1c(NN=O)nnc1SCC(=O)CNc1ccc(Cl)cc1
6.0,O=C([O-])CCNc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-]
8.0,COC(=O)c1ccc(-c2nnc(SCc3ccccc3)n2C)c([N+]=O)c1
10.0,CCOc1ccc(OCc2nnc(SCc3nnn(C)n3)o2)cc1
6.0,CN(C=O)c1nc2sc(SCCc3ccccc3)nc2c(=O)[nH]1
7.0,O=[N+]([O-])c1c(Cl)ccc(CSc2nnc(-c3cccs3)o2)c1Cl
9.0,Cn1nnnc1CSc1nc(Nc2cccc(CNC(=O)c3ccccc3)c2)n[nH]1
9.0,CCCNc1nnc(/C=N/Cc2c(C)nn(CC(=O)OC)c2C)n1C
10.0,CCOc1cc(OC)cc(-c2nnc(SCC(=O)Nc3nccnn3)o2)c1
8.0,COc1ccc(CSc2nnnn2C)c([N+](=O)[O-])c1
9.0,COc1ccc(C(=O)O)cc1NC(=O)CSc1nnc(CSc2ccco2)o1
9.0,Cc1csc(C(=O)C[S-]c2nnc([N+](=O)[O-])o2)n1
9.0,CCc1nnc(NC(=O)CSc2nnc(-c3ccc(OC)cc3)o2)o1
10.0,Cn1c(SCc2nnc(-c3nncs3)o2)nnc1-c1ccc(Cl)cc1
8.0,COC(=O)c1cc(OC)ccc1-c1nc(-c2nc(C)c(C)o2)no1
7.0,Cn1c(SCC(=O)c2ccc([N+](=O)[O-])cc2)nnc1-c1ccccc1
8.0,Cc1ccc(-c2ccn3c(SCc4nnc(C)n4C)nnc3n2)cc1
10.0,Cc1nnoc1CCOC(=O)CSc1nnc(CCC(=O)O)o1
8.0,CSc1nc2[nH]c(SCC(=O)Nc3ccccc3)nc(=O)n2n1
8.0,COc1cc2cc(-c3nc(=O)c4ccccc4o3)c(N)nc2c(OC)c1O
8.0,COC(=O)c1ccc(CSc2nnc(SCc3ccco3)o2)cc1
7.0,CCOC(=O)c1c(C)sc2nnc(COc3ccccc3)nc12
7.0,Cn1c(SCC(=O)Nc2nc3c(s2)CCC3)nnc1-c1ccccc1
7.0,O=C(CSc1nnc(C(=O)c2ccccc2)o1)c1cc2ccccc2o1
10.0,COC(=O)c1ccc2c(COC(=O)c3nc(=O)[nH]c4nocc34)nn(C)c2c1
8.0,COc1cc(C(=O)OCC(=O)Nc2cccc(Cl)c2)c(OC)c([N+](=O)[O-])c1OC
9.0,CC(C)Oc1ccc(C(=O)CCSc2ncc(-c3nnno3)cn2)cc1
9.0,O=C(Sc1nnn2c(n1)nc1ccccc12)c1ccc([N+](=O)[O-])cc1
7.0,Cc1cc(CSc2nnc(SCc3nc4ccccc4s3)n2C)ccc1Cl
7.0,CCC1=C(C)N2C=NC(CC(=O)Nc3cc(Cl)cc([N+](=O)[O-])c3)=NC2S1
7.0,Cn1c(SCC=O)nnc1SCC(=O)Nc1cccc(Cl)c1
9.0,COc1ccc(OCc2nnc(-c3ccc4c(c3)C(=O)OC(OC)C4=O)o2)cc1
8.0,C[C@H]1Cc2c(oc3nc(CSC4=Nc5cc(C(=O)O)ccc5[S-]4)oc23)O1
10.0,Cn1c(SCc2cc3ncc(=O)oc3cn2)nnc1C(C#N)c1ccsc1
10.0,CCOC(=O)CC(=O)n1c(=O)nc(SCc2ccc(C)cc2)n2ncnc12
7.0,Cn1c(COc2cccc(C(=O)[N+](C)[O-])c2)nnc1SCc1cccc(Cl)c1
8.0,COc1cc2c(cc1Cl)C(NCSc1nnc(C)n1C)N=N2
10.0,O=[N+]([O-])c1nnc(SCc2nnc(COc3ccccc3Br)o2)o1
8.0,COc1cc2ccc(OC(=O)COCc3cccc([N+](=O)[O-])c3)cc2oc1=O
9.0,COc1ccc(-c2nnc([S-]Cc3nnc(C)o3)o2)c(OC)c1
7.0,CCC(=O)Nc1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)n2CC)cc1
10.0,Nc1nnc2c(n1)oc1nc(SCC(=O)Nc3ccccc3F)nnc12
9.0,C[S-]c1nnc(SCc2nnc(-c3ccc(Br)cc3)n2C)n1N
