rotatable,SMILES
3.0,O=C(Cc1ccccc1)C1COc2ccccc2O1
4.0,COc1ccc(/C(C)=N/NC(=O)c2ccc(Br)cc2)c(F)c1
4.0,COc1ccc(/C=C/C(=O)Nc2ccc3cccc(Br)c3n2)cc1
3.0,c1ccc(-c2nc(N3CCN(c4nc5ccccc5[nH]4)CC3)no2)cc1
4.0,COc1ccc(/C(O)=C2\C(=O)CN(C)C2c2cccc(OC)c2)cc1
4.0,Cc1cccc(OCC(C)n2cnc3ccccc3c2=O)c1C
5.0,COc1cc(NC(=O)COC(=O)c2ccncc2)ccc1Br
3.0,O=c1[nH]c(COc2ccc3c(c2)OCO3)nc2ccccc12
4.0,c1ccc(-c2csc(Nc3nnc(-c4ccccc4)o3)n2)cc1
3.0,CC1CN(c2ccccc2)CCN1C(=O)Cc1cc2cc(Cl)ccc2oc1=O
4.0,O=C(NCC1=NC(c2ccc(Cl)c(Cl)c2)=NC1=O)Nc1ccccc1
3.0,O=C(NNC(=O)c1ccc([N+](=O)[O-])cc1Br)c1ccc(Cl)cc1
5.0,Cc1ccccc1OC(C)C(=O)Nc1ccc(C(=O)O)cc1
4.0,COc1ccc(/C(C)=N/NC(=O)c2ccc(Br)cc2)cc1
4.0,C[C@H](OC(=O)c1cc(Cl)cc(Cl)c1)C(=O)Nc1ccc(Cl)cc1Cl
4.0,Clc1cc(-c2ccc(Br)cc2)ccc1OCc1ccccc1
4.0,Cc1cc(C)c(OCC(=O)NC2=C(Cl)C(C)NC(=O)O2)c(Br)c1
3.0,C(=N\N=C\c1cc2ccccc2[nH]1)\c1ccccc1
4.0,Cc1cc(C)c(NC(=O)COc2ccccc2Cl)c(C)c1Cl
3.0,O=C(Cc1ccc2ncoc2c1)Nc1cccc(Br)c1
2.0,O=C(Nc1ccccc1Cl)C1=CN2C=CC=C(Cl)C2C1
3.0,O=C(Nc1nc2ccccc2s1)c1ccc([N+](=O)[O-])cc1
4.0,O=C(C[S-]c1ccccc1Cl)Nc1ccccc1
3.0,O=C([NH2+]/N=C/c1ccc(Br)cc1)c1ccccc1
4.0,O=C(CNC(=O)Nc1ccccc1)Nc1ccc2c(c1)OCCO2
3.0,O=C(c1cccc(Cl)c1)N1CCN(c2cccc([N+](=O)[O-])c2)CC1
4.0,Cc1coc2ccc(CN3N=CC(Nc4cccc(Cl)c4)C3=O)cc12
5.0,O=C(COC(=O)/C=C/c1c(F)cccc1Cl)Nc1ccccc1Cl
4.0,O=Cc1ccc(COC(=O)c2ccccc2F)cc1
4.0,O=C(Nc1nccs1)c1ccc2cc(C(=O)c3ccccc3)c(=O)oc2c1
2.0,S=C(NNC(=S)Nc1ccc(Cl)cc1)Nc1ccccc1
4.0,Cc1ccc(/C=C/c2nnc(C(=O)Nc3ccc(C(F)(F)F)cc3)o2)c(Cl)c1
4.0,COc1ccc(C(=O)N/N=C/c2cc3ccccc3cc2Br)cc1
3.0,Cn1c(=O)n(CCc2ccc(O)c(Cl)c2)c(=O)c2ccccc21
3.0,O=C(Nc1ccc2c(c1)OCO2)C1CC(c2ccc(Cl)cc2)=NN1
3.0,O=C(Cc1nc2ccccc2s1)OCC(F)(F)F
4.0,CCOc1cc(-c2ccccc2)ccc1C1NC(=O)c2ccccc2N1
