HBA,SMILES
3.0,CCOc1cccc(/C=N/NC(=O)C(C)CC)c1
3.0,Cc1ccc(/C=N/NC(=O)COc2ccc(Br)cc2)cc1
2.0,O=C(COc1ccc(-c2ccccc2)cc1)Nc1ccc(Br)cc1
2.0,O=C(Nc1cccc(Cl)c1)c1ccc(OCc2ccccc2)cc1
2.0,CC(=O)NNCCCc1ccccc1Cl
4.0,Cc1ccc(C(=O)NCC(=O)COC(=O)c2ccc(Cl)cc2)cc1
1.0,CCc1ccc(NC(=[SH+])NC(=O)/C=C/c2ccccc2)cc1
4.0,N#Cc1ccc(OCC(=O)NC(=O)Cc2ccc(Br)cc2)cc1
2.0,Cc1ccc2cc(/C=C/N=C/c3cccc(Cl)c3)oc2c1
4.0,CCc1cccc(NC(=O)CSc2n[nH]c(-c3ccccc3Cl)n2)c1
3.0,O=C(COc1cccc(F)c1)NC(=O)c1ccc(Cl)cc1
3.0,O=C(COC(=O)Cc1ccccc1Br)Nc1ccccc1
4.0,Cc1nnc(NC(=O)c2ccc(Br)cc2)s1
4.0,COC(=O)c1ccc(/N=C/C(=O)Nc2ccc(Br)cc2)cc1
2.0,CCOc1ccc(C[NH2+]Cc2cccc(OC)c2)cc1
3.0,CC(=O)c1ccc(NC(=S)N2CCN(c3ccccc3C)CC2)cc1
3.0,COc1cccc(/C=C/C(=O)NC(=O)c2ccccc2F)c1
4.0,COc1ccc(NC(=O)COC(=O)Cc2ccc(Cl)c(Cl)c2)cc1Cl
1.0,CCC(=O)Nc1ccc(/C=C/c2ccc(-c3ccccc3)cc2)cc1
3.0,C[NH+](C)CCOc1ccc([N+](=O)[O-])cc1
1.0,CCCCCCOC
3.0,COc1ccc(NC(=O)CSc2ccc(F)cc2)cc1
4.0,CCOc1ccccc1COc1ccc(C2CCC(C(=O)O)CN2)cc1
3.0,Clc1ccc(C2=Nn3c(nc4ccccc43)C2)cc1
3.0,Cc1ccc(CC(=O)N2CCN(CC(=O)Nc3ccc(Br)cc3)CC2)cc1
2.0,C/C=C/CCCCOc1ccccc1OC
3.0,COc1ccc(/C=C(\C)NC(=O)C(=O)Nc2ccccc2)cc1
3.0,O=C(OC1Cc2ccccc2NC1=O)c1ccc(F)cc1
4.0,COC(=O)CN/N=C/c1ccccc1
2.0,O=C(Cc1ccc(O)cc1)Nc1ccc(Br)cc1
3.0,COc1ccccc1N1CCN(C(=S)N/C=C/c2ccc(F)cc2)CC1
2.0,Cc1cccc(NC(=O)CCNC(=O)c2ccc(Cl)cc2Cl)c1C
3.0,Brc1ccc(CCCCCCc2coc(-c3ccccc3)n2)o1
3.0,O=C(COC(=O)c1ccc(Cl)c(Cl)c1)c1ccccc1
2.0,CCOc1ccc(CNC(=S)Nc2ccccc2)cc1
3.0,CCc1ccc(C(=O)NC(=O)CNCC(F)(F)F)cc1
1.0,c1ccc(C[NH2+]OCc2ccccc2)cc1
3.0,N#Cc1ccc(OCC(=O)NCCc2ccccc2)cc1
3.0,O=C(COc1ccc(O)cc1)Nc1ccc2cc(Br)ccc2c1
3.0,O=C(COC(=O)/C=C/c1ccc(Br)c(Br)c1)Nc1ccccc1F
4.0,O=C(Oc1ccccc1)C(=O)Oc1ccc(Br)cc1
4.0,COc1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1
1.0,Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1Cl
4.0,CN(C)C(=O)C[S-]C(=O)c1ccncc1
2.0,C/C(=N\NC(=S)Nc1ccc(F)cc1)c1ccc(F)cc1
3.0,CCc1ccc(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1
4.0,O=C(COC(=O)CC(=O)NC1CCCCC1)Cc1ccccc1
3.0,Cc1ccc(/C=N/NC(=O)c2ccc(Cl)cc2O)cc1
3.0,COC(=O)c1ccc(NC(=S)NC(C)c2ccccc2)cc1
3.0,O=C(COc1ccccc1)N/N=C/c1ccccc1Cl
1.0,CC(NC(=O)c1ccc(F)cc1)c1cccc(Br)c1
2.0,S=C(NC/N=C/c1ccccc1Cl)Nc1ccc(Cl)cc1
2.0,COc1cc(C(=O)NC(C)C)ccc1Cl
2.0,O=C(NCCO/C=C/c1ccccc1)c1ccccc1F
3.0,COc1ccc(OCCCc2c(C)[nH]c3ccccc3c2=O)cc1
2.0,C=CNC(/C=C/c1ccccc1)CCOCc1ccccc1
3.0,Cc1ccc(OCCCNC(=O)COc2ccc(F)cc2)cc1
3.0,CCCCC(=O)Nc1ccc(OC(C)=O)cc1Cl
2.0,O=C(C[S-]c1ccccc1Cl)Nc1ccc(Cl)c(Cl)c1
1.0,CC/C=C/C(=O)NCCCCCCCC
3.0,O=[NH+]c1ccc(N/N=C/c2ccccc2)c(Br)c1
1.0,Clc1ccc2[nH]c(-c3ccccc3Cl)nc2c1
2.0,CC(=O)c1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1
3.0,O=C(COc1ccccc1)NNC(=O)c1ccc(Cl)cc1
4.0,Cc1ccc(OCC(=O)NNC(=O)COc2ccc(Cl)cc2)cc1
4.0,COCCCOc1ccc(C(=O)OC(C)C)cc1
2.0,CCCOc1cc(Cl)cc(NC(=O)/C=C/c2ccccc2Cl)c1
2.0,Cc1ccc(C(=O)Nc2ccccc2O)cc1
3.0,Cc1ccc(OCC(=O)N/N=C/c2ccc(Br)cc2)cc1
3.0,O=[N+]([O-])c1ccc(Nc2cccc3ccccc23)cc1
4.0,O=C(COc1ccc(F)cc1)NS(=O)(=O)c1ccc(Br)cc1F
1.0,CCc1ccc(NC(=O)/C=C/c2ccccc2)cc1
3.0,C=CC/C=N/NC(=O)COc1ccc(Br)cc1
2.0,COc1ccc(CNC(=O)NC(C)(C)C)cc1
3.0,O=C(CCCOc1cccc(Br)c1)NCc1ccco1
2.0,CC(C)Oc1ccc(/C=N/c2ccc(C(C)C)cc2)cc1
3.0,Cc1ccc(/C=N/NC(=O)c2ccc(OC(F)(F)F)cc2)cc1
2.0,CC(C)COc1ccc(C(=O)NCc2ccccc2Cl)cc1
3.0,COc1ccc(CNc2ccc(O)cc2)cc1
3.0,CCCNCCCOc1ccccc1OC
3.0,O=C(CC(=O)c1ccccc1)Nc1ccc([S-]C(F)F)cc1
3.0,Cc1cc(Cl)ccc1C(=O)Nc1ccc(S(=O)(=O)O)cc1
4.0,COc1ccc(C(=O)Nc2ccc3c(c2)OCCO3)cc1
3.0,CNC(=O)CC(=O)N/N=C(\C)c1ccccc1
3.0,CCNC(=S)N/N=C/c1ccc(SC)cc1
2.0,CCCOc1ccc(OCc2ccc(C)cc2)cc1
2.0,O=C(COc1cc(F)ccc1F)Nc1ccc(Cl)c(Cl)c1
1.0,O=C(Cc1cccc(Br)c1)Nc1ccc(-c2ccccc2)cc1
3.0,C/C(=N\NC(=O)COc1ccccc1Br)c1ccccc1
4.0,CCCNC(=O)C1=Cc2ccc(C(=O)[O-])cc2OC1
3.0,COc1ccc(/C=N/NC(=O)c2ccc3ccccc3c2)cc1
3.0,Fc1ccc(N2CCN(c3cccnc3)CC2)cc1
2.0,Cc1cc(Cl)ccc1NC(=S)NCc1n[nH]c2ccccc12
2.0,CCCNNC(=S)NCc1ccccc1
3.0,CCc1cc(Cl)ccc1OCC(=O)CNC(=O)c1ccccc1
1.0,O=C(/C=C/c1c(Cl)cccc1Cl)Nc1ccc(Cl)cc1
2.0,O=C(NCc1ccco1)Nc1c(F)cc(Cl)cc1Cl
4.0,CC(=O)Nc1ccc2nc(NC(=O)c3ccc(Br)cc3)sc2c1
3.0,O=C(COc1ccccc1)NC(=O)c1ccc(Br)cc1
2.0,COc1ccc(/C=C/C(=O)Nc2ccc(Br)cc2)cc1
3.0,COc1ccc(/C=C/C(=O)N/N=C/c2ccc3cc(Br)c(Cl)cc3c2)cc1
3.0,N#Cc1ccc(NC(=O)CCC(=O)NCCc2ccccc2)cc1
4.0,COc1ccc(C(=O)OC(C)C(=O)c2ccc(C)cc2)cc1
3.0,N#Cc1ccc(NC(=O)COc2ccc(Br)cc2)cc1
3.0,CCCCNC(=O)c1ccc2c(c1)OCO2
1.0,CC[C@H](C)c1ccc(NC(=[SH+])NC(=O)/C=C/c2ccccc2Cl)cc1
3.0,O=C(COc1c(Cl)cccc1Cl)NCCC(=O)Nc1ccccc1Cl
2.0,O=C(N/N=C/c1ccc(CBr)cc1)c1ccc(Cl)cc1
3.0,O=C(CO/N=C/c1ccccc1)Nc1cccc(Cl)c1
3.0,O=C(/C=C/c1ccc(Br)cc1)Nc1nc(-c2ccccc2)cs1
2.0,O=C1N=C(c2ccccc2F)C(=O)N1Cc1ccc(Cl)cc1
2.0,Cc1ccc(-c2ccc3[nH]c(=O)n(C)c3c2)cc1
4.0,CC(Oc1ccccc1Br)C(=O)Nc1ccc([N+](=O)[O-])cc1
3.0,COc1ccc(NC(=O)COc2cccc(C)c2C)cc1Br
3.0,COc1ccc(/C=N/NC(=S)Nc2ccc(Br)cc2)cc1
3.0,CCC/C=C/C(=O)OCC(=O)Nc1ccccc1C
3.0,O=C(Cc1ccccc1)Nc1nc(-c2ccccc2Cl)cs1
1.0,C/C(=C\C(=O)NC1CC1Cl)c1ccccc1
3.0,COc1ccc(NC(=S)NC(=O)c2ccc3ccccc3c2)cc1
1.0,c1ccc(CCNCc2ccccc2)cc1
4.0,COc1ccc(CNC(=O)NC2=NCC=N2)cc1
3.0,S=C(N/N=C/c1ccccc1)N/N=C/c1ccccc1
2.0,O=C(COc1ccccc1)Nc1ccc(I)cc1
3.0,O=[N+]([O-])c1ccc(OCc2ccc(Cl)cc2)cc1
3.0,COc1cccc(CNc2ccc(/C=C/c3cccc(Br)c3)o2)c1
2.0,O=C(N/N=C/c1ccccc1)C(Cl)(Cl)Cl
3.0,Oc1ccccc1/C=N/Nc1ccccc1
2.0,O=C(O)CCNC(=O)c1ccccc1
2.0,Cc1ccccc1OCC(=O)Nc1ccc(-c2ccc(Br)cc2)cc1
3.0,CCCN(C)S(=O)(=O)c1ccc(NC(=O)NC(C)C)cc1
2.0,CCN/N=C(O)/C=C/c1ccccc1
2.0,CC(O)C(Oc1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1
3.0,CCOc1cccc(NC(=S)N/N=C/c2ccc(C)c(CC)c2)c1
2.0,CC(Nc1ccc2cc(F)ccc2n1)c1ccccc1Cl
1.0,Cc1c[n+](CCC/C=C/c2cccc(F)c2)[nH]n1
2.0,O=Cc1ccc(/C=C/CCc2ccccc2)o1
2.0,O=C(NCC[S-]Cc1ccccc1)c1ccccc1
3.0,CC(=O)c1ccc(OC(C)C(=O)Nc2ccc(C)cc2)cc1
1.0,CCCCCCC(=O)Nc1ccc(Cl)cc1Cl
3.0,COc1ccc(C(=O)Nc2ccc(OCc3ccccc3)cc2)cc1
2.0,COc1ccc(NC(=O)/C=C/c2cccc(C(F)F)c2)cc1Cl
3.0,O=C(c1ccc(/C=N/Nc2ccccc2)cc1)N1CCCCC1
3.0,O=C(OCc1ccccc1)c1ccc(OCc2ccccc2)cc1
3.0,Cc1cc(Cl)cc(NC(=O)COc2ccc(C=O)cc2)c1C
3.0,Cc1ccc(NC(=O)CSC(=O)Nc2ccccc2C)c(C)c1
2.0,O=C(C/N=C/c1ccccc1Cl)NCc1cccc(F)c1
3.0,O=Nc1ccc(C(=O)Nc2cccc(Br)c2)c(F)c1
4.0,Cc1ccc([S+]CC(=O)c2ccc3c(c2)OCO3)cc1Br
3.0,CC(Cl)CC(O)OCCCc1ccco1
3.0,CCOc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1C
1.0,Clc1ccc(CNCc2ccccc2)cc1
3.0,Cc1ccc(CC(=O)OCC(=O)c2ccccc2)cc1Br
2.0,CC(C)C(C)(C)c1ccc(OCC(=O)NCC2CC2)cc1
3.0,COc1ccc(/C=N/NC(=O)/C=C/c2ccccc2)cc1
3.0,COc1ccc(/C=C/C(=O)Nc2ccc(OC)cc2)cc1
3.0,COc1ccc(NC(=O)COc2ccc(Cl)cc2Br)cc1
3.0,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc(Cl)cc1
3.0,COc1ccc(C(=O)N/N=C/c2cccc(F)c2)cc1
1.0,CCCCCCCOC
2.0,COc1ccc(NC(=S)NCC(C)Cc2ccccc2)cc1
3.0,O=C(COc1ccc(Br)cc1)NNC(=O)c1ccccc1
3.0,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1
3.0,Cc1cc(C)cc(OCC(=O)NNC(=O)c2ccc3ccccc3c2)c1
