rotatable,SMILES
1.0,CN1C(=O)NC=C/C1=C\c1ccccc1
0.0,Clc1ccc2c(c1)[S-]c1c(ccc3c1OCO3)O2
2.0,O=C(NC1=CC2CC=CC=C2C=C1)c1ccccc1Br
1.0,c1ccc(-c2ccc3c(c2)[S-]c2ccccc2O3)cc1
1.0,CC1=C(c2cccc(N)n2)c2c(C)c(C)cc3cccc1c23
1.0,c1ccc(C2CCCN2)cc1
0.0,Fc1ccc2c(c1)oc1cc3ccc(Br)cc3nc12
1.0,c1cc2c(cc1N1CCCC1)OCO2
0.0,CC1(C)CC=C2C=C3c4ccccc4CC3C=C2C1=O
1.0,Oc1cccc(C2=CC3=COc4cccc5c4C3C(=C2)C=C5)c1
0.0,Clc1ccc2c(c1)ncc1c3ccccc3ccc21
1.0,NC1=C(c2ccccc2N)CCC2Oc3ccccc3C=C12
1.0,COC(=O)c1ccc2c(c1)oc1cc(Br)ccc12
1.0,Cc1ccccc1C1C=C2Oc3ccccc3N2C(N)=C1C#N
0.0,O=c1c2c(oc3ccccc13)CCc1c-2ccc2c1OCC2
0.0,CC1=C2Nc3ccc4cc(Br)ccc4c3C=NC2=CCC1
1.0,Brc1cccc(-c2ccc3c(n2)oc2c4c(ccc23)CCC4)c1
1.0,C/C=C(\C)c1ccc2c(c1)OCCO2
1.0,NC(=O)c1ccc2c(c1)oc1ccccc12
1.0,OC(=S)Nc1ncc2c(n1)sc1ccccc12
0.0,c1ccc2c(c1)Oc1cc3ccccc3cc1O2
1.0,Oc1ccc(-c2ccc(O)cc2O)nc1
0.0,O=C1NCCc2cccc3cccc1c23
0.0,N=C1NCCC2=C1Cc1ccc3nc(Br)ccc3c1O2
0.0,O=c1c2c[nH]c(=S)[nH]c-2nc2ccccc12
1.0,O=c1c2ccccc2ncn1-c1cccc(O)n1
1.0,Cc1cc2c(oc(=O)c3ccccc32)c(=O)n1-c1ccccc1Br
1.0,O=C(c1c[nH]c2ccc(Br)cc12)N1CCC2CCCCC2C1
1.0,Oc1ccc(C2=NCCC=N2)cc1
0.0,Nc1ccc2c(c1)Cc1ccc(F)cc1O2
0.0,Cc1nc(C)c2c(n1)[S-]c1c(O)ccc(N)c1-2
2.0,Clc1ccccc1/C=N/C1CCCO1
1.0,Cc1ccc(N2CCc3ccccc3C2=O)cc1
0.0,N#Cc1ccc2c(c1)OC(=O)C2=O
2.0,O=C(Nc1ccc(Cl)cc1Cl)c1cc2ccccc2cc1Cl
0.0,Cc1ccc2c3c(oc(=O)c2c1)Cc1ccccc1N3
0.0,O=c1c2coc3ccccc3c-2nc2cc3c(cc12)OCO3
0.0,O=C1c2ccccc2-c2sc3cc4c(cc3c21)=NCN=4
1.0,Nc1ccc(N2C=CC3=CCN=CC3=C2)cn1
1.0,Cc1nc2c(ccc3ccccc32)c(=O)n1-c1ccccc1
0.0,Cc1ccc2c(c1)OC=C1Oc3cc(Cl)ccc3C12
0.0,Nc1nc2c(s1)Oc1ccc(Cl)cc1O2
1.0,Cc1ccc2c(C#N)c(-c3ccco3)ncc2c1
0.0,O=c1c2ccccc2oc2ccc3c(c12)CCCC3
1.0,Clc1cc2nc3ccccc3cc2cc1-c1ccc2ccccc2c1
1.0,O=c1c(-c2cc3ccccc3cc2O)cnc2n1CCCS2
0.0,O=C1NCc2c1[nH]c1cc3cccnc3cc21
1.0,Cc1csc(-c2ccc3ccccc3n2)n1
0.0,Cc1c(O)c2c(ccc3cc(F)ccc32)oc1=O
0.0,Cc1ccc2cc3c[n+](N)ccc3nc2n1
1.0,O=c1[nH]c(-c2cccc(I)c2)nc2ccccc12
0.0,Nc1ccc2nc3c4c(sc3nc2c1)CCCC4
2.0,NC(=O)/C=C/c1ccc(Cl)cc1
2.0,O=C(Nc1cc(=O)c2ccccc2o1)c1ccccc1Br
1.0,CC1(C)c2ccccc2-n2cc3cc(-c4ccccc4)c(=O)[nH]c3c21
1.0,O=C1CC2Nc3ccccc3C2(O)N1C(=O)c1ccccc1
0.0,O=c1c(Cl)ccc2nc3c(cn12)oc1cc2c(cc13)CCNC2
0.0,CC12Oc3nc4ccccc4cc3C1=NNC2=O
0.0,Nc1ccc2c(c1)OC1CCCCC21
1.0,COc1ccc2oc3c(ccc4ccccc43)cc-2c1=O
1.0,N=C(/N=C1/CCc2ccccc2N1)c1ccccc1
0.0,Clc1ccc2sc3ncnnc3c2n1
0.0,COC1=NC(=S)C2CCCCC2=N1
0.0,Cc1ccc2c(c1)oc1c2cnc2c3c(oc21)-c1ccccc1OC3
1.0,Nc1ncnc(-c2ccc(Cl)cc2)c1N
1.0,Cc1ccnc(-c2cn3ccccc3n2)c1
0.0,Cc1ccc2nc3c4ccc(Cl)cc4[nH]n3c2c1
0.0,O=c1c2ccccc2nc2[nH]c3cc(Br)ccc3n12
1.0,O=C1N(c2ccccc2)CC2CCc3cc(Br)ccc3N12
1.0,c1ccc(-c2cc3ccccn3n2)cc1
1.0,CC1CC(c2ccccc2)=Nc2ccccc21
0.0,Oc1ccc2c(ccc3cc4c(cc32)oc2ccccc24)c1
1.0,Cc1cc2c(=O)c(-c3ccon3)coc2cc1Br
0.0,c1ccc2nc3c(nc2c1)[S-]C1=C3CCCC1
2.0,O=C(Nc1ccccc1)C1CC2CCCCC21
0.0,Cc1ccc2nc3c(cc2c1)Nc1ccc(Cl)cc1S3
0.0,Brc1ccc2c3nc4c(c-3coc2c1)CCCC4
1.0,O=C1/C(=C\c2ccccc2O)Oc2nc3ccccc3cc21
0.0,Nc1nc2cc3ccc(Br)c(Cl)c3cc2[nH]1
1.0,O=C(/N=c1\[nH]c2ccccc2s1)c1ccccc1
1.0,O=c1c2cc([N+](=O)[O-])ccc2oc2[nH]c3ccccc3c12
0.0,FC(F)(F)c1cc[n+](C2=NCCCC2)nc1
0.0,Nc1cccc2ccc3cc4ccccc4cc3c12
0.0,O=c1c2ccc(Br)cc2oc2cc3c(cc12)OCCO3
1.0,O=c1c2cc3ccccc3cc2nc2n1CN(c1ccccc1Cl)CC2
1.0,O=C1Oc2c(ccc3ccccc23)C(O)N1c1ccccc1
0.0,Fc1ccc2c(c1)-c1ccc3ccccc3c1C2
0.0,Nc1nc(N)c2c(n1)[nH]c1ccccc12
1.0,O=C1c2c(ccc3c2OCO3)NC1c1ccc(Cl)cc1
2.0,Oc1c(/C=C/c2ccc(Cl)c(Cl)c2)[nH]c2ccccc12
2.0,O=[N+]([O-])c1ccc(-c2ccccc2Cl)cc1
0.0,C[NH+]1CCc2c3cc(Cl)ccc3cc[n+]21
1.0,Cc1ccc(-c2cnc3[nH]c4ccccc4c3n2)cc1
0.0,Nc1nnc2c(n1)[nH]c1c3ccccc3ccc21
0.0,Cn1nnc2nc3c(nc21)Cc1ccccc1-3
1.0,CC1(C)CC(=O)c2c(noc2-c2ccc(Br)cc2)C1
0.0,Oc1ccc(C#Cc2ccccc2)cc1
0.0,Brc1ccc2c(c1)OC1=COc3ccccc3C1=C2
0.0,CC1C=CC2=CC(O)=COC2=N1
1.0,Cc1ccc2c(c1)-c1ccc(C(=O)O)cc1C2
1.0,O=Cc1ccc2c(c1)oc1sc3cc(Cl)ccc3c12
0.0,O=c1c2ccccc2nc2n1-c1ccccc1[S-]2
1.0,Cc1ccc(-c2cnc3c4c(n(C)c3n2)CCCC4)cc1
1.0,Nc1c(-c2ccccc2F)oc2cc3ccccc3cc12
1.0,Cc1ccccc1NC(=S)N1Cc2ccccc2C1=O
1.0,O=c1cc(-c2nc3ccccc3[nH]2)o[nH]1
1.0,O=Cc1ccc2c(c1)[nH]c1cc(Cl)ccc12
1.0,O=c1c(-c2cccc(F)c2)coc2ccccc12
2.0,O=C(Nc1cccc(F)c1)c1cc2ccccc2[nH]1
1.0,O=C(O)c1ccc2c(c1)oc1ccccc12
0.0,FC(F)(F)c1ccc2cc3[nH]cnc3cc2c1
0.0,Clc1ccc2nc3c(cc2c1Cl)[nH]c1ccccc13
0.0,Cc1cccc2cc3c(cc12)oc1cc(Cl)ccc13
0.0,C1=NC2=Nc3ccccc3CC2=C1
0.0,N#Cc1ccc2c(c1)OC1CCCCC1O2
2.0,O=C(NN1CSc2ccccc2C1=O)c1ccccc1
1.0,Oc1ccc(-c2ccc3c4c(cccc24)CCC3)cc1
1.0,O=C1/C(=N\N2CCCC2)Oc2ccccc21
1.0,Cc1ccc(-c2ccc(F)cc2)cc1
1.0,Clc1ccc2c(c1)CC=C(c1ccccc1Cl)O2
1.0,Oc1ccc(/C=c2\[nH]c3cccc4cccc2c43)cc1
1.0,O=c1oc2c(Cl)c(Cl)ccc2nc1-c1ccc2ccccc2c1
0.0,O=C1C2=C3CCCCC3=NC2=Nc2cnccc21
1.0,O=C1C2=C(c3nc4ccc(C(F)F)cc4n31)C(O)C1=CCC=CC1=N2
0.0,Clc1ccc2c(c1)[nH]c1c2nnc2c3ccccc3oc21
0.0,CC1(C)NC(=O)c2c(sc3oc4cc(Br)ccc4c(=O)c23)O1
2.0,Clc1ccc(C2=CC(c3ccccc3)C3=NC=N[N+]23)cc1
1.0,c1ccc(-c2cnc3c(n2)[nH]c2ccccc23)cc1
0.0,c1ccc2c(c1)ncc1c3cccnc3[nH]c21
2.0,O=c1c2c([nH]c(=S)n1NCC(F)(F)F)CC1=CCC=CC1=C2
0.0,Brc1ccc2c3[n+]([nH]c2c1)Cc1ccccc1-3
2.0,Nc1cc(Cc2ccccc2)on1
2.0,O=C(Nc1ccc(Br)cc1)c1ccc2c(c1)[S-]C=N2
0.0,c1ccc2c(c1)Cc1nc3cc4ccccc4nc3nc1-2
0.0,Clc1ccc2cc3cc4ncoc4cc3cc2c1
0.0,Nc1nc2sc3c(c2cc1F)CCCC3
1.0,C[N+]12CCCC1Cc1cc(C(=O)O)ccc12
2.0,Oc1ccc(O)c(/C=C/c2ccccc2)c1
1.0,Cn1c(-c2cccnc2)nc2ccccc21
2.0,Cc1nc2ccccc2c(C)c1Cc1ccc(O)cc1
2.0,O=c1[nH]c2ccccc2c2ncn(Cc3ccccc3)c(=O)c12
0.0,Nc1ccc2nc3c(F)cccc3cc2c1
1.0,N#CNc1ccc2c(n1)Cc1ccccc1-2
1.0,CC1CCCCN1C(=O)C(=O)NC1CCCCC1
0.0,Cc1cccc2c1NOc1c-2cc(O)c(N)c1C
0.0,O=C1C2=CCc3ccccc3C2Oc2ccc(Cl)c(Cl)c21
1.0,Nc1ccc(-c2ccncn2)cc1
0.0,Cc1ccc2c(c1)-c1c(oc3cc(Br)ccc3c1=O)C2
1.0,O=c1c2ccc([N+](=O)[O-])cc2[nH]c2cscc12
1.0,C1=C2NC(c3ccc4ccccc4c3)=NC2c2ccccc2C1
2.0,Oc1cccc(Cl)c1/C=N/c1ccc2cc(Cl)ccc2c1
1.0,Cc1ccc(-c2cnc3c(c2)CCC(N)C3)cc1
1.0,O=C1C(c2cccc(O)c2)=Nc2ccccc21
0.0,O=C1c2ccccc2N2c3ccc(O)cc3CC12
2.0,O=C(Nc1ccc(Cl)cc1)c1ccc2n1N=N2
1.0,O=C(O)c1cc(Cl)cc2ccn3c(=O)[nH]cc3c12
1.0,O=c1oc2ccccc2cc1C1=Cc2ccccc2CC1
0.0,Nc1ccc2c(c1)Cc1ccccc1O2
2.0,C(=C1\N=NC(C2CCCC3=C2CCCC3)O1)\c1ccncc1
0.0,N#CC1=NC2=CC3CC=C(Cl)C=C3C=C2[S-]1
1.0,Cc1cc2c(ccc3c4ccccc4c(=O)oc23)c(O)c1C1=NCCO1
0.0,Cn1c2c(c(=O)c3c1=NC(N)[S-]C=3)CCCC2
0.0,OC1=CCCc2cc3cc4oc5ccccc5c4cc3c(O)c21
0.0,O=C1Cc2nc3ccccc3c(=O)n2N1
0.0,[NH2+]=C1CCc2cc3cc(F)ccc3cc2C1
1.0,O=C1CCCN(C(=O)c2ccc3ccccc3c2)C1
0.0,Cc1ccc2c(c1)Cc1nnccc1-2
1.0,Cc1ccc(-c2[nH]c3c(c2N)CCCC3)c(C)c1
1.0,O=C1c2cc3ccccc3nc2CN1C1CCCO1
1.0,O=C(NC1=NC2=CC=C3C=CC=CC3C2C=C1)c1cc(Cl)ccc1Cl
0.0,Cc1ccc2cc3c(cc2c1)CCC(C)C3
1.0,Cc1ccc2occ(N3CCCCC3)c(=O)c2c1
1.0,S=C(Nc1ccc2c(c1)OCCO2)N1CCCCC1
1.0,Cc1nc2cc(-c3cc4cc(Br)ccc4nc3O)ccc2n1C
0.0,O=C1CSC(N2Cc3ccccc3C2=O)=N1
0.0,O=c1c2coc3cc(Cl)c(Cl)cc3c-2nc2ccccc12
1.0,CC1(C)COC2CON(c3cccc(F)c3)C(O)=C2O1
0.0,Cc1ccc2c(c1)Oc1ccccc1[S-]2
0.0,O=C1C2=CCc3ccccc3C2Oc2oc3ccccc3c21
1.0,O=c1c2ccc(Cl)cc2[nH]c(=S)n1-c1cccc(Br)c1
1.0,O=C1CCCc2nc(C3=CCCCCO3)ccc21
1.0,O=c1c(-c2ccc(F)c(F)c2)coc2cc(F)c(F)cc12
0.0,Oc1ccc2c(c1)oc1cc3ccccc3cc12
1.0,Cc1cccc2[nH]n(-c3nc(Cl)cs3)c(=O)c12
0.0,O=C1C2=Cc3ccc(Cl)cc3OC2Oc2cccc(O)c21
1.0,Cc1ccc(-c2ccc3cc(C)ccc3n2)cc1
0.0,C/N=C1/Nc2cc(Cl)ccc2C1=O
0.0,Nc1ccc2cc3c(cc2c1)oc1ccccc13
0.0,Nc1ccc2c(ccc3c4ccc(Cl)cc4oc23)c1
0.0,CC1CCCc2cc(N)ccc2C1
1.0,O=C(N=C1SC=C[S-]1)c1ccccc1
1.0,O=C(c1cc2ccccc2cn1)N1CCCC1
1.0,O=C1C(=O)c2cc(Cl)c(O)cc2N=C1c1ccc2c(c1)OCO2
0.0,Cc1ccc2c(=O)c3c(ccc4ccccc43)oc2c1
0.0,O=c1c2ccccc2nc2ccc3c4c(ccc3n12)OCO4
1.0,O=c1c(-c2cccc(F)c2)coc2cc(O)ccc12
0.0,Cc1ccc2cc3c(nc2c1)[S-]c1c-3c(=O)oc2ccccc12
1.0,c1ccc(-c2nc3n[nH]nc3[nH]2)cc1
0.0,O=c1[nH]c2c3n1CCC=C3c1ccc3ccccc3c1C2
1.0,O=C1c2ccccc2CC2C(=O)N(c3ccccc3)C(=O)C12
0.0,Cc1oc2ccc(Br)cc2c2nc3ccccc3c(=O)c1-2
0.0,Nc1ccc2nc3c(cc2c1)OCO3
0.0,Oc1ccc2c(c1)oc1cc3c(Br)cccc3nc12
1.0,COc1ccc2ncc3c4cc(Br)ccc4ccc3c2c1
1.0,Cc1ncc(-c2cccc(C)c2F)o1
0.0,[NH2+]c1ccc2c(c1)Cc1ccccc1-2
0.0,Cc1nnc2c(n1)C1=C([S-]2)C2=C(CCCC2)CC1
1.0,c1cc2c3c(cccc3c1)-c1ccc(C3=NCCO3)cc1O2
0.0,Cc1cccc2c1C(=O)N1c3ccc(O)cc3OCC21
2.0,O=C(Nc1ccc(Cl)cc1)C(=O)Nc1ccccc1Cl
1.0,O=C1c2c(ccc(Cl)c2Cl)CNC1c1ccccc1O
1.0,Oc1ccc2nc(-c3cccs3)ccc2c1
0.0,Nc1ncc2c(n1)CCc1cc(O)cc(O)c1-2
0.0,CC1=C(C)c2nc3ccccc3nc2[S-]1
1.0,O=Nc1cc2sc3ccccc3n2n1
1.0,O=C1/C(=C\c2c[nH]c3ccccc23)Oc2ccccc21
1.0,COc1ccc2c(c1)C(=O)C1CCc3ccccc3C1O2
1.0,C1=C(c2ccncn2)NCCCC1
2.0,C/C=N/NC(=S)Nc1ccc2c(c1)OCO2
1.0,Cc1ccc(C2CCC(N)CC2)c(C)c1
0.0,Cc1ccc2c(=O)c3c(Cl)cc(Cl)cc3oc2c1
0.0,Oc1cccc2c1oc1cc3ocnc3nc12
0.0,O=C1CCC2=C(Cc3ccccc3C2)N1
2.0,Fc1cccc(Nc2coc3ccccc23)c1
0.0,Nc1ccc2c(c1)[S-]c1nncnc1-2
0.0,FC(F)(F)c1ccc2c(c1)OC1=NC=COC1=C2
1.0,CC1=C(C#N)C(c2ccccc2)C=CC1O
1.0,Oc1cc(-c2ccccc2I)cc2c1OCC2
0.0,O=c1c2ccccc2oc2nc3ccc(O)cc3cc12
0.0,S=C1OCCC2C(=CC=C3Oc4c(ccc5c4OCO5)C=C32)O1
0.0,O=C1c2ccc(O)cc2CCC12NC1C=CN=CC12
0.0,Nc1c(O)cnc2c1N=C1c3ccccc3CCC12
0.0,Oc1ccc2c(c1)CC=C1c3ccccc3CC12
1.0,Cc1cc2ccccc2cc1C1C=CC(O)C=C1
1.0,Cc1cc(Cl)ccc1-c1ccc2ccccc2n1
0.0,Cc1cc2c3c(ccc2cc1N)-c1ccccc1C3
1.0,Cc1nc(-c2ccccc2N)cc2c1C(=O)CC(C)(C)C2
2.0,Clc1ccc(Cl)c(N2CCN(c3ccccc3)CC2)c1
1.0,Cc1ccc(-c2ccc(Br)cn2)cc1
0.0,Oc1ccc2c(c1)N[NH+]1C2=Nc2ccccc21
0.0,Oc1ccc2c(c1)Cc1ccccc1C2
0.0,Cc1cccc2nc3sc4ccccc4n3c(=O)c12
2.0,Cc1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1
1.0,Clc1ccc2nc(-c3cc4ccccc4[nH]3)sc2c1
0.0,Cc1ccc2cc3nc4c5ccccc5[nH]n4c3nc2c1
0.0,Cc1nc(=O)c2c([nH]c3ccccc32)o1
0.0,c1ccc2c(c1)CNC1=C3CCCCC3=NNC12
0.0,C1=CCc2c(sc3nc4c(cc23)OCO4)C1
1.0,Clc1ccc2c(c1)CN=C(c1cccs1)N2
1.0,O=c1cc(-c2ccccc2O)nc2n1-c1ccccc1CC2
0.0,O=c1cc2n(c3ccc(C(F)(F)F)cc13)CCCC2
0.0,c1ccc2c(c1)Oc1ccc3ccccc3c1O2
0.0,Oc1ccc2nc3c(ccc4ccccc43)cc2c1
1.0,O=c1c(N2CCCCC2)c[nH]c2ccccc12
1.0,Fc1cc(F)cc(C2=Cc3ccccc3OC2)c1
1.0,Nc1ccc(NC(=O)C(F)(F)F)cc1
0.0,N=C1c2ccccc2CN1C1=NCCS1
2.0,O=C(O)/C=C(\O)c1ccc(O)cc1
1.0,CNC(=O)c1ccc2c(c1)C=C1OC=CC(Cl)=C1O2
0.0,Cc1ccc2cc3ccc(O)cc3cc2c1
1.0,Nc1cnn2nc(-c3ccc(Br)cc3)cc2c1
1.0,N/C=C1/CNN(c2ccccc2)C1=O
1.0,Cc1cc(-c2ccc3c(c2)CCO3)ccc1O
1.0,ONc1cccc2c1OCc1ccccc1-2
1.0,Cc1ccc(C2Oc3ccc(O)cc3C(=O)C2=O)cc1
1.0,N#Cc1ccc(C(N)Br)nc1
1.0,Cc1ccccc1-c1[nH]c2cc(Br)ccc2c1C
1.0,Cc1cnc(-c2ccc(Cl)cc2)nn1
1.0,Nc1ncc(-c2nc3ccccc3[nH]2)o1
1.0,O=c1c2ccc(Br)cc2[nH]n1-c1ccccc1
2.0,CCNC(=S)Nc1ccc2c(c1)CCC=C2
1.0,Fc1ccc(-c2nc3ccc(C(F)(F)F)cc3o2)cc1
1.0,Cc1ccc2c3c1CCNC(c1ccccc1F)C3=CC2
0.0,Cc1ccc2cc3c(=O)c4cc(O)ccc4cc-3oc2c1
1.0,Cc1ccc(-c2ccc(Br)cc2)cc1C
1.0,Nc1ccc(-c2c[nH]c(=O)nn2)nc1
0.0,Cc1ccc2c(=O)n3c(nc2c1)-c1ccccc1C3=O
0.0,C[n+]1c2ccccc2n2cnc3ccccc3c21
1.0,S=c1cc(-c2ccc(Cl)cc2)[nH][nH]1
1.0,Cc1cccc(-c2nnc3c4c(sc3n2)CCCC4)c1
0.0,O=c1c2ccc(O)c(O)c2oc2ccc(C(F)(F)F)c(O)c12
0.0,C1=CC2C(=CCc3c2ccc2c3OCO2)c2ccccc21
