rotatable,SMILES
11.0,CCOc1cc(NC(C)=O)ccc1OCCCCOc1ccc(OC)cc1
11.0,C=CC(=O)/C(=C\c1ccc(OC)c(OC)c1)C(=O)NCCCCCC
7.0,CCOc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1
13.0,CCCCCCCCCCCCCOc1ccccc1
10.0,CCOc1ccc(OCCC[NH2+]Cc2ccc(OC)cc2)cc1
13.0,CCCCCCCCCCCCCOc1cccc(Cl)c1
10.0,O=C(CCOc1ccccc1)[NH2+]CCCCOc1ccccc1
10.0,COc1ccc(OCCCCCCCC[NH3+])cc1
11.0,CCCCCNC(=O)CCCCCOc1ccccc1
12.0,Cc1ccc(NC(=O)CCCCCCCCCOc2ccccc2F)c(C)c1
12.0,OCCCCCCCCCCCOc1ccccc1F
12.0,Cc1cc(F)ccc1N(CCCCC(C)C)CCNC(=O)C(=O)Nc1ccccc1OC(C)C
12.0,CCOc1ccc(COC(=O)CCN(C)CCOC(C)=O)cc1OCC
13.0,CCCCCCCCCOCCCOc1ccccc1Cl
12.0,CCCC(=O)N/C(=C\c1ccccc1)CCC(=O)CC(=O)NCCc1ccncc1
11.0,COc1ccc(C[NH2+]CCCCCOc2ccccc2OC)cc1
10.0,CCCCCCCCCCCC(=O)NC(C)=O
11.0,CCCCC[NH2+]CC(=O)NC(=O)c1ccc(OC)c(OCCC)c1
13.0,CCCCCCCCOc1ccc(OCCCCC)cc1
10.0,CCCCc1ccc(OCCCOc2ccc(OC)cc2)cc1
10.0,CCCCCCCOc1ccc(OCc2ccc(Cl)cc2)cc1
10.0,CCOc1ccc(CCC(O)CCCc2ccc(OC)cc2)cc1
13.0,CCCCCCC(=O)COc1ccc(OCCCCC)cc1
10.0,Fc1ccc(COc2ccc(OCCCCOc3ccccc3)cc2)cc1
11.0,OC(CCCCCOc1ccccc1)CCOc1ccccc1
10.0,CCOc1cc(CCNc2cc3c(OC)c(OC)c(OC)cc3[nH]c2=O)ccc1OC
10.0,CCOc1cc(OCCC(C)C)ccc1C(=O)NCCc1ccccc1
12.0,CCCCCCCCCCCCCCC
12.0,CCCCCCCCCCCCC(=O)c1ccccc1
10.0,CCCCNCC(=O)Nc1ccc(OCC)c(OCC)c1
11.0,COCCOc1ccccc1OCCn1c(C)nc(-c2ccc(OCO)cc2)cc1=O
12.0,CCCCCCCCCCCCC(=O)Nc1ccccc1F
11.0,CCOc1cc(OC)c(OCCCCOc2ccccc2)c(OC)c1
12.0,NC(=O)c1ccc(OCCCCCCCCOc2ccccc2)cc1
13.0,CCCCCCCCCCCCCCCO
11.0,CCCCCCCCNC(=O)COc1ccc(OC)c(Cl)c1
11.0,CCCCOc1ccc(CCCC(=O)NCc2ccccc2)cc1OC
11.0,CCCCCCCCNC(=O)CCC(=O)NC=O
11.0,Cc1ccc(COCCCCCCCCCO)c(C)c1
12.0,OCCCCCCCCCCCOc1ccccc1F
12.0,CCCCCCCCCCCCCC(=O)O
11.0,CCCCCCNC(=O)COc1ccc(OCC(C)C)c(Cl)c1
12.0,CCCCOc1cccc(OCC)c1C(=O)NCCCCc1ccccc1
12.0,COc1cc(OC)c(CNCCCCCCCO)c(OC)c1Cl
13.0,CCCCCCCC(=O)Nc1ccc(OCC(=O)OCCCC)cc1
10.0,CCOc1ccc(OCC(O)CCCOc2ccccc2Cl)cc1
11.0,CC(C)CCCCOc1ccc(OCCCc2ccccc2)cc1
13.0,COc1ccc(OCCCNCCCOc2cc(OC)cc(OC)c2)cc1
11.0,CCCCCCCOc1ccc(NC(=O)c2ccccc2)cc1OCC
11.0,CCCCCCCCCCCNC(=O)Nc1cccc(F)c1F
10.0,O=CCOc1ccc(OCCCCC(=O)Nc2ccccc2)cc1
12.0,COc1ccccc1OCCC(=O)NCCNP(=O)(O)CCc1ccccc1
10.0,CCOc1ccc(OCc2nc(CCCCOC)n[nH]2)cc1
13.0,CCCCCC/C=C/C=C/C1=NN=C(CCCCCCC)[NH2+][NH2+]1
13.0,CCCCCCCCCCNCc1ccc(OC)c(OC)c1
12.0,C=CC[NH+](CCC)CCc1ccc(OCCOc2ccccc2)cc1
11.0,CCCCCCCCCc1nnc(COc2ccccc2C)o1
12.0,CCCCCCCCNCc1cc(OC)c(OC)c(OC)c1
12.0,CCC[NH2+]CCC[PH](=O)(=O)CCc1ccc(OCC)cc1OC
10.0,O=C(CCCCCCCOc1ccccc1)Nc1ccccc1Cl
13.0,CCCCCCCCCCCCCC(=O)Nc1ccccc1
11.0,CCCOc1c(Cl)cc(CN/N=C/c2ccc(OCC)cc2)cc1OCC
10.0,CCCCOc1ccc(NC(=O)NCCCCC(C)C)cc1
12.0,CCCCCCCCCCCCCCO
11.0,CCCCCCCCCCOc1ccc(OC)cc1
10.0,COc1ccc(-c2nnc(CCCCCOc3ccc(F)cc3)o2)cc1OC
13.0,CCCCCCCCNC(=O)CCCCOc1ccccc1F
12.0,CCOc1ccc(OCCCNCCOc2ccccc2)c(OC)c1
10.0,CCCNCCCCCc1ccc(OC)c(OC)c1
10.0,CCOc1ccc(OCC[NH2+]CCCOC)cc1
10.0,CCCCCNC(=O)CCOC(=O)COC(=O)c1ccc(C)cc1
11.0,COc1ccc(OCCCCCCNC(=O)c2ccccc2O)cc1OC
11.0,CCCCCCCOc1ccc(CCCCC)cc1
11.0,CCCCCNCCCCOc1cccc(OC)c1
11.0,CCCCCCCCCCNCc1ccccc1
11.0,CCNCCOc1ccc(OCCOc2ccccc2)c(OC)c1
