HBD,SMILES
3.0,CC(NNC(=O)C(=O)Nc1cccc(Br)c1)c1ccccc1
3.0,CCCCC(=O)NC(=O)N/N=C/c1ccc(O)cc1
3.0,CC(=O)Nc1ccc(NC(=S)NC2C(=O)N(C)c3ccccc32)cc1
3.0,COc1ccc(C(=O)NNC(=S)NCc2ccc(Br)cc2)cc1
4.0,O=C(CNC(=[SH+])NC(=[SH+])Nc1ccc(F)cc1)Nc1ccccc1F
4.0,CC(=O)Nc1cc(NC(=S)Nc2ccc(N)cc2)ccc1C
4.0,COc1cc2c(cc1NC(=O)c1ccc(O)cc1)ONC(=O)N2
4.0,O=C(N/N=C/c1ccc(-c2ccc(O)cc2)cc1)[C@H](O)Nc1ccc(Br)cc1
4.0,Cc1cccc(NC(=O)CNC(=O)[NH2+]c2ccc(C([NH2+])=O)cc2)c1C
2.0,CCC(C)NC(=O)c1ccc(OCC(=O)Nc2ccc(Br)cc2)cc1
2.0,COc1ccc2sc(NC(=[SH+])NC(=O)c3ccccc3)nc2c1
3.0,COc1ccc(C(=O)NNC(=O)c2ccc(F)cc2)cc1O
3.0,COc1ccccc1NC(=O)CSC1NC(=O)NC(c2ccccc2)C1=O
3.0,CC(=O)Nc1ccc(NC(=O)NC(=O)COc2ccc(Cl)cc2)cc1
3.0,CC(NC(=O)c1ccccc1)C(=O)NCC(=O)Nc1ccccc1
3.0,Cc1cc(Cl)ccc1NC(=S)NC(=O)c1cc(Br)ccc1N
3.0,CC(=O)NNC(=O)c1ccc(NC(=O)c2ccc(Cl)c(Cl)c2C)cc1
2.0,COc1ccc(NC(=O)C(=O)Nc2cccc(F)c2)cc1
4.0,O=C(CCC(=O)N[C@@H](C(=O)O)c1ccccc1)NC(=O)Nc1ccccc1Cl
2.0,CCCOc1ccc(NC(=O)O)cc1
4.0,COc1ccc(NC(=S)NNc2cc(O)c(OC)cc2Cl)cc1
3.0,O=C(CCNCCCCO)Nc1ccc2ccccc2c1
3.0,O=C(CNC(=S)Nc1nc2ccccc2s1)Nc1ccc2ccccc2n1
3.0,COc1ccc(Cl)cc1NC(=O)CN1C(=O)NC(CC(=O)O)C1=O
4.0,N[NH+]1CCC(NC(=O)Nc2ccccc2)CC1
3.0,[NH+]C(Cc1c(O)c2c([nH]c1=O)C=C1C=CCC=C1C2)CC(O)Cc1cccs1
3.0,CCOc1ccc(CNC(=S)NO)cc1
2.0,C(=N/Nc1cnc2ccccc2c1)\c1c[nH]c(-c2ccccc2)c1
3.0,Nc1nnc(SCC(=O)Nc2cccc(NC(=O)F)c2)s1
3.0,COc1ccc(NC(=O)NC(C)C(=O)Nc2ccccc2C)cc1
3.0,CCCCNC(=O)CCCC(=O)NCC(=S)Nc1ccccc1
4.0,Nc1ccccc1C(=O)NNC(=O)CCCOc1ccc(O)cc1
3.0,O=C(Nc1ccc(CNc2ccc(O)cc2)cc1)c1ccc(F)cc1
3.0,COc1cc(Br)ccc1C(=O)NNCC(=O)c1ccc(O)cc1
3.0,O=C(CC(F)(F)F)Nc1ccc(NC(=S)NC(=O)c2ccccc2)cc1
3.0,COc1ccc(CCC(=O)NCC(=O)Nc2ccc(S(=O)(=O)O)cc2)cc1
3.0,Cc1ccc(CCC(O)CC(=N)O)cc1
3.0,CC(=O)NC1CC(C)NC(c2ccc([N+](=O)[O-])cc2)N1
2.0,O=C(N/N=C/c1ccc(O)cc1)c1ccccc1
3.0,CNCCCNC(=S)Nc1ccc2c(c1)OCCO2
2.0,O=C(Nc1nncs1)C(=O)Nc1ccccc1Cl
3.0,CCC(C)c1ccc(C(=O)NNC(=O)CSc2ncc[nH]2)cc1
4.0,CNC(=O)C(=O)Nc1ccc(NNc2ccc(OC)c(Br)c2)cc1
3.0,Cc1cccc(OCCC(O)NC(=O)Nc2ccccc2)c1
4.0,COc1ccc(NC(=S)NC(=O)NN[C@H](C)c2ccc(OC)cc2)cc1
3.0,COc1ccc(OCC(=O)NCCC(=O)Nc2ccc(C(=O)O)cc2)cc1
4.0,Cc1ccc(NC(=S)NC(=S)NC(=O)O)cc1
3.0,NC(=O)c1ccc(NC(=O)CCC(=O)Nc2ccc(Cl)c(Cl)c2)cc1
4.0,COc1ccc(/C(C)=N/NC(=S)Nc2ccc(N)cc2)c(O)c1
3.0,CC[C@@H](C)CNC(=S)[NH2+]CC(=O)NCc1ccc(Cl)cc1
4.0,CCNC(=S)NNC(=O)Nc1ccc(Cl)cc1C
3.0,CC(CO)C(=O)Nc1ccc(CNc2ccc([N+](=O)[O-])cc2)cc1
4.0,Cc1ccccc1NC(=O)NNC(=O)CCC1Sc2ccccc2NC1=O
3.0,CCCCCC(=O)NC(=S)Nc1ccc(N)cc1
3.0,S=C(NC(=[SH+])Nc1nc(Cc2ccccc2)sc1Cl)Nc1cccs1
3.0,COc1ccc(Cl)cc1NC(=O)CNC(=O)Nc1ccc(C)cc1
3.0,O=CNc1ccc(C(=O)NC(=S)Nc2ccccc2)cc1
3.0,Cc1ccc(C(=O)NNC(C)c2ccc(N)cc2)cc1C
4.0,OC(=S)Nc1ccc(NC(=S)Nc2ccccc2)cc1
3.0,COc1cc(Br)c(NC(=S)NCc2ccc(N)cc2)cc1Cl
3.0,Cc1ccccc1NC(=O)CCNC(=O)C(=O)Nc1ccc(Br)cc1C
3.0,O=C(COc1ccccc1Cl)NNCC(=O)Nc1ccccc1
3.0,CC(O)(O)NCc1ccc(Cl)cc1
4.0,O=C(O)c1ccc(NC(=S)NC(=[SH+])Nc2cccc(F)c2F)cc1
3.0,S=C(NCc1ccc(Cl)cc1)NC(=S)Nc1ccccc1
3.0,COc1ccc(C(=O)NNC(=O)COc2ccc(C(=O)O)cc2)cc1Cl
3.0,COc1ccc(N2CC[NH+](CCNC(=O)c3ccc(N)cc3)CC2)cc1
3.0,O=C(NC(=S)Nc1ccc(Cl)cc1)c1ccc(O)cc1
3.0,O=C(COc1ccccc1)NC(=S)Nc1nc2ccc(O)cc2s1
4.0,CNc1ccccc1C(=O)NNC(=O)CNc1ccc([N+](=O)[O-])cc1
3.0,CCCCCCNC(=O)C(=O)NC(=S)Nc1ccccc1
4.0,Cc1ccc(NCC(=O)NC(=[SH+])NC(=O)c2ccccc2O)cc1
3.0,COc1ccc(CCCNC(=O)NNC(=O)c2ccc(Cl)cc2)cc1
3.0,CCOc1cccc(C(=O)NC(C(=O)Nc2ccccc2OC)C(C)O)c1
4.0,Cc1ccc(OCC(=O)NNC(=O)CNC(=O)Nc2ccc3ccccc3c2)cc1
2.0,COc1ccc(/C=N/Nc2ccccc2C(N)=O)cc1
4.0,Cc1ccc(NC(=S)NCNC(=O)c2ccccc2O)cc1
2.0,O=Cc1ccccc1NC(=O)CCC(=O)Nc1ccc([N+](=O)[O-])cc1
2.0,COc1ccc(NC(=O)C(Cc2ccc3c(c2)OCCO3)C(=O)O)cc1
3.0,Cc1cccc(CNCC(O)NC(=O)c2ccccc2)c1
3.0,O=C(Nc1ccc2c(c1)OCO2)C1CC(c2ccccc2)NN1
3.0,Nc1cc(/C=N/NC(=O)c2ccccc2Cl)n[nH]1
3.0,[NH2+]CCCCCC(=O)NNC(=O)c1ccc([N+](=O)[O-])cc1
3.0,O=C([O-])c1ccc(NC(=S)NC(=S)Nc2nccs2)c(Cl)c1
2.0,O=[N+]([O-])c1ccc(CNC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1
4.0,Cc1ccc(/C=N/NC(=S)NC(=S)NC(=O)NC(C)C)cc1
3.0,CCc1ccccc1NC(=O)CCNC(=O)c1ccc(Cl)c(O)c1
3.0,Cc1ccc(NC(=S)NC(=O)C(O)CCCc2ccc(Cl)cc2)cc1
2.0,O=C(NC(=S)N/N=C/c1ccc2c(c1)OCCO2)c1ccccc1
3.0,Cc1ccc(NC(=O)C(=O)Nc2ccccc2O)cc1
3.0,O=C(CCC(=O)Nc1cc(Cl)cc(Cl)c1)NCCc1ccccc1O
4.0,NC(N)C(=O)Nc1ccc(NC(=O)c2ccc(F)cc2)cc1
3.0,CCOc1ccc(CNC(=[SH+])Nc2ccc(NC(=O)CC)cc2)cc1
2.0,CC(NCc1ccc([N+](=O)[O-])cc1)NC(=O)C(=O)c1ccc(Cl)c(Cl)c1
3.0,O=C(CCCO)Nc1ccc(-c2ccc([N+](=O)O)cc2)cc1
2.0,O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)NC1CCCCC1
3.0,O=C(CNC(=O)NC(=O)c1ccc(Br)cc1)Nc1ccccc1
3.0,O=C(NCc1ccco1)Nc1ccc(NC(=O)c2ccco2)cc1
2.0,O=C(Nc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1)c1ccccc1
4.0,CC(CCNC(=O)N[C@@H](C)CO)C(=O)Nc1ccccc1F
3.0,C/C(CC(=O)NC(N)=O)=N\NC(=O)c1ccc([N+](=O)[O-])s1
4.0,O=C(Cc1ccccc1)NNC(=O)NC(=O)CSc1c[nH]c2ccccc12
3.0,Cc1ccccc1NC(=O)CC(=O)NC(=S)Nc1ccc(C(C)C)cc1
4.0,O=C(CNC(=O)Nc1ccccc1Br)NC(=S)Nc1ccccc1
3.0,COc1ccc(CNC(=[SH+])NC(=S)Nc2ccc(CCl)cc2)cc1
3.0,CCCCCCCC[NH2+]NO
3.0,Cc1cc(Br)c(OCC(=O)NNC(=O)CNC(=O)c2ccccc2)cc1C
4.0,COc1ccc(NC(=S)N/C(N)=C2/CC=CNC2=O)cc1
3.0,Cc1ccc(C)c(CC(=O)NC(=O)C(=O)Nc2ccc(C(N)=O)cc2)c1
4.0,O=C(O)NNC(=S)Nc1ccc2c(c1)OCO2
4.0,CCc1ccc(C(=O)NC(=S)[NH2+]NC(=S)NC(=O)c2ccc(Br)cc2)cc1
4.0,COc1cccc(OCC(=O)NC(=S)Nc2ccc(C(=O)O)c(O)c2)c1
3.0,O=C(CCNC(=O)Nc1ccccc1F)NC(=O)c1ccccc1
4.0,Oc1ccccc1NCCC(O)NCc1ccc2ccccc2c1
3.0,O=C(NNC(=O)c1ccc(-c2ccccc2)[nH]c1=O)c1ccccc1
3.0,NC1=C(C(=O)OCC(=O)O)SC2=CC(c3ccc(O)cc3)C=CC21
4.0,O=C(CNC(=S)NC(=O)c1ccc(Cl)c(Cl)c1)NCCC1=Nc2ccccc2CN1
2.0,CNc1ccc(-c2ccc(NCc3ccc(C)cc3)cc2)cc1
2.0,N#CCCC(=O)NC(=O)CNC(=O)c1cc(Br)c2c(c1)OCCO2
3.0,O=C(NCNc1nncs1)c1ccc(OO)cc1
4.0,Cc1ccc(C(=O)NNC(=O)CCNC(=O)Nc2ccccc2)c(C)c1
3.0,CCCCCNC(=S)NNC(=O)COc1ccccc1
2.0,O=C(O)CCCCC(=O)Nc1ccc(F)cc1
4.0,Cc1ccc(OCC(=O)NC(=O)NNC(=O)CC(=O)C(N)=O)cc1
3.0,CC(C)CC(=O)NCC(=O)Nc1ccc(NC(=O)C(C)C)cc1
3.0,CC(OCCc1ccccc1)C(=O)NNC(=[SH+])NC(=O)c1ccccc1Br
4.0,Cc1ccc2nc(-c3c(O)cc(O)cc3O)[nH]c2c1
4.0,CC(Nc1ccc(O)cc1)C(=O)NC(=S)Nc1ccc(F)cc1
4.0,NC(=S)Nc1ccc(C(=O)NNC(=O)c2ccc(Br)cc2)cc1
3.0,O=C(CCC(=O)Nc1cccc([N+](=O)[O-])c1)NCC(=O)NC1CCCC1
2.0,CC[NH2+]CCCCCOCCCO
2.0,Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C)c(C)c3)cc2)cc1
3.0,Cc1cc(NC(=S)NNCCc2ccc(Cl)cc2)ccc1Br
4.0,Cc1ccc(NC(=O)N[C@H](C)C(=O)NNC(=O)c2ccc(Cl)cc2)cc1
3.0,O=C(NCc1ccco1)C(=O)Nc1ccc(C(=O)O)cc1
4.0,CCCCCCC(O)NNC(=O)c1ccccc1O
3.0,Cc1cccc(NC(=O)CCCC(=O)NC(=O)C(=O)Nc2ccccc2Cl)c1
3.0,CC(O)C1CCCC1NC(=O)COc1ccc(C(N)=O)cc1
2.0,CC[C@@H](C)NC(=O)[C@@H](C)c1nc(C[NH2+]c2ccccc2)cs1
4.0,O=C(NC(=S)NC(=S)Nc1cc(Cl)ccc1Cl)Nc1ccccc1
3.0,COc1ccc(/C=N/NC(=O)NC(=O)NC[C@H]2CCCO2)cc1[N+](=O)[O-]
3.0,Cc1ccc2sc(CC(=O)NC(=[S-])N[NH2+]/C=C/[N+](=O)[O-])nc2c1
2.0,COc1ccc(OCc2c(O)cc(C(=O)O)cc2Br)c(OC)c1
4.0,O=C(CNNC(=S)Nc1ccccc1)Cc1ccc(O)c(Cl)c1
3.0,CC[C@H](C(=O)NCC(=O)c1cnc[nH]1)C(=O)Nc1ccccc1
3.0,Cc1nnc(NC(=S)NCNC(=O)Cc2ccccc2Cl)s1
3.0,COc1ccc(NC(=O)CNc2ccc(C(=O)O)cc2)cc1
4.0,CC(=O)Nc1cc(NC(=S)Nc2ccc(Cl)cc2)ccc1O
3.0,O=C(NC(=S)NCCc1ccccc1Cl)C1CN=CN1
3.0,O=C(Nc1ccccc1)C(=O)Nc1ccc(O)cc1
3.0,Nc1c(CCC(=O)NCCc2ccccc2)n[nH]c1[N+]=O
3.0,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NC(=S)Nc1cc(Cl)ccc1O
3.0,CC(=O)c1ccc(NC(=O)C(=O)Nc2ccc(F)cc2)cc1O
2.0,C/C(=N\NC(=O)CNC(=O)c1ccccc1)C(=O)c1ccccc1Cl
3.0,CNC(=O)NC(=S)C(=O)NCc1ccc(OC)cc1
4.0,O=C(CCc1ccccc1)NC(=O)C(O)NC(=O)Nc1ccccc1
3.0,CCc1ccc(OCC(=O)NC(=S)NC(=O)Nc2ccccc2Cl)c(Br)c1
3.0,C[S-]CNC(=O)NS(=O)(=O)c1ccc(N)cc1
4.0,O=C(CCOc1ccc(Br)cc1O)NNC(=S)Nc1ccccc1
3.0,C[C@H](CO)CNNC(=O)/C=C/c1ccc(Br)cc1
4.0,Cc1cccc(NC(=O)CSC(CNC(=O)c2ccccc2O)OC(C)O)c1
3.0,COc1ccc(NC(=[SH+])NCC(=O)Nc2ccc(Cl)cc2Cl)c(Cl)c1
3.0,Cc1ccccc1NC(=O)CC(=O)NCCC(=O)Nc1cccc2c1OCO2
4.0,O=C(C[NH2+]Cc1ccccc1)NNC(=O)c1ccccc1O
3.0,N#Cc1ccc(NC(=S)NC(=O)CCC(N)=O)cc1
4.0,CC(=O)Nc1ccc(C(=O)NNC(=O)CCC(=O)Nc2ccccc2Cl)cc1
3.0,Cc1ccc(NC(=O)C(=O)NC(=S)Nc2ccccc2)cc1
3.0,Cc1ccc(C(=O)NNC(=O)c2ccc(O)c(Cl)c2)cc1C
3.0,CCOc1ccc(/C=C/C(=O)NC(=O)Nc2ccc(OC)cc2)cc1O
3.0,CC(CCc1ccccc1)NCC1[NH2+]CC(c2ccccc2)NC1=O
4.0,CC(F)(CC(=O)NC(=O)COc1ccc(Cl)cc1)NC(=O)NO
3.0,Cc1ccc(CNC(=O)CCC(=O)NNC(=O)CCc2ccco2)cc1
3.0,Cc1ccccc1NC(=O)NC(=O)CCNC(=O)COc1ccccc1
3.0,Nc1n[nH]nc1CNC(=O)C[S-]c1ccccc1
4.0,NC(=O)CNC(=O)NNC(=O)COc1ccc(OCF)cc1
3.0,Fc1ccc(NC(=S)NC(=S)Nc2cc(F)ccc2F)cc1
4.0,Nc1ccccc1NC(=S)NC(=S)Nc1ccc2c(c1)OCO2
2.0,O=C(Nc1ccccc1)C(=O)Nc1ccc(OCc2cccc(Cl)c2)cc1
3.0,Cc1ccc(NCC(=O)NC(=S)Nc2ccccc2)c(C)c1
3.0,COc1cccc(NC(=[SH+])Nc2cccc(C(=O)O)c2)c1
2.0,O=C(O)COc1ccc(/C=N/NC(=O)c2ccc(C(F)(F)F)cc2)cc1
3.0,COc1ccc(C(O)NC(=S)Nc2ccc(C)cc2)cc1
2.0,Cc1ccc(C(=O)NCCC(=O)Nc2ccc(-n3ccnn3)cc2)cc1
4.0,COc1ccc2cc(C(=O)NNC(=O)C(=O)Nc3cc(C)ccc3C)[nH]c2c1
3.0,O=C(Nc1ccc(Cl)cc1)c1ccc(NC(=S)Nc2ccccc2)cc1
4.0,O=C(NCCOc1ccccc1)NNC(=O)c1ccccc1O
3.0,Cc1cccc(OCC(=O)NNC(=O)c2cc3ccc(Br)cc3[nH]2)c1
3.0,CCc1ccc(NC(=O)C(=O)NC(=O)Nc2ccc(Cl)cc2Cl)cc1
4.0,C[C@H](NC(=O)c1ccc(N)cc1)C(=O)NC(=O)Nc1cc(Br)cs1
4.0,COc1ccc(C(=O)NNC(=O)NCC(=O)Nc2ccc(F)c(F)c2C)cc1
3.0,CCC(NC(=O)c1ccccc1)C(O)CNC(=O)c1ccccc1
3.0,COc1ccc(/C=C/C(=O)NNC(=S)Nc2ccco2)cc1
2.0,CCCC(=O)NC(=O)CC(=O)Nc1nc2cc(C)ccc2s1
4.0,Cc1ccc(-c2ccccc2NC(=S)NNC(=O)c2ccc(C(N)=O)cc2)cc1
4.0,O=C(COC1=CC=C2C=CCC=C2C1)NCCC1=NNC(=O)NN1
3.0,Cc1cccc(NC(=O)CCNC(=O)CCCO)c1
4.0,COc1ccc(NC(=O)CNc2ccc(C(N)=O)c(O)c2)cc1
3.0,O=C(CNC(=[SH+])Nc1ccc(F)cc1)Nc1ccccc1
4.0,CCNNC(=S)NCCCO
3.0,CC(=O)Nc1nnc(NC(=O)C(=O)Nc2ccccc2)s1
3.0,CCc1ccccc1NC(=O)CNC(=O)CC(=O)Nc1cccc(Cl)c1C
3.0,Cc1ccc(CC(=O)NNC(=O)CC(=O)Nc2ccccc2)o1
3.0,Cc1ccc(NC(=S)NC(=S)Nc2ccccc2C)c(C)c1
2.0,CCCc1ccc(CC(=O)NC(=O)CC(N)=O)cc1
4.0,NC(=O)C(NC(=S)NNC(=O)c1ccccc1)[S-]c1ccccc1
4.0,O=C(/C=C/c1ccccc1)NCC(=O)NC(=S)NCC(=O)Nc1ccccc1
4.0,Cc1cccc(NC(=O)NC(=S)NNC(=O)Cc2ccccc2)c1
3.0,Cc1cccc(CNNC(=O)C(=O)Nc2ccc(F)cc2Cl)c1
3.0,O=C(CCN[C@H](O)COc1ccccc1)Nc1ccc(Cl)c(Cl)c1
3.0,CCOc1ccc(C(=O)NNC(=O)C2Oc3ccc(C)cc3C(Cl)=C2O)cc1
4.0,O=C(CNc1ccc(O)c(Br)c1)N/N=C/c1ccc(O)cc1
2.0,CCCOc1ccc(C(=O)NNC(=O)COc2ccc3cc(Cl)ccc3c2)cc1
3.0,NC(=O)NCCCCCNC(=O)COc1ccc(F)cc1
2.0,COc1ccc(/C=N/NC(=S)Nc2nccs2)cc1Br
4.0,O=C(C[NH2+]C1CCC[NH+]1)Nc1ccc(C(=O)O)cc1
3.0,Cc1ccc(NCC(=O)NC(=S)Nc2ccc(Cl)cc2)cc1C
3.0,O=C(NC(=[SH+])Nc1ccc(C(=O)Nc2ccccc2F)cc1)c1ccc(Br)cc1
4.0,CCCCCCCCNC(=S)NNC(=O)Nc1ccccc1Cl
4.0,Cc1cc2c(cc1NC(=O)NNC(=O)Nc1ccccc1Cl)OCO2
3.0,O=C(CCc1cccc(Br)c1)NC(=S)Nc1ccc(O)cc1
3.0,COc1ccc(C(=O)NNCC(=O)Nc2ccc(C)c(C)c2)cc1
3.0,Nc1ccc(NC(=S)N/N=C/c2ccc(-c3ccc(F)cc3)cc2)cc1
2.0,COc1cc(Br)ccc1OCC(=O)NNC(=O)COc1ccc(C)cc1
3.0,CC1NC(=S)N(c2ccc(-c3ccc(O)cc3)cc2)N1
4.0,CNCC1=NNC(NC(=O)COc2ccc([N+](=O)[O-])cc2)=CN1
2.0,COC(=O)COc1ccc(NC(=O)CCC(=O)Nc2ccc(Cl)c(OC)c2)cc1
3.0,[SH+]=C(NCCc1ccccc1)NC(=[SH+])NCc1ccc2ccccc2c1
3.0,OC(CCNC(=S)NCc1ccccc1Cl)Cc1ccco1
4.0,COc1ccc(C(=O)NNC(=S)NC(=O)c2ccco2)c(OC)c1O
3.0,O=C(CCc1ccccc1)NC(=[SH+])NC(=[SH+])Nc1ccccc1
2.0,COc1ccccc1/C=N/NC(=S)NC(=O)c1ccccc1
2.0,S=C(NC/N=C/c1ccc(Cl)cc1)Nc1ccc(Br)cc1
2.0,Cc1ccc(NC(=O)c2csc(Nc3cccc([N+](=O)[O-])c3)n2)c(C)c1
3.0,COc1c(C)cccc1OCC(=O)NCNNC(=O)COc1ccc(C)c(Br)c1
4.0,CCCCCCC(=O)NNC(=S)NC(=O)/C=C/C(=O)O
2.0,COc1ccc(CCC(=O)NC(=[SH+])Nc2ccc(CCl)cc2)cc1
2.0,Nc1nc2ccccc2nc1SCC(=O)Nc1cccc(Cl)c1
3.0,COc1cccc(NC(=S)NC(=S)Nc2ccc(C)cc2)c1
3.0,COc1cc(NC(=S)NC(=S)NC(=O)c2cccc(F)c2)cc(OC)c1
2.0,COc1ccc(NC(=O)COc2ccc(C(C)=O)c(O)c2)cc1OC
3.0,O=C(/C=C/c1ccccc1)NNCC(=O)Nc1ccccc1
3.0,COc1ccc(NC(=O)C(=O)NC(=O)Cn2[nH]c3ccccc3c2=O)cc1
3.0,CCCNC(=S)NNC(=O)CCc1ccc(OC)c(Br)c1
2.0,O=C(NCCCCCNc1ccccc1)c1ccc(F)cc1F
4.0,S=C(NC(=S)Nc1cc(Cl)ccc1Cl)NC(=S)Nc1ccccc1Br
2.0,COc1ccccc1NC(=O)N/N=C/c1ccc(OCC(C)C)cc1
2.0,O=C(CCc1ccccc1)NC(=S)N/N=C/c1ccc2c(c1)OCO2
3.0,CCOc1ccc(NC(=S)NC(=O)c2ccc(O)cc2)cc1
4.0,COc1ccc(C(=O)NNC(=S)NC(=O)c2ccc(F)cc2)cc1O
3.0,O=C(Cc1ccccc1Br)NNC(=O)c1cc2ccccc2c(=O)[nH]1
2.0,CCCCCNNC(=O)c1ccc(OCC)cc1
4.0,Cc1cccc(NC(=S)NNC(=S)Nc2ccccc2C)c1
3.0,COc1ccc(CNC(=O)Nc2cnc(-c3ccc(F)cc3)[nH]c2=O)cc1
3.0,O=C(C/N=C/c1ccc(Cl)cc1)NNC(=S)NC1CCCc2ccccc21
4.0,CC(=O)Nc1ccc(C(=O)[NH2+]NC(=O)CNCc2ccccc2Cl)cc1
3.0,Cc1ccc(NC(=S)NNC(=O)COc2ccc(Cl)cc2)cc1
2.0,Cc1ccc(OCC(=O)NC(=S)Nc2cccc(Br)c2)cc1
3.0,CC[C@H](C)C(=O)NNC(=O)c1ccc(NC(=O)c2ccc(C)cc2C)cc1
3.0,Cc1ccccc1OCC(=O)NNC(=O)c1ccccc1O
4.0,O=C(O)c1ccc(NC(=S)NNc2ccc(F)cc2Cl)cc1
3.0,COc1ccc(OCC(=O)NC(=[S-])Nc2ccccc2O)c(F)c1
3.0,O=C(CCC(=O)Nc1ccccc1Cl)NCCC(=O)Nc1ccc(Cl)cc1
3.0,COc1ccc(C(=O)N/N=C/C(=O)Nc2nc3ccccc3[nH]2)cc1
3.0,CCC[C@@H](CNC(=S)Nc1ccc(Br)cc1)C(=O)O
3.0,CCOc1ccc(OCC(=O)NNC(=O)NC(=O)c2ccc(Cl)cc2)cc1
2.0,CCc1cc(NC(O)CCCOc2cccc(F)c2)nc2nc3ccccc3nc12
4.0,O=C(CCNC(=O)Nc1cccc(F)c1)Nc1ccc2c(c1)OCC(=O)N2
3.0,Cc1cccc(NC(=O)CCNC(=O)C(=O)Nc2ccccc2F)c1
3.0,COc1ccc(NC(=S)NC(=O)C(=O)CCC(=O)Nc2ccc(C)cc2)cc1
3.0,CC(C)c1ccc(C(=O)NNC(=O)CNc2ccccc2F)cc1
2.0,CCCC(=O)Nc1ccc(C(=O)OCC(=O)O)cc1
3.0,COc1ccc(NC(=S)NNC(=O)c2ccc(Cl)c(Cl)c2)cc1I
3.0,Fc1ccc(NNC(=S)Nc2ccc(Cl)cc2)cc1
2.0,O=C(Nc1ccccc1)c1ccc(/N=C/C2=Nc3ccccc3C(=O)C2O)cc1
4.0,C[NH+](Cc1ccccc1)NC(=S)NNC(=O)c1cccc(C(F)(F)F)c1
3.0,O=C(/C=C/c1cc(O)cc(Br)c1)NNC(=O)c1ccc(Br)cc1
2.0,COc1ccc(/C=C/C(=O)NNC(=O)c2cnc(C)o2)cc1Br
3.0,Cc1ccc(NC(=O)CCNC(=O)c2cc3ccccc3[nH]2)cc1C
3.0,O=C(CNc1ccc(C(=O)O)cc1)Nc1ccccc1F
