HBA,SMILES
4.0,O=C1NC(c2ccc(Cl)cc2)=C(Cl)C1/N=C/c1ccc2c(c1)OCO2
4.0,COc1cc(/C=C/C(=O)Nc2ccccc2F)cc([N+](=O)[O-])c1
2.0,Cc1cc(NC(=S)NCCCCO)ccc1Br
4.0,O=C(COC(=O)c1ccc(C(F)(F)F)cc1)[NH2+]C(=O)c1cccc(Br)c1
4.0,CCn1cnc2cc(/C=N/NC(=O)c3ccccc3)ccc21
2.0,Brc1ccc2nc(-c3ccccc3)oc2c1
3.0,O=C(COC(=O)C1CCCc2ccccc21)Nc1ccccc1F
3.0,CC(NC(=O)C[S-]c1ccccc1Br)C(=O)O
5.0,O=C(COc1ccccc1)NC(=S)Nc1ccc2c(c1)OCO2
3.0,Cc1cccc(NC(=O)c2ccc(C(=O)Oc3ccccc3Cl)cc2)c1
5.0,Cn1c(Nc2ccc(C(=O)[O-])cc2)nc2ccccc21
4.0,Cc1ccc(NC(=O)COc2c(C)cc(Br)cc2[N+](=O)[O-])c(C)c1
4.0,CCOc1ccc(C(=O)OCC(=O)c2ccccc2Cl)cc1
4.0,O=C(Nc1cccc(Cl)c1)C1OC(=O)C2c3ccccc3OC12
2.0,O=C(N/N=C/c1ccccc1Cl)c1c(Cl)cccc1Cl
3.0,Cc1ccc(-c2ccc(NC(=O)COc3ccccc3)nc2)cc1
4.0,Cc1ccc(C(=O)N/N=C/c2ccccc2C(=O)[O-])cc1C
3.0,COc1ccc(C(=O)CSc2ccc(Br)cc2)cc1
2.0,CC(=O)c1ccc(NC(=O)CC/C=C/c2ccccc2)cc1
2.0,Cc1cccc(NC(=O)C#CNC(=O)c2ccc(C)c(Br)c2)c1
4.0,Cc1cc(C(=O)OCC(=O)Nc2ccc(Cl)cc2Cl)ccc1N
3.0,Cc1ccc(C(=O)NNC(=O)CCC(N)=O)cc1
3.0,Cc1cc(F)c(F)cc1OCC(=O)N/N=C/c1ccc(Br)cc1
3.0,COc1ccc(-c2ccc(NC(=O)[C@@H](C)NC(=O)c3ccccc3)cc2)cc1
4.0,COc1ccccc1/C=N/NC(=O)CNC(=S)NC(C)C
4.0,C[NH+](C)Oc1cccc(ONCCCCC=O)c1
3.0,CCCC(=O)COC(=O)c1ccc(Cl)c(Cl)c1Cl
3.0,CCC1C(=O)N(c2ccccc2)C=C(C)N1N(C)c1cccc(Br)c1
4.0,Cc1ccc(C(=O)OC(C)C(=O)NCc2ccc(Br)cc2)c(O)c1
5.0,O=C(CO/N=C/c1ccccc1Br)Nc1ccc2c(c1)OCO2
2.0,O=C(NC(=S)NCc1ccc(Cl)cc1)c1ccccc1
3.0,O=C(/C=N/Cc1ccccc1)Nc1ccc(-c2ccc(Br)cc2)o1
4.0,O=C(COc1ccccc1Br)Nc1nccs1
3.0,COc1cccc(/C=C/CCNc2nc3ccccc3[nH]2)c1
3.0,O=C(NC(=[SH+])Nc1ccc(F)cc1)c1ccc([N+](=O)[O-])cc1
5.0,COc1ccc(/C=N/N/C(=C(\[O-])O)c2ccc3ccccc3c2)cc1
3.0,O=C(NCc1ccc(Cl)cc1)c1nc(-c2ccccc2)c(Br)s1
4.0,CCOC(=O)C1NC(=O)c2ccccc2O1
4.0,Cc1ccc(C2Nc3cc4c(cc3C(=O)C2C)OCO4)cc1
2.0,O=C(/C=C/c1ccccc1F)NCCc1ccc(O)cc1
3.0,O=C(CCc1cc2ccccc2[nH]c1=O)NCc1ccc(C(=O)c2ccccc2)cc1
4.0,Cc1cc(NC(=O)c2ccc3c(c2)CN(C)C3=O)cc2c1OCCC2=O
3.0,O=C(N/N=C/c1cc2ccc(Br)cc2cc1Cl)c1ccc(O)cc1
4.0,O=c1[nH]c(CCc2ccc(-c3cccs3)o2)nc2ccccc12
3.0,O=C(CCc1ccccc1F)COC(=O)c1ccc2c(Cl)cccc2c1
4.0,O=C(COc1ccc(Cl)cc1Br)NC1N=Cc2ccccc2S1
4.0,O=C(CSc1nc2ccccc2c(=O)[nH]1)Nc1ccc(Cl)c(Cl)c1
5.0,CCc1ccccc1NC(=O)C[S-]c1nc2ccccc2c(=O)n1C
4.0,Cc1ccc(C(=O)N(C)CC(=O)Nc2ccc([N+](=O)[O-])cc2)c(Cl)c1
4.0,COc1ccccc1NC(=O)C1COc2cc(Cl)ccc2O1
3.0,Cn1cccc1SCC(=O)Nc1ccc(Br)cc1
3.0,O=C(NCc1ccccc1)c1ccc(Oc2ccc(O)c3ccccc23)cc1
3.0,O=C(/C=C/c1ccccc1F)NC(=O)COc1ccc(C(F)(F)F)cc1
3.0,Cc1ccc(OCc2ccc3oc(=O)[nH]c3c2)c(Br)c1
2.0,Cc1ccc2cc(Br)c(Nc3ccc(Br)cc3)nc2c1
4.0,Cc1ccc(NC(=O)c2cnc(O)c(N)c2)cc1
4.0,COc1cc(OC(C)=O)ccc1NC(=O)c1ccc(Br)cc1
4.0,CC(=O)Nc1ccc([S-]Cc2ccc([N+](=O)[O-])cc2)cc1
2.0,O=C(CCc1ccccc1)Nc1nc(Cl)c(Cl)cc1Cl
4.0,COc1ccc(/C=C/C(=O)OCCc2ccccc2)cc1O
5.0,COc1ccc(NC(=O)C(C)Oc2ccc3c(c2)OC=CO3)cc1
4.0,Cc1ccc(/C=N/NC(=O)c2sc3c(c2N)CC(C)CC3)c(Br)c1
4.0,Cc1cccc2nc(SCC(=O)c3cccc(Br)c3)oc12
3.0,O=C1O/C(=N\c2ccccc2)c2ccccc21
5.0,CC(Oc1ccccc1)C(=O)NC(=O)c1ccc2c(c1)OCO2
4.0,CCCc1c(C)sc(NC(=O)CNC(=O)c2ccc(OC)cc2F)c1C
3.0,O=C(COC(=O)c1cc(Cl)ccc1Cl)c1ccc(Cl)cc1
4.0,COc1ccc(/C=C/c2nc3ccccc3c(=O)o2)c(Cl)c1
4.0,O=C(COc1ccc(Cl)c([N+](=O)[O-])c1)Nc1ccc(F)c(Cl)c1
3.0,CC(F)Oc1ccc(NC(=O)COc2c(Cl)ccc(Cl)c2Cl)cc1
4.0,Cc1cccc(/N=C/c2cccc([N+]=O)c2O)c1
2.0,O=C(/C=C/c1ccc(Cl)cc1)c1ccco1
4.0,Cc1ccccc1C1CCN(C(C)C(=O)Nc2cccc(C)c2[N+](=O)[O-])CC1
2.0,O=C(COc1cccc2ccccc12)NCc1ccccc1Br
3.0,Cc1ccc(NC(=S)NCc2cc3ccccc3oc2=O)cc1
2.0,O=c1[nH]c2cc(Cl)ccc2cc1COc1ccc(Cl)cc1
5.0,O=[N+]([O-])c1ccc(C2CC3CCCCC3CN2)c([N+](=O)[O-])c1
3.0,COc1ccc(/C=C/C(=O)Nc2ccc(C(C)C)cc2)cc1O
3.0,Cc1cc2ccccc2cc1OCC(=O)NNC(=O)c1ccccc1Cl
2.0,c1ccc(CNCCC[NH2+]c2ccc3ccccc3n2)cc1
4.0,O=C(C[S-]c1coc2ccccc2c1=O)c1ccccc1Cl
4.0,COc1ccc(OCC(=O)N/N=C/c2ccccc2)c(Br)c1
3.0,S=C1NN=C(/C=C/c2ccccc2)NN1
4.0,Cn1c(CNC(=O)c2cccc(Br)c2)nnc1-c1cccc(Cl)c1
5.0,COc1cc(Br)c(C(=O)OC(C)C(=O)/C=C/c2ccccc2)cc1OC
5.0,CCc1ccccc1OCC(=O)NNC(=O)c1ccc2c(c1)OCO2
3.0,C=CCNC(=O)COC(=O)C1CC1c1ccccc1
4.0,Cc1ccc(/C=N/NC(=O)c2ccccc2O)c(O)c1
2.0,CC(=O)c1ccc(CNC(=O)/C=C/c2ccc(Cl)cc2)cc1
2.0,O=C(NNC(=O)c1ccc(Cl)c(Cl)c1Cl)c1ccc(Cl)c(Cl)c1
4.0,COc1ccc(OC)c(C(=O)NN=C2CC(c3ccccc3)C2)c1
3.0,O=C(CCNC(O)c1cccc(Cl)c1)Nc1ccccc1Cl
3.0,O=C(Cc1ccccc1)N/N=c1\o[nH]c2ccccc12
4.0,O=c1[nH]c2[nH]c(-c3ccc(Cl)c(Cl)c3)nc2c2nc3ccccc3n12
2.0,CCCOc1ccc(/C=C/C(=O)Nc2ccc(Br)cc2C)cc1
3.0,O=C(NCCCn1cnc2ccccc21)c1ccc(Br)cc1
3.0,O=c1nc(COc2cccc(Cl)c2)[nH]c2ccc(Br)cc12
4.0,O=C1c2c(cccc2[N+](=O)[O-])CSN1c1ccc(Cl)c(Cl)c1
4.0,Cc1cc(Cl)ccc1-c1nc(COC(=O)c2ccc(Cl)cc2)n[nH]1
4.0,Oc1cc(/C=N/N=C/c2ccccc2)c(O)cc1F
4.0,COc1cc(OC)c(OC)cc1NC(=O)c1ccc(Cl)cc1Cl
2.0,Cc1ccccc1Oc1sc(-c2cc3c([nH]2)[nH]c2cc(Br)ccc23)cc1C
4.0,C=C(OCC(=O)c1cccc(Cl)c1)C(=O)N/N=C/c1ccccc1Cl
4.0,Cc1cc(Br)ccc1OCC(=O)Nc1ccc(C)c([N+](=O)[O-])c1
2.0,Cc1ccc(NC(=O)C2CN(c3ccc(Cl)cc3)C(=S)NC2C)cc1
5.0,O=C(COc1cccc(Br)c1)N/N=C/c1ccc([N+](=O)[O-])cc1
4.0,O=C(NCc1nnc(-c2cc(Cl)cc(Cl)c2)o1)c1ccccc1Cl
5.0,Cc1cccc(SCC(=O)OC(=O)c2cccc(Oc3cccc(Cl)c3)c2)c1
4.0,Clc1nnc(-c2ccccc2)cc1CN1CCN(c2ccccc2)CC1
5.0,Cc1c(NC(=O)COC(=O)Cc2ccc(F)cc2F)n[nH]c1N
5.0,CC(=O)OC(=O)COc1ccc(OCc2ccccc2)cc1
4.0,Cc1ccc2cc(C(=O)Nc3ncc(-c4ccc(N)cc4)o3)ccc2c1
3.0,O=c1nc(NCc2ccccc2)[nH]c2ccccc12
3.0,Cc1c(Cl)c(Oc2cccc(Cl)c2)cc2oc3ccc(Br)cc3c(=O)c12
5.0,COc1ccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)cc1
3.0,CCCNC(=O)COc1ccc(OC)c(Br)c1
2.0,S=C(Nc1c(Cl)ccc(Cl)c1Cl)N1CCN(c2ccccc2)CC1
5.0,CC(N/N=C/c1ccccc1[N+](=O)[O-])NC(=O)c1ccccc1
4.0,O=C(O)c1ccc(C(=O)Nc2ncc(-c3ccccc3)c(=O)[nH]2)cc1
3.0,O=C(CN1CCc2ccccc21)NCC1=NCCC1
4.0,Cc1ccccc1-c1nnc(NC(=O)CC(C)Cc2ccccc2)o1
2.0,O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc(C(=O)O)cc1
5.0,O=C(COc1ccc2c(c1)CC(=O)C(=O)O2)Nc1ccc(F)cc1
5.0,O=C(CCOC(=O)c1ccccc1Cl)Nc1ccc2c(c1)OCO2
5.0,CCc1ccc(CC(=O)OCC(=O)Nc2ncc(Cl)s2)cc1
3.0,O=C(COC(=S)Nc1ccc(Cl)cc1Br)Nc1ccccc1
4.0,O=[N+]([O-])c1cccc(/C=N/N=C/c2cccc(Br)c2)c1
2.0,COc1ccc(/C=C/C(=O)Nc2ccc3c(c2)CCC3C)cc1
4.0,COCC(C)NC(=O)c1cc2cc(OC)ccc2o1
5.0,Clc1ccc(Cl)c(/C=N/OCc2nnc(Br)s2)c1
2.0,Cc1ccc(Br)cc1OCC(=O)Nc1ccc(F)cc1
3.0,O=c1[nH]cccc1C(O)Nc1ccccc1
3.0,O=C1C(=O)N(/C=C/c2ccccc2)O/C1=C/c1cccc(Cl)c1
3.0,COc1ccc(OCC(=O)Nc2ccc(C)cc2C)c(C)c1
2.0,O=C(CSCc1ccccc1Br)NCc1ccccc1
4.0,O=C(Oc1c(O)cccc1Cl)c1ccc(O)cc1
3.0,CCC(C)CCNCC(=O)Nc1ccccc1OC
3.0,O=C(/C=C/c1ccccc1)Nc1ccc(C(=O)c2ccccn2)cc1
4.0,Cn1cc(CS(=O)(=O)c2ccc(Br)cc2)cn1
5.0,COc1ccc(C(=O)Oc2cc3ccccc3oc2=O)cc1
4.0,C=C/N=C(/C=C/c1ccc2c(c1)OCO2)N/N=C/c1ccccc1
3.0,Cc1ccc2cccc(CC(=O)OCC(=O)Nc3ccc(Cl)cc3)c2c1
2.0,O=C1c2ccc(Cl)cc2C(=O)N1C(=[SH+])Nc1ccccc1Cl
5.0,O=Nc1ccc(Cl)c(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c1
4.0,C/N=C(\C)c1ccc(NC(=O)CSc2ccncc2)cc1
3.0,Cc1ccc(N(C)CC(=O)N(Cc2c[nH]c(-c3ccc(Cl)cc3)n2)C(C)C)cc1
4.0,CC(O)CO/N=C/c1ccc(O)cc1
3.0,O=C1C([S+]c2ccc(Br)cc2)NC(=S)N1c1ccc(Cl)cc1
4.0,Cc1cccc(C(=O)COC(=O)c2ccc(O)c(Cl)c2)c1
2.0,COc1ccc(/N=C/c2ccc(C(F)(F)F)cc2)cc1
2.0,Cc1ccccc1NC(=O)c1ccc(NC(=O)c2cc(Cl)cc(Cl)c2)cc1
4.0,CC(=O)Oc1ccc(C/N=C/c2cccc(O)c2)cc1
4.0,CCc1ccc(C(=O)NCC(=O)OCC(=O)Nc2cccc(C)c2)cc1
2.0,CC(Oc1cccc(Cl)c1)C(=O)Nc1ccc(Cl)cc1Cl
4.0,O=C(/C=C/c1ccc(N2CCCC2)cc1)Nc1ccc2c(c1)OCCO2
4.0,CC(OC(=O)c1ccc(C#N)cc1)C(=O)c1ccc(Cl)cc1
4.0,COc1ccc(NC(=O)NC(=O)COc2ccc(Cl)cc2Br)cc1
5.0,CCn1c(NCCCOC)nnc1-c1ccc(Cl)c(Cl)c1
4.0,CCc1cc(C)cc(C)c1NC(=O)CSc1nc2ccccc2c(=O)[nH]1
4.0,O=C(Nc1ccccc1)c1ccc(OC(=O)c2ccc(O)cc2)cc1
4.0,O=C(Oc1ccc(NCc2cccc(O)c2)cc1)C(F)(F)F
3.0,Cc1ccccc1SCC(=O)NCC(=O)c1ccc(Cl)cc1
2.0,COc1ccc(/C=C/C(=O)Nc2cc(C)c(C)cc2C)cc1
2.0,Cc1c(CNC(=O)COc2ccccc2Cl)c[nH]c1-c1cccc(Cl)c1
4.0,O=C(CC(=O)c1ccc(Br)cc1)Nc1ccc(N2CCOCC2)cc1
4.0,Cc1ccc(OCC(=O)OCC(=O)Nc2cccc(F)c2F)c(Cl)c1
2.0,Cc1cccc2c1N(C(=O)COc1ccc(Cl)cc1Cl)CCC2
4.0,O=C(COC(=O)c1cc(-c2cccc(Cl)c2)n[nH]1)Nc1cccc(Cl)c1Cl
4.0,O=C(CC(=O)c1ccc(Br)cc1)Nc1cc(Cl)ccc1[NH+]([O-])[O-]
2.0,COc1ccc(C2CC(=O)N(c3ccc(Br)cc3)C2)cc1
2.0,CC(c1ccccc1)C(OCCCNC(=O)c1ccccc1Cl)c1ccccc1
4.0,O=C(CCNC(=O)c1c(Cl)cccc1Cl)Nc1nc2ccccc2s1
2.0,O=C(CCc1cccc(Br)c1)NCc1nc2ccccc2[nH]1
2.0,COc1cccc(C(=O)CCc2ccc3c(c2)CCC3)c1
4.0,O=c1oc2ccc(O)cc2cc1/C=N/c1cccc(Br)c1
4.0,COc1ccc(NC2=NC(c3ccc(Br)cc3)=C[S-]2)cc1
3.0,CCc1cccc(CC)c1NC(=O)COc1ccc(OC(F)F)cc1
4.0,COc1c(Cl)ccc(Cl)c1OCC(=O)NCc1ccco1
4.0,CCS(=O)(=O)c1ccc(NC(=O)COc2cc(Br)ccc2Cl)cc1
4.0,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)C1=CC=C2C=CCC=C2C1
4.0,O=C(/C=N/NC(=O)c1ccc(Br)cc1)Cc1ccco1
3.0,Cc1ccc(S(=O)(=O)N2CCN(C(=O)/C=C/c3ccccc3C)CC2)cc1
4.0,O=C(COc1ccccc1Br)Nc1ncc(-c2ccccc2)o1
5.0,O=C(CO/N=C/C1=CC=C2C=CCC=C2C1)Nc1nccs1
4.0,Cc1ccc(S(=O)(=O)NC(=O)Cc2nc3ccccc3[nH]2)cc1Cl
3.0,O=C(/C=C/c1cc([N+](=O)[O-])ccc1Cl)Nc1cccc(Cl)c1
3.0,O=C(COc1ccc(Br)cc1)Nc1ccc(O)cc1
5.0,O=C(Nc1ccccc1Br)C1=Nc2sn3cccc3c2[S-]1
3.0,O=C(COC(=O)/C=C/c1ccccc1)Nc1ccccc1Br
4.0,O=C(Nc1ccc([N+](=O)[O-])cc1)c1cc2ccc3ccccc3c2o1
4.0,O=C(NCCc1ccccc1)c1ccc(-c2ccc(Nc3ccco3)cc2)o1
3.0,O=c1c(/N=C/c2ccccc2Br)coc2ccccc12
4.0,CC1=C(C(=O)Nc2ccc(OCC3=CC=C[S-]3)cc2)CCO1
2.0,OCNBr
2.0,COc1ccc(/C=C/C(=O)c2cccc3ccccc23)cc1
4.0,COc1cc2cc(/C=N/NC(=O)c3ccc(C)cc3)oc2cc1Br
5.0,O=S(=O)(NCc1ccccc1)c1csnn1
4.0,Cc1ccc(SCC2=NOC(=O)C2)cc1
3.0,O=C(NCc1ccccc1)C1CC(c2ccc(Cl)cc2Cl)=NN1
3.0,COc1ccc(C(=O)Nc2ccc(/C=C/c3ccc(Cl)c(Cl)c3)o2)cc1
4.0,CCCC(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1
2.0,COc1ccccc1NC(=O)c1cc(Br)cc(Br)c1
4.0,O=C([O-])CNC(=O)c1cccc(NC(=O)c2ccccc2)c1
4.0,N#CCCNc1ccc(CC2CCN(c3ccccc3)C2=O)s1
4.0,COc1cccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1
2.0,Cc1ccccc1NC(=O)COc1ccc(-c2ccccc2)cc1F
3.0,CCOc1ccc(C(=O)CC2[NH2+]C(C)Oc3ccccc32)cc1
4.0,Nc1ccccc1NC(=O)CS(=O)(=O)c1ccccc1
3.0,O=C(COc1c(Cl)cccc1Cl)Nc1ccc(O)cc1
4.0,O=C(C[S-]c1cc2ccccc2oc1=O)NC1CCCCC1
4.0,CC(SC(C)c1ccccc1)C(=O)NC(=O)c1cc(Cl)c(Cl)o1
5.0,COc1cc(C/C=N/NC(=O)c2ccccc2O)ccc1O
4.0,COc1ccccc1C(=O)NCC(=O)NCCOc1ccccc1Cl
4.0,Cc1ccccc1NC(=O)CCc1nnc(/C=C/Cc2ccccc2)o1
3.0,CCc1ccc(/C=N/Nc2nccc3ccccc23)cc1
4.0,CC1C=C(CC(=O)c2ccc3c(c2)OCCO3)Nc2ccccc21
4.0,COc1ccc(/C=N/CCC(=O)Nc2ccc(C)cc2O)cc1Cl
4.0,COc1ccc(C(=O)N/N=C/c2cc(Cl)ccc2Cl)cc1O
3.0,Cc1n[nH]nc1[S-]CCc1ccccc1
3.0,O=C(CSNC(=O)c1ccccc1)Nc1ccccc1Cl
5.0,C1=C(Cc2ccccc2)[S-]C(Nc2nnc(-c3ccccc3)o2)=C1
3.0,CC(=O)c1ccc(NC(=O)c2cc(-c3cccc(Cl)c3)[nH]n2)cc1
2.0,Cc1cccc(-c2ccc(/C=N/NC(=O)c3ccc4ccccc4c3)cc2)c1
4.0,O=C(OCC(=O)c1ccccc1Br)c1cc2cc(Br)ccc2o1
4.0,Brc1ccc(/C=N/NCC2OCCO2)cc1
4.0,COc1ccc(C2CC[NH+]([C@@H](C)C(=O)Nc3cccc4c3OCO4)CC2)cc1
5.0,O=[N+]([O-])c1ccc(C2=NN=C(c3ccccc3O)C2)cc1
2.0,Cc1cc(NC(=O)COc2ccc(Cl)cc2Cl)c(Cl)cc1Cl
3.0,COc1ccc2nc(/N=C/c3ccc(Br)cc3)[nH]c2c1
4.0,COC(=O)c1cccc(C(=O)N/N=C/c2ccc(C)cc2)c1
5.0,O=c1oc2c(cc1Cc1nc3ccccc3[nH]1)OCO2
5.0,O=c1c(N2CCNCC2)cnc2n1Cc1ccccc1-2
3.0,COc1ccc(/C=C/C(=O)NNC(=O)c2ccc(C)cc2)cc1
4.0,CCc1ccccc1OCC(=O)NC(=S)NCC(=O)c1ccccc1Cl
4.0,Cc1cc(C)c2oc(=O)c(C(=O)NCCCOc3ccccc3C)cc2c1
4.0,O=C1CC(C(=O)[NH2+]/N=C/c2ccc(Br)cc2)=NC=C1c1ccccc1
3.0,COc1ccc(/C=C/C(=O)Nc2c(F)cccc2F)c(OC)c1
4.0,C(=C/C1CCC2=C(C1)[S-]C(NCCc1ccccc1)=N2)\c1cccs1
3.0,CC(OC(=O)CNC(=O)c1ccccc1)c1ccccc1
3.0,Cc1cccc(-c2ccc(OC(=O)c3cc(Cl)c(Cl)cc3O)cc2)c1
5.0,COc1cc2c(cc1/C=N/Nc1cccc3ccccc13)OCO2
2.0,O=C(CCCNC(=O)c1cccc(Br)c1)c1ccccc1
4.0,O=C(NCC(O)/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1Cl
4.0,Cc1ccccc1C(=O)NCOC(=O)C[S-]c1ccccc1Br
5.0,O=C(/C=C/c1cc(O)c2c(c1)OCCO2)c1ccc(Br)cc1O
2.0,Clc1ccc(/N=C/N/N=C/c2cc(Br)ccc2Br)cc1
5.0,O=C(/C=C/c1ccc([N+](=O)[O-])cc1Cl)Nc1ccc2c(c1)OCO2
2.0,Cc1ccc(NC(=O)COc2ccc(Br)cc2)cc1Cl
4.0,COc1ccc(/C=N/NC(=O)c2ccc(Cl)c(C(C)(C)C)c2)cc1OC
3.0,Cn1c(/C=N/NC(=O)/C=C/c2ccccc2)cc2ccccc21
4.0,Brc1ccccc1/C=C/c1csc(CC2=CC3OCOC3C=C2)n1
4.0,N#Cc1ccc(-c2cc([N+](=O)[O-])ccc2O)cc1
2.0,Ic1ccccc1C/N=C/[n+]1cccnc1
5.0,O=[N+]([O-])c1ccc(Cn2c(CCc3ccccc3)n[nH]c2=S)cc1
4.0,O=S(=O)(Nc1ccnc(-c2ccccc2)c1)C1C=Cc2ccccc2O1
3.0,Cc1ccc(OCCc2cc3ccccc3oc2=O)c(Br)c1
3.0,O=C(N/C=C/C(=O)c1ccccc1)NCCc1cc2ccccc2o1
5.0,O=C(COc1cc(Cl)cc([N+](=O)[O-])c1)N/N=C/c1ccccc1Cl
4.0,COc1ccc(/C=C/C(=O)NCC(=O)c2ccc(C(F)(F)F)cc2)c(OC)c1
3.0,Cc1ccc(C(=O)C(C)OC(=O)c2ccc(-c3ccccc3)cc2)cc1Cl
3.0,NC([S-]c1cccc(F)c1)C(=O)Nc1cccc(Cl)c1Cl
4.0,COc1cccc(NC(=O)COC(=O)/C=C/c2ccc(Br)cc2Br)c1
2.0,O=C(Nc1ccccc1)c1ccc(/C=C2\COc3ccccc32)cc1
4.0,COc1cc(/C=N/NC(=O)c2ccccc2Cl)c(OC)cc1Cl
4.0,COc1ccc(/C(C)=N/NC(=O)COc2ccc(F)cc2)cc1
3.0,Cn1c(NCc2ccccc2Br)nc2ccccc21
3.0,COc1ccc(/C=N/NC(=O)c2ccc(C(F)(F)F)cc2)cc1Cl
3.0,COC(=O)c1ccc(NC(=O)/C=C/c2ccc(Br)cc2)cc1
4.0,COc1cc([S-]CC(=O)Nc2ccccc2Cl)nc2ccccc12
4.0,Cc1ccccc1NC(=O)CSc1nc2cc(Br)ccc2s1
4.0,O=C(CSc1ccc2c(c1)CCCC2)Nc1ccc2c(c1)OCO2
3.0,CCC(C(=O)NCc1ccc(OC)cc1)[S+](=O)c1ccccc1
4.0,CC(C)Oc1ccc(/C=N/NC(=O)COc2ccc(F)cc2)cc1
4.0,O=C(Nc1ccc(Cl)cc1Cl)c1cc2nsnc2cc1Cl
3.0,Cc1ccccc1CN1CCN(CC(=O)Nc2ccc(Cl)cc2)CC1
3.0,CC(C)CCCCNCC1COc2ccccc2O1
5.0,CC(C)(C)N/N=C/c1cnc(NC(=O)c2ccccc2Br)s1
4.0,Cc1ccc(O)c(C(=O)OCc2ccc(O)cc2)c1
5.0,Cc1ccccc1NC(=O)CSc1nnc2n1CC(c1ccccc1)CC2
4.0,O=C(N/N=C/c1ccccc1Cl)c1cc2ccccc2oc1=O
4.0,Fc1cccc2oc(-c3ccc(N/N=C/c4ccccc4)cc3)nc12
