HBD,SMILES
0.0,CC(c1ccc(Cl)cc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1
0.0,c1ccc2sc(-c3ccc(N4CCCCC4)cc3)nc2c1
0.0,O=[N+]([O-])c1cccc2c1SC=C1CC(c3ccccc3)=NN12
0.0,COc1ccc2c(=O)n3c(nc2c1OC)oc1ccccc13
0.0,Cc1ccccc1-c1nnc(CCOC(=O)Cc2cccc(Br)c2)o1
0.0,FSc1ccc2nc(Sc3cccc(Br)c3)oc2c1
0.0,CCc1cc2c(cc1OC)CN=C(c1ccc(Cl)cc1)N(C)C2=O
0.0,CC(=O)c1ccc(-c2cc3ccc([N+](=O)[O-])cc3oc2=O)cc1
0.0,CCC/N=C1\N=C(c2ccc(OC)cc2)C\C1=C\c1cccc(Br)c1
0.0,COc1ccc(-c2ccc(-c3ccccc3Cl)nc2[N+](=O)[O-])cc1
0.0,O=c1c2ccc([N+](=O)[O-])cc2nc2n1CC(c1ccccc1)=N2
0.0,CO/C=C/N1CC(c2nc3c(s2)SCS3)OC1=O
0.0,O=c1c2ccc(C(F)(F)F)cc2nc2n1C1=Nc3ccccc3CC1S2
0.0,COC(=O)c1ccc(C(=O)C(C)Sc2ccccc2Br)cc1
0.0,O=C1C=C(c2ccc3c(c2)OCO3)CC(=O)N1c1ccccc1Cl
0.0,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccc(N3CCCCC3)cc2)cc1
0.0,CCN(C)c1ccc(O/C=C/N(C)C)cc1
0.0,O=C1c2ccccc2C(=O)N2CCN(c3ccccc3)CC12
0.0,O=C([O-])c1ccc(N2CCN(c3ccccc3)CC2)cc1
0.0,Cc1cc(S(=O)(=O)c2ccc(Cl)cc2)nc2c(Cl)cccc12
0.0,CC(=O)N1/C(=C/c2ccc3c(c2)OCO3)SCC1C1=CC=C[S-]1
0.0,O=C(c1ccc2c(c1)OCO2)c1cc2c(cc1Cl)oc1ccccc12
0.0,CC(=O)COC(=O)C1COc2cc(-c3ccccc3)cc(Cl)c2O1
0.0,CN(Cc1nnc(-c2ccccc2)o1)C1CN(C(=O)c2ccccc2)CC1=O
0.0,CC(=O)c1ccc(C[S-]c2nnc(-c3ccccc3)o2)cc1
0.0,C/C=C(\C)CCOOOCOC
0.0,COc1cccc(-c2noc3nc4cc5ccccc5cc4n23)c1
0.0,COc1ccc(-c2nnc(C3CC(C)Oc4ccccc43)o2)cc1OC
0.0,O=C1c2ccc(Br)cc2C(=O)N1CCc1ccc(F)c(Cl)c1
0.0,Cn1c(C2=NN=C(c3ccccc3)C2)cnc1SC(F)F
0.0,CC(C(=O)N1CCCCC1)S(=O)(=O)c1ccc(Br)cc1
0.0,COc1ccccc1C(=O)/C=C/c1nn(-c2ccccc2)c(=S)s1
0.0,CS(=O)(=O)CCCN1CC(=O)N(CCC(=O)c2ccccc2Br)C1=S
0.0,Cc1cc2c(cc1C)-n1c(ncc(Cc3ccc(Cl)c(Cl)c3)c1=O)[S-]2
0.0,CC1N(C)N=C(c2ccc(Br)cc2)N1C
0.0,Cn1cccc1C(=O)N1CCN(C(=O)c2ccccc2Cl)CC1
0.0,O=C(c1cc(Cl)ccc1F)N1CCN(c2ccc3c(c2)OCO3)CC1
0.0,CCCN(CCC)CCN1CSC(c2cccc3ccccc23)C1=O
0.0,O=C(Cc1ccc2c(c1)OCO2)CN1CCOCC1
0.0,CSc1ccc(N2CCN(c3ccccc3F)CC2)cc1
0.0,COc1ccc(P2(=S)Oc3ccc(N4CCCC4)cc3O2)cc1
0.0,COc1ccc(/C=C/c2nnc(-c3ccccc3)o2)c(OC)c1
0.0,O=C1Cc2ccccc2CN1c1nc2n(n1)Cc1ccccc1N2C(F)F
0.0,CC1COc2ccc(C(=O)Oc3ccc(Br)cc3)cc2C1
0.0,COC(=O)N1CCN(c2cc3ccccc3oc2=O)CC1
0.0,COC(=O)c1ccc2c(=O)c3cc4c(cc3n(C)c2c1)OCCO4
0.0,O=C(/C=C/c1ccccc1)COC(=O)/C=C/c1ccc(Cl)cc1Cl
0.0,CCCN(C=O)Cc1ccc(Cl)c(C(=O)Oc2ccc(Br)cc2)c1
0.0,Clc1ccc(-c2ccc(Cl)c(OCc3ccccc3)c2)cc1
0.0,COCN1CCC(c2cccc(OC)c2)C(C(=O)[O-])C1
0.0,Cc1ccc(C(=O)C(=O)c2ccc(Br)cc2)c(Br)c1
0.0,CCOc1ccc(/C=C/N2C(=O)c3ccccc3C2=O)c(OCC)c1
0.0,O=C1COc2ccc(Br)cc2O1
0.0,COc1cccc(C(=O)COC(=O)c2ccc(OC)c(OC)c2)c1
0.0,O=C([O-])c1ccc(OC/C=C/c2ccccc2Br)cc1
0.0,COC(=O)c1ccc(C2=CC(C)(C)c3ccccc3C2=O)cc1
0.0,O=C1CN(c2ccc([N+](=O)[O-])cc2)CCN1c1ccccc1F
0.0,CC1Cc2cc(OCC3=NC(c4ccccc4Br)=C[S-]3)ccc2C1=O
0.0,CC(=O)c1ccc(SCc2cccc(-c3ccccc3)c2)cc1
0.0,CCN(C)COC(=O)Cc1cn(C)c2ccccc12
0.0,c1ccc(-c2nnc(N(Cc3ccco3)c3ccccc3)o2)cc1
0.0,O=C1CC(c2ccc(N3CCOCC3)cc2)Cc2ccccc21
0.0,CN(C)S(=O)(=O)Cc1ccc(N=O)c(Cl)c1
0.0,Cc1cc(COc2cc3c(cc2C=O)OCCO3)cc2c1OCO2
0.0,O=[N+]([O-])c1ccc(C2=Nc3ccc(OC(F)F)cc3[S-]2)cc1
0.0,O=C1c2cc(Br)ccc2-c2cc(-c3ccccc3)ccc21
0.0,O=C1N([S-]Cc2ccccc2)CC2C=CC=CN12
0.0,COc1ccc(/C=C/N2C(=O)c3ccccc3C2=O)cc1
0.0,O=C1C(=O)c2ccccc2N=C1c1ccc2c(c1)OCO2
0.0,CN1/C(=C/c2ccc([N+](=O)[O-])cc2)C(=O)c2ccccc21
0.0,CCOc1ccc2c(c1)C(=O)C(=O)C(c1ccccc1Cl)=N2
0.0,CCC(=O)N1CCN(c2ccc(SC(F)F)cc2)CC1
0.0,COc1ccc(N2CCN(c3ccc(C)cn3)CC2)cc1
0.0,CCCn1c(SCc2ccccc2OCC)nnc1-c1ccncc1
0.0,CCCc1cc2n(c1)CC(c1ccc([N+](=O)[O-])cc1)C2
0.0,COc1cc2cc(OC)c(-c3ccccc3)cc2cc1OC
0.0,COC(=O)N1CCN(COc2ccc(Br)cc2Br)C(=O)C1
0.0,Cc1ccc(CN2c3cc(C)c(Br)cc3OCC2C)cc1
0.0,CCOC(=O)c1ccc([N+]2([O-])CCN(C(C)C(=O)c3ccccc3)CC2)cc1
0.0,Clc1ccccc1OCc1nnc(-c2ccc3n2CCCCC3)o1
0.0,Brc1ccc(-c2nnc(CCN3CCOCC3)o2)cc1
0.0,Cc1ccc(-n2c(=O)c3ccc(Cl)cc3n(C)c2=O)cc1
0.0,COc1cc(/C=C/n2c(=O)c3ccccc3n(C(C)C)c2=O)cc(F)c1OC
0.0,Clc1ccc(N2CCCN(c3ccccc3)C2)cc1Cl
0.0,O=c1c2ccccc2nc2n1-c1c(Cl)cccc1[S-]2
0.0,c1ccc2c(c1)COc1ccccc1S2
0.0,CCOC(=O)N1Cc2oc(-c3ccc(Br)cc3)cc(=O)c2C1=O
0.0,O=C1C=C(c2cccnc2)N(c2ccccc2)/C1=C/c1ccc([N+](=O)[O-])cc1
0.0,C/C=C/C[S-]c1cc(-c2ccc(OC)cc2)cc[n+]1CC
0.0,CCOC(=O)c1ccc2nc(-c3ccc4ccccc4c3)oc2c1
0.0,O=C(COc1ccc(Cl)c(-c2ccc([N+](=O)[O-])cc2)c1)N1CCCC1
0.0,CCCCn1c(C)cc(=O)n(C(C)c2ccc(C)cc2)c1=O
0.0,O=C(c1ccccc1)C1CCN(c2nc3cc(Br)ccc3s2)CC1
0.0,O=c1cc(-c2ccccn2)oc2ccccc12
0.0,CN(c1ccc(Br)cc1)S(=O)(=O)c1ccc(Br)cc1
0.0,COc1ccc(-c2ccc(OC)c(OC)c2)cc1Br
0.0,COc1ccc(-c2oc(/C=C/c3ccccc3)nc2Br)cc1
0.0,CCOc1ccc(N2C(=O)c3ccc(Cl)cc3C2=O)cc1Br
0.0,O=C1CC(c2ccccc2)=Nc2sc3nc4n(c(=O)c3c21)CCC4
0.0,O=C(/C=C/c1ccccc1F)c1ccc([N+](=O)[O-])cc1
0.0,CSc1ccc(N2CCC(c3ccccn3)CC2)cc1
0.0,CCOc1ccc(/C=C/C=C/c2cccc([N+](=O)[O-])c2)cc1OC
0.0,O=C1c2ccccc2SCN1/C=C/c1ccccc1Br
0.0,O=[N+]([O-])c1ccccc1/C=C/c1ccc2cccc(Br)c2c1
0.0,O=C(CN1SN=C2C1=COc1ccccc12)N1CCCC1
0.0,O=C1c2ccc(Cl)cc2C(=O)N1CCc1ccc([N+](=O)[O-])cc1
0.0,CCc1cccc(C2CC(=O)N(c3ccc4sc(-c5ccccc5)nc4c3)C2=O)c1
0.0,CN1CS/C(=N/c2ccccc2)C1
0.0,O=C1c2c(ccc3c2CCCC3)-c2nc(-c3ccc4c(c3)OCO4)nn21
0.0,O=C1C(=CC(=O)N2CCCCCC2)C(=O)c2ccccc21
0.0,COc1ccc(N2CC(=O)C(c3ccccc3)=CC2=O)cc1
0.0,O=C(c1ccccc1)N1CCN(c2ccccc2Br)CC1
0.0,COc1ccc(Br)cc1/C=C1\C=NC(c2ccc([N+](=O)[O-])cc2)=N1
0.0,COc1ccccc1-c1cc2cc3ccccc3nc2n(C)c1=O
0.0,COC(=O)C1C=CC(c2ccc(C)cc2)CC1
0.0,CC(Sc1nc2cc([N+](=O)[O-])ccc2s1)C(=O)N1CCCC1
0.0,O=C1C2CC=CCC2C(=O)N1CSc1ccc2c(c1)OCCO2
0.0,COC(=O)c1cc2c(s1)[S-]c1nc3ccccc3c(=O)n1C2
0.0,CCOC(=O)C1=Cc2ccn(Cc3ccc(Br)cc3)c2C(=O)C1
0.0,O=c1oc(N2CCN(CCc3ccccc3)CC2)cc2ccccc12
0.0,COc1cc2c(cc1/C=C/c1ccc3ccccc3n1)OCCO2
0.0,O=[N+]([O-])c1ccc(C[S-]c2ccccc2)cc1Cl
0.0,Brc1ccccc1N1CCN(c2ccccc2)CO1
0.0,O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCc2cc(Cl)ccc2C1
0.0,COc1ccc(-n2nnc(-c3ccc(OC)c(OC)c3)n2)cc1
0.0,COC(=O)C(=O)c1cc(-c2ccccc2)ns1
0.0,CCOc1ccc(C2=NC(=O)/C(=C\c3ccc(F)c(F)c3)S2)cc1
0.0,O=C(c1ccncc1)N1CCN(c2cccc(Br)c2)CC1
0.0,N#Cc1ccc(/C=C/c2ccc(Cl)c(Cl)c2)cc1
0.0,O=C/C=C/c1cc(Br)c(/C=C/c2ccc(Br)cc2)o1
0.0,Cc1cccc(Sc2nnc3nc(-c4ccccc4)ccn23)c1
0.0,Cc1ccc(C(=O)N2CCOC(C)C2)cc1
0.0,Cc1ncn(Cc2ccccc2)n1
0.0,O=C1/C(=C\Cc2cccc(Br)c2)SC2N=NN(c3ccccc3)C12
0.0,COc1ccccc1-c1nn2nc(-c3ccccc3Br)nc2s1
0.0,CCN1Sc2ccc(C(=O)CC#N)cc2S1
0.0,C[S-]Cc1ccc2c(c1)C=C(C#N)C2=O
0.0,C/C=C/c1nnc(-c2ccc(/N=C/c3ccccc3)cc2)o1
0.0,Cc1ccc2c(c1)C=C(C(=O)c1ccc3oc(=O)n(C)c(=O)c3c1)CO2
0.0,COc1ccc(C2=NC(/C=C3\C(=O)N(C(C)C)c4ccccc43)OC2=O)cc1OC
0.0,CC(C)C1CCn2c(nc3cc4c(cc3c2=O)OCCO4)[S-]1
