TPSA_label_continuous,SMILES
68.28999999999999,CC(=O)Oc1ccc2sc(NC(=O)c3ccc(Cl)c(Cl)c3)nc2c1
67.43,O=C(COc1ccccc1Br)NNC(=O)c1ccccc1
64.11,O=C(COc1ccccc1)Nc1nccc(-c2ccccc2)n1
63.25,O=C(NCCOc1ccccc1)Nc1nc2c(s1)CCCC2
72.6,COc1cc(O)ccc1/C=C/c1ccccc1[N+](=O)[O-]
55.400000000000006,O=C(COC(=O)c1cc(Cl)cc(Cl)c1)NCc1ccc2c(c1)CCC2
67.76,CC(=O)c1ccc(/C=N/NC(=O)COc2ccccc2)cc1
69.5,Cc1ccccc1NC(=O)C(C)Oc1ccc([N+]=O)cc1
56.150000000000006,CSc1ccn(-c2ccc(NC(=O)COc3ccc(Cl)cc3)cc2)n1
63.35,COc1ccccc1NC(=O)COc1ccc2c(c1)[nH]c1ccccc12
58.56,O=C(COCc1ccc(O)cc1)NCCCCc1cccs1
60.45,COc1ccc2nc(NC(=O)c3ccc(OC)c(Cl)c3)sc2c1
67.43,O=C(COc1ccccc1Br)NNC(=O)c1cccc(Br)c1
80.66000000000001,CCCCNC(=O)CSc1nnc(-c2ccccc2)nn1
54.6,C/N=c1\oc2cccc(Cl)c2cc1C(=O)Nc1ccc(Br)cc1
63.24,O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1
68.65,CCOC(=O)[C@H](O)COc1ccc(CSc2nc3ccccc3s2)cc1
53.99,COc1ccc(/C=C2/Oc3c(ccc(OC)c3OC)C2=O)cc1
67.42999999999999,COc1ccccc1NC(=O)c1ccc(C(=O)Nc2ccccc2Cl)cc1
64.11,COc1ccc(-c2nsc(C(=O)Nc3ccc(C)cc3C)n2)cc1
75.63,O=C(O)/C=C/c1ccc(OCC(=O)Nc2ccc(Br)cc2Cl)cc1
67.42999999999999,CC(OC(=O)Nc1ccc(F)cc1)C(=O)Nc1cc(Cl)ccc1Cl
71.35,COc1cc(C#N)ccc1NC(=O)COc1ccc(Br)cc1
71.95,C/C=C/C(=O)NC(=O)CSc1nc2ccccc2nc1-c1ccccc1
59.92,COc1ccc(/C=N/OCC(=O)NCCc2ccccc2)cc1
50.36,CCOC(=O)c1cccc(NC(=S)Nc2ccc(Cl)cc2Cl)c1
75.01,N#Cc1ccc2nc(NC(=O)COc3ccc(Cl)cc3Cl)sc2c1
51.22,COc1nc(CNC(=O)C[S-]CCc2ccccc2)cs1
76.66000000000001,CCOc1ccc(C(=O)NNC(=O)c2ccc(OCC)cc2)cc1
50.95,c1ccc(C[S-]CCNc2nnc(-c3ccccc3)o2)cc1
54.88,Cc1cc(-c2ccccc2)nc(SCC(=O)Nc2ccc(Cl)cc2)n1
72.24,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(Br)cc1
68.39,COc1ccc(OC(=O)C(=O)c2c[nH]c3ccccc23)cc1Cl
69.39,COc1ccc(S(=O)(=O)c2ccccc2N)cc1
69.15,COc1ccc(/C=N/NC(=O)C2CC(C)c3cc(C)ccc3O2)cc1OC
55.4,O=C(COc1ccc(Cl)cc1Cl)NC(=O)Cc1ccccc1
50.8,c1csc(-c2nc(-c3ccc(OC4CCCCC4)cc3)n[nH]2)c1
67.43,C[C@H](OC(=O)c1ccc(Cl)cc1Cl)C(=O)NC(=S)Nc1ccc(F)cc1F
70.56,CCCCc1ccccc1NC(=O)CCC(=O)N/N=C/c1ccc(F)cc1
81.51,COc1ccc2[nH]c(-c3ccc(-n4cnnc4)cn3)nc2c1
78.67,Cc1cccc(OCC(COC(=O)c2ccc(Br)cc2)[N+](=O)[O-])c1
50.69,O=C(COc1cccc(Br)c1)N/N=C/c1ccccc1
75.43,C[NH+]1CCN(c2nc(-c3cn(-c4ccccc4)c(=O)[nH]c3=O)cs2)CC1
69.4,COC(=O)c1csc(SCc2cc3ccccc3oc2=O)n1
66.24000000000001,O=c1c2ccccc2nnn1CCCc1cc2c(cc1Br)OCO2
82.59,O=C(/C=C/C1C=CSS1)NNC(=O)NCC1C=CC=N1
47.56,COc1ccccc1NC(=O)COc1ccc(-c2ccccc2)cc1C
81.67000000000002,O=c1oc2cc(Oc3ccc(O)cc3)ccc2c(=O)n1-c1ccccc1
50.69,COc1ccc(C(=O)N/N=C/c2ccc(Br)cc2Cl)cc1
61.56,COc1ccc(COC(=O)Cc2cc(C)on2)cc1Br
84.5,CC(=O)NC(C)C(=O)OCC(=O)Nc1ccccc1Br
49.84,Cc1ccc(CSc2nnc(NC(=[S-])Nc3ccccc3)s2)cc1
72.24,Cc1ccc(Cl)cc1C(=O)Nc1cc(Cl)cc([N+](=O)[O-])c1
67.6,c1ccc(-c2nnc(SCc3nc4ccccc4[nH]3)o2)cc1
57.38000000000001,CCCc1nnc(COc2ccc(Oc3cccc(Br)c3)cc2)o1
48.150000000000006,Cc1cccc(OCC[S-]c2nnc(-c3ccc(Cl)cc3Br)o2)c1
84.6,CC(/C=N/NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1
59.92,CCc1cccc(C)c1/C=N/NC(=O)c1ccc(OC)c(OC)c1
52.60000000000001,CCC(=O)OCCC(=O)OCc1cccc(Cl)c1
59.06,Cc1ccc(S(=O)(=O)NCCCc2ccccn2)cc1
77.32000000000001,COC(=O)CCOC(=O)C1=NN=C(c2ccc(Cl)cc2)C1
78.67000000000002,COc1cc(Br)cc([N+](=O)[O-])c1OC(=O)c1ccccc1
64.85000000000001,Cn1ccc(/C=N/NC(=O)COc2ccccc2Oc2ccccc2)c1
52.14,O=C(COc1ccccc1Cl)[NH2+]c1ccc(OCc2ccccc2)cc1
56.15,COc1ccc2nc(CCNC(=O)/C=C/c3cccs3)n(C)c2c1
50.8,O=C(COc1ccc(F)cc1)Nc1ccc(N2CCOCC2)cc1
64.63,COc1ccccc1NC(=O)COC(=O)Cc1cc2ccccc2cc1Cl
50.75,Clc1ccc(/C=N/N=C/c2cnco2)cc1
67.43,COc1ccc(/C=C/C(=O)NNC(=O)/C=C/c2ccccc2)cc1
67.77000000000001,Cc1cc(C(=O)Nc2nc3nccnc3s2)ccc1Cl
48.67,CCOc1ccc(/C=C/C(=O)OCc2coc3cc(C)ccc23)cc1
73.86,COc1ccc(NC(=O)COC(=O)COc2cccc(Br)c2)cc1
67.43,CCc1ccc(C(=O)NNC(=O)/C=C/c2ccc(OC)cc2)cc1
70.92,COc1cccc(C(=O)N/C(CO)=N/c2ccc(Br)cc2)c1
75.62,Cc1ccc(NNc2nncnn2)cc1
68.29,O=C(COC(=O)c1ccc2cc(F)ccc2n1)Nc1ccccc1Cl
68.02000000000001,Cc1ncc(-c2cnc(NC(=O)c3ccc(F)c(C)c3)s2)o1
61.83000000000001,O=C(COC(=O)COc1ccc(F)cc1)COc1ccc(F)c(F)c1
81.52999999999999,Cn1c(=O)n(CC(O)c2ccccc2)c(=O)c2sc3nccn3c21
60.18,Fc1ccccc1OCCNc1nnc(-c2ccccc2)o1
58.56,CCCCCC(O)CCCOCC(=O)Nc1ccccc1
66.18,O=C(Nc1ccc(C2=N[S-]C=N2)cc1)C1CCC2C(=Nc3ccccc32)C1
58.2,CCCc1ccccc1NC(=O)CCC(=O)Nc1ccc(Br)cc1
47.56,COc1cc(NC(=O)COc2ccc(C)cc2Br)ccc1-c1ccccc1
54.88,O=C(CSc1nc(-c2nc3cc(F)c(F)cc3s2)cs1)Nc1ccccc1
66.39999999999999,O=C(O)CSCC(=O)Nc1ccc(Cl)cc1
68.02000000000001,Cc1ccc(NC(=O)CSc2nnc(-c3cccs3)o2)c(C)c1
51.22,CCCCNC(=O)C(CC)Oc1ccc2ccccc2n1
68.29,Cc1ccc2sc(CC(=O)OCC(=O)Nc3ccc(F)cc3)nc2c1
69.64,O=C1NC(CO)C(=O)N1CC[S-]c1ccccc1Cl
64.35,COc1ccc(/C=C(\N)C(=O)Nc2ccccc2)cc1Br
55.400000000000006,O=S(=O)(NCCOc1ccccc1)c1cccc(Cl)c1
69.04,Cn1ncc(-c2ccc(OCCCC(=O)Nc3ccccc3)cc2)n1
79.84,Nc1ccc(C(=O)NC2=NN=C(SCc3ccccc3)[S-]2)cc1
82.44000000000001,CC1(C)CC2=C(C=C(C(=O)[O-])C(c3ccc(Cl)c(Cl)c3)O2)C(=N)O1
59.92,CCOC(=O)c1ccc(OC)c(/C=N/Nc2cc(Cl)ccc2Cl)c1
64.11000000000001,COCCSc1nnc(NC(=O)c2ccccc2)s1
67.24000000000001,O=C(N/N=C/c1ccc(-c2ccc(F)cc2)nn1)c1ccccc1
78.46,Cc1ccc(OCC(=O)Nc2ccc(C(=O)[O-])cc2)c(C)c1
80.66999999999999,O=C(O)c1ccc(C(=O)Oc2ccc(C(=O)c3ccc(Br)cc3)cc2)cc1
46.17,O=C(NC(=O)c1cccc(Br)c1)c1ccccc1
67.76,O=C1CC(c2ccc(OC(=O)c3ccccc3)cc2)C=NN1
71.45,COc1ccc(-c2csc(SC[C@H](O)C(=O)Nc3ccccc3)n2)cc1
46.17,O=C(CC(=O)c1ccc(Cl)c2ccccc12)Nc1ccccc1Cl
74.85,O=C(CSc1nc2ccccc2[nH]1)NC(=O)c1cccs1
70.56,Cc1ccccc1NC(=O)CCC(=O)N/N=C/c1cccc(Br)c1
63.61,CC1(O)OC(OCCNc2nc(-c3ccccc3)c(Cl)s2)CS1
47.56,C=C(C)CNC(=O)COc1cc(Cl)ccc1OC
56.74,[NH3+]Cc1ccc(C(=O)Nc2ccccc2)cc1
51.22,O=C(Nc1cccc(Cl)c1)c1ccc(OCc2ccccn2)cc1
76.19,O=C(C/[NH+]=C/c1ccc2ccccc2n1)NCc1ccccc1O
59.92,COc1ccc(/C=N/NC(=O)c2ccccc2Cl)c(OC)c1
63.99,Cn1c([S-]CC(=O)Nc2ccccc2)nc2ccccc2c1=O
67.75999999999999,CCCOc1ccc(/C=N/NS(=O)(=O)c2ccccc2)cc1
72.83000000000001,CC1Oc2cc(O)ccc2C=C1C(=O)OCC(=O)c1ccc(F)cc1
64.63,Cc1cc(CC(=O)Nc2ccc(Cl)cc2)c2c(c1)OCC(=O)O2
78.83000000000001,CN(C)c1ccc(-c2cc(-c3ccncc3)nc(N)c2C#N)cc1
67.47999999999999,Nc1ccc(/C=N/NC(=O)c2ccccc2)cc1
46.19,Clc1ccc(OCCSC[N+]2=CC(CCOc3ccccc3)N=N2)cc1
65.74000000000001,COc1ccc2cc(C(=O)OCC(=O)c3ccc(Br)cc3)oc2c1
63.99,C[C@H](CNC(=O)Cc1nc2ccc(Br)cc2n(C)c1=O)c1ccccc1
78.43,Cc1ccc(O)c(C(=O)NCCC(=O)Nc2ccc(F)cc2)c1
72.47,COc1ccc2c(c1)C(=O)C(CC(=O)Nc1ccc(C(C)=O)cc1)S2
75.6,CS(=O)(=O)c1ccc(C(=O)N/N=C/c2cccc(Br)c2)cc1
58.89,O=C(O)COc1ccc(C2=NC(c3ccccc3Br)[SH]=C2)cc1
63.60000000000001,O=C(COC(=O)c1ccccc1Cl)c1ccc(O)cc1
59.92,COc1ccc(/C=C/C(=O)N/N=C(\C)c2ccccc2Br)cc1OC
64.95,Cc1oc(-c2ccccc2)nc1-c1nnc(-c2ccc(Br)cc2)o1
73.86,CCCCNC(=O)COC(=O)OCC[C@@H](OC)c1ccccc1
54.71000000000001,Brc1ccc(C[NH+]2CC(SCc3nc4ccccc4[nH]3)=NO2)cc1
56.52000000000001,Brc1ccc(-c2nc3c(o2)Nc2ccc4c(c2C3)OCO4)cc1
69.81,Cc1cc(Br)ccc1NC(=O)CNc1nc2ccccc2[nH]1
50.69,CC(F)Oc1ccc(/C=N/NC(=O)c2ccccc2)cc1
58.2,Cc1ccc(NC(=S)NC(=O)CCC(=O)Cc2cccc(Cl)c2)c(C)c1
71.95,O=S(=O)(NCc1nc(-c2nc3ccccc3s2)cs1)c1ccccc1
55.4,Cc1cccc(NC(=O)CCCOC(=O)c2ccc(Cl)cc2Cl)c1
61.440000000000005,CC(=O)Nc1ccc(N2CCC(C(=O)Nc3c(Cl)cccc3Cl)CC2)cc1
68.28999999999999,Cc1ccc(-c2csc(OC(=O)CNC(=O)c3ccccc3)n2)cc1Br
61.83000000000001,C=Cc1cccc(C(=O)COC(=O)COc2ccc(OC)cc2)c1
62.32000000000001,COc1ccc(N2CCN(S(=O)(=O)N3Cc4ccccc4C3)CC2)cc1OC
68.54,O=C(COC(=O)c1ccc2c(CC3CC3)coc2c1)Nc1ccccc1
72.24,O=C(Cc1ccc([N+](=O)[O-])cc1)Nc1ccccc1
50.69,COc1ccccc1/C=N/NC(=O)c1cc(Br)ccc1F
81.47,O=C(COc1ccc(Br)cc1[N+](=O)[O-])Nc1ccccc1
78.46000000000001,O=C(COc1ccccc1C(=O)[O-])NCCc1c(Cl)cccc1Cl
56.790000000000006,COc1ccc(NC(=O)/C(C)=C/c2ccc(OC)c(OC)c2)cc1Br
81.47,CC(C)c1ccc(OCC(=O)Nc2cccc([N+](=O)[O-])c2)cc1
70.4,C/C(=N/Nc1ccc(O)c(Br)c1)c1ncnc2c1CCC2
67.42999999999999,CC(C)C(=O)Nc1cccc(OCC(=O)NC(C)c2ccccc2)c1
78.53999999999999,CC(OC(=O)c1ccccc1N(C)[O])C(=O)NCc1ccccc1
76.99,Cc1ccccc1/C=N/NC(=O)COC(=O)COc1cccc(Br)c1
64.95,Brc1ccc(CCc2ncc(-c3nc(-c4ccccc4)no3)o2)cc1
56.48,O=c1cc(-c2ccccc2)nc2n1N=C(COc1ccccc1)[S-]2
64.63,CC(C)CCNC(=O)COC(=O)COc1ccc(Cl)c(Cl)c1
69.03999999999999,COc1ccccc1NC(=O)C[S-]c1nc(-c2ccccc2)n(C)n1
54.88,O=C(/C=C/c1cc(Cl)ccc1Cl)Nc1nnc(Cl)s1
74.83,O=C(CCc1ccco1)N/N=C/C(O)c1ccccc1
64.63000000000001,O=C(COC(=O)COc1cc(Cl)cc(Cl)c1)NCc1ccccc1
47.56,O=C(COc1ccc(Br)cc1Br)NCCC1=CCCO1
50.36,O=C(COc1cccc(F)c1)NC(=S)Nc1cc(Cl)ccc1Cl
68.02000000000001,Cc1ccc(NC(=O)CSc2nnc(-c3ccccc3)o2)cc1
61.85,CNCCCc1oc(SCc2ccccc2)nc1C#N
46.17,O=C(Cc1ccccc1)N[P+](=O)(c1ccccc1)c1ccc(Cl)cc1
58.040000000000006,Oc1nc(NCCCc2ccccc2)ccc1-c1ccccn1
53.99000000000001,COC(=O)c1ccc(-c2ccc(Oc3ccc4c(c3)OCCO4)c(Br)c2)cc1
68.02,O=C(CSc1nnc(-c2ccc(Br)cc2)o1)Nc1ccccc1Cl
63.83,O=C(COc1ccccc1Br)N/N=C/c1ccc(-c2cccs2)o1
54.04,COc1ccc(NC(=S)N2CCN(c3ccc4c(c3)OC(F)C4=O)CC2)cc1
51.47,CCOc1ccccc1/C=C/C(=O)NC/C=C/c1ccco1
54.88,O=C(CSc1ncc(-c2ccccc2)cn1)Nc1ccccc1
72.28999999999999,COc1cccc(/C=N/Nc2nnc3sc4ccccc4c3n2)c1
66.73,Cc1ccc(C(=O)/N=C2/SC(=O)/C(=C\c3ccc(O)cc3)S2)cc1
55.400000000000006,O=C(COC(=O)Cc1ccccc1Cl)Nc1cccc(Cl)c1
72.2,CC(=O)c1ccc(NC(=O)CSc2nc3cc(Cl)ccc3o2)c(Cl)c1
65.78,Cc1cccc(NC(=O)CSc2nc3c(s2)CCCC3)c1C#N
56.790000000000006,COc1cc(NC(=O)COc2cccc(C)c2)cc(OC)c1
59.81,Cc1ccc(-c2nnc(SCC(=O)NCc3ccccc3)n2C)cc1
51.22,COc1cccc(C(=O)NCc2nc(Cc3ccccc3)cs2)c1
72.68,Cc1ccc(-n2cc3c(=O)n(Cc4cccc(Cl)c4)c(=O)[nH]c3n2)cc1
