rotatable,SMILES
7.0,COc1ccc(C(=O)OCC(=O)Nc2cccc(C(=O)O)c2)c(OC)c1
8.0,COc1ccc(COC(=O)CCC(=O)N/N=C/c2ccco2)cc1
6.0,COc1ccc(C(=O)OC(C)C(=O)c2cccc(Cl)c2)cc1OC
5.0,COc1ccc(-c2cncn2NC(=O)Nc2ccc(Br)cc2)cc1OC
7.0,Cc1ccc(Cl)c(OCCNC(=O)COc2c[nH]c3ccccc23)c1
6.0,CC(C)c1ccc(NC(=O)COC(=O)C(=O)c2cc3c(cc2Cl)OCO3)cc1
7.0,Cc1ccccc1NC(=O)C(C)C(C)NC(=O)COc1ccc(Br)cc1
7.0,O=C(COc1ccc(OCc2ccccc2F)c(Cl)c1)Nc1cccc(Cl)c1
8.0,O=C(COC(=O)COc1ccc(Cl)c(Cl)c1)Nc1ccccc1OC(F)F
6.0,Cc1oc(-c2ccc(Br)cc2)cc1CSCC(=O)Nc1ccc(F)c(F)c1
6.0,CCOc1cccc(NC(=O)CSc2ccccc2)c1
5.0,COc1ccc(Cl)c(C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)c1
7.0,COc1cccc(C(C)C(C)NC(=O)COC(=O)c2c[nH]c3ccccc23)c1
6.0,CC(=O)c1ccc(NC(=O)C[S-]c2nnc(-c3ccccc3)o2)cc1
6.0,Cc1ccc2cccc(C(=O)[NH2+]CCCC(=O)Nc3cc(C)c(C)cc3Cl)c2c1
8.0,COc1cc(Cl)ccc1OCS(=O)(=O)NCC(=O)Nc1ccccc1
5.0,COC(=O)c1ccc(COC(=O)c2ccc(Cl)c(Cl)c2)cc1OC
5.0,COc1ccc(NC(=O)CNC(=O)c2c(F)cccc2Cl)cc1
7.0,C[NH2+]C(CC(=O)Nc1ccc(OC(F)F)cc1)c1ccccc1Br
7.0,O=C(COC(=O)c1ccccc1C(=O)O)NCC(=O)c1ccccc1Cl
7.0,CCOC(=O)c1ccc(NC(=O)CC(=O)NCc2ccccc2)cc1
7.0,COc1ccc(COC(C)C(=O)Nc2ccc(C)c(Cl)c2)cc1OC
6.0,N#Cc1cc(F)ccc1NC(=O)CCC(=O)Nc1cc(Cl)cc(F)c1C(=O)O
5.0,O=C(O)C1CC(c2ccc(OCc3ccccc3)cc2)NC1=O
5.0,O=C(NCCc1ccc(F)cc1)c1ccc(C2=CC=C3C=CCC=C3C2)cc1
8.0,CCOc1ccc(NC(=O)CCSCc2ccccc2Cl)cc1Cl
7.0,Cc1ccc(OCCN(CC(=O)Nc2ccccc2C)C(=O)O)cc1Br
7.0,COc1cc2c(ccc3ccccc32)cc1OCC(=O)NCC[C@H]1CCCO1
6.0,COc1cccc(NC(=O)COC(=O)CC(=O)[O-])c1
6.0,Cc1ccc(CC(CCC2CCC[S-]2)C(=O)O)cc1
6.0,CCc1cccc(NC(=O)C[S-]Cc2nc3ccccc3[nH]c2=O)c1C
7.0,O=C(NCCCNS(=O)(=O)N1CCc2ccccc2C1)c1ccccc1
7.0,COc1ccc(/C=C/C(=O)CNc2ccc([N+](=O)[O-])cc2)c(Br)c1
5.0,Cc1cccc(CN(C)C(=O)COC(=O)c2ccc(Cl)c(Cl)c2)c1
7.0,O=C(COC(=O)CCOc1ccc(C(F)(F)F)cc1Br)Nc1ccccc1
7.0,CC(=O)c1ccccc1NC(=O)CC(=O)COC(=O)c1cc(Cl)ccc1O
6.0,O=C(NCc1ccccc1)Nc1ccc(OCc2ccccc2)cc1
6.0,Nc1ccccc1C(=O)COC(=O)C[S-]c1ccccc1
5.0,O=C(NCc1ccc(C(=O)Nc2ccccc2Cl)cc1)c1ccccc1
7.0,O=C(CNCCCc1cnc2ccccc2n1)Nc1ccccc1Cl
5.0,O=C(CNC(=O)c1ccc2c(c1)OCO2)NCc1nc(=O)c2ccccc2[nH]1
6.0,COc1cc(NC(=O)COC(=O)c2cccc(C(=O)O)c2)cc(Cl)c1Cl
8.0,O=C(CCC(=O)c1cccc(Cl)c1)NCCOc1ccc(Cl)cc1Cl
7.0,CCOc1ccc2nc(CSc3nnc(Nc4ccc(C)cc4)o3)[nH]c2c1
6.0,COc1cc(C)ccc1Nc1nc(COc2ccc(Cl)cc2Cl)no1
5.0,CC(C)c1ccccc1NC(=O)COC(=O)c1ccc(F)c(Cl)c1
5.0,N#Cc1cccc(NC(=O)COC(=O)c2cccc(C(=O)O)c2)c1
5.0,COc1ccc(CSc2nnc(-c3ccc(Br)cc3)n2C)cc1
5.0,Cc1cccc(C)c1NC(=O)C[S-]c1n[nH]c(-c2ccccc2)n1
6.0,O=C(COc1ccc(Br)cc1Br)NCC(=O)c1ccccc1
8.0,O=C(O)CCCOc1ccc(Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1
7.0,COc1ccc(NC(=O)CC(=O)Nc2ccccc2F)c(OC)c1OC
6.0,COC(=O)C(CC(=O)Nc1ccccc1F)Cc1c[nH]c2ccccc12
7.0,CC(=O)c1ccc(C(=O)N(CC(=O)COc2cc(C)ccc2C)C(=O)O)o1
7.0,O=C(COc1ccccc1)NCCCc1ccc2ccccc2c1
6.0,COc1ccccc1NC(=O)COC(=O)C(=O)Nc1ccc(C(=O)O)cc1Cl
6.0,Cc1ccc(C(=O)NCCC(=O)Nc2sc(C)cc2C(=O)O)cc1
8.0,COc1ccccc1OCC(=O)OCC(=O)c1ccc([N+](=O)[O-])c(O)c1
8.0,COc1ccccc1/C=N/CC(=O)NCC(O)Cc1ccccc1
7.0,CCCOc1ccc(NC(=O)c2cc(C(=O)O)cc([N+](=O)[O-])c2)cc1
6.0,CCOc1cc(OC)c(/C=N/NC(=O)c2ccccc2)cc1Br
6.0,CCc1c([S-]CC(=O)NC(C)C)nc2ccccc2c1C(=O)[O-]
6.0,O=C(COc1ccc(Br)c(Cl)c1)NCC(=O)c1ccccc1
6.0,COc1ccccc1/C=N/NC(=O)COc1ccc(C)cc1Cl
6.0,CCCCn1c(CC)nc(-c2cc(OC)c(O)cc2Cl)c(C)c1=O
8.0,COc1ccccc1C(=O)NCCNC(=O)COc1ccc(Br)cc1Br
5.0,O=C(COC(=O)c1ccc(F)c(C(F)(F)F)c1)NCc1ccccc1
6.0,O=C(CCC(=O)c1ccc(F)cc1)NC(=O)Cc1ccc(Cl)cc1
6.0,O=C(CCC(=O)NNC(=O)c1ccccc1Cl)N/N=C/c1ccccc1
7.0,Cc1cccc(OCCNC(=O)NCC(=O)Nc2ccccc2I)c1C
7.0,CCOc1ccc(CNC(=O)COc2cc(C)cc(C)c2)cc1
7.0,COc1ccc(CC(=O)C(C)NC2C=CC3OCCOC3=C2)cc1OC
6.0,COc1cc(Cl)cc(NC(=O)COC(=O)Cc2ccc(Cl)cc2)c1
7.0,Cc1ccccc1CC(C)NC(=O)COC(=O)c1ccc(Cl)c([N+](=O)[O-])c1
7.0,CCN(C)S(=O)(=O)COc1cc(C)c(Oc2ccccc2)cc1Br
5.0,COc1cc(-c2ccccc2)cc(Br)c1OCc1ccc2c(c1)OCO2
8.0,CC(C)CNC(=O)CNNC(=O)COc1cccc2ccccc12
7.0,O=C(/C=C/c1ccc(OC(F)F)cc1)Nc1ccc(OC(F)F)cc1
6.0,COc1cc(-c2nnc(SCC(=O)Nc3c(C)ccc(C)c3C)o2)ccc1C
7.0,COc1ccc(NC(=O)CSc2nnc(Nc3cccc(Cl)c3)o2)cc1Cl
6.0,O=C(Cc1ccc(Br)cc1Cl)NCCOc1ccccc1
6.0,COC(=O)c1c(C(=O)OCC(=O)N/N=C/c2ccccc2Cl)oc2ccccc12
6.0,CCOc1cccc(CSc2nnc(-c3ccc(Br)cc3)o2)c1
5.0,COc1ccc(NC(=O)COC(=O)c2ccc(Cl)cc2Cl)cc1Cl
5.0,CCc1ccc2oc(/C=N/NC(=O)c3ccc(OC)c(Br)c3)cc2c1
5.0,Cc1[nH]c(C(=O)[O-])c(C)c1C(=O)OCC(=O)Nc1ccc(F)cc1Br
5.0,CCOc1cc(C(=O)OCc2nc3ccccc3[nH]2)ccc1C(F)(F)F
6.0,COc1ccc(/C=N/[NH2+]C(=O)COc2ccc(C)cc2)cc1
7.0,CCc1cc(C)cc(CC)c1NC(=O)COC(=O)Cc1ccccc1
6.0,COc1ccc(CCC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)cc1
5.0,O=C(COc1cccc(Br)c1)Nc1nnc(-c2cccc(Br)c2)o1
6.0,COc1cc(Cl)c(NC(=O)c2nnc(-c3ccccc3C(C)Cl)o2)cc1OC
5.0,O=C(CSc1nn2c(nc3ccccc32)s1)NCc1ccccc1
6.0,CCOc1cc(Cl)ccc1/C=N/S(=O)(=O)Nc1ccc(C)cc1
6.0,O=C(COC(=O)CNC(=O)c1ccccc1Cl)Nc1ccccc1Cl
7.0,O=C(COc1ccc(Cl)cc1)C[S-]c1n[nH]c(-c2ccccc2Br)n1
6.0,Cc1ccc(C(=O)CNC(=O)COc2c(Cl)cccc2Cl)cc1
5.0,O=C(CCNC(=O)c1ccccc1Cl)Nc1ccc(Cl)cc1Cl
5.0,COc1cccc(/C=C/C(=O)N[NH2+]C(=O)CN2CNc3ccccc32)c1
6.0,Cc1cccc(NC(=O)CSc2nnc(Cc3cccc(F)c3)o2)c1C
5.0,Cc1cccc(C)c1NC(=O)CCC(=O)Nc1ccc(F)cc1F
7.0,CCOc1ccccc1/C=C/C(=O)NNC(=O)COc1ccc(F)cc1
5.0,COc1ccc(C(=O)N/N=C/c2ccc(C)c(F)c2)cc1OC
7.0,COc1ccccc1-c1ccc(NC(=O)COc2ccccc2C(=O)O)cc1
7.0,COc1cc(C)cc(Br)c1OCC(=O)CNC(=O)c1ccccc1O
5.0,Cc1cc(Cl)ccc1NC(=O)CCC(=O)Nc1nc(=O)c2ccccc2[nH]1
5.0,Cc1cc(F)ccc1COc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1
6.0,COc1cc(Br)ccc1OCC(=O)NNC(=O)c1ccc([N+](=O)[O-])cc1
7.0,COc1ccc(/C=C/C(=O)OCC(=O)c2ccc3c(c2)OCO3)cc1OC
6.0,O=C(COc1ccc(Oc2ccccc2)cc1)c1cc2ccccc2[nH]1
5.0,O=C(COC(=O)CC1Oc2ccccc2NC1=O)Nc1ccc(Cl)c(Cl)c1
7.0,Cc1ccc(NC(=O)CN(C)C(=O)C(=O)COc2ccccc2)cc1
6.0,Cc1ccc(CCNC(=O)COc2ccc3c(c2)OCO3)o1
7.0,COc1ccccc1NC(=S)NCCOCc1ccccc1
7.0,Fc1ccc(Cl)c(CSc2nnc(SCCc3ccco3)o2)c1
6.0,Cc1cccc(CCNC(=O)CNC(=O)c2cc(Cl)ccc2Cl)c1
6.0,CCc1nc(-c2ccccc2)oc1/C=N/NC(=O)Nc1cccc(OC)c1
5.0,O=C(COc1cc2ccccc2oc1=O)Nc1ccc([N+](=O)[O-])cc1Cl
6.0,CCCCCCOc1ccc(C)cc1C
5.0,O=C(Nc1ccc(-c2cccc(OC(F)F)c2)cc1)c1ccc(F)cc1
7.0,O=C(CSCCc1ccccc1[N+](=O)[O-])Nc1ccccc1Cl
6.0,O=C(CNC(=O)c1ccco1)NNC(=O)COc1ccccc1Br
7.0,CCCC(=O)c1oc2cc(CNC(=O)c3ccccc3OC)ccc2c1C
6.0,O=C(CCCOc1ccc(Br)cc1Cl)Nc1ccccc1Cl
8.0,O=C(CSc1nnc(COc2ccccc2)o1)NCc1ccccc1Cl
7.0,COc1ccc(Cl)cc1COc1ccc(C(=O)Nc2nccs2)c(OC)c1
7.0,O=C(CNC(=O)c1cccc(Cl)c1)OCCNC(=O)c1ccccc1O
5.0,Cc1cc2ccc(OCCNC(=O)Nc3ccccc3F)cc2oc1=O
8.0,COc1ccccc1CC(=O)OCC(=O)Nc1ccc(OC)c([N+](=O)[O-])c1
5.0,COc1ccc(OCC(=O)NNC(=O)c2ccc3c(c2)N(C)CO3)cc1
5.0,Cc1ccc(C)c(N2CCN(C(=O)CCC(=O)c3ccccc3Cl)CC2)c1
7.0,COc1ccc(CCC(=O)Nc2cccc([N+](=O)[O-])c2)cc1OC
6.0,COc1ccccc1CC(=O)OCC(=O)Nc1cc(C)c(C)cc1C
5.0,Cc1ccc(CNC(=O)COC(=O)c2ccc(N)c(Cl)c2)cc1
6.0,Cc1ccc(OCC(=O)OCC(=O)NC(=O)c2ccc(F)cc2)cc1
6.0,COc1ccc(-c2n[nH]c(CCc3cc(Cl)cc(C(=O)[O-])c3)n2)cc1
8.0,Cc1ccccc1COCc1ccc(NC(=O)CC(=O)Nc2ccccc2)cc1
7.0,Cc1ccc(C)c(NC(=O)CNNC(=O)COc2ccc(Br)cc2)c1
5.0,COc1ccc(S(=O)(=O)N/C=C/c2ccccc2)cc1
6.0,COC(=O)c1cc(Br)cc(COc2ccc(OC)cc2OC)c1
7.0,COc1ccc(OCC(=O)NC(C)Cc2ccccc2)cc1
5.0,Clc1cccc(Oc2ccc(OCc3nc4ccccc4[nH]3)cc2Br)c1
6.0,O=C(COc1ccc([N+](=O)[O-])cc1)Nc1ccc(C(=O)O)cc1
6.0,Cc1cccc(OCc2nnc(COc3ccc(Br)cc3)o2)c1
7.0,CO/C(=N\OCC(=O)NCC(=O)c1ccccc1)c1ccccc1
6.0,Cc1cc(/C=N/NC(=O)COc2ccccc2)c(C(=O)O)cc1C
7.0,COc1cc(C(=O)Nc2ccc(F)cc2F)cc(OC)c1OCC(=O)O
7.0,COc1ccc(/C=N/NC(=S)NC(=O)COc2ccccc2OC)cc1
5.0,CN(C)C(/C=C/c1ccccc1)=N\NC(=O)Cc1ccccc1
7.0,O=C(CSc1nnc(SCc2ccc(Cl)cc2Cl)o1)Nc1ccccc1
7.0,O=C(COc1ccccc1Cl)NCCC(=O)Nc1ccccc1F
6.0,O=C(Cc1ccccc1Cl)NCCOc1ccccc1Br
7.0,CCc1ccccc1C(=O)OC(C)C(=O)OCc1nnc(-c2ccccc2)n1C
6.0,Cc1ccccc1-c1nnc(SCCOc2ccc(Br)cc2)o1
6.0,C[C@@H](C(=O)O)N(C(=O)CCc1cc2ccc(Cl)cc2oc1=N)c1ccccc1
6.0,CC[NH+](Cc1ccc(OC)cc1)NC(=O)c1ccccc1C
5.0,CCCOc1ccc(C(=O)NNC(=O)c2ccc(F)c(O)c2)cc1
6.0,O=C(COC(=O)c1cc(Br)ccc1[N+](=O)[O-])NCc1ccc(Cl)cc1
5.0,O=C(NCCOc1ccc(Br)cc1)c1ccccc1O
7.0,CCC(=O)Nc1cccc(OCCc2ccc3c(=O)n(CC)c(=S)[nH]c3c2)c1
6.0,Cc1cccc(-c2ccc(Cl)cc2NC(=O)CCC(=O)Nc2nc(C)ns2)c1
8.0,O=C(COc1ccccc1Cl)OCC(O)CCc1ccccc1Cl
7.0,COc1ccccc1OCCOCC1Nc2ccccc2C1=O
6.0,C[C@H](OC(=O)CC(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccccc1
5.0,Cc1cccc(NNC(=O)COC(=O)c2ccc(C(F)(F)F)cc2)c1
7.0,CNc1nc(NCCOc2ccccc2OC)nc2sc3c(c12)CCCC3
7.0,Cc1ccc(NC(=O)CCNC(=O)COc2ccc(Br)cc2Cl)cc1
5.0,Cc1ccc(OCC2=NC(=[S-])N(S(=O)(=O)c3ccc(Cl)cc3)C2)cc1
5.0,C=C1C(C(=O)OCC(=O)Nc2ccc(C(=O)[O-])cc2)=C(C)Oc2ccccc21
5.0,COc1cc(COC(=O)c2cc(Cl)ccc2C(=O)O)ccc1Br
7.0,CCc1cccc(CC)c1NC(=O)COC(=O)Cc1ccccc1Cl
7.0,COc1ccc(CSc2nnc(NC(=O)c3cccc(F)c3)s2)cc1OC
7.0,Cc1cccc(NC(=O)CC[NH2+]C(=O)COc2cc(Cl)cc(Cl)c2Cl)c1C
8.0,CCC(Nc1ccc(NC(=O)COc2ccccc2C)cc1)C(=O)O
6.0,CCOc1ccc(C(C)OC(=O)c2ccc(C)cc2OC)cc1
7.0,O=C(COc1ccc(OC(F)F)cc1)NCc1ccccc1O
6.0,O=C(C[NH2+]CC(=O)Nc1ccc(Cl)cc1Cl)Nc1ccccc1F
5.0,O=C(NCCc1ccccc1)c1cc2nc(-c3ccccc3)oc2cc1Cl
7.0,O=C(COc1ccc(Cl)cc1Cl)NCCC(=O)Nc1ccccc1Cl
5.0,COC(=O)c1cc(/N=C/c2ccc(-c3ccccc3)cc2)c(OC)cc1Br
6.0,COc1ccc(OCC(=O)Nc2ccc(Br)cc2F)c(OC)c1
6.0,COc1ccc(-c2nnc([S-2]CC(=O)Nc3cccc(C)c3)o2)c(Cl)c1
7.0,COc1ccc(S(=O)(=O)N/N=C(\C)Cc2ccccc2C)cc1OC
7.0,COc1cccc(Cl)c1OCC(=O)NCC(=O)c1ccc(Cl)cc1O
6.0,COc1ccc(CNC(=O)N/N=C/c2ccc(C(=O)O)cc2)cc1
6.0,Cc1ccccc1CNC(=O)COC(=O)c1ccc(C)c([N+](=O)[O-])c1
7.0,COc1ccc(OCC(=O)OCC(=O)Nc2cc(C)cc(F)c2C)c(C)c1
7.0,CCCOc1ccc(-c2nc(COc3ccccc3C)no2)cc1
5.0,CC(=O)Nc1ccc(OCC(=O)NNC(=O)c2ccc(F)cc2)cc1
7.0,CCc1ccccc1OCC(=O)NCC(=O)c1ccc2c(c1)OCO2
5.0,CCOc1ccc(CC2C(C)C(=O)Nc3nnc(CC)n32)cc1
5.0,O=Cc1cc(Cl)ccc1NC(=O)COc1ccccc1F
8.0,COc1ccc(-c2nnc(SCc3cc(OC)c(OC)cc3OC)o2)cc1
6.0,COc1ccc(NC(=O)CCC(=O)Nc2cc(Cl)ccc2Cl)cc1
7.0,O=C(CCCc1ccc(Cl)cc1)NC(O)Cc1ccccc1
8.0,O=C(CSc1nnc(COc2ccccc2)o1)Nc1ccc([N+](=O)[O-])cc1
6.0,CCC(=O)Nc1ccc(OCC(=O)Nc2ccc(F)cc2F)cc1
6.0,CCOc1ccc(C(=O)COC(=O)C(=O)Nc2ccc(F)cc2F)cc1
6.0,CC(F)Oc1ccc(/C=N/NC(=O)/C=C/c2ccccc2)cc1
6.0,O=C(CCCOc1ccc(F)cc1Br)Nc1ccc(F)cc1F
8.0,CCOc1ccc(/C=C/C(=O)NCc2ccc(C(=O)O)cc2)cc1OC
6.0,Cc1cc2nc(C)c(C(=O)CN(O)CCc3ccccc3)c(=O)n2cc1C
5.0,COc1ccc(NC(=O)C(N)Oc2ccccc2C)cc1Cl
6.0,CC(=O)Nc1ccc(OCC(=O)N/N=C/c2ccc(Cl)cc2)cc1
7.0,COC(=O)C(NC(=O)CCc1ccc(OC)cc1)c1ccccc1
8.0,O=C(COC(=O)CCC(=O)c1ccccc1C(=O)O)Nc1cccc(Cl)c1
6.0,CCc1ccc(OC(CC)C(=O)Nc2nnoc2C)cc1
7.0,CCc1ccc(C)cc1NC(=O)COc1ccc(C(=O)NC)cc1OC
5.0,COc1ccccc1C(=O)OCC(=O)NC1CC=NO1
7.0,COc1cc(Cl)ccc1OCc1nnc(CCc2ccco2)o1
6.0,Cc1ccc(NC(=O)c2ccc(CCNC(=O)c3ccccc3F)cc2)cc1
5.0,Cc1ccc(NC(=O)COC(=O)Cc2cc(Cl)c3c(c2)OCO3)c(Cl)c1
5.0,CCCOc1ccc(C(=O)NC(=O)c2c(C)cccc2O)cc1
5.0,O=C(COc1ccc2c(c1)OCCO2)Nc1ccc([N+](=O)[O-])cc1
6.0,CCOc1ccc(/C=N/NC(=O)NC(=O)c2ccc(C)cc2OC)cc1
7.0,COc1cccc(Br)c1CCNC(=O)COc1ccccc1Br
8.0,CCc1ccccc1NC(=O)CCC(=O)NCCc1ccc2c(c1)OCO2
8.0,CCc1ccc(NC(=O)COC(=O)COc2cccc(Cl)c2[N+](=O)[O-])c(C)c1
5.0,COc1ccc(OC)c(/C=C2\ON=C(c3cc(OC)c4ccccc4c3)O2)c1
6.0,COc1ccc(/C=N/C(=O)C(Oc2ccc(F)cc2)C(=O)O)cc1
6.0,CCOc1ccc(C(=O)OCC(=O)c2cc(Br)cc(Br)c2)cc1
7.0,CCn1c(SCCC(=O)NCc2cccc(Br)c2)nc2ccccc21
6.0,COc1ccc(C(=O)N[NH2+]CC(=O)NNC(=O)c2ccco2)cc1
7.0,CC(C)COc1ccccc1NC(=O)COC(=O)c1cc(Cl)ccc1O
7.0,O=C(CSc1nc2cccc(Cl)c2[nH]1)NCCC(=O)Nc1ccccc1Cl
7.0,COc1ccc(/C=C/C(=O)OCC(=O)Nc2coc(C)c2)cc1OC
6.0,C/N=C1\CCN(Cc2ccc(Cl)cc2)C(=O)\C1=C\c1ccc(OC(F)F)c(OC)c1
7.0,Cc1ccccc1OCC(=O)NCC(=O)NCc1ccccc1Br
6.0,Cc1ccc(NC(=O)CCOC(=O)c2c[nH]c(-c3ccc(Cl)cc3)n2)cc1
5.0,CNC(=O)c1cccc(CSc2nnc(-c3ccc(Br)cc3)o2)c1
7.0,Cc1cccc(C)c1NC(=O)COC(=O)CC[S-]c1nc2ccccc2[nH]1
5.0,COC(=O)c1ccc(O)c(NC(=O)COc2ccc(Cl)c(Cl)c2)c1
5.0,O=C(Cc1cccc(Cl)c1Cl)Nc1ccc(NC(=O)Nc2ccccc2Cl)cc1
7.0,CCC(C)[NH2+]CCOc1ccc(NC(=O)C(F)(F)F)cc1
5.0,CNC(=O)c1ccc(NC(=O)COC(=O)c2cc3ccccc3[nH]2)cc1
7.0,O=C(Cc1ccccc1)Nc1ccc(OCC(=O)NC2CCCc3ccccc32)cc1
6.0,Cc1ccc(CCNC(=O)COC(=O)c2ccc(Cl)cc2O)cc1
7.0,Cc1ccc(C(C)C)c(NC(=O)COC(=O)CNC(=O)c2ccccc2O)c1C
7.0,COC(=O)c1cc(C(=O)OCC(=O)CN2C(=O)C3CCCCC3C2=O)ccc1OC
6.0,COc1cc(Br)ccc1-c1nnc(SCC(=O)Nc2cccc(Cl)c2)o1
5.0,Cn1c(SCC(=O)Nc2cccc(Cl)c2)nc(-c2ccccc2)cc1=O
8.0,COc1ccc(NC(=O)COC(=O)COc2c(C)cccc2C)cc1OC
7.0,CC(C)c1cccc(Cl)c1OCC(=O)CNC(=O)c1ccc(Cl)cc1
6.0,COc1ccc(NC(=O)COc2ccc(Br)cc2[N+](=O)[O-])cc1
7.0,O=[N+]([O-])c1c(Cl)ccc(OCC(O)CCc2cccc(Cl)c2)c1Cl
5.0,O=C(COC(=O)C1Cc2ccccc2O1)c1ccc(Cl)cc1-c1ccccc1
6.0,Cn1cc(C(=O)COC(=O)COc2cccc(F)c2F)c2ccc(Br)cc21
7.0,CCOc1c(OC)cc(/C=N/c2ccc(C(C)=O)cc2)cc1OC
6.0,Cc1ccc(OC(C)C(=O)NNC(=O)COc2ccc(Cl)cc2)c(C)c1
6.0,COc1cc([N+](=O)[O-])ccc1C(=O)OCC(=O)Nc1ccccc1F
7.0,COc1ccc(OCC(=O)[NH2+]/N=C/c2ccc(Br)c(Cl)c2)c(OC)c1
6.0,Cc1ccc(C)c(CCNC(=O)COc2cc(Cl)ccc2Cl)c1
5.0,COc1ccc(C(=O)NNC(=O)CC(=O)Nc2ccc(F)c(F)c2)cc1
8.0,CC(C)CC(=O)N(CC(C)Sc1nnc(-c2ccccc2)o1)c1ccccc1
6.0,Cc1cccc2ccc(OCc3nnc(COc4ccc(F)cc4)o3)cc12
7.0,COC(=O)c1ccc(NC(=O)COC(=O)Cc2ccc(Cl)c(C(N)=O)c2)cc1
8.0,CC(C)NC(=O)c1ccc(NC(=O)COC(=O)COc2ccccc2F)cc1
6.0,O=C(COc1ccc2c(c1)C(=O)N1CCCN=C21)NCc1ccc(C(=O)[O-])cc1
8.0,Cc1ccc(NC(=O)CCCNC(=O)COc2ccccc2Cl)c(C)c1
8.0,CCOc1cc(OC)ccc1NC(=O)CCC(=O)Nc1ccccc1C
5.0,Cc1ccc(C2=NC(C(=O)NCc3ccccc3)NC(C(C)C)N2)cc1
5.0,O=C(NCc1ccc2ccccc2c1)c1ccc(-c2ccccc2)c(C(=O)O)c1
7.0,Cc1ccc(C)c(NC(=O)COc2cccc(NC(=O)Cc3ccccc3)c2)c1C
6.0,Cc1ccccc1OCC(=O)OCC(=O)Nc1ccc([NH2+])cc1
6.0,Cc1ccc(NC(=O)CCCOc2c(C)cc(Cl)cc2C)cc1C
7.0,COc1ccc(/C=N/NC(=O)CCC(=O)Nc2cccc(Cl)c2C)cc1
8.0,COc1ccc([N+](=O)[O-])cc1[NH2+]Cc1ccc(COc2ccccc2)o1
6.0,COc1ccccc1CCN1C(=O)C(Cc2ccccc2)NC1=S
5.0,Cc1noc(C)c1NC(=O)C[S-]Cc1ccccc1F
7.0,CC[NH2+]S(=O)(=O)c1ccc(/C=N/NC(=O)/C=C/c2ccccc2)cc1
7.0,O=C(CCCCCc1ccccc1)NNC(=O)c1ccccc1Cl
7.0,O=C(COCCOc1ccccc1)Nc1ccccc1
6.0,CCc1ccc(NC(=O)CCC(=O)Nc2ccc(Br)cc2)cc1
7.0,CCc1c(Cl)cc(C)cc1C(=O)OCC(=O)NCc1ccc(OC)cc1
6.0,CCc1ccc(NC(=O)CSc2nnc([N+](=O)[O-])s2)cc1
7.0,COc1ccccc1C(C(=O)COc1ccc(F)cc1)c1ccco1
6.0,CC(=O)Nc1ccc([C@H](C/N=C/c2ccc(C#N)cc2)N(C)C)cc1
7.0,COc1ccc(/C=C/C(=O)NNC(=O)COc2ccc(C)cc2)c(OC)c1
6.0,CCOc1ccc(/C=C/C(=O)Nc2cccc(C(=O)O)c2)cc1
8.0,COc1ccc(C(=O)OCC(=O)NCCc2ccco2)cc1OC
