MolWt_label_continuous,SMILES
171.183,CC1=NN=C2c3ccccc3N=[N+]12
180.207,CCOc1ccccc1C(=O)NN
183.213,CCCSP(=O)(O)CCN
195.221,O=c1c2ccccc2[nH]c2ccccc12
198.225,Oc1ccc(/C=C/c2ccncn2)cc1
153.18500000000003,Cc1ccnc(NCCO)n1
203.072,ClCC/N=C/c1ccnc(Cl)c1
175.19100000000003,Cc1ccc(-c2nc(N)no2)cc1
182.243,C[NH2+]CCOc1ccc(OC)cc1
209.245,COc1ccccc1OC(=O)NC(C)C
177.163,COc1ccc(-c2nnno2)cc1
180.20299999999995,CCCOc1ccc2c(c1)OCO2
180.163,COc1ccc(/C=N/[N+](=O)[O-])cc1
155.182,Cc1nc(/N=C/C=O)ns1
149.237,NCCCCc1ccccc1
166.22000000000003,Cc1ccc(OCCCO)cc1
192.218,Cc1cccc(CC2=NOCON2)c1
144.258,CCCCCCCCCO
184.266,CCCCSP(C)(O)=S
159.188,O=C/C=C/C=C/c1ccccn1
180.678,C=CCCCc1ccc(Cl)cc1
169.227,Nc1ccc(-c2ccccc2)cc1
146.23,CCCCCCOCCO
177.247,CCCC/N=C/c1ccc(O)cc1
153.137,O/N=C/c1ccc(O)c(O)c1
184.242,C1=CNN(/C=C/c2ccccc2)C=C1
174.20300000000003,COc1ccc2nc(N)ccc2c1
181.147,OC/N=C/c1ccc2c(c1)OOO2
180.163,CC(=O)Nc1ccc([N+](=O)[O-])cc1
162.19199999999998,CN/N=C/c1ccc(C=O)cc1
183.638,C/C(O)=C/Nc1ccc(Cl)cc1
194.205,CCOC(=O)/C=C/c1ccccc1F
167.164,NC(C(=O)O)c1ccc(O)cc1
174.152,COCC1OO/C(=C/C(C)=O)O1
193.275,C/N=N/N=C/c1ccc(SC)cc1
168.19199999999998,COc1cccc(OCCO)c1
195.218,CCO/N=C/c1ccc(C(O)O)cc1
211.217,CCOc1ccc(OCC)c([N+]([O-])[O-])c1
190.206,CCn1nnc(-c2ccc(O)cc2)n1
157.25699999999995,CCCOC1CCN(C)CC1
130.23099999999997,CCCCCC(O)CC
152.197,ONCNCc1ccccc1
170.595,CC(=O)Oc1ccc(Cl)cc1
179.263,CN(C)CC(O)Cc1ccccc1
164.16,O=C(O)/C=C/c1ccc(O)cc1
185.204,O=CCN1C=CC(C(=O)O)=CS1
193.162,Oc1cccc(-c2nnn(O)c2O)c1
199.681,CC(CN)COc1ccc(Cl)cc1
159.22899999999998,CCCCC(C)NC(=O)OC
145.158,CC1=CCC(OON)OC1
178.235,CCC(C)C(=O)Nc1cccnc1
196.637,CC(=O)N/N=C/c1ccc(Cl)cc1
187.249,OC(=S)N/N=C/c1nccs1
193.231,N#CSc1ccc(NC(N)=O)cc1
170.663,ClCC[NH2+]Cc1ccccc1
187.582,O=C(O)NOc1ccc(Cl)cc1
171.181,C[S-]c1n[nH]c2oc(O)nc12
152.184,OCCCCCCC(F)F
132.16599999999997,CCc1ccc(C#N)cn1
195.218,COC(=O)CCOc1ccnc(C)c1
186.594,O/C=C(\O)c1ccc(OCl)cc1
201.23300000000003,Cc1ccc(N/N=C/c2ncn[nH]2)cc1
173.175,N#CC(=O)N/N=C/c1ccccc1
205.044,N/C(=N\O)c1ccc(Cl)c(Cl)c1
165.192,C/C=C/C1C=CC([N+](=O)[O-])C=C1
195.262,CNCCCOc1ccc(C)cc1O
179.21900000000002,Cc1cccc(C(N)CC(=O)O)c1
190.162,O=C(CO)c1nnc2cnccc2n1
189.17,O=C(O)c1cc(-c2cccnc2)co1
190.242,CC(C)OC(=O)/C=C/c1ccccc1
189.243,S=C1N=N/C(=C\c2ccccc2)N1
176.219,COc1cccc(CCCC#N)n1
180.20699999999997,NC(N)c1ccc2c(c1)OCCO2
195.17399999999995,Cc1ccc2c(c1)OC([N+](=O)[O-])CO2
165.196,ONNC/N=C/c1ccccc1
145.24599999999998,CCCCNCCCOC
191.23,CNC(=O)/C=C/c1ccc(OC)cc1
166.224,CCCNc1ccc(OC)cn1
182.654,N/N=C/CCc1ccccc1Cl
190.227,COc1ccc2c(c1)[S-]C(C#N)=N2
191.19,COc1ccc2nc3n(c2c1)OCN3
166.136,O=[N+]([O-])c1ccc(/C=N/O)cc1
153.137,COc1ccc([N+](=O)[O-])cc1
182.198,CNc1cc2c(cn1)CC(F)CO2
209.27,C[S-]CC(=O)NC(=O)c1ccccc1
183.638,CCOc1cccc(/C=N/Cl)c1
170.599,N/N=C/c1ccc(Cl)cc1O
189.243,C(=C/c1nnns1)\c1ccccc1
173.155,O=[N+]1C=C2C=C3N=NN=C3CC2=C1
146.22999999999996,CCCCCC(O)OCC
175.231,CCCCOc1ccc(C#N)cc1
167.12,O=C(O)c1ccc([N+](=O)[O-])cc1
