HBA,SMILES
13.0,COC(=O)CSC1N=CN=C2SC(N3OC(N4CSc5ccccc54)=NC3C)=NN21
11.0,COc1ccc(OCc2nnc(CSc3nc(N)no3)n2C)c(OC)c1
12.0,CC1OC(=O)c2cn3nc(-c4nc(N)c(N)c(=O)o4)nc3nc2N1C
14.0,Cc1nnc(SCCOc2ncnc(-c3nc4ccccc4o3)n2)n1Cc1nnno1
13.0,COCCn1c(C(=O)CCn2nnnc2-c2ccco2)nc2nnnn21
13.0,CCOc1nccn(-c2nn3c(=O)nc(NCCOC(C)=O)nc3o2)c1=O
12.0,C[C@@H]1Sc2nnc(-c3nnc(SCc4nc5ccccc5n4C)o3)n2C(=O)C1=O
12.0,CCCCc1nnc(SCCSc2nnc(Nc3nnc(C)s3)o2)o1
13.0,CCOc1nc(OCc2nc3n(n2)NN=C2N=C(Cl)SC23)oc(=O)n1
12.0,CCOC(C[S-]c1nnc2c3c(ccn12)OCCO3)Nc1nnns1
12.0,CSc1ncn(-c2nn3c(=O)c4ccn(C)c4nc3s2)c(=O)c1SC=O
12.0,COOC(=O)c1nnc([S-]Cc2nnc3n2Nc2ccccc2N3)o1
13.0,CCn1c(-c2ccc(OC)c([N+](=O)[O-])c2)nnc1C1OC(=O)N2C(=NN=C3[S-]C=CN32)S1
13.0,CCc1nc(NC2=NC3=Nc4nc(C)nc5c(SCC(N)=O)nc(n45)N3N2C)cs1
12.0,CCn1c(=N)n(-c2nnc(COc3nnnn3N)o2)c2ccccc21
14.0,COCCn1c(NC(=O)OC)cnc1-c1nnc(-c2nnc(SCc3nnco3)o2)[nH]1
12.0,CCN1N=NN2C1N=NN2CCSc1nnc(-c2ccccc2O)o1
13.0,COc1c(OCC(C)O)nc(C)c2nc(CSc3nn4cnnc4s3)c(=O)n(C)c12
13.0,O=[N+]([O-])c1nnc(Nc2nnc(-c3nnno3)o2)s1
12.0,CCn1nnc2nc(Nc3nnc([N+](=O)[O-])s3)nc(OC)c21
12.0,CCOC(C)C(=O)c1ccnc2oc3c(c(=O)c12)c(=O)n(-c1nncs1)c(=O)n3C
12.0,CCCSc1nnn2nc(CCCNc3nnns3)nc2n1
13.0,COc1ccc2c(CSc3nnc(-c4nnc(C(N)=O)o4)n3C)noc2c1[N+](=O)[O-]
13.0,COCSc1nnc(-c2nnc(-c3nc4cc(OC)nnc4o3)o2)n1C
13.0,COCCNc1nnc(Sc2nnc(-c3nnc(SC)o3)o2)s1
10.0,COc1cc(-c2nnc(-c3ncc4c(n3)=NC(C)N=4)o2)cc(OC)c1OC
11.0,CCOC(=O)c1cc(CSc2nnc(-c3nc(N)no3)n2C)cc(OC)c1
15.0,COn1nnnc1SCc1nnc(SCc2nsc3nc(C)nnc23)o1
14.0,Cc1nc2nnc(SCc3nnc(SCc4nnnn4C)o3)n2nc1C
13.0,CCOc1nc(NC(=O)CSc2nnc(COc3ccccn3)n2C)nnc1N=O
12.0,Cc1nc(-c2nnc(CSc3nnc(SCCO)n3C)o2)oc1C#N
14.0,COc1nc(N)nc(CSc2nnc(C3N=Nc4nncn43)o2)c1OC
12.0,COC(=O)NC(=O)[P@@](C)(O)NCc1nnc(SCC(=O)c2cnco2)n1C
12.0,CCOC1N=C(C)c2c(c(=O)n(COc3nnc(SC)n3CC)oc2=O)C1=O
13.0,COCc1c(C)n(C(=O)COC(=O)c2ccc(OC)c(OC)c2)c2nc3nnnn3nc12
11.0,CCCOc1ccc(COc2nnc(-c3nnno3)nn2)cc1OC
11.0,CCOC(=O)c1ncc2c(n1)nc(CSc1nnc(C)n1C)n2COC
12.0,CC1OCN=c2c1nc1nnc([S-]CNc3nnno3)n21
14.0,Cc1nnc(-c2nnc(SCSc3nnnn3-c3cccc(C(=O)[O-])c3)n2C)n1C
14.0,COC(=O)c1nc2c(o1)Nn1c(nc3c(=O)n(-c4nccs4)c(=O)oc31)N2
13.0,COCC(=O)Oc1nnc2n(C)c3nc(C)c(OC)c(OC(=O)[O-])c3c(=O)n12
9.0,COC(=O)CCc1nnc(COc2nc3ccccc3o2)n1N
13.0,Cn1c(-c2ccco2)nc2nnc(COC(=O)c3nn4ncnc4s3)nc21
11.0,CCn1c(-c2nc3sc(-c4ccc(OC(C)=O)cc4OC)cc(=O)n3n2)n[nH]c1=O
10.0,C[NH+]1N=NN=C1OCc1nnc(COc2cc(Cl)cc([N+](=O)[O-])c2)o1
11.0,CCn1cnc2ccc(NC(=O)CSc3nnc(SC(=O)C(=O)OC)o3)cc21
13.0,COc1ccc2nc(Sn3nnnc3SC(=O)C#N)sc2c1[N+](=O)[O-]
12.0,CCCc1nc2c(n1/C=C/N1C=C[C@@H](C)O1)C(=O)[C@H](SCC(=O)Nc1nncs1)N=N2
13.0,CSc1nc(Nc2nnc(SCC3=NN=C4N=CN=C4C3=O)o2)sc1C
13.0,CCSc1nncn1Cn1c(SCCO)nc2nn3ocnc3c2c1=O
9.0,CCn1c(SCC(=O)Nc2nncs2)nnc1-c1ccc(OC)c(Cl)c1
13.0,Cn1nnnc1C(CSc1nc2c(s1)CCC2)C1=NNN2N=COC2=N1
11.0,COC(=O)c1nnc(CSc2nnc(N(C)Cc3ccncc3)n2C)o1
11.0,CCCN(C(=O)[O-])C(=O)c1nnc(CSc2ncc(OC)c(OC)n2)o1
12.0,COc1ccc(-c2nnc(SCc3nnc(-c4nnc(C)o4)o3)n2C)cc1OC
13.0,CNC(=O)CC(=O)Nc1nnc(-c2nnc(NC(=O)CSC(=O)OC)nn2)s1
12.0,Cn1c(SCC(=O)Nc2ccccc2Cl)nnc1SCc1nn2nnnc2s1
12.0,CCSc1nc2c(=O)n(C)c(CSc3nnc(NC(C)OC)s3)nc2s1
12.0,COCc1nn2c3c(nc2o1)N=C1N=C2CN(c4nnc(C)n4C)C(=O)CC2C(=O)N1C3
10.0,Cn1cnc2nc(SCC(=O)Nc3ccc([N+](=O)[O-])cc3)n(N)c2c1=O
11.0,CCNC(=O)NC(=O)OCSc1nnc(COc2cc3c(c(Cl)n2)OCO3)o1
13.0,COc1ccc(C(=O)CSc2nnc(CSc3nn4nnnc4s3)n2C)cc1
12.0,COC(=O)CSc1nnc(-c2nnc(OCc3ccco3)nn2)o1
11.0,COCC(=O)Nc1nnc(CCOc2nnc([S-]CC(=O)O)n2C)s1
13.0,CSC1C=NN(Cc2nnc(SCc3nnc4sc(=O)ncn34)o2)C1=O
12.0,Cn1c(=O)c2nc(NC3=CC(=O)OC4=CN5OCOC5=CC34)n(C)c2n(C)c1=O
14.0,Cn1c(SCc2nn3nnnc3o2)nnc(-c2ncns2)c1=O
13.0,CCCn1c(SCC(=O)Nc2nnc(N3CCOCC3)n2C)nnc1/C(=N/O)OC
9.0,CC(=O)Oc1ccc(COc2nnc(-c3nnco3)o2)cc1
13.0,CCNc1nnc(-c2nnc(Nc3nnc(COC(C)=O)o3)o2)o1
14.0,CCc1nnc(-c2nnc(SCc3nnc(-c4nnno4)o3)n2C)n1C
13.0,CNc1nc(SC)nc(N2C=NN(c3nc(N)c(SC)s3)O2)n1
13.0,Cn1nnnc1C(=O)CSc1nc2nc(Oc3ccc([N+](=O)[O-])cc3)sc2s1
13.0,COc1ccc(OCc2nnc(-c3nnc(-c4nnnn4N)o3)n2C)cc1
11.0,CCCn1c(SC)nnc1C(=O)OCCSc1nnc(-c2cccc(OCC)c2)o1
12.0,COC(=O)CSc1nnc(SCc2nnc(NC(=O)OC)o2)o1
12.0,O=C(CCCOC(=O)c1nc2nnnn2c(=O)[nH]1)Nc1nncs1
10.0,COc1ccc(CC2=NN3N=C4N=C(c5cc(C)cs5)ON4C3O2)cc1OC
11.0,CCn1c(CSc2nnc(N)o2)nnc1SCc1ccc(OC)c(OC)c1
10.0,CCOc1nnc(SCc2nnc([S-]C)c(OC)n2)n1C
9.0,CCOC(=O)c1ccc(COc2nnc(COc3ccc([N+](=O)[O-])cc3)n2C)cc1
13.0,CCn1c(NC(=O)[C@H]2CN3C(=N2)N=C(SC)n2c(N4CC4)nnc23)nnc1SC
12.0,CCn1c(CSc2nnc(-c3cccc(Cl)c3)n2C)nnc1SCc1nnno1
11.0,CCOC(=O)CSc1nnc(SCc2nnc(-c3ccccc3OC)n2C)n1C
11.0,CCNCc1c(OC)ncn2c(-c3nc4cnc5c(c4n3N)COCC5)nnc12
12.0,CC(=O)OCc1c2nc(SCCN(C)C3=NC=C[S-]3)[nH]c(=O)n2c2nc(C)nn12
11.0,CCn1c(Cc2ccco2)nnc1Sn1nnc2nc3c4c(sc3nc21)CCCC4
12.0,CCCSc1nnc(SCC(=O)Sc2nc3ncsc3s2)n1N
14.0,O=c1oc2cc(Cl)ccc2n(-c2nnc(-c3nnc(Nc4nncs4)s3)o2)c1=O
11.0,Cn1nc(-c2ccco2)nc1-c1nnc2n1C(=O)Cc1sc(C#N)cc1S2
14.0,Cn1c(C(=O)OCc2nc3nc4c(=O)onc-4sc3n2C)nnc1[N+](=O)[O-]
14.0,NC(=O)[C@H]1OC2=NN=C(CSc3nnc4n3CO[C@H](c3nncs3)C4)NC2S1
12.0,C[S-]c1cnn2nc(NC(=O)CSc3nnc(OC(C)C)n3C)nc2n1
14.0,COc1cc(NC(=O)[O-])cc(N2CN=C3N(O2)C(N)=NN2N=NNN32)c1
13.0,Nc1c(-c2nnon2)nnc2c1N1Oc3nnc(-c4cccc(Cl)c4)n3CC1=CO2
13.0,COc1cc(-c2nnc(SCC3=NNc4nonc4N3)o2)ccc1[N+](=O)[O-]
13.0,CCOc1cc2nc3oc(Nc4nnnn4C)nn3c(=O)c2cc1C(=O)OC
11.0,CCOc1ccc(C(=O)CSc2nnc(COCC(=O)C(=O)[O-])o2)c(OC)c1
11.0,CCCN1C(c2conn2)=NN(c2nc(C(=O)OC)c(C)o2)C1N
14.0,COc1ccc(-c2nnc(SCc3nc4nc(=O)c5nonc5n4c(=O)[nH]3)o2)cc1OC
10.0,C[NH+]1C(N)=NN=C1CSc1nc2nc(-c3ccc(Cl)cc3)nc(N)n2n1
11.0,Cc1nnc(-c2nnc(N3CCN(c4ccc5c(n4)OCO5)CC3)o2)o1
10.0,Nc1nnc([S-]CCC(=O)c2ccc(N=O)cc2)n1CC1OC=CO1
15.0,CCOC(=O)SC1N=C(SCC)n2nnnc2N1C1=NN2OCN=C2C=N1
12.0,Cc1cc2c3c(c4nnnn4c2cc1CSc1nnco1)Oc1n[nH]nc1O3
9.0,CSc1cc2c(c(=O)o1)=NC(c1nn3nc(-c4ccccc4)nc3[nH]1)N=2
12.0,CCOC(=O)C(C)Sc1nnc2n1C(=O)C1C(=O)N(C)C(=O)C(C(=O)OC)=C1O2
12.0,CCn1c(NCCC(=O)CSc2nnc(N)n2C)nnc1[N+](=O)[O-]
12.0,CSc1nnc(-c2nc(NC(=O)CSc3nnno3)sc2C)n1C
14.0,Cn1nccc1C(=O)CSc1nnc(-c2nc(N)c3c4c(sc3n2)OCOO4)n1C
12.0,CNc1onnc1-c1nnc(SCCSc2nncs2)o1
12.0,CNc1nnc2c(n1)OC(NCCSc1nnc(-c3ccccc3)n1C)=NN2
13.0,C=NN(C)C(=O)Cc1nnc(-c2nc(=O)n3c(n2)[nH]c2nc(C(=O)OC)sc23)o1
10.0,O=C(CSc1nnc(Sc2cccc(Cl)c2)o1)Nc1nnns1
11.0,CCOc1ccc(CSc2nnc(N)s2)cc1Cn1nnnn1
12.0,COc1cccc(-c2nnc(CSc3nnc4n3N=C(N)ON4C)o2)c1
14.0,COC(=O)CSc1nc2n(n1)N=C1ON(c3nncs3)C(c3ccccc3)C1N2N
10.0,COC(=O)c1ccc(OCc2nc(Nc3ccccc3)nn2N)c([N+](=O)[O-])c1
12.0,COc1ccc(-c2nnc(SCCC(=O)C([NH3+])Sc3nnns3)o2)cc1OC
10.0,CC1=C(C)N=C(NC(=O)CSc2nnc(-c3ccc(-n4cnnn4)cc3)n2C)C1
9.0,NC(=O)c1ncn2c(OCc3ccccc3[N+](=O)[O-])nnc2n1
14.0,CSc1nc(Nc2nnc(Nc3nc4nc(C)oc(=O)c4s3)s2)no1
14.0,CCNc1nc(CCc2nnc(-c3nnc(SCCO)o3)o2)nnc1C(=O)[O-]
11.0,Cc1nc(C2=NN=C(SCC(=O)/C([NH3+])=N\c3cnn(CC=O)n3)[NH+]2C)oc1C
11.0,CC1=C2C(=O)N(C)C(=O)OC2N2NC(SCc3cnon3)=NC2=N1
13.0,O=c1on(-c2nnc3sc(-c4cccs4)nn23)nc1Cc1nncs1
12.0,CNn1nnnc1SCc1nnc(COc2ccc3oc(C)nc3c2)n1C
12.0,Cc1nnc(-c2nnc(-c3noc(NC[O-])n3)n2N)o1
12.0,COc1cc(OC)c(OC)cc1/C=N/c1nn2c(=O)c3c(nnn3C)nc2s1
14.0,Cn1c2c(c(=O)c3nc4c(nnn4Cc4nnc([N+](=O)[O-])o4)nc31)OCCO2
13.0,Cc1nnc(SCC2=NN(Cc3nc4oc(=O)c(C)cn4n3)C(N)O2)o1
13.0,CCOC(=O)NC(=O)C[C@@H]1N=NN2N=C(c3nc4sc5c(c4s3)CCO5)NC2S1
13.0,CCCCn1c(CSc2nnc(Nc3nnns3)s2)nnc1SC
11.0,COC(=O)c1nc(CSc2nnc(-c3ncc(C)o3)n2C)nc(=O)[nH]1
12.0,COC1=CC(C(=O)n2nnc(-c3cc(OC)cc(OC)c3)n2)C2=COC(=O)OC2=C1OC
14.0,CCOc1c2c(nc3cc(O)c(Nc4nnc(-n5cnnn5)o4)cc13)C(C)C(=O)C(=O)O2
13.0,Cn1c(NCc2ccco2)nnc1SCc1nnc2c3nnsc3ncn12
10.0,CSc1nc(-c2nnc(-c3nnc(-c4ccc(C)o4)o3)o2)co1
11.0,Nc1c(C(=O)CSc2nnc(CC3=CC=C[S-]3)o2)nsc1[N+](=O)[O-]
12.0,Nc1oc(=O)c(=O)n(C[S-]c2nnc3n2Cc2sccc2CS3)c1C=O
11.0,CCn1c(OCCc2nnc([N+](=O)[O-])o2)nnc1SCCOC
11.0,c1cc2c(cc1CSc1nnc(-n3cnn4cnnc34)o1)OCO2
11.0,C=CCn1c2c(c3nnn(CCSc4nnc(SCC(=O)OC)n4C)c31)CCCC2
12.0,CCN(C)c1nsc(NC2=NC(OC)n3nnnc3[S-]2)n1
12.0,Cn1c(SCCOC2=NC3N=NN=C3S2)nnc1-c1ccc([N+](=O)[O-])cc1
9.0,COc1cc(Cl)cc(-c2nnc(SCC(=O)Nc3ccc4c(c3)OOO4)n2C)c1
10.0,C=CSc1nnc2nc(SCC(=O)NC(N)=O)n(C)c(=O)n12
14.0,CC(=O)CSC1=NOn2nc(Nc3csc4nnnn34)nc2N1
12.0,COc1nc2sc(SCC(=O)C3=C(C)C(=O)n4c3nc(C)nc4=O)nc2nc1C
12.0,CCOc1cc(OC)ccc1C1=NNN(c2nnc(SCC(=O)[O-])o2)O1
16.0,Cc1nnc(-c2nnc3c4c(nc5n4C(n4nc(N)nc4C)N(C)C(N)=N5)sn23)o1
12.0,Cn1c(=O)c2ccccc2c2oc(SCc3nnc4c(=O)n5ncnc5[nH]n34)nc21
11.0,Cc1cc([N+](=O)[O-])c2c(c1)c(=O)n(CSc1noc3ccccc13)c1nnnn21
13.0,COC(=O)c1nnc2n1C=NN1N=C(COc3ccc([N+](=O)[O-])cc3)N([NH2+])[C@@H]21
14.0,CCOc1cc(C(=O)C2=NOC(c3nn4c(CSc5cncs5)nnc4s3)O2)ccc1OC
13.0,Cc1nnc(-c2nnc(CSc3nnc(-c4nncs4)n3C)o2)o1
13.0,CCc1nnc(-c2nnc(SCc3nnc4c(n3)O[C@H](C)S4)o2)n1N
13.0,COC(=O)CSc1nnc2c3nc4nc(SC)nn4nc3cnn12
14.0,COC(=O)Oc1cccc(COC[C@@H]2ON=C(Nc3nc4nnnnc4s3)O2)c1
12.0,COC(=O)c1cccc(CSc2nnc(CSc3nnn(N)n3)o2)c1
11.0,CCOc1cccc(C(=O)CSc2nnc(C3=N[C@H]4C=NNN4N3)n2C)c1
13.0,CCOC(=O)c1ccc2oc3nc(SCC(=O)Nc4nnns4)nn3c(=O)c2c1
12.0,CCN1C(C(=O)O)=C(C(O)OC)C(C(N)C#N)n2nc(-c3cc(OC)cc([N+](=O)[O-])c3)nc21
12.0,CCn1c(CSc2nnc(-c3ccco3)n2C)nnc1SCc1nc(=O)n(C)cc1Cl
13.0,Cc1nc2nc(C3=NNN(c4nnc(Cc5nccs5)n4C)O3)sc2s1
14.0,CCOC(=O)CSc1nnc(C2=NOc3nc(-c4nncs4)oc3N2)n1C
11.0,CSc1nnc(SCCCSc2nnc(COC(C)=O)n2C)n1C1CCCC1
11.0,COC(=O)Cc1nnc(Nc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)o1
10.0,COCc1nc(SCC(=O)N2C(C)=COc3c2ccc2c3OCO2)nn1N
12.0,COC(=O)C1=C(OC=O)N(Cc2nnc(-c3ccco3)o2)ON=C1N
13.0,COc1ccc(-c2nnc(COc3snnc3-n3nnnc3S)n2C)cc1
11.0,COc1c2oc3nnc(Nc4cccc([N+](=O)[O-])c4)n3cc-2c(=O)c2c1OCO2
13.0,CCOC(=O)C1=NN=C(SCc2nnc(COc3ccc4c(c3)OCO4)n2C)NN1
11.0,CCN1C2=CN3COCOC3=CN2c2c1c(=O)n1cc3nc(C)nc-3nc1n2C
13.0,O=C(C1=NC2=NN=C(SCc3nnno3)N(CO)C2O1)c1ccc(O)cc1
13.0,CCOCN(C)C(=O)CSc1nnc(SCc2coc3sc4c(c3c2=O)OCS4)n1N
12.0,Nc1nc(N=O)nc(NCCc2nnc(-c3ccc4c(c3)OCO4)o2)n1
14.0,CCOC(=O)c1nnc(OCc2nnc3sc(-c4nnc(SC)o4)cn23)o1
12.0,COc1cc2c(c(Sc3nnc(SCc4nnc(N)s4)o3)c1)OCO2
13.0,COc1ncn2c([S-]Cc3nnc(SCC(=O)[O-])n3C)nnc2n1
13.0,COc1cccc(Oc2c(C)nc3oc(-c4nnc(COC(=O)[O-])n4C)nn3c2=O)c1
13.0,O=C(CCN1C(=O)C(=O)c2nc3ccc(C(=O)[O-])cc3nc2C1=O)Sc1nnno1
12.0,Cn1c(Cn2sc(=O)n(C)c2=O)nnc1SCC(=O)CN1CCOCC1
11.0,CN1CCn2c(nc3c2=C(N)N(N2CCC(=O)OC2)ON=3)N1C
16.0,c1nnc2n1CN=C1SC(SCc3nnc(-n4nnc5c4OCS5)o3)=NN12
13.0,COc1ccccc1Cn1c(CSc2nncn2Cc2nnno2)nnc1[S-]C
11.0,COC(=O)CSc1nnnn1Cc1nc(C)c(Oc2ccccc2)c(=O)o1
11.0,CCOC(=O)OCn1nnnc1CSc1nnco1
11.0,COc1cc(-c2cnc(N3N=NN4N=CC(SC)=NC43)o2)cc(Cl)c1OC
12.0,CCSc1nnc(SCCOC(=O)NC2=NN3C=NN(C)C3S2)s1
14.0,COC(=O)c1nnc(NC(=O)COc2ccc3c(n2)oc(=O)n2nnnc32)n1C
11.0,Cn1nc2ccnc(NCc3nnc(-c4nc5cc([N+](=O)[O-])ccc5o4)o3)c2c1Cl
13.0,COC(=O)CC1=C(C(=O)OC)NC(CSc2nnc(CC(=O)c3ccco3)o2)=NN1
11.0,c1ncc(-c2nnc(SCc3nnc(-c4ccc5c(c4)OCO5)o3)o2)s1
11.0,Cc1nc2n(c(=O)n1)C1=Nc3nnc4c5ccccc5nc(n34)N1N2
10.0,Cn1c(COCc2ccc([NH2+])cn2)nnc1SCC(=O)Nc1cc(Cl)c2c(c1)OCO2
12.0,CCCC1=NC2=C3C(=Nn4nc(C(=O)Nc5nncs5)nc4N3C)OCC2=N1
11.0,CCCn1nc(SCc2nn3nc(CO)nc3s2)nc1SCC
14.0,CCOc1cc(-c2nnco2)c(C[S-]c2nnnn2CCc2nnc(N)s2)cc1OC
12.0,CCOc1cc(N2C(N)=NC(SCC(=O)NC)N=C2[N+](=O)[O-])nc(SC)n1
11.0,CCn1c(OCCC(=O)OCc2nnc(C)o2)nnc1-c1cnco1
14.0,COC(=O)CC1=NC(c2cnc(CSc3nnc(-c4nnc([N+](=O)O)s4)o3)o2)=CC1=O
13.0,CSc1nnc(CSc2nnc(-c3nc4ncnc(NC(C)=O)c4o3)n2C)o1
11.0,CCSc1nnc(SCC(=O)OCC(=O)NC2N=NC(C)=N2)n1C
14.0,CCn1c(Nc2nnc(N(C)C)s2)nnc1SCC1=NNC2=NCN=C2N1
13.0,CO/C=C/NC(=O)CN1C(=O)[S-]c2nnc(Nc3nnnn3C)n2C1=O
9.0,CCn1c(-c2nc(-c3ccc(O)cc3)cs2)nc2[nH]c(=O)n(C=O)c(=O)c21
11.0,CCC[n+]1nc(Nc2nc(N)c(Cc3sccc3OC)s2)sc1C1=NN=NC1
14.0,O=C1CN(c2nnc(SCc3nnc(-c4nccs4)o3)o2)c2ccc([N+](=O)[O-])cc2O1
16.0,COC(=O)C1=NN2N=C([S-]C)N3C2N1c1nnc2nnn(n12)C3c1ccc2c(c1)OCO2
12.0,COc1ccc(Nc2nnc(Nc3nnc([N+](=O)[O-])s3)o2)cc1OC
11.0,COC(=O)c1ccc2sc(C(=O)OCC(=O)Nc3nnns3)nc2c1
9.0,CNc1nnc(Nc2nnc(SC)s2)s1
10.0,CCNc1nnc(SCC(=O)CSc2n[n+](C)c(C)o2)nc1N
12.0,CCc1nsc2nc3c4nnc(-c5ccc(OC)c(OC)c5)n4nc(COC)n3c(=O)c12
13.0,CCN1CCc2c(c(N)nn2-c2nnc(Cn3c(C)c(C#N)c(=O)c4ncnn43)o2)C1
14.0,Cc1nnc(CSc2nnc3n2ON=C2C=NC(SC4=NN=C[SH]4)N23)n1C
13.0,C[NH+]1C2=C(NN=C(SCCO)N2N)NN1c1ccc([N+](=O)[O-])c2c1OC(=O)CO2
10.0,CCOC(=O)c1nc2nc(CC)c(C)n2c2nc(N)c(NCCOC)nc12
12.0,Cc1cc(-c2nnc(CSc3nnc(CCC(N)=O)n3N)n2C)sc1[N+](=O)[O-]
13.0,CCCn1nnc2c1NN1N=C(OC(=O)c3ccc(OC)c(OC(C)=O)c3)SC1=N2
12.0,CCNc1nnc2nc(CSc3nnc(COC)n3C)c3ccc(C(=O)[O-])cc3n12
12.0,Cn1c(SCNC(=O)c2ccccc2)nnc1SCc1nc(=O)n2nnnc2[nH]1
13.0,CSc1nnc(-c2nnc(SCc3nnc(-c4cnco4)o3)o2)n1C
11.0,COc1ccc(OC[C@H](C)SN2N=CN=C3C2=NNN3OCBr)c(OC)c1
9.0,CCCn1c(SCc2nc([N+](=O)[O-])nn2CC)nnc1-c1ccccc1
13.0,CN1Oc2[nH]c3nc4nc(SCC5OCCO5)n(CC5CCCO5)c(=O)n4c3c(=O)c2O1
12.0,Cn1nnnc1-c1nnc(SCCc2nnc(Nc3cccc(Cl)c3)s2)n1C
13.0,COC(=O)C1Sc2nc3c(n2C(=O)C1=O)NN=C1Oc2cc4nc(C)oc4cc2CN13
14.0,COC(=O)c1c(OC)oc(=O)n2c1nn1c(Nc3nnc(C)s3)nnc12
11.0,COc1ccccc1-n1nnnc1CSCc1nnc(COC(C)=O)n1C
12.0,Nc1nonc1Cc1nnc(CSc2nncnc2N)o1
12.0,Cc1csc(SCc2nnc(CSc3nnc(SCC(N)=O)n3N)o2)c1
