rotatable,SMILES
8.0,O=C(CCSc1nnnn1-c1ccccc1)NCCc1ccc(F)cc1
8.0,COc1ccc(OCCCOc2ccc(Cl)c([N+](=O)[O-])c2)cc1
5.0,CC(O)C(NC(=O)c1cccc(Cl)c1)C(=O)c1ccccc1
5.0,Cc1cc(Cl)ccc1[NH2+]C(=O)CCC(=O)NC(=O)Nc1ccc(F)cc1
5.0,Cc1cccc(-c2ccc(C(=O)COC(=O)C3Oc4ccccc4C(=O)C3=O)cc2)c1
5.0,Cc1ccc(C(=O)O)cc1NC(=O)COc1ccc2c(=O)c(=O)[nH][nH]c2c1
7.0,Cc1ccc(OCCOc2ccc(C=O)cc2)c([N+](=O)[O-])c1
6.0,Cc1ccc(OCCNC(=O)Cc2cccc3ccccc23)cc1
5.0,CC(=O)OC(=O)COc1c(Cl)cc(NC(=O)c2ccccc2Cl)cc1Cl
6.0,COc1ccc(NC(=O)C(C)Sc2nnc(C)n2-c2ccccc2)cc1
7.0,COc1ccc(NC(=O)CNC(=O)NC(C(C)=O)C(C)C)cc1
7.0,COc1ccc(/C=C/C(=O)NC(=O)c2ccc(OC)cc2OC(C)C)cc1
8.0,CCC(C)COc1ccc(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1
6.0,Cc1cccc(NC(=O)COC(=O)COC(=O)C2CCCC2)c1C
6.0,Cn1nc(COC(=O)c2ccc(F)cc2)nc1COc1ccc(F)cc1
6.0,COc1ccc(CNC(=O)COC(=O)c2cc(Cl)ccc2N)cc1C
5.0,CCc1ccc(NC(=O)COC(=O)c2cccc3ccccc23)cc1
8.0,COC(=O)C(=O)c1ccc(C(=O)COc2ccccc2C(=O)c2ccccc2)o1
6.0,COc1ccc(/C=N/NC(=O)COc2ccc(C(F)(F)F)cc2)cc1
5.0,O=C(CSc1nnc(-c2ccc(Br)cc2)o1)Nc1c(Cl)cccc1Cl
6.0,Cc1ccc(C(=O)NCCC(=O)Nc2sc(C)cc2C(=O)O)cc1
8.0,COC(=O)c1ccccc1OCC(=O)COC(=O)c1ccc(S(=O)(=O)F)cc1
6.0,Cc1ccc(Cc2nnc(SCC(=O)NNC(=O)c3ccccc3)n2C)cc1
7.0,CCCCCOC(=O)/C=N/Nc1ccc(Cl)cc1Br
7.0,COc1ccc(NC(=O)COC(=O)c2ccc(OC)c(OC)c2)cc1Cl
5.0,COc1ccc(NC(=O)COC(=O)c2cn(C)c(=O)c3ccccc23)cc1
7.0,Cc1cccc(C)c1NC(=O)C[SH2]c1nnc(COc2ccccc2)n1C
6.0,COc1cc(C(=O)OC(C)C)c(Cl)cc1NC(=O)c1ccc([N+](=O)[O-])cc1
