rotatable,SMILES
8.0,COc1ccc(NC(=O)CCC(=O)NC(c2ccccc2)C(C)C)cc1
9.0,COc1cc(NC(=O)CCC(=O)NCCc2cccc(C)c2)cc(OC)c1
9.0,Cc1ccc(OCC(=O)NCCCCC(=O)Nc2cccc(C)c2)cc1
10.0,CCOc1ccc(CNC(=O)CCC(=O)Nc2ccc(CC)cc2)cc1OC
10.0,[NH3+]C(=O)COc1ccc(/C=N/NCCCOc2ccccc2)cc1
8.0,CCOc1ccc(NC(=O)CSc2ccccc2)cc1OCC
9.0,Cn1c(CNCc2cccc(Cl)c2)nnc1SCCOc1ccccc1Cl
9.0,COc1ccccc1OCCCCCCOC1=NN=C2c3ccccc3N[C@@H]12
10.0,CCCCCCCNC(=O)Nc1ccc(NC(=O)CCC)cc1
10.0,CCOc1ccc(C)cc1C[S-]C(=O)C(/C=C/c1cc(OC)c(OC)cc1Cl)C(C)O
10.0,CCCCOc1cc(C(=O)OCc2cc(C(=O)O)c[nH]2)ccc1OCC
10.0,COc1ccc(OCCCCCNC(=O)CC(=O)O)cc1
9.0,Cc1ccc(C)c(NC(=O)CCC(=O)OCCOC(=O)c2ccccc2C(C)C)c1C
10.0,CCCNC(=O)COc1ccc(OCC(=O)OCC(=O)O)cc1
10.0,CCCCOc1cccc(OCC(=O)Nc2ccc(OC)c(OC)c2)c1C
8.0,COc1ccc(NC(=O)C[NH2+]Cc2ccc(OC)cc2OC)cc1
9.0,CCCCOc1ccc(/C=C/C(=O)NCc2ccc(Cl)cc2)cc1OC
9.0,COc1ccc(OCCCOc2ccc(Nc3ccccc3)cc2)cc1
8.0,O=C(COc1cccc(Oc2ccccc2)c1)NCCc1cccc(F)c1
10.0,COc1ccccc1OCC(=O)NCCNC(=O)COc1ccc(Cl)cc1
9.0,CCOc1c(OC)cc(/C=C/C(=O)NCCc2ccccc2)c(Br)c1OC
8.0,CCOc1ccc(OCCCC(=O)Nc2cc(C)ccc2C)cc1
10.0,CCCCCCCCC(=O)NCCNC(=O)NC
10.0,CCCN(CC)Cc1cccc(CC(=O)Nc2ccc(OC)c(OC)c2)c1
10.0,O=C(CC[C@H](O)CCOc1ccccc1)NNC(=O)COc1ccccc1
9.0,Cc1ccc(OCCCCCC(=O)[NH2+]/N=C/c2ccccc2Cl)cc1C
10.0,CCCCCCCc1oc(SCc2ccccc2)nc1C=O
8.0,CCc1ccc(NC(=O)COC(=O)CCOc2ccccc2F)cc1
8.0,O=C(COC(=O)CCOc1ccc(Br)cc1)Nc1ccc([N+](=O)[O-])cc1
10.0,CCCC(C)CCC[NH2+]C(=O)COC(=O)c1ccc(C(C)=O)cc1
11.0,c1ccc(C[NH2+]CCCCCCCOc2ccccc2)cc1
9.0,COc1ccccc1OCCCCCC(=O)Nc1ccc2ccc(Cl)cc2c1
11.0,CCCCCNC(=O)COC(=O)COc1ccc(C(C)=O)cc1OC
11.0,CCCCCNC(=O)CCCCC(=O)[NH2+]/N=C/c1cccc(Cl)c1
9.0,CCCCCCNC(=O)COc1ccc(-c2ccc(Br)cc2)cc1
10.0,CCOc1ccc(OCCCCC(=O)c2ccc([N+](=O)[O-])cc2)cc1
10.0,CCOc1cccc(OCCCNC(=O)COc2ccc(Cl)c(Cl)c2)c1
10.0,CC(CCCNCCC(=O)c1ccccc1Cl)CN(C)C
10.0,CCOc1cc(CNCc2ccccc2)ccc1OCc1ccc(Br)c(C)c1OC
9.0,CC(C)CCOc1ccc(/C=N/NC(=O)COc2ccc(Cl)cc2)cc1
10.0,CCCCc1ccc(C(=O)COc2ccc(OCCO)cc2)cc1
9.0,COC1=CC(CNCCCOc2ccccc2OC)=C1
8.0,Cc1ccc(OCCCc2cc(COc3ccccc3)cc(=O)o2)cc1
10.0,CCCOc1ccc(/C=N/NC(=O)COc2ccc(C)cc2C)c(OCC)c1
9.0,CCCCNC(=O)Nc1ccc(C(=O)Nc2ccc(OCC(C)C)cc2)cc1
10.0,CCc1ccc(NC(=O)CCCOC(=O)CCOc2ccccc2Br)cc1
9.0,CCOc1ccc(OCCNC(=O)COc2cccc(Br)c2)cc1Cl
8.0,FC(F)Oc1ccc(COc2ccc(COc3ccccc3)cc2)cc1
11.0,CC(O)CCCCOCCCCOc1ccc(Cl)cc1
10.0,CCCCCC(=O)NCCC(=O)OCCc1ccccc1C
10.0,OC(COc1ccc2ccccc2c1Cl)OOCCOCc1ccccc1
10.0,O=C(CCCCCOc1ccccc1)NCCc1ccccc1
9.0,O=C(COc1ccc(OCCCc2ccccc2)cc1)Nc1ccc(F)cc1
11.0,CCc1cc(C)cc(OCC(=O)CCC(O)COc2cc(C)c(C)c(CC)c2)c1
8.0,CC(C)Oc1c(NC(=S)NCCCc2ccccc2)cccc1-c1ccccc1
10.0,CCCCCCCNC(=O)COc1ccc(OC)c(Cl)c1
10.0,COc1ccc(OCC[NH2+]CCCOc2ccccc2Cl)cc1
8.0,CCOc1ccc(/C=C/C(=O)Nc2cc(OC)cc(OCC)c2)cc1
11.0,CCCCCCCCCCOc1cccc([N+](=O)[O-])c1
10.0,COc1ccc(/C=C/CC(=O)NCCCCCc2ncco2)cc1
9.0,O=C(COC(=O)COc1ccccc1Br)NCc1ccc(OC(F)F)cc1
9.0,CC(C)C(NC(=O)COCCOc1ccc(Br)cc1)c1ccccc1
8.0,O=C(COC(=O)CCOc1ccccc1)NCc1ccc(Cl)cc1
9.0,CCOc1cc(/C=N/NC(=S)NCCOc2ccccc2)ccc1OC
8.0,CCCCOc1ccc(C(=O)NNC(=O)COc2ccc(Cl)cc2Br)cc1
10.0,CCc1cccc(C)c1NC(=O)CCC(=O)Nc1cccc(OCCC(=O)O)c1
9.0,CCOc1ccc(NC(=O)CCCNC(=O)c2ccccc2)cc1OC
9.0,COc1ccc(CCNCCOc2ccc(Cl)cc2OC)cc1Cl
8.0,O=C(/C=C/c1cccc([N+](=O)[O-])c1)CC(=O)OCC(=O)Nc1ccccc1
9.0,COc1ccccc1NC(=O)CCCCCOc1ccc(Cl)c(Cl)c1
9.0,CCOc1ccc(C(=O)NCCCCC(C)C[NH2+])cc1Br
10.0,CCCCCCCNc1ccc(OCc2ccccc2)c(Cl)c1
8.0,CCCOc1ccc(CCNC(=O)C2Oc3ccccc3O[C@@H]2CC)cc1
9.0,CC(C)[C@H](OC(=O)c1ccc(OC(F)F)cc1)C(=O)NCCc1ccccc1
9.0,COC(=O)CCCc1ccc(OCCOc2ccc(Br)cc2)cc1
10.0,CCCOc1ccc(NC(=O)COc2ccc(OC(F)C(F)F)cc2)cc1
10.0,CCC(C)CCCOc1nnc(COCc2ccc(C)c(Br)c2)o1
10.0,CC[SH+](C)CC[NH+]C(=O)CSc1nnc(COc2ccc(Br)cc2)o1
10.0,CCCOc1ccc(OCC(=O)CCC(=O)c2ccccc2)cc1
11.0,CCc1cccc(C)c1OCCC(=O)CCNC(=O)c1cc(OC)c(O)c(OC)c1
10.0,CCCOc1ccc(OCCCCOc2ccc(Cl)cc2)cc1
9.0,CCCCCCOc1cccc(CC(=O)Nc2ccccc2F)c1
8.0,O=C(CNC(=O)COc1cccc2ccccc12)NCCc1ccccc1
8.0,COc1cc(NC(=O)CCC(=O)Nc2ccccc2F)ccc1OC(F)F
11.0,Clc1ccccc1OCCCCCCCNCc1ccco1
9.0,CCCOc1ccc(CCCC(=O)Nc2ccc(C(N)=O)cc2)cc1
9.0,COc1cccc(C)c1OCCCNC(=O)c1ccc(Oc2ccccc2)cc1
8.0,O=C(NCCCCCCF)c1ccc(-c2ccc(Cl)cc2)cc1
8.0,COc1ccc(NC(=O)/C=C/c2cccc(OCCC(C)C)c2)cc1
8.0,CCCCNC(=O)CCSc1nc2ccc(OC)cc2o1
9.0,CCCCCCCOc1ccc(C(=O)Nc2ccc(F)cc2)cc1
10.0,CC(=O)N(CCCCCCO)c1ccc(C)c(OCc2ccccc2)c1
8.0,CCOc1cc(C(=O)OCC(=O)NCCc2ccccc2)cc2c1OCO2
8.0,CCOc1cccc(N(C)CCCOc2ccc(Br)cc2)c1
10.0,COc1cc(NC(=S)N/N=C/c2cc(OC)c(OC)c(OC)c2OC)cc(OC)c1OC
9.0,COC(=O)c1ccc(NC(=O)CCCOc2ccc(Br)cc2OC)cc1OC
9.0,COc1ccc(/C=N/NC(=O)CCCCC(=O)c2ccco2)cc1
8.0,COc1ccc(CCNC(=O)COC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1
9.0,COc1ccc(CNC(=O)COC(=O)c2ccc(OC)cc2OC)c(OC)c1
10.0,CCCCCCCCNC(=O)CNC(=O)c1ccc(F)cc1
10.0,COc1ccc(OCCCCCC(=O)[NH2+]c2cc(C)cc(C)c2)cc1OC
10.0,CCCn1c(SCC(=O)NCOCc2cccc(Cl)c2)nnc1-c1ccc(C)cc1
10.0,CCOc1ccc(OCCCC(=O)N/N=C/c2ccc(NC(=O)F)cc2)cc1
9.0,Cc1cc(OCCCC(=O)OCC(=O)NCc2ccc(Cl)cc2)ccc1F
8.0,CCOc1ccc(NC(=O)CC[NH2+][P](O)(O)c2ccc(C)cc2)cc1
8.0,COc1cc(OCc2cccc(C)c2)c(OC)cc1/C=C/C(=O)Nc1ccccc1F
10.0,O=C(COC(=O)COc1ccc(Cl)c(Cl)c1)NCCCOc1ccc(F)cc1
10.0,CCN(CCCO)CCCOCc1nc2ccccc2c(=O)[nH]1
10.0,O=C(COc1ccccc1)[NH2+][NH2+]CCCCOc1ccccc1
10.0,CCCC(C)NC(=O)CCNC(=O)COc1cccc(OC)c1
8.0,CCCCCCC(=O)N/N=C/c1ccc(OC)cc1
9.0,CCOc1cc(Cl)ccc1C(=O)NCCCCOc1ccccc1
8.0,CC(C)CCOc1ccc(NC(=O)CC[C@H]2Nc3ccccc3CO2)cc1
8.0,CCc1ccc(OCF)c(OCc2ccc(OC)c(OC)c2)c1
9.0,COC(=O)c1cc(OCC(=O)OCC(=O)NCNC(=O)c2ccc(Cl)cc2)ccc1C
9.0,COc1ccc(-c2ccc(OCCCCCC#N)c(OC)c2)cc1
8.0,C=CCOc1ccc(NC(=O)COc2ccccc2Cl)cc1OC
9.0,Cc1ccccc1OCCCC(=O)NCCC(=O)Nc1ccc(Cl)cc1Cl
8.0,C=COc1cc2ccoc2cc1/C=N/CNC(=O)Nc1ccc(OC)c(OC)c1
8.0,Cc1ccc(NCc2ccc(OCCOc3ccccc3F)cc2)cc1
8.0,CCOc1ccc(NC(=O)CCCOc2ccc(Br)cc2)cc1
8.0,Cc1ccc(C)c(NC(=O)CCCCCCc2nc3ccccc3oc2=O)c1
8.0,COc1ccc(/C=N/NC(=O)CCCOc2ccc(Br)cc2)cc1
8.0,CCCCCCCCOCO
8.0,CCCCC1=NC(=O)C(NC(=O)CN(C)Cc2ccccc2)=C1C
11.0,CCCCCCCCCC(=O)Nc1cccc(OCC)c1
8.0,COc1ccc([NH2+]C(=O)CCC(=O)Nc2ccccc2)c(OC(F)F)c1
11.0,CCCCCCCCCCCOc1ccccc1
8.0,COc1cccc2c(CCC(=O)NCCOc3ccccc3)cc(=O)oc12
9.0,COc1cc(C(=O)CSCC(=O)Nc2ccccc2C)ccc1S(=O)(=O)c1ccccc1
8.0,Cc1ccc(OCCNC(=O)CCOc2ccc(C#N)cc2)cc1
8.0,CCCOc1ccc(C(=O)N/N=C/c2c(Cl)cc(OC)cc2OC)cc1
9.0,COC(=O)c1ccc(NC(=O)CCCCCOc2ccc(Br)cc2)cc1
9.0,CCCCCCCOc1ccc(/C=N/NC(=O)NN)cc1
10.0,CCCCCCCOc1ccc(/C=N/NC(=O)NCC)cc1
9.0,OC(CCOc1ccc(Br)cc1)OCCOc1ccc(F)cc1Cl
9.0,CCCOc1ccc(C(=O)CNS(=O)(=O)c2cccc(C)c2)cc1OC
11.0,CCCCCCCCC(O)CCOc1cccc(Br)c1
10.0,O=[N+]([O-])c1cccc(OCCCCCCOc2ccccc2)c1
9.0,CC(=O)c1ccc(OCC(=O)NCCCOc2ccccc2)cc1
8.0,CCn1c(CCc2nc3ccccc3s2)nnc1SCC(=O)Nc1cccc(Cl)c1
9.0,O=C(NCCCOc1ccccc1)c1ccc(OCc2ccccc2)cc1
9.0,CCCCCCCCNC(=O)CC1Oc2ccccc2NC1=O
10.0,CCCCCCCOc1ccc(OCc2ccccc2)cc1
10.0,COc1ccccc1OCCCC(=O)OCC(=O)NCc1ccc(F)cc1
11.0,CCCCCCCCCCCCC(=O)O
8.0,COc1ccc(OCCC(O)COc2ccc(Br)cc2)cc1
9.0,O=C(CCOC1=CC=C2C=CCC=C2C1)NCCCOc1ccc(F)cc1
8.0,CCCCCCNC(=O)COC(=O)c1ccccc1Br
9.0,CCCCCOc1ccc(NC(=O)COc2cccc(F)c2C)cc1
11.0,NC(=O)NCCCCCCCCCC(=O)c1ccccc1
