rotatable,SMILES
4.0,CC(OC(=O)c1ccc(F)cc1)C(=O)NC(=O)c1ccccc1
5.0,COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)c(OC)c1
5.0,CCCc1ncc(CNC(=S)Nc2ccccc2Cl)o1
4.0,O=C(COC(=O)c1ccc(Cl)cc1)Nc1cc(Cl)cc(Cl)c1Cl
3.0,S=C(Nc1ccc(Cl)c(Cl)c1)N1CC[NH+](Cc2ccc(Cl)c(Cl)c2)CC1
5.0,Cc1cc(C)cc(NC(=O)Cc2ccc(S(=O)(=O)N(C)C)cc2)c1
4.0,O=C(c1cccc2ccccc12)N1CCN(CCc2ccc(Cl)cc2)C(O)C1
5.0,Cc1ccc(/C=N/NC(=O)COc2ccc(C)c(C)c2)cc1C
4.0,O=C(C[S-]c1nc2ccccc2c(=O)[nH]1)Nc1c(Cl)cccc1Cl
5.0,O=C(/C=C/c1ccccc1)Nc1ccc(OC(=O)c2ccccc2)cc1
5.0,Brc1cccc(-c2n[nH]c(-c3nnc(COc4ccccc4)o3)n2)c1
5.0,O=C(/C=C/c1cccc(Br)c1)OCC(=O)c1c[nH]c2ccccc12
5.0,O=C(COc1ccc(F)c(F)c1)OCc1nc2ccc(Br)cc2o1
6.0,Cc1ccccc1COC(=O)CCC(=O)Nc1c(C)cccc1C
4.0,COc1c(CNC(=O)c2cc3ccccc3oc2=O)ccc2c1OCO2
3.0,Cc1ccccc1NC(=O)N/N=C/c1c(C)[nH]c2ccccc12
3.0,CCn1c(-c2ccc(Br)cc2)nc2ccc(-n3cccc3)cc21
6.0,O=C(COC(=O)COc1ccc(F)cc1)Nc1ccc(Br)cc1Cl
6.0,Cc1ccc(NC(=O)COc2ccc(OC(F)F)cc2)cc1
6.0,CCC(NC(=O)CCc1c(C)oc2ccccc2c1=O)c1ccccc1
5.0,O=C(COc1ccccc1Br)N/N=C/c1ccco1
6.0,Cc1ccccc1CNC(=O)C1N=NC(C/C=C/c2ccccc2)=N1
4.0,COc1ccc(C(=O)NOC(=O)c2ccc(OC)c(Br)c2)cc1
4.0,Clc1ccccc1-c1nc(C[NH+]2CCN(c3ccccc3Cl)CC2)cs1
5.0,COc1ccc(C(=O)N/N=C/c2ccc(-c3ccc(C)cc3)cc2)cc1
5.0,CCCNCC(=O)Nc1ccc(Cl)c(Cl)c1
4.0,OCc1ccc(/C=N/NC(=S)Nc2ccc(Br)cc2)cc1
6.0,O=C(CCC(=O)Nc1ccc(F)cc1)NCc1ccc(F)c(Cl)c1
6.0,COc1ccc(OCC(=O)NCc2ccc(Br)cc2)cc1
6.0,O=C(COC(=O)COc1cccc2ccccc12)Nc1ccc(Cl)cc1Cl
5.0,COCCn1sc(=O)n(Cc2cccc(F)c2)c1=O
5.0,Cc1cc(Cl)cc(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1
5.0,O=C(OCC(=O)c1ccccc1Br)C1=NN=C(c2ccccc2)C1
5.0,Nc1c(C(=O)OCC(=O)NCc2ccc(Br)o2)[nH]c2ccccc12
3.0,Cn1c(NC(=O)c2cc(Br)cc(Br)c2)nnc1-c1ccccc1
5.0,O=C(/C=C/c1ccccc1Cl)c1ccc(C(=O)c2ccccc2)cc1
3.0,COc1cc(F)ccc1CC1Nc2ccc(Cl)cc2C1=O
5.0,CC(NC(=O)CC(=O)Nc1ccccc1F)c1ccccc1
5.0,O=C(COc1ccc2c(c1)OCCO2)N/N=C/c1cccc(Cl)c1
5.0,N#CCNC(=O)Oc1ccc(/C=N/NC(=O)c2cccc(Cl)c2)cc1F
5.0,O=C(COc1ccc2c(c1)OCO2)Nc1ccc([N+](=O)[O-])cc1
4.0,COc1cc(/C=C/C(=O)NNC(=O)c2cccc(Cl)c2Cl)ccc1Cl
6.0,O=S(=O)(/C=C/c1ccccc1)NCc1nc(-c2ccccc2)co1
5.0,O=C(COc1ccc(-n2nnc(Cl)n2)cc1)Nc1ccc(Cl)cc1Cl
4.0,O=C(COC(=O)C1=CC2OCOC2C=C1)Nc1ccccc1
4.0,CCC(=O)Nc1ccc(-c2ccc([O-])c([N+](=O)[O-])c2)cc1
5.0,Cc1cccc(C(=O)NCCC(=O)Nc2cc(Cl)cc(Cl)c2)c1
5.0,COc1cc(CC(=O)Nc2ccc(Br)cc2Cl)ccc1[N+](=O)[O-]
5.0,O=C(CCCc1ccccc1)C1COC(C(F)(F)F)CN1
3.0,Cc1ccc(/C=N/NC(=S)NC(=O)c2ccc(F)cc2)c(F)c1
5.0,O=C(Cn1nnc(-c2ccc(Br)cc2)n1)NCc1cccc(F)c1
4.0,CC(=O)c1ccc(NC(=O)/C=C/c2ccccc2)c(O)c1
5.0,Cc1c(Br)ccc(OCC(=O)N/N=C/c2cccc(Br)c2)c1Br
5.0,Cc1cccc(NC(=O)NCCNC(=O)c2ccccc2)c1
4.0,Cc1cccc(NC(=O)OCC(=O)Nc2ccc3ccccc3c2)c1
4.0,Cc1cccc(-c2ccc(/C=N/NC(=[SH+])NC(=O)c3ccc(Br)cc3)cc2)c1
6.0,O=C(CCCc1nc2ccccc2[nH]1)NCc1ccco1
5.0,O=C(CNS(=O)(=O)c1cccc(Cl)c1)Nc1ccc(F)cc1
5.0,Cc1ccc(NC(=O)COC(=O)/C=C/c2ccc(Cl)cc2Cl)c(Cl)c1
5.0,COc1ccc(CNC(=S)Nc2ccccc2OC)cc1
5.0,CCc1cccc(NC(=O)CN2C(=O)c3ccc(OC)cc3C2=O)c1
5.0,O=C(CC/N=C/c1ccc(F)cc1Cl)Nc1ccc(Cl)cc1
3.0,Cc1ccc(/C=N/NC(=S)NC(=O)c2ccccc2)cc1
5.0,Cc1ccc(OCCNc2nc3ccccc3n2C)cc1
5.0,O=C(O)COC(=O)c1oc(-c2ccc(Cl)cc2)nc1-c1ccccc1
5.0,Cc1ccc(S(=O)(=O)NCc2nc(-c3ccc4c(c3)OCO4)no2)cc1
5.0,O=C(COc1ccc2c(c1)OCO2)[NH2+]/N=C/c1ccccc1
5.0,Cc1ccc(NC(=O)COc2ccc(NC(=O)C(F)(F)F)c(Cl)c2)cc1
5.0,Cc1cccc(OCC(=O)NNC(=O)C(O)c2cccc(Br)c2)c1
5.0,COc1ccc(/C=C/C(=O)Nc2cc(Br)cc(OC)c2)cc1
5.0,O=C(CCc1ccccc1)N/N=C/c1ccc(Br)cc1
5.0,O=C(Nc1ccc(OCc2ccc(Br)cc2)cc1)c1ccccc1Cl
5.0,CNC(=O)c1ccc(C(=O)Nc2nc(-c3ccc(OC)cc3)cs2)cc1
6.0,O=C(CSc1nc(Cc2ccccc2)cs1)Nc1cccc(F)c1
5.0,CN(Cc1ccccc1)C(=O)COC(=O)c1ccccc1F
6.0,Cc1cc(F)ccc1NC(=O)COC(=O)CC(=O)c1ccc(Br)cc1
3.0,Clc1ccc(OCc2ccccn2)cc1Cl
6.0,COc1ccc(NC(=O)c2nnc(CCc3ccccc3)o2)cc1
6.0,COc1ccc(C(=O)NCNS(=O)(=O)c2ccccc2)cc1
5.0,N#Cc1cccc(OCCSc2nc3ccccc3[nH]2)c1
5.0,C[C@H](C[NH+]1CCN(c2ccc(F)cc2)CC1)C(=O)Nc1ccccc1
6.0,CCCCNC(=O)COC(=O)c1cc2ccccc2[nH]1
4.0,CC(=O)Nc1ccc(/C=N/NC(=O)c2ccc(C#N)cc2)cc1
4.0,CC(C)CNC(=O)NC(=O)NS(=O)(=O)c1cccc(F)c1
4.0,Cc1cccc(C)c1NC(=O)CCc1nc2ccc(Cl)cc2[nH]c1=O
5.0,O=C(COC(=O)c1ccccc1C(=O)O)c1ccc2c(c1)OCO2
5.0,O=C(CC1=NC(Nc2cccc([N+](=O)[O-])c2)=N[S-]1)Nc1ccccc1F
5.0,O=C(CCC(=O)N1C(=O)c2ccccc2C1=O)NCc1ccccc1
6.0,O=Cc1cc2ccccc2cc1OCC(=O)N/N=C/c1ccccc1
5.0,O=C(COc1cc(Cl)ccc1Cl)N/N=C/c1ccc(Cl)cc1
6.0,CCCN(CN1C(=N)N(c2ccccc2)C(=O)C1=O)c1ccccc1
5.0,O=C1C(=O)N(CCc2ccccc2)OC1Cc1ccccc1Cl
5.0,CCNC(=O)CSc1cnc(-c2ccccc2Cl)nn1
6.0,Cc1ccc(Cl)cc1OCC(=O)OCC(=O)Nc1cccc(Cl)c1
4.0,COc1cccc(/C=N/NC(=O)c2cc3ccccc3c(=O)o2)c1
4.0,Cn1c(=O)n(CSc2n[nH]c(-c3ccccc3)n2)c(=O)c2ccccc21
5.0,COc1ccc(C(=O)N/N=C/c2ccc(OC)cc2O)cc1
3.0,Nn1ccc(/N=C/c2ccc(NC(=O)O)cc2)n1
5.0,S=C(NCc1ccccc1)NN/C=C/c1ccccc1
4.0,Clc1ccc(CNc2ncc(-c3ccccc3Br)o2)cc1
6.0,CCOC(=O)c1ccc(C(=O)OCc2ccc(N)cc2OC)cc1
6.0,COc1cc(C(=O)[O-])ccc1OCC(=O)Nc1cccc(Br)c1
4.0,NS(=O)(=O)c1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)cc1
5.0,O=C(OCCCN1CCCC1)c1cccc(F)c1F
4.0,Clc1cccc(Cl)c1CSc1nnc(-c2ccccc2)o1
5.0,C/C(=N\NC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccccc1F
5.0,Cc1ccc(NC(=O)/C=C/c2ccc(C(=O)Nc3ccccc3)cc2)cc1
5.0,COc1cc(Br)c(OC)c(CNc2ccccc2)c1
5.0,O=C(NCCCc1ccccc1)Nc1ccc(Cl)cc1Cl
3.0,Cc1ccc2c(C)cc(CC(=O)NNC(=O)c3cccc(Cl)c3)cc2c1
5.0,CCc1c(OCC(=O)Nc2ccc(Cl)cc2)c2ccc(C)cc2oc1=O
5.0,NC(=O)c1ccc(C[S-]c2n[nH]c(-c3ccc(F)cc3)n2)cc1
6.0,CC/C(=N\NCOc1ccccc1)c1ccc(Br)cc1
5.0,O=C(C[S-]c1n[nH]c(-c2ccncc2)n1)Nc1ccccc1
5.0,CCn1c(NC(=O)COc2ccccc2Cl)nc2ccccc21
4.0,COc1ccc(/C=C/c2ccc3c(c2)OCCO3)cc1OC
5.0,Cc1ccc(CSc2nnc(NC(=O)c3ccccc3Cl)s2)cc1Br
5.0,O=C1CC([S-]c2cccc(F)c2)C(=O)N1CCc1ccccc1
5.0,COc1ccc2nc(SCC(=O)Nc3ccccc3)oc2c1
5.0,OCCc1cccc(/C=N/Nc2ccccc2F)c1
5.0,O=C(/C=C/c1ccccc1)c1ccc(-c2nc(-c3ccccc3)no2)cc1
5.0,CC(OCc1ccccc1)C(=O)NC(=S)Nc1ccc(Br)cc1
5.0,O=C(COc1ccc2c(c1)OCO2)N/N=C/c1cccc(Br)c1
5.0,O=C(CCC(=O)Nc1ccon1)Nc1ccccc1
6.0,O=C(NCc1ccccc1)c1ccc(COc2cccc(F)c2)cc1
5.0,O=C(Cc1c(F)cccc1Cl)NCCc1cc(Cl)c(Cl)cc1Cl
5.0,Cc1ccc(C(=O)NCCc2cc(Cl)ccc2C(=O)[O-])cc1
3.0,O=C(Cc1ccccc1O)N1CCN(c2nc3ccccc3s2)CC1
3.0,COc1ccc(NC(=S)NNC(=O)c2ccc(Br)cc2)cc1Br
5.0,COc1ccccc1NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1
4.0,Cc1ccc(OCc2cc(-c3ccc(C)cc3Cl)[nH]n2)cc1
4.0,Cn1c(SCC(=O)NNC(=O)c2ccccc2Br)nc2ccccc21
6.0,Cc1cc(C(=O)Nc2cc(Cl)ccc2F)ccc1NC(=O)COc1ccccc1
4.0,COc1ccc(NC(=O)/C(C)=C/c2ccc(Br)c(O)c2)c(Br)c1
4.0,O=C(C/N=C/c1ccc2c(c1)OCCO2)N1CCN(C(=O)c2ccccc2)CC1
5.0,Cc1ccc(OCCC(=O)c2nc3sc4ccccc4n3n2)cc1
5.0,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1cccc(-c2ccco2)c1
5.0,Cc1cc(C)cc(S(=O)(=O)NCC(=O)Nc2ccccc2F)c1
6.0,CCc1ccccc1NC(=O)C(OC(=O)c1cccc(F)c1C)C(=O)[O-]
5.0,O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1ccccc1
5.0,O=C(Nc1ccccc1)c1ccc(OCc2ccccc2O)cc1
5.0,CC(=O)c1ccc(NC(=O)CSc2nc3cccc(Cl)c3[nH]2)cc1
5.0,O=C(COc1ccc(F)cc1)N/N=C/c1ccccc1
6.0,COc1ccc(C(=O)N/N=C/c2ccc(OC)cc2OC)cc1
5.0,CC(=O)C1Sc2ccc(C(=O)OCc3cccc([N+](=O)[O-])c3)cc2NC1=O
5.0,CC(Oc1cccc(C(=O)N2CCCCC2)c1)C(=O)c1cc(=O)c2ccccc2o1
4.0,COc1ccc(C(=O)N/N=C/c2ccc3c(c2)OCO3)cc1
4.0,COc1cc2[nH]cc(CC(=O)Nc3ccccc3)c2cc1Br
5.0,O=C(C[SH2+]c1nnc(-c2ccc(F)cc2)o1)Nc1ccc(F)cc1
6.0,CCC(NC(=O)COC(=O)c1c[nH]c2ccccc12)c1ccco1
5.0,COc1ccc(C(=O)N/N=C/c2ccccc2OC)cc1
5.0,O=[N+]([O-])c1ccc(-c2csc(N3CCN(Cc4ccccc4Cl)CC3)n2)cc1
5.0,CC(=O)c1ccc(OC(C)C(=O)Nc2ccc(C)cc2Br)cc1
5.0,O=C(CCC1CCCO1)Nc1ccc(-c2ccccc2Cl)cc1
6.0,c1coc(Cc2csc(NCCc3coc4ccccc34)n2)c1
6.0,CCc1[nH]nc(OCC(=O)NCc2ccccc2)c1C
6.0,COc1ccc(NC(=O)C[SH2]c2nnc(-c3ccccc3)o2)cc1
5.0,CCC(CCn1cnc2c(Cl)cccc2c1=O)c1ccccc1
6.0,CC(C)c1ccc(NC(=O)CCOC(=O)c2cc(Cl)ccc2Cl)cc1
6.0,CCCNCCC(C)c1ccccc1
6.0,CN(c1ccccc1)S(=O)(=O)c1cccc(NC(=O)Cc2ccco2)c1
5.0,Cc1c(Cl)cccc1NC(=O)NCCOc1ccccc1Cl
5.0,Cc1ccc(CNC(=O)COC(=O)c2ccc3c(Cl)cccc3c2)cc1
6.0,COc1ccc(/C=N/NC(=O)CCCO)cc1
5.0,Cn1c(SCC(=O)Nc2ccccc2)nnc1-c1nc2ccccc2s1
6.0,Cc1ccc(OCC(=O)OCC(=O)c2cc(Cl)cc(Cl)c2)cc1
5.0,S=C(Nc1ccccc1)Nc1ccc(N/N=C/c2ccccc2)cc1
5.0,O=C(Cc1ccccc1Cl)NCC(=O)Nc1ccc(Cl)cc1Cl
5.0,Cc1ccc(C(=O)NCC(=O)NCc2ccc(Cl)c(Cl)c2)cc1
5.0,O=C(CCCn1nnc2ccccc2c1=O)Nc1occc1Br
5.0,O=C(CCN1C(=O)C2=CC3CCCOC3C=C2C1=O)NCc1ccco1
4.0,Oc1ccccc1Oc1ccc(/C=C/c2ccc3c(c2)OCO3)cc1
5.0,Cc1ccc(/C=N/NC(=O)OCC(=O)Nc2ccc(F)cc2)cc1Cl
5.0,Cc1ccc(/C=C/C(=O)OCC(=O)Nc2cc(Cl)cc(Cl)c2)o1
5.0,Fc1ccccc1CNC(=S)NNCc1ccc(Cl)cc1
5.0,CC(=O)CCC(=O)Nc1nnc(-c2ccc(C(F)(F)F)cc2)s1
5.0,Cc1cccc(NC(=O)CO/N=C/c2ccc(Br)cc2)c1
3.0,COc1ccc(-c2ccc(NC(=S)NC(=O)C(=O)O)cc2)cc1
4.0,O=C(CNC(=O)Nc1cccc2ccccc12)Nc1ccccc1Cl
6.0,O=C(COC(=O)COc1cccc(Cl)c1Cl)Nc1cc2c(s1)C=CC2
5.0,CCc1ccc(C(=O)/C=N/NC(=O)c2cc(Br)n[nH]2)s1
4.0,Cc1ccc(-c2noc(C(=O)OCc3cc(Cl)ccc3Cl)n2)o1
4.0,O=C(NC(=[SH+])Nc1ccccc1)c1ccc(OC(F)F)c(Br)c1
5.0,C[NH+](Cc1ccc(F)cc1)Cc1ccn(-c2ccc(Br)cc2)n1
4.0,COc1cc(C(=O)NC(=O)c2cccc(Br)c2)ccc1[N+](=O)[O-]
5.0,Cc1ccc(OCCNC(=O)Nc2ccc(Cl)cc2)c(C)c1
5.0,Cc1cc2ccccc2cc1NC(=O)CN1CCCN(Cc2ccccc2)C1
4.0,O=C(NCc1ccccc1)Nc1ccc(-c2ccco2)cc1
6.0,Cc1cccc(F)c1NC(=O)CCOC(=O)c1ccccc1C(=O)O
4.0,O=C(Cc1ccc(-c2ccc(Cl)cc2)cc1)NC(=S)Nc1ccccc1Cl
5.0,COc1ccc(NC(=O)c2nc(-c3ccc(C)cc3)cs2)cc1OC
4.0,O=C(Cc1nnc(-c2ccccc2)o1)c1ccccc1F
4.0,O=C(/C=C/c1ccccc1)Nc1ccc(C(=O)N2CCNC2=O)cc1
4.0,Cn1nccc1C(=O)NNC(=O)COc1ccc(Br)cc1Br
5.0,CN(C)c1ccc(OCC(=O)NNC(=O)c2ccccc2)cc1
6.0,O=C(COCc1c[nH]c2ccccc2c1=O)NCc1ccccc1
5.0,N#Cc1ccc(OCC(=O)Nc2ccc(CN)cc2)cc1
5.0,CCCOc1ccc(C(=O)/N=c2\[nH]c3ccc(-c4ccccc4)cc3s2)cc1
5.0,Cc1ccc(NC(=O)CCNC(=O)c2cccc(Br)c2)cc1
5.0,Cc1cccc(C)c1NC(=O)c1nnc(COc2ccccc2F)o1
4.0,COC(=O)c1cc(C(=O)Nc2ccc(C(=O)O)cc2)ccc1Cl
6.0,COc1ccc(C(=O)OCC(=O)Cc2ccc(Cl)cc2)cc1
5.0,COc1ccc(CSc2nnc(-c3ccc(O)cc3)o2)cc1
5.0,O=C(CNc1ccc(O)cc1)NCc1ccccc1
6.0,O=C(CCC(=O)Nc1ccccc1Cl)Nc1nnc(-c2ccccc2)o1
6.0,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2[N+](=O)[O-])cc1
5.0,COc1ccc(C(=O)COC(=O)c2ccc(Cl)c(Cl)c2)cc1
5.0,COc1ccc2c(c1)NC(/N=C/c1ccc(OC)cc1[N+](=O)[O-])C2=O
6.0,COC(Cl)(Cl)NC(=O)CCCc1ccccc1
5.0,CCC1=C(N)N=C(NCCOc2ccccc2)[S-]1
5.0,O=C(Cc1nnc(-c2ccccc2Br)o1)NCc1ccco1
6.0,Cc1ccc(C(NC(=O)COc2ccc(Br)cc2)C(C)C)cc1
4.0,CC1COc2ccc(C(=O)OCC(=O)Nc3cccc(F)c3)cc2O1
5.0,O=C(CO/N=C/c1ccc2c(c1)OCO2)Nc1ccc(Br)cc1
5.0,CNC(=O)c1ccc(OCC(=O)Nc2ccccc2Cl)cc1
4.0,Cc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Br)c2)cc1
5.0,O=C(COC(=O)Cc1nc2ccccc2s1)Nc1ccc(Br)cc1
4.0,O=C(COC(=O)c1c(O)c(Cl)cc2ccccc12)c1ccc(Cl)cc1
5.0,O=C(CCNC(=O)c1ccc2ccc(Cl)cc2c1)Nc1ccccc1Cl
5.0,O=C(COc1ccc(F)c(F)c1)Nc1ccc(C(=O)O)cc1
5.0,COC(=O)c1cccc(NC(=O)COc2ccc(Cl)c(Cl)c2)c1
4.0,Clc1ccccc1NCc1ccc(-c2nc3ccccc3[nH]2)cc1
4.0,COc1ccc(/C=C/C(=O)NNC(=O)c2ccccc2)cc1Br
5.0,COc1ccc(-c2ccc(/C=N/Nc3cncn4cccc34)o2)cc1
5.0,COC(=O)c1ccc(NC(=O)COc2ccccc2Cl)cc1
4.0,O=C(COC(=O)c1ccc(Cl)cc1Cl)Nc1ccc(Cl)cc1
5.0,COc1ccc(NC(=O)Nc2ccc(OC)c(OC)c2)cc1Br
4.0,CN(C)c1ccc(/C=N/NC(=O)c2cc3ccccc3oc2=O)cc1
4.0,CCc1cc(C)ccc1NC(=O)c1ccc(Br)c(C=O)c1
5.0,Cc1ccc(CCNC(=O)/C=C/c2ccco2)cc1
6.0,O=C(CCCNC(=O)Nc1cccc(F)c1F)NC(=O)c1ccco1
6.0,COc1ccc(/C=C/c2nnc(Nc3ccc(C)c([N+](=O)[O-])c3)o2)cc1
6.0,O=C(CCNC(=O)c1cc2ccccc2[nH]1)Nc1cccc(C(=O)O)c1
6.0,COc1ccc(-c2nnc(CC(=O)Nc3ccccc3C(C)=O)o2)cc1
4.0,Cc1cccc2cc(CNCc3cccc(F)c3)c(=O)oc12
5.0,CCNC(=O)CCC(=O)Nc1ccccc1Br
4.0,COc1ccccc1C1CC(c2c(F)cccc2OC)=NN1
4.0,CCc1ccc(/C=N/NC(=O)C(=O)Nc2ccccc2C)c(O)c1
6.0,COc1ccc(OC)c(NC(=O)C(C)Oc2ccccc2)c1
5.0,O=C1OC=C/C1=C\NOCc1nnc(-c2ccccc2Cl)o1
4.0,Cc1ccc(C(=O)NNC(=O)COc2ccccc2Br)o1
5.0,O=C(COC(=O)/C=C/c1cccc(Br)c1)Nc1ccccc1F
5.0,Cc1cccc(/C=N/Nc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)c1
5.0,O=C(COC(=O)c1ccc(Cl)cc1)NCc1ccc(Br)cc1
6.0,O=S(=O)(NCCCc1ccc(F)cc1)c1ccccc1
4.0,Cc1ccc(OCC2=NN=C3C(C2=O)c2ccccc2N3C(C)C)cc1
5.0,O=C(Cc1ccco1)Nc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1
5.0,COC(=O)c1ccc(C(=O)Nc2ccc(OC)c(OC)c2)cc1
5.0,Cc1ccc(C(=O)NC(=O)CCC(=O)Nc2ccccc2Cl)cc1
5.0,O=C(CCNC(=O)c1ccccc1O)Nc1ccccc1F
6.0,COC(=O)c1ccc(OCC(=O)N/N=C/c2ccccc2Cl)cc1
5.0,CCCOC(=O)c1ccccc1N1N=C(c2ccccc2)CC1=O
5.0,Cc1ccc(OCCNc2cc(=O)c3ccccc3o2)cc1
3.0,Cc1ccc2c(c1)C(=O)C(C(O)C(=O)c1ccccc1)CC2
6.0,Cc1cccc(/C=C/C=N/NC(=O)COc2ccc(Br)cc2Br)c1
5.0,NC(=O)OCCC(=O)NCc1ccccc1
3.0,O=C(/C=C/c1cc(Cl)cc(Cl)c1)NNC(=O)c1cccc(Cl)c1Cl
4.0,O=C(COc1ccc(O)cc1)Nc1ccccc1Cl
4.0,COc1ccc(COC(=O)c2cccc(Cl)c2O)cc1Br
6.0,CCOc1cccc(NC(=O)COc2n[nH]c3cccc(F)c3c2=O)c1
5.0,COCc1nnc(COc2ccc(Br)cc2)n1N
5.0,COc1ccc(C(=O)NCC(=O)c2cc(Cl)c3ccccc3c2)cc1
5.0,CC(C)CC(=O)OCC(=O)Nc1nc2c(s1)CCCC2
5.0,NC(=O)c1ccc(C(=O)OCC(=O)Nc2ccc(Cl)c(Cl)c2)cc1
4.0,Cc1ccc(OCC(=O)NC(=[S-])Nc2ccccc2F)c(Br)c1C
3.0,COc1ccc(C(=O)Nc2nc3ccccc3n(C)c2=O)cc1
5.0,Cc1ccc(C(=O)[NH2+]/N=C/c2ccc(OC(F)F)c(Br)c2)cc1
6.0,Cc1ccccc1NC(=O)C(C)OC(=O)c1ccc(OC(F)F)c(Cl)c1
6.0,COc1ccc(/C=C/C(=O)OCC(=O)Nc2cccc(O)c2)cc1
5.0,O=C(NCCc1ccccc1)NCc1nc2ccccc2o1
5.0,Cc1cccc(C(=O)Nc2ccc(OCc3ccc(Br)cc3)cc2)c1
5.0,Cc1ccccc1N1CCN(C(=O)CCC(=O)Nc2ccccc2)CC1
