HBD,SMILES
0.0,C[C@H](OC(=O)C1=NN=C(c2ccc(Br)cc2)C1)C(=O)c1ccccc1
0.0,CC1CCN(c2nc(C3=C[S-]C(c4ccccc4)=N3)cs2)CC1
1.0,Cc1ccc(OCC(=O)CCC[NH2+]S(=O)(=O)c2ccc(F)cc2)cc1Cl
1.0,O=C(CCOc1cccc2ccccc12)N/N=C/Cc1ccccc1
0.0,Cc1cc(C(=O)C(C)N(C)C(=O)c2cccs2)ccc1N(C)C
1.0,O=C(CSc1ncc2c(n1)CCC2)Nc1ccc([N+](=O)[O-])cc1
0.0,O=C(CN1C(=O)c2ccccc2C1=O)c1ccc(C(=O)c2ccccc2Cl)cc1
1.0,COc1cc(OC)c(OC)cc1/C=C/C(=O)Nc1ccc(F)cc1
1.0,Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1Cl
1.0,COc1cc(/C=N/c2ccc(O)cc2)ccc1-c1ccccc1
1.0,CSc1ccc(C(=O)Nc2ccc(-c3cccs3)cc2)cc1
1.0,O=C1OC(c2ccc(Br)cc2)=N/C1=C(\O)c1ccc(Br)cc1
1.0,CC(COc1ccccc1)NC(=O)COC(=O)c1ccc([N+](=O)[O-])cc1
1.0,CCc1cccc(NC(=O)COC(=O)C(C)Oc2cc(Cl)c(Cl)cc2Br)c1
1.0,Clc1ccccc1CSc1nnc(Nc2ccccc2)s1
1.0,O=C(COc1ccc(Br)cc1Br)N/N=C/c1ccccc1Br
1.0,O=C(OCc1cc(Br)c2c(c1)OCO2)C1CC(c2ccccc2)=NN1
1.0,Cc1ccc(C(=O)N/N=C/c2ccc(Br)cc2)cc1
1.0,O=C(Nc1ccc(Cc2nccs2)c(Cl)c1)c1ccccc1[N+](=O)[O-]
0.0,O=C(OCCc1cccc(Cl)c1)c1cc2ccc(Cl)cc2oc1=O
1.0,O=C(Cc1cc(Cl)c(Cl)cc1Cl)N/N=C/c1ccc2c(c1)OCO2
0.0,O=C(CSc1nc(-c2ccccc2)cs1)c1cccc([N+](=O)[O-])c1
1.0,O=C(Nc1ccccc1Br)c1ccc2oc3ccccc3c2c1
1.0,COc1ccc2nc(SCC(=O)Nc3c(Cl)cccc3OC)oc2c1
1.0,Cc1ccc(NC(=O)COC(=O)Cc2ccc(F)c(F)c2)cc1Br
1.0,O=C(CO/N=C/c1ccc(F)cc1)Nc1ccc(Br)cc1
0.0,O=c1c(-c2nsc(/N=C/Cc3ccccc3)n2)coc2ccccc12
1.0,O=C(CSc1nnc(Cc2ccccc2)s1)Nc1cccc(Br)c1
1.0,CC(Oc1ccccc1)C(=O)NC1=Nc2ccccc2C(=O)C1=O
1.0,Cn1c(SCC(=O)Nc2ccc(Cl)c(Cl)c2)nnc1-c1ccccc1Cl
1.0,Cc1cnc(NC(=O)CSc2ccccc2C(=O)[O-])s1
1.0,Cc1cccc(C)c1NC(=O)CSc1nnc(-c2ccc(C(C)C)cc2)o1
1.0,Cc1ccc(NC(=O)COC(=O)Cc2ccccc2Cl)c(Br)c1
0.0,Cc1noc(Cn2nnc(-c3ccc([N+](=O)[O-])cc3)n2)n1
1.0,Cc1ccccc1NC(=O)Cn1nc(-c2ccc([N+](=O)[O-])cc2)oc1=O
1.0,O=C1Nc2c(c3ccccc3c3nc(-c4ccccc4)nn23)C1c1cccc(Cl)c1
1.0,OC(COc1ccc(Br)c(Br)c1)COc1ccccc1Br
1.0,O=C(COc1cc2ccccc2oc1=O)Nc1cc(Cl)cc(Cl)c1
1.0,CCCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])cc1
1.0,Cc1cc(C)c(OC(C)C(=O)CCNC(=O)c2ccc(Cl)cc2Cl)cc1C
1.0,COc1ccc(Cl)cc1NC(=O)CCn1c(=O)c2ccccc2n(C)c1=O
1.0,CC1=CC(C)c2cc(C(=O)OCC(=O)Nc3cccc(Cl)c3)ccc2O1
0.0,C1=NN=C(/C=C/c2ccccn2)[S-]1
0.0,Cn1c(SCc2ccc3c(c2)OCO3)nnc1SCc1cc(Cl)ccc1Cl
1.0,CN1C(=O)c2ccccc2SC1C(=O)Nc1ccc(Cc2ccccc2)cc1
1.0,CCOc1ccc2sc(NC(=O)COC(=O)c3cc(F)ccc3Cl)nc2c1
1.0,Cc1ccc(CN2Cc3c(sc4ccccc34)NC2=O)cc1
1.0,Cc1ccc(-c2ccccc2)cc1NC(=O)CN(C)C(=O)c1ccccc1Cl
1.0,O=C(COc1ccc(-c2ccccc2Cl)cc1[N+](=O)[O-])Nc1cccc(Cl)c1
1.0,O=C(COc1cc(C(F)(F)F)ccc1F)Nc1ccc(Br)cc1
1.0,COc1ccc(/C=N/NC(=O)CCCc2ccccc2)cc1
0.0,Cc1cccc(OCc2nnc(SCc3nc4ccccc4c(=O)o3)o2)c1
1.0,CCCCNC(=O)C1COc2cc(Br)ccc2O1
1.0,CC(NC(=O)CCCc1ccccc1Cl)C(=O)c1ccc([N+](=O)[O-])cc1
1.0,Cc1ccc(C)c(NC(=O)COC(=O)Cc2ccc(Cl)c(Cl)c2Cl)c1
1.0,O=C(COC(=O)c1ccc(SC(F)F)cc1)NC(=O)c1ccccc1Cl
1.0,COc1ccc(CCC(=O)Nc2ccc3c(c2)CCC3)cc1Br
1.0,CN(CC(=O)NC(=O)c1ccc([N+](=O)[O-])cc1)Cc1ccc(F)cc1
1.0,Cc1cccc(C)c1NC(=O)c1ccc(F)c(F)c1
1.0,C[S+]c1cccc(NC(=O)COC(=O)c2ccc(Br)cc2Cl)c1
1.0,CCc1ccc2nc(NC(=O)c3ccccc3)n(CC=O)c2c1
1.0,CCc1ccc(C)cc1NC(=O)[C@H](C)OC(=O)c1ccc([S-]C(F)F)cc1
1.0,O=C(NC1CCC(c2nc(-c3ccc(Cl)cc3)no2)CC1)c1cccc(F)c1
1.0,CCOC(=O)COc1ccc(NC(=O)c2ccc(Cl)cc2Br)cc1OC
1.0,OC(Cc1ccccc1)c1ccccc1Br
1.0,Cc1cc(C)c(NC(=O)Cc2ccccc2)c(C)c1C
1.0,Cc1ccccc1CNC(=O)COC(=O)c1ccc2cccc(Cl)c2c1
1.0,OC(C/N=C/c1ccccc1)COc1ccccc1Br
0.0,O=C(/C=C/c1cccc(Br)c1)OCC(=O)c1ccccc1Cl
0.0,COc1ccc(/C=C/c2ccc(C#N)cc2)cc1Br
1.0,CC(C(=O)Nc1ccc2c(c1)OCO2)N1CCc2ccccc2C1=O
1.0,O=C(Nc1ccc(Br)c(I)c1)c1ccc(Br)cc1
1.0,O=C(C[S-]C(F)c1ccccc1)Nc1ccccc1Cl
1.0,COc1ccc(NC(=O)COC(=O)c2cc(C)cc(OC)c2C)cc1
1.0,Cc1ccccc1C(=O)CNc1ccccc1Br
1.0,COc1cc(C(=O)[O-])ccc1NC(=O)COc1ccc2cc(Br)ccc2c1
1.0,O=C(Nc1ccccc1F)C(=O)OC[S-]c1ccc(Br)cc1
1.0,CC(F)Oc1ccc(CNC(=O)CC(C)Oc2ccccc2)cc1
1.0,CCCCCCNC(=O)COc1ccc(Cl)cc1I
1.0,Clc1ccc(/C=C/NCc2ccccc2)cc1Cl
0.0,O=[N+]([O-])c1ccc(/N=C/c2ccccc2Cl)cc1
1.0,O=C(/C=C/c1ccccc1Br)Nc1ccc(C(=O)[O-])cc1
1.0,CC(=O)c1ccc(-c2nnc(CCNC(=O)c3ccccc3Cl)n2C)o1
1.0,COc1cc(C)c(/C=N/NC(=O)c2ccc3c(c2)OCO3)c(Br)c1
1.0,CC(CC(=O)CNc1ncc([N+](=O)[O-])s1)c1ccc(Cl)cc1
0.0,CCOc1ccc(-c2cccc(I)c2)c(C(=O)[O-])c1
0.0,Fc1cc(Cl)ccc1CSc1nnc(-c2ccc(Br)cc2)o1
1.0,O=C(CCCOc1ccccc1Br)Nc1ccc(Br)cc1
0.0,COC(=O)c1cccc(C(=O)CN2CCN(c3cccc(Cl)c3)CC2)c1
1.0,CCOC(=O)c1ccc(C(=O)OC(C)C(=O)NCCc2ccccc2)cc1
1.0,COC(=O)c1ccc(NC(=O)/C=C/c2ccc(C#N)cc2)cc1
1.0,O=C(/C=C/c1ccccc1)NC(=O)COc1csc2ccccc2c1=O
0.0,Cc1ccc(C(=O)OCC(=O)c2cc(F)ccc2F)cc1
1.0,Cc1ccccc1COc1ccc(C(=O)O)cc1
0.0,Cc1ccc(OCn2cncn2)cc1
1.0,COc1ccc(/C=C/C2OCC(c3ccccc3)NO2)cc1
0.0,O=C(CCN1CCN(C(=O)c2ccc(Cl)cc2)CC1)c1ccccc1
1.0,CC(O)CCCOc1ccc(Br)c(Cl)c1
1.0,O=C(COC(=O)Cc1ccccc1Br)Nc1ccccc1Br
1.0,CCc1cccc(Cl)c1C[S-]c1nc2ccccc2[nH]1
1.0,Cc1ccc(SCC(=O)Nc2nc3c(s2)CCC(C)C3)cc1
1.0,O=C(NCCOC(=O)c1ccccc1)c1ccccc1
1.0,O=C(NCCCCC1CCCO1)c1ccccc1Cl
1.0,Clc1cc(Br)cc(OCCCNCc2ccccc2Cl)c1
1.0,CC(C)c1ccc(OCC(=O)Nc2ccc(C#N)cc2Br)cc1
0.0,COC(=O)/C=C/c1ccc(Br)cc1
1.0,Cc1c(NC(=O)C/N=C/c2ccc([N+](=O)[O-])cc2)ccc(Cl)c1Cl
1.0,CCCCC(=O)Nc1nc2ccc(N=O)cc2s1
1.0,CCOc1cc2cc(Cl)ccc2cc1OCC(=O)Nc1ccc(OC)c(Br)c1
1.0,Cc1cccc(/C=N/NC(=O)COc2ccc(Br)cc2Br)c1
1.0,Cc1ccc(CCc2ccc(OCC(=O)O)cc2)c(C)c1
1.0,CCCCn1nc(C2NC(=O)c3ccccc3O2)cc1C
1.0,Cc1ccc(CNC(=O)COC(=O)c2ccccc2[N+](=O)[O-])cc1
1.0,Cc1ccc2oc(CNCc3cccc4ccccc34)nc2c1
1.0,CCc1cc2cc(C(=O)OCC(=O)Nc3ccc(F)cc3)ccc2n(CC)c1=O
0.0,O=C1C2CCC(C(F)(F)F)CC2C(=O)N1Cc1ccc(F)cc1
1.0,COc1ccc(C(=O)NC(C)OC(=O)c2ccccc2)cc1OC
1.0,Cn1c(NCc2ccccc2Br)nc2ccccc2c1=O
1.0,CCN/N=C/c1ccc(OCC)c(Br)c1
1.0,COc1ccccc1NC(=O)[C@H]1CC(c2nc3cc(C)ccc3o2)C(=O)CC1=O
1.0,Cc1cc(C)c(CNC(=O)COC(=O)c2cc3c(s2)CCC3)c(C)c1
0.0,O=C(COC(=O)c1ccc([N+](=O)[O-])cc1Cl)c1ccc2c(c1)CCC2
1.0,CSc1ccc(Cl)cc1NC(=O)COC(=O)Cc1ccccc1F
1.0,Cc1ccc2c(c1)C(=O)CC(SCC(=O)Nc1ccc(Br)cc1)=N2
1.0,Cc1cc(C)c2c(=O)n(C(C)C)c(SCC(=O)NCc3ccccc3C)nc2c1
1.0,O=C(COc1ccccc1Br)N/N=C/c1ccc2c(c1)OCO2
1.0,Brc1ccccc1C[S-]c1n[nH]c(-c2ccccc2Br)n1
0.0,Cc1ccc(Cl)c(COc2ccc(/C=N/N=C/c3ccccc3Cl)cc2)c1
0.0,O=C(/C=C/c1ccccc1[N+](=O)[O-])OCC(=O)c1ccc2ccccc2c1
1.0,CCc1cc(Br)c(C)cc1OCC(=O)N/N=C/c1cc(Cl)ccc1Cl
1.0,CC(Sc1ncc(-c2ccc(Cl)cc2)o1)C(=O)NCc1ccccc1
1.0,CCOc1ccc(-c2ccc(Br)cc2I)cc1O
1.0,Cc1cc(C(=O)[O-])ccc1NC(=O)CSc1ccccc1F
1.0,COc1cc(Br)ccc1OCC(=O)Nc1ccccc1Br
1.0,O=C(Nc1ccc(Cl)cc1Cl)N1CCN(C(=O)c2ccccc2)CC1
1.0,O=C1CC(c2ccccc2)=C(O)ON1c1ccccc1I
1.0,O=C(CCc1cc2ccc(Br)cc2oc1=O)Nc1ccccc1F
0.0,O=C(COc1ccccc1Br)OCC(=O)c1ccc(F)cc1
1.0,O=C(C[S-]c1ccc(Br)cc1)Nc1nc(-c2ccccc2)cs1
1.0,CN1C(=O)C(CNC(=O)CCc2cccs2)c2ccccc21
1.0,Cc1cc(Cl)c(C(=O)Oc2ccccc2Cl)cc1NC(=O)c1ccco1
0.0,O=C1CN(S(=O)(=O)c2ccc(F)cc2)C(=O)c2cc3ccccc3nc21
1.0,O=C(CCCOc1ccc([N+](=O)[O-])cc1)Nc1ccc(Br)cc1
1.0,Cn1c(=O)[nH]c2c(Cl)c3c(cc21)C(=O)C(Cc1ccc2c(c1)OCC2)C(=O)O3
1.0,Cc1ccc(C)c(NC(=O)CO/N=C/c2ccc(Br)cc2)c1
1.0,COc1ccc(C(C)NC(=O)c2ccc(OC(F)F)c(Br)c2)cc1
1.0,COC(=O)c1ccc(CC(=O)Nc2ccc3c(c2OC)OCCO3)cc1
1.0,O=C(Nc1ccccc1)c1ccc(-c2nc3ccsc3c(=O)o2)cc1
1.0,O=c1sc(-c2ccccc2)nn1CC(O)C(F)(F)F
0.0,COc1nc2cc(C)ccc2cc1/C=N/N=C/c1ccccc1
1.0,O=C(N/N=C/CCCc1ccccc1)c1ccccc1F
0.0,Cc1c(CC(=O)c2ccc(Br)cc2)c(=O)oc2ccccc12
1.0,Cc1ccc(/C=N/NC(=O)c2ccc(OCC(C)C)cc2Br)cc1
1.0,Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Br)cc1C
1.0,O=C(/C=C/c1ccco1)/C=N/NC(=O)c1ccc(Cl)cc1Cl
1.0,Cc1ccccc1CN(C)CC(=O)C1Cc2c(Cl)cccc2N1
1.0,Cc1cc(C)c(NC(=O)CSc2ccc(F)cc2F)cc1C
1.0,O=C(Cc1ccccc1)OCNC1=Nc2ccccc2[S-]1
1.0,CC(NC(=O)CSC1=Nc2ccccc2C(=O)C1)C(=O)[O-]
1.0,CC(=O)c1ccc(NC(=O)C[S-]c2c(Cl)ccc(Cl)c2Cl)cc1
1.0,Nc1nc2c(nc1-c1ccccc1)-c1ccc(Br)cc1[S-]2
1.0,O=C(/C=C/c1ccccc1Br)N/N=C/c1ccccc1Cl
1.0,CC(=O)Oc1ccc(-c2nnc(NC(=O)c3ccc(Br)cc3)o2)cc1
1.0,CCOC(=O)c1ccc(NC(=O)/C=C/c2ccccc2)cc1
1.0,COc1ccc2cc(C(=O)Nc3ccc4c(c3)CCC4)c(C)cc2c1
0.0,Cc1cccc(OCC(=O)OCC(=O)c2cc3ccccc3n2C)c1
1.0,Cc1cccc(C2C(=O)c3cnc4c(C)cccc4c3C[NH+]2C)c1
1.0,CC(C)c1ccc(/C=C/C(=O)[NH2+]/N=C/c2cc3ccccc3c(=O)o2)cc1
0.0,COc1ccccc1/C=C/c1cc2c(cc1[N+](=O)[O-])OCO2
1.0,Cc1ccc(OCC2Sc3cccc(I)c3NC2=O)cc1
1.0,COc1ccc(OC)c(OCC(=O)Nc2nc3ccc(C)cc3s2)c1
1.0,Cc1ccc(C(=O)OCCCCC(=O)O)c(C)c1
0.0,O=C([O-])Cc1nnc([S-]C(=O)Cc2ccccc2)s1
1.0,O=C(CSc1ccc2ncoc2c1)Nc1ccccc1I
0.0,COc1cc(C)ccc1OCc1nnc(SCc2cc(C)ccc2C)o1
1.0,O=C(Nc1ccc(C2SCCS2)cc1)c1ccc([N+](=O)[O-])cc1Cl
1.0,O=C(C[SH2+]c1nnc(-c2ccccc2)o1)Nc1ccccc1
1.0,Cn1c(SCC(=O)N/N=C/c2ccccc2)nnc1-c1ccccc1
1.0,COc1ccc(NC(=O)Cc2cccc3cc(C)ccc23)c(F)c1F
1.0,O=C(COC(=O)COc1ccc(F)cc1F)Nc1ccc(Cl)cc1Cl
0.0,Cc1cnccc1-c1ccc(C(F)(F)F)cc1
0.0,O=C(COC(=O)COc1ccccc1Cl)COc1ccc(Br)cc1
0.0,COc1ccc(-c2nnc(/C=C/c3ccc(Cl)cc3)o2)c(OC)c1
1.0,O=C(CN1C(=O)C(c2ccccc2)N(c2ccccc2)C1=O)Nc1ccccc1F
1.0,O=C(O)c1ccc(Cc2nc3c(s2)CCCC3)cc1
1.0,COC(=O)C(=O)c1csc(-c2nnc(Nc3cc(C)ccc3C)s2)c1
1.0,CC1C(=O)N(c2ccccc2)CC1C(=O)NCCc1ccccc1
0.0,COc1ccc(CCCC(=O)[C@@H](C)n2c(C)nc3ccccc3c2=O)cc1
1.0,Cc1cnc(NC(=O)C[S-]c2nc3cc(OC(F)F)ccc3s2)s1
1.0,O=C1NC(c2ccccc2)[S-]c2cccc(N3CCCC3=O)c21
1.0,CCCCCSc1c2n[nH]c(-c3ccccc3)c2nc2[n+]1CCC2
1.0,COc1ccc(NC(=O)c2ccc(F)cc2F)cc1
1.0,N#Cc1nc(COc2ccccc2Cl)oc1C(=O)Nc1ccc(Cl)cc1
1.0,CCC(=O)Nc1ccc(C(=O)Oc2nc3ccc(OC)cc3s2)cc1
0.0,O=C(CSc1nnc(-c2ccccc2Cl)o1)c1cccs1
1.0,COC(=O)c1ccccc1C(=O)OC(C)C(=O)SCC(=O)Nc1cccc(F)c1
1.0,O=C(c1cccc([N+](=O)[O-])c1)N1CCc2[nH]c(-c3ccccc3)cc2C1
1.0,Cc1cc(C(=O)N/N=C/c2cccc([N+](=O)[O-])c2)cc2ccoc12
1.0,COc1ccccc1C(=O)NCc1ccc(-c2ccc(Br)cc2)cc1
0.0,CCCCSCC(=O)Cc1ccccc1Br
1.0,CN(C)c1ccc(C[NH2+]/N=C/c2ccccc2)cc1
1.0,COc1cc(Br)ccc1/C=N/NC(=O)C1OC(=O)c2ccccc2O1
1.0,O=C(Nc1ccccc1)c1nnc(SCCSc2ccc(Br)cc2)o1
1.0,O=C(/C=C/C1=CC2OCOC2C=C1)Nc1ccc(Br)cc1
1.0,COc1cc(O)ccc1/N=C/c1ccc2oc(=O)c(-c3cccs3)cc2c1
1.0,COc1cc(NC(=O)c2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]
1.0,Cc1ccc(C)c(NC(=O)C[S-]c2nnc(-c3ccccc3)n2C)c1
1.0,COc1ccc(-c2nnc(NC(=O)CCc3ccccc3)o2)cc1
1.0,CC(C)C(CSc1nnnn1-c1ccccc1)C(=O)Nc1ccccc1
1.0,O=S(=O)(NCc1ccc2c(c1)OCCO2)c1ccccc1Cl
1.0,Cc1ccc(C)c(NC(=O)CSSCc2ccc(Cl)c(Cl)c2)c1
0.0,O=C(/C=C/c1ccc(Br)cc1)N1CCOCC1c1ccccc1
1.0,O=C(/C=C/c1ccccc1Br)Nc1nc2c([N+](=O)[O-])cccc2s1
1.0,COc1ccc(/C=N/Nc2ccccc2)cc1Br
1.0,CCC([S-]C1=NC2=C(CCCC2)[S-]1)C(=O)NCCc1ccccc1
1.0,COC(=O)c1ccc(NC(=O)/C=C/c2ccc(OC)cc2)cc1
0.0,Cn1c(COc2ccc(C3CCCCC3)cc2)nc2ccccc2c1=O
1.0,O=C(CNC(=O)C1COc2cccc(Br)c2O1)c1ccccc1F
1.0,Cc1cccc2c1CC1=CC(c3ccc4c(c3)OCO4)NC(=S)N1C2
1.0,Cc1nn2c(sc3ccccc32)c1C(=O)Nc1ccc(C#N)cc1
1.0,COc1cc(C)ccc1NC(=O)c1oc2c(C)cc(C)cc2c(=O)c1C
1.0,S=C1NC(CSc2nc3ccccc3s2)CN1c1ccccc1
1.0,COc1ccc(CNC(=O)c2cc(-c3cc(C)no3)ccc2Br)cc1
1.0,O=C(COc1ccc2c(Cl)cccc2c1)Nc1ccccc1F
1.0,COCCNCc1sc2ncn3cc(-c4ccccc4)nc3c2c1C
1.0,O=C(CSc1nc(Cl)nc(-c2ccccc2)n1)Nc1ccccc1Br
1.0,COc1ccc(C2=Cc3cc4c(cc3NC2)OCO4)cc1
1.0,CC(=O)c1sc2c(c1C)C(=O)CC(c1ccc([N+](=O)[O-])cc1)N2
1.0,COc1cc(Br)c(OCC(=O)Nc2cccc(C#N)c2)c(Br)c1
1.0,O=c1[nH]c(CSc2nncs2)nc2ccc(Br)cc12
1.0,COc1ccccc1/C=N/NC(=O)COC(=O)c1cccc2ccccc12
1.0,CC(NC(=O)c1csc(-c2ccc(Cl)c(Cl)c2)n1)c1ccccc1
1.0,Cc1cccc(NC(=O)C[S-]c2nc3ccc(Br)cc3c(=O)o2)c1
1.0,COc1ccc(NC(=O)/C=C/c2cc(OC)c(OC)cc2OC)cc1
1.0,CCc1ccccc1NC(=O)[C@H](C)OC(=O)C1COc2ccccc2O1
1.0,Cc1ccc(OCC(=O)Nc2nc3cc(Cl)ccc3s2)c(Br)c1
0.0,CC(=O)Oc1ccc(/C=N/N=C/c2ccccc2Cl)cc1
1.0,CCC(C)NC(=O)COc1cc(OCc2ccccc2)ccc1[N+](=O)[O-]
1.0,Cc1ccc2cc(O)c(/C=C/c3ccc(Br)cc3F)nc2c1
1.0,O=C(CN1CCc2ccccc21)NOC(=O)c1cc(Cl)ccc1Cl
1.0,[NH3+]C(C(=O)COC(=O)/C=C/c1ccc2c(c1)OCO2)c1ccccc1
1.0,Cc1cc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c2cc1C
1.0,CCc1ccc(C)c(C)c1NC(=O)C[S-]COc1ccc(Br)cc1C
1.0,O=c1nc(-c2cc3ccc(Oc4ccccc4)cc3o2)[nH]c2ccccc12
1.0,O=C(COc1ccc2c(c1)OCO2)N/N=C/c1ccccc1Cl
1.0,Cc1ccc(C(=O)N/N=C/c2ccccc2C)cc1Cl
1.0,O=C(C[S-]c1ccc(Br)cc1Br)Nc1nccs1
1.0,Cc1ccc([N+]=O)c(OC(=O)CCC(=O)NC(C)/N=C/c2ccccc2)c1
1.0,CCN(C)CC(=O)c1ccc(NC(=O)c2ccc(Br)cc2)cc1
0.0,Cc1ccc([S-]c2cccc(I)c2)cc1
1.0,O=C(CSc1ccc(Cl)cc1Br)NCCC(=O)c1ccccc1F
1.0,Cn1cc(COC(=O)c2ccc(NC#N)s2)c2ccccc21
0.0,COc1ccc(C(=O)OCC(=O)c2cc(Br)cc3c2OC(C)CC3)cc1
0.0,O=C(COC(=O)c1ccc([N+](=O)[O-])cc1)c1cccc(I)c1
1.0,Cc1nnc(Nc2ccc3c(c2)OCCO3)s1
1.0,COc1ccc(OCC(=O)N/N=C/c2ccccc2OC)cc1
0.0,O=C(/C=C/c1ccco1)COC(=O)C[S-]c1ccccc1
1.0,O=C(C[S-]c1ccccc1)Nc1c(F)ccc(F)c1F
1.0,O=C(NCc1ccc(Br)cc1)c1ccc(F)c(Br)c1
1.0,COc1ccc(NC(=O)CO/N=C/c2ccc(Cl)cc2)cc1
1.0,O=c1[nH]c(/C=C/c2ccc([N+](=O)[O-])cc2)nc2ccccc12
1.0,O=C(COc1ccc(Br)cc1)NO/C=C/c1ccc(Br)o1
1.0,CCn1c(SCC(=O)Nc2ccc(OC)cc2)nc2ccc(Br)cc21
1.0,O=C(COc1ccc(-c2cccs2)cc1Br)Nc1ccccc1
1.0,COc1ccc(Cl)c(CNC(=O)CSc2nnc(-c3ccccc3F)o2)c1
0.0,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1
1.0,COC(=O)c1ccc(CC(=O)Nc2cccc(I)c2)cc1
1.0,Cc1ccc(C(=O)OC(C)C(=O)NC(C(=O)[O-])c2ccccc2)cc1
1.0,Cc1ccc(C)c(NC(=O)COc2ccc(Cl)cc2Cl)c1
0.0,CCCOc1cccc(/C=N/N=C/c2ccc(C(=O)OC)cc2)c1
1.0,Cc1ccc(S(=O)(=O)NC(=O)C[S-]c2ccccc2Br)cc1
1.0,Cc1cccc(C)c1/C=N/NC(=O)COc1cc(C=O)ccc1Br
1.0,CSc1nnc(SCc2ccc(C(N)=O)cc2)s1
1.0,CC1C(=O)N(CCC(=O)Nc2cccc(Br)c2)c2ccccc2C1C
1.0,Cc1cccc(NC(=O)CSc2nc(SCc3ccccc3)ns2)c1C
1.0,O=C1C(=O)n2nc(-c3ccc(-c4ccccc4)o3)nc2NC1c1ccccc1
1.0,Cc1oc(-c2ccccc2)nc1NC(=O)c1ccccc1Br
0.0,COc1ccc(C(=O)/C=C/c2ccc(Br)c(Cl)c2)cc1OC
0.0,COc1ccc(C(=O)COC(=O)c2ccc(Cl)cc2Cl)cc1Cl
1.0,CCc1ccc2nc(NC(=O)c3ccc(OC)c([N+](=O)[O-])c3)sc2c1
1.0,COc1cc(C)ccc1SCc1nnc(Nc2ccccc2)s1
0.0,Brc1ccccc1/C=C/c1ncnc(-c2ccccc2)n1
1.0,O=C(NN1CCN(C(c2ccccc2)c2ccccc2F)C1=O)c1ccc(F)cc1
1.0,CCOC(=S)CNCCn1ccnc1C
1.0,COc1ccccc1/C=C/C(=O)NOC(=O)c1ccc(Br)c([N+](=O)[O-])c1
0.0,Cc1cccc(-c2noc(COc3ccc(Cl)cc3F)n2)c1
