HBD,SMILES
1.0,COc1ccc(/C(C)=N/NC(=O)c2cccc(Cl)c2Cl)c(OC)c1
0.0,CC(=O)c1ccc(OCC(=O)OCC(=O)c2ccccc2)cc1
1.0,O=C(c1ccc(COC(=O)c2c[nH]c3ccccc23)cc1)c1ccco1
1.0,Cn1c(SCC(=O)N/N=C/c2ccccc2)nnc1-c1ccccc1
1.0,O=C(NCc1ccc2c(c1)[S-]c1ccccc1S2)C1CCCO1
1.0,COc1ccc(Cl)cc1NC(=O)OC(=O)c1cc2ccc(Cl)cc2o1
1.0,C/C=C1/C(=O)N(CC(=O)Nc2ccc3c(c2)OCO3)Cc2oc(C)c(C)c21
1.0,O=C(C[S-]c1nnc(-c2ccccc2Br)o1)Nc1ccccc1F
1.0,COc1ccccc1OCCOC(=O)N/N=C/c1cccc(I)c1
1.0,Cc1cc(C)c(NC(=O)CSc2nnc(-c3ccccc3)o2)cc1C
1.0,Cc1cccc(C)c1OCC(=O)OCC(=O)Cc1c[nH]c2ccccc12
1.0,Cc1ccccc1Oc1cccc(C(=O)Nc2ccccc2)c1
1.0,O=C(NCc1ccccc1Cl)c1onnc1SCc1ccccc1Cl
1.0,Cc1cccc(C)c1NC(=O)c1cnn2c(-c3ccc(Br)cc3)nnc2n1
1.0,Cc1cccc(C)c1NC(=O)CSc1nc2ccc(C)c(C)c2oc1=O
1.0,O=C(C[S-]c1nnc(-c2ccccc2Br)o1)NCc1cccc(F)c1
0.0,COc1ccc(CCC(=O)c2ccc(Br)cc2)cc1
1.0,Cc1cccc(NC(=O)CCCCc2nc3ccc(Br)cc3n(C)c2=O)c1
1.0,Cc1cccc(NC(=O)C2CCN(C(=O)Cc3ccc(Br)cc3)CC2)c1
1.0,CCc1cnn2c(N/N=C/c3ccc(C(=O)OC)cc3)ccnc12
0.0,C=CCCCC(=O)C/C=C/C[S-]C
1.0,COc1ccc(C(=O)OCC(=O)Nc2ccc3c(c2)CCC3)cc1OC
0.0,COc1ccc(/C=C/C(=O)OCC(=O)c2ccc(Cl)cc2)cc1
1.0,CC(Sc1nnc(-c2ccccc2F)n1N)S(=O)(=O)c1ccccc1
0.0,O=C(COC(=O)c1cccc(Br)c1)c1ccc([N+](=O)[O-])cc1
1.0,O=C(COc1ccc(Br)cc1Cl)Nc1ccccc1Br
1.0,Clc1ccccc1CCCNC1=Nc2ccccc2[S-]1
1.0,O=C(C[S-]c1ccccc1Br)N/N=C/c1ccccc1Br
1.0,Clc1ccccc1COc1ccc(-c2n[nH]c(-c3ccco3)n2)cc1
1.0,COc1ccc(/C=C/C2OCC(c3ccccc3)NO2)cc1
1.0,COc1ccccc1CNC(=O)C[S-]c1ccc([N+](=O)[O-])cc1
1.0,COc1ccc(OC(C)C(=O)Nc2ccc(C)c(C)c2)cc1
1.0,CCOc1ccc(C(=O)Nc2nnc(-c3ccc(F)c(F)c3)o2)cc1
0.0,COc1cccc(C(=O)CSc2nnc(-c3ccc(Cl)c(Cl)c3)o2)c1
1.0,CC1C(=O)N(CC(=O)Nc2ccccc2)C(=O)N1c1cccc(-c2ccccc2)c1
1.0,O=C(Cc1ccc2ccccc2c1)N1CC[NH+](Cc2ccccc2)CC1
1.0,Brc1ccc(COc2nnc[nH]2)cc1
1.0,Cc1ccc(NC(=O)COC(=O)Cc2ccc(Cl)c([N+](=O)[O-])c2)cc1Br
1.0,O=C(Nc1ccccc1)c1ccc(Cl)cc1Cl
0.0,CC(OC(=O)C[S-]c1ccccc1Br)C(=O)c1cccs1
0.0,O=[N+]([O-])c1cccc(/N=C/c2ccc(Br)cc2)c1
1.0,O=C(Nc1nc2ccccc2s1)c1cc(I)ccc1F
1.0,O=C(N/N=C/c1ccc(-c2cccc(F)c2)cc1)c1ccc2ccccc2c1
1.0,Cc1ccc(NC(=O)COC(=O)Cc2ccc(Br)cc2Cl)cc1
1.0,Cc1ccccc1NC(=O)CSc1nnc(-c2ccc(Br)cc2)o1
0.0,FC(F)Oc1ccc(/C=C/CCOc2cccc3ccccc23)cc1
1.0,Cc1ccc(OCCC(=O)NCc2ccc3ccccc3c2)c([N+](=O)[O-])c1
1.0,COc1cc2c(cc1F)C1C(=C(c3ccc(C)cc3)N2)C(=O)CC(C)(C)C1C#N
1.0,O=C(N/N=C/c1ccc(-c2ccccc2Br)o1)C1=CC=C[S-]1
1.0,COc1ccc(Cl)cc1CNC(=O)CCCc1csc2ccccc12
1.0,C[C@@H]1COc2cc(NC3C(=O)C(=O)N([C@H](C)CC4CCCO4)C3=O)ccc2O1
1.0,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(Cl)cc1
0.0,COc1ccc(/C=N/N=C/[n+]2ccncc2)c(OC)c1
1.0,Cc1ccc(NC(=O)CSc2nnc(-c3ccc(Br)cc3)o2)cc1
1.0,CC(C)CCNC(=S)n1cnc2sc3c(c2c1=O)CCCC3
1.0,Cc1ccc(NC(=O)COC(=O)c2cccc(Br)c2)cc1Cl
1.0,CCN(C)c1ccc(/C=N/NC(=O)c2c(C)cccc2C)cc1Br
1.0,O=C(N/N=C/c1ccc(Br)cc1)c1ccccc1Cl
1.0,O=C(CCN(Cc1ccccc1)C1CCCOC1)c1c[nH]c2ccccc12
1.0,O=C(Nc1ccc(Cl)cc1Cl)N1CCN(C(=O)c2ccccc2)CC1
1.0,O=C(Nc1ccccc1Cl)C1CN=C(c2ccccc2Br)C1
0.0,Fc1cc(Cl)ccc1CSc1nnc(-c2ccc(Br)cc2)o1
1.0,O=C(CCc1nc2ccccc2s1)Nc1nc2c(C(=O)[O-])csc2s1
1.0,CSc1ccc(NC(=O)c2ccc([S-]C(F)F)cc2)cc1
1.0,CCc1ccc(NC(=O)COC(=O)c2ccc(OC)cc2)cc1
1.0,Cc1ccc(C)c(NC(=O)C[S-]c2nnc(-c3ccccc3)n2C)c1
1.0,CCOc1ccc(OC)c(NC(=O)COC(=O)c2cccc(Cl)c2Cl)c1
1.0,COC(=O)c1cccc(CNC(=O)/C=C/c2ccccc2Br)c1
0.0,c1ccc(Cn2nc3c(n2)CCCC3)cc1
1.0,O=C(CSc1csc2c(Cl)ccc[n+]12)Nc1ccccc1Br
1.0,O=C(C[S-]c1ccc(Cl)cc1[N+](=O)[O-])CC(=O)Nc1cccc(F)c1
1.0,O=C(CCc1cc2ccc(Br)cc2oc1=O)Nc1ccccc1F
0.0,COc1ccc(-c2noc(COc3ccccc3Br)n2)cc1OC
0.0,Cc1noc(Cn2nnc(-c3ccc([N+](=O)[O-])cc3)n2)n1
1.0,O=C(N/N=C/c1ccco1)c1csc(-c2ccccc2)n1
1.0,O=[N+]([O-])c1ccc(/C=C/C2N=C(C(O)c3ccc(Br)cc3)O2)cc1
1.0,Cc1cccc(C)c1NC(=O)COC(=O)c1ccc([N+](=O)[O-])cc1
0.0,CCCCC/C(C)=N/C(=O)C(C)Cl
1.0,COc1ccccc1NC(=O)CCCSc1nnc(-c2ccccc2)o1
1.0,Cc1ccc(NC(=O)/C=C/c2ccc(Cl)c(Br)c2)c(Br)c1
1.0,O=C(NOC(=O)c1cccc([N+](=O)[O-])c1)C1=CS/C(=C\c2ccco2)O1
0.0,COc1ccc(COc2ccc3c(=O)c4c5c(oc4oc3c2)CCCC5)cc1OC
1.0,COc1ccc(/C=N/NC(=O)COc2ccccc2Br)cc1
1.0,Cn1c(CCNC(=O)c2ccccc2Cl)nc2ccc3ccccc3c21
1.0,Cc1ccc2oc3cc(C(=O)OCC(=O)Nc4ccccc4C)oc3c(=O)c2c1
1.0,Cc1cccc(C)c1NC(=O)CSc1nnc(-c2ccc(Cl)cc2)o1
0.0,COc1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3Cl)on2)cc1
0.0,Cc1ccc(C(=O)OC(C)C(=O)c2ccc(Br)cc2)c(Cl)c1
1.0,O=C(OCc1nc2c(c(=O)[nH]1)CCC2)c1ccccc1F
1.0,Cc1ccc(NC(=O)c2c(C)nc(-c3ccccc3)c3ccccc23)cc1
1.0,Cc1ccc([N+]=O)c(OC(=O)CCC(=O)NC(C)/N=C/c2ccccc2)c1
1.0,Cc1ccc(C)c(NC(=O)COc2ccc(Cl)cc2Cl)c1
1.0,C1=CC2=CC=C(CSc3nnc[nH]3)CC2=CC1
1.0,O=C(COC(=O)c1cc2ccc(Br)cc2[nH]1)C(=O)c1cccs1
0.0,C1=NN=C(/C=C/c2ccccn2)[S-]1
1.0,COc1ccc(NC(=O)COc2ccc(C)cc2C)cc1
1.0,CC(=O)N(CC(=O)Nc1cccc(C)c1)Cc1cc(-c2ccccc2)sc1C
1.0,O=C(COC(=O)c1ccccc1)OCNC(=O)c1ccccc1F
1.0,O=Cc1cc(-c2ccc(NC(=O)c3ccccc3)cc2)ccc1Br
1.0,CC(=O)c1ccc(NC(=O)C2=C(C)C=C(c3ccccc3)[S-]2)cc1
1.0,CCOc1ccc(C(NC(=O)c2cccc(C)c2)C(=O)OC)cc1OC
1.0,Cc1ccc(C)c(NC(=O)c2ccc([N+](=O)[O-])cc2)c1
1.0,Cc1cccc(NC(=O)CSc2nc(SCc3ccccc3)ns2)c1C
1.0,Cc1ccc(OCC(=O)Nc2cccc(-c3ccccc3F)c2)cc1Cl
0.0,COc1ccc(OCc2cc(F)c(C)cc2F)cc1
1.0,CC(C(=O)Nc1ccccc1Cl)N1CCc2ccccc2C1=O
1.0,Cc1cc(Cl)c(C(=O)Oc2ccccc2Cl)cc1NC(=O)c1ccco1
1.0,COc1ccc(/C=N/Nc2ccc([N+](=O)[O-])cc2)cc1
1.0,O=C(Nc1nc2c(s1)CCCC2)c1ccccc1I
0.0,CN(C(=O)c1ccccc1)c1nn(C)c(=O)c2ccccc12
1.0,O=c1oc2ccccc2c(O)c1/C=N/c1ccc(-c2ccccc2)c(Cl)c1
0.0,C=Cn1nc(-c2ccc(I)cc2)oc1=S
1.0,O=C(CSc1ccc2ncoc2c1)Nc1ccccc1I
1.0,O=C(NCCOC(=O)c1ccccc1)c1ccccc1
0.0,Cc1ccc(/N=C/c2ccc(OCc3ccc(Br)cc3)cc2)cc1
1.0,Cc1ccc(/C=N/NC(=O)COc2ccc(Br)cc2Br)cc1
0.0,COc1ccc(CCc2nnc(-c3ccc(C)c(C)c3)o2)cc1OC
1.0,O=C(c1ccc(-n2c(=S)[nH]c3cc(Br)ccc32)cc1)N1CCCCCC1
1.0,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccc2c(c1)OCO2
1.0,O=C(CNC(=O)C1COc2cccc(Br)c2O1)c1ccccc1F
0.0,COc1ccc(Br)c(/C=C/C(=O)c2ccc(C3=NC(=O)C(=O)O3)cc2)c1
1.0,O=C(COC(=O)Cc1cccs1)Nc1ccc(Br)cc1F
1.0,C/C(=C\C(=O)Nc1ccccc1F)c1ccc2c(c1)OC(C)C(C)(C)O2
1.0,O=C(CO/N=C/c1ccccc1Cl)Nc1ccc(Cl)cc1Cl
0.0,Fc1ccc(/N=C/c2ccc(Cl)cc2Cl)c(Cl)c1
1.0,Cc1ccc(C2C=C3C(=O)OC(C)N=C3N(C)N2)cc1F
1.0,Cc1ccc(C(=O)Nc2nc(C#N)c(-c3ccc(Cl)cc3)s2)cc1Cl
0.0,Cc1ccc(-c2nnc(SCC(=O)c3ccco3)o2)cc1
1.0,COc1cc(C)ccc1SCc1nnc(Nc2ccccc2)s1
1.0,Cc1ccc(C(C)NC(=O)COC(=O)Cc2ccc(Br)cc2)cc1
0.0,CCC(=O)C(=O)OCC(=O)c1ccc(OC)c(Br)c1
