rotatable,SMILES
12.0,CCCCCCC[NH2+]Cc1cc(OCC)cc(OCC)c1
12.0,CCCCCC[NH2+]CCCCc1cc(OC)cc(OC)c1
13.0,CCCCCCCN(CCC)C(=O)CCCCCC
11.0,CC[NH+](CC)CCCCOc1ccc(OCc2ccccc2)cc1
13.0,CCCCCCOc1ccc(OC)c(OCCCCCC)c1
12.0,CCCCCCCOc1ccc(CCCCC)cc1OC
12.0,CCCCCn1c(SCCOC)nnc1SCC(=O)Nc1ccccc1
12.0,CCCCCOc1ccc(OCCCCCN(C)C)cc1
12.0,CCCCCCNC(=O)c1ccc(OCCCCC)c(OC)c1
11.0,CCCCCOc1cc(OC)c(OCc2ccc(OC)c(Cl)c2)c(OC)c1
12.0,CCCOc1ccc(OCCCCCCCCO)cc1Cl
12.0,COc1ccc(C(=O)NCCCCCCOCc2ccccc2)cc1OC
15.0,CCCCCCCCCCCCN(CCCO)c1ccccc1
10.0,CCCCCCNC(=O)c1cc(OC)c(OC)c(OCC)c1
11.0,CCCCCN(C(=O)NCC)C(NC(=O)c1ccc(OCC)cc1)C(C)C
13.0,CCCCCCc1ccc(OCCCC[NH+](C)C)c(OCC)c1
14.0,CCCCCCCCCCCCCOc1ccccc1OC
14.0,CCCCCCCCCCCCOc1cc(OC)cc(OC)c1
12.0,CCCCN[C@@H](CCC)CNC(=O)c1ccc(OCC)c(OC)c1
12.0,CCCCOc1cc(C(=O)NCc2ccc(OC)cc2OC)ccc1OCCC
12.0,CCCCCCCCC[NH+](C)CCCCC
9.0,CCOc1cc(/C=N/[NH2+]C(=O)c2ccc(OC)cc2)cc(OCC)c1OC
12.0,CCCCCCCCNC(=O)c1cc(OC)c(OCC)c(OC)c1
12.0,CCCCCOc1c(OC)cc(OCCOc2ccc(C)cc2)cc1OC
12.0,CCCCCCCC[NH2+]CCCCCC
12.0,CCCCCCCCCCc1cc(OC)c(OC)cc1OC
11.0,CCCCCCCNCc1c(OC)cc(OC)cc1OC
13.0,CCCCCCCCCOc1ccc(OCCCO)cc1
12.0,CCCCCCCCCOc1cc(OC)cc(N(C)CC)c1
11.0,CCCCCCCCN(Cc1ccc(OC)cc1)c1ccccc1
12.0,CCCCCCCCOc1cc(OC)c(OCC)cc1OC
13.0,CCCCCCCCCCCCC(O)CCC
14.0,CCCCCCCCCCOc1ccc(OCCCCl)cc1
15.0,CCCCCCCCCCC[NH2+]CCOc1ccccc1OC
12.0,CCCCCCCCCCCOc1ccc(F)c(C=O)c1
10.0,CCCCCCCCCC(=O)NC(=O)c1ccc([N+](=O)[O-])cc1
12.0,CCCCCC[NH2+]CCCOc1ccc(CCC)cc1
14.0,CCCCCCCCc1cc(OCC)c(OCCCCC)cc1C
12.0,CCCCCCCC[NH2+]CCCOc1ccccc1
14.0,CCCCCCOc1ccc(/C=N/CCCCC(=O)O)cc1OCC
14.0,CCCCCCCCCCNC(=O)c1cc(OC)c(OC)c(OCC)c1
13.0,CCCCCCCCCCOc1ccc(OCC)cc1C(=O)OC
10.0,CCCCCCCCc1ccc(OCC)c(OC)c1
11.0,CCOc1ccc(OCCCCCNCc2ccccc2)cc1
12.0,CCCCCCCCCCCCOc1ccc2cccnc2c1
14.0,CCCCCCCCCCOc1ccc(OCCC=O)cc1
12.0,CCCOc1ccc(OCCCCCCO)c(OCC)c1
13.0,CCCCC[NH2+]CCCCCOc1ccc(OCC)cc1
11.0,CCCCCCCCCCCCCC#N
12.0,CCCCCCCCCc1ccc(OCC)c(OC)c1OC
12.0,CCCCCCCOCCCCCCC
14.0,CCCCCCCCOc1ccc(OCCCCC(=O)O)cc1
13.0,CCCCCCCCCc1ccc(OCC)c(OCCC)c1
12.0,CCCCNCCCCOc1cc(OC)c(OC)cc1OC
11.0,C=CCOc1cc(OC)c(NC(=O)CNCCCC)cc1OC
14.0,CCCCCCCC[NH2+]CCCN(CCC)c1ccccc1
13.0,CCCCCCCCCC[P+](=O)(O)CCCCC
12.0,CCCCC(=O)N(CCC)CCCOc1ccc(OCC)cc1
12.0,CCCCCCOc1c(Cl)cc(CCCCCC)cc1OC
14.0,CCCCCCCCCCCCOc1ccc(OC)c(OC)c1
11.0,CCCCCCCCc1cc(OCC)cc(N(C)CC)c1
9.0,CCCCCCCc1cc(OC)c(OC)cc1OC
12.0,CCCCCCCCCOc1ccc(OCCO)cc1
11.0,CCCCCCCCCOc1ccc2cc(C(=O)O)cc(OC)c2c1
12.0,CCCCCCCCCCCCOc1cccc(Cl)c1
10.0,CCCOc1ccc(OCCCCOc2ccc(C)cc2)cc1
11.0,CCCCCCOc1ccc(OCCCCO)cc1
14.0,CCCCCCCC(=O)NCCCCCCCC(C)C
13.0,CCOc1ccccc1OCCOCCNCCOc1ccc(Cl)cc1
12.0,CCCCCCC(=O)N/N=C/c1ccc(OCCC)c(OCC)c1
12.0,CCCCCCCCc1nc(CCCCCC)nn1N
11.0,CCCCCc1ccc(OCC[NH2+]Nc2ccccc2C(=O)[O-])cc1
14.0,CCCCCCCCCCOc1ccc(OCCCC)cc1
12.0,CCCCCCNC(=O)c1ccc(OCCCC)c(OCC)c1
13.0,[NH3+]CCCCCCCCCCCCOc1ccccc1F
12.0,CCCCc1cc(OC)c(OCCCCCN(C)C)c(OC)c1
12.0,CCCCCCCCCCCCCC(=O)O
12.0,CCCCC[NH2+]CCCOc1ccc(OCC)cc1OC
11.0,CCCCCCCC(O)CCCOc1ccccc1
11.0,CCc1ccc(/C=N/NC(=O)COc2ccc(OC)cc2OCC[NH+](C)C)cc1
10.0,CCCCCCCCOc1cccc(OCC)c1
14.0,CCCCCCC[C@@H](NCCCOCc1ccccc1)C(=O)O
13.0,CCCCCCOc1ccc(OCCCCCC)c(OC)c1
13.0,CCCCCCOc1c(OC)cc(CCCCCC)cc1OC
12.0,CCCCCCOc1ccc(OCCCc2ccccc2)c(OC)c1
11.0,CCCCCCOc1cc(OC)c(OCCCC)cc1Br
13.0,CCCCCCCCCc1ccc(OCCCO)c(OC)c1
15.0,CCCCCCCCCCCCC(=O)N(C(=O)CCOC)c1cccc(C)n1
10.0,CCCCCOc1ccc(C(=O)NCCC)cc1OCC
11.0,CCCCCC/C=C/c1cc(OCC)c(OC)c(OCC)c1
12.0,CCCCCCOc1ccc(CCCCCC)cc1OC
12.0,CCCCOc1cc(OC)c(OCCCCCc2ccccc2)cc1Cl
11.0,CCCCCc1ccc(OCCCCCCO)cc1
12.0,CCOc1cc(C(=O)CCCCCCCCO)ccc1OC
12.0,CCCCCCCCOC(=O)COc1ccc(Cl)c(OCC)c1
12.0,CCCCCCCCCCNC(=O)c1ccccc1OCC
11.0,CCCCCCCC(c1ccccc1)N(C(=O)Nc1ccc(OC)cc1)C(C)C
12.0,CCCCCCCNCCCCOc1cccc(C)c1
11.0,CCCCCN(CCC(CCc1ccccc1)c1cccc(F)c1)C(C)=O
15.0,CCCCCCCNCCCOc1ccc(OCCCC)cc1
11.0,CCCCCC[NH2+]CCCOc1cc(Cl)cc(OC)c1
12.0,CCCCCCC(=O)Nc1c(C)cc(OCCCC)cc1OCC
14.0,CCCCCCCCCOc1cc(C(=O)C(C)C)ccc1OCCC
12.0,CCCCC[NH2+]CCCOc1ccc(OCCC)c(Cl)c1
11.0,CCCCCCCOc1ccc(OCCCC)cc1
12.0,CCCCCCCCNC(=O)c1ccc(OC)c(OC)c1OCC
13.0,CCCCCOc1ccc(OCCCNC)cc1OCCC
10.0,CCCCCCCNC(=O)[C@H](C)OC(=O)c1ccc(OC)cc1
12.0,CCCCCCOc1ccc(OCCCCC)cc1OC
13.0,CCCCOc1ccc(OCCOc2ccc(OCCC)c(OC)c2)cc1
13.0,CCCCCOc1ccc(OCCCCCCC=O)cc1
12.0,CCCCCCCCCCCCNC(=O)c1ccccc1Cl
11.0,CCCCCCCc1cc(N(C)CCC)c(OC)cc1OC
10.0,CCOc1cc(C(=O)NCCCOc2ccccc2)ccc1OC(F)F
12.0,CCCCCCCCCCc1cc(OC)cc(OCC)c1
11.0,CCCCCCC(O)COc1ccc(CCCC)cc1
13.0,CCCCOc1cc(CCCCCCCN(C)C)cc(OC)c1
12.0,CCCCCCCCCCCCOc1ccc(Cl)cc1
13.0,CCCCCCCc1cc(OC)c(OCCCCC)c(OC)c1
12.0,CCCCCCC(=O)OCC(=O)c1ccc(OCCCC)cc1
11.0,CCCC[NH2+]CCCCCOc1ccc(OC)cc1
11.0,C=CCOc1cc2[nH]c(=O)c(N(CCCCCC)C(=O)[O-])cc2cc1OCC
13.0,CCOc1ccc(OCCCCCCCCC(C)CC)cc1Cl
13.0,CCCCCCCNC(=O)NCCCCOc1ccccc1OC
13.0,CCOc1c(CCCCc2ccc(OC)c(OC)c2)cc(OC)cc1CCC(C)C
15.0,CCCCCC(CCO)CCCCCCCCCO
12.0,CCCCOc1cc(C(=O)NCCCCO)c(OC)cc1OCC
14.0,CCCCCCCOc1cc(Br)c(OCCCCCBr)c(OC)c1
12.0,CC(C)CCCCCCCCCCOc1ccccc1
13.0,CCCCCCCCc1ccc(OCc2ccc(OCC)c(Cl)c2)c(OC)c1
11.0,CCCCCOc1ccc(OCCCCO)cc1OC
15.0,CCCCCCCCc1cc(OCC)c(OCCC)c(OC)c1OCC
12.0,CCCCCCCCCCCc1cc(Cl)c(OC)c(OC)c1
13.0,COc1cc(OC)c(OC)cc1CCCC[NH2+]CCCOc1ccccc1
12.0,CCCCCc1ccc(OCCCCCC(C)N)cc1OC
12.0,CCCNCCNCc1cc(OC)c(OCCC)cc1OC
14.0,CCCCCCCCNCCCc1cc(OC)c(OC)c(OC)c1
12.0,O=C(O)c1ccc(OCCCCCCCCOc2ccc(Cl)cc2)cc1
11.0,CCCCCc1ccc(Oc2ccc(OC)cc2OC)c(OCCC)c1
13.0,COc1cc(OC)c(OC)cc1CCCCCCCCCC(C)C
12.0,CCCCCOc1cc(OC)c(OCCCCC)c(OC)c1
14.0,CCCCCCCCNC(=O)c1cc(OC)c(OCCCO)c(OC)c1
12.0,CCCCCCCOc1cc(OC)cc(OCCCC)c1
12.0,CCCCCCCOc1ccc(OCCCCC)c(C)c1
14.0,CCCCOc1ccc(CCNCCOc2cc(OCC)ccc2OC)cc1
11.0,CCCCCC[NH2+]CCOc1ccc(OCC)cc1
13.0,CCCCCCCC[NH2+]CCCCCCC
11.0,CCCCCCC(=O)Nc1ccc(OCCCCC)cc1
12.0,CCC[NH2+]CCCCc1cc(OC)c(OCC)c(OC)c1OC
11.0,CCCOc1ccc(CCCCCOc2ccc(OC)cc2)cc1
12.0,CCCCCCCCOc1ccc(CCCCC)cc1
12.0,CCCCCCc1cc(OC)c(OCCCc2ccccc2)c(OC)c1
12.0,CCCCCCCCCOc1ccc(OCCC)cc1
12.0,CCCCCCCCOc1ccc(OCCCC)c(Cl)c1
13.0,CCCCCCCCCCCCOc1ccc(OC)cc1
12.0,CCCCCCCCCCCCCC(=O)[O-]
14.0,CCCCCCCOc1c(OC)ccc(OCCN(C)C)c1OCC
14.0,CCCCCC[NH2+]C(CCCC)COc1ccc(OCC)cc1
11.0,CCCCCCCCC[NH2+]CCCC
14.0,C=COc1cc(OC)c(OCCCCCCCC)c(OCC(C)C)c1
13.0,CCCCCCCCN(CCO)CCCCC
11.0,CCCCCOc1ccc(OCCCCCO)cc1
10.0,CCCCCOc1cc(OCC)ccc1OCCC
13.0,CCCCOc1cc(Cl)cc(/C=C/C(=O)NCCCCCCC(=O)O)c1
12.0,CCCCc1ccc(OCCCCC(=O)c2cc(C)ccc2OCC)cc1
12.0,CCCCOc1ccc(OCCCN(C)CC)c(OCC)c1
14.0,CCCCCCCCCCCOC(=O)CCCCC
13.0,CCCCCCCCCCC[NH2+]c1cc(OC)c(OC)cc1Cl
13.0,CCCCCC[C@H](C)OC(=O)COc1ccc(OCCCC)cc1
10.0,CCCCCCNCc1cc(OC)cc(OCC)c1
11.0,CCCC[NH2+]CCOc1ccc(OCCC)cc1OC
14.0,CCCN(C)CCCCCCCCCOc1ccccc1OC
13.0,CCC(C)CCCCCCCCCOc1ccc(CN)cc1
13.0,CCCCCCCCCCCOc1ccc(CCC)cc1
12.0,CCCCCCCNCCCCOc1ccc2ccccc2c1
11.0,CCCCCCCCCCc1cc(Cl)cc(OCC)c1
14.0,CCCCCCCCc1cc(OC)c(OCCCCO)cc1OC
12.0,CCCOc1ccc(OCCCCOc2ccccc2OC)cc1OC
12.0,CCCCCCCOc1c(OC)cc(OCCC)cc1OC
11.0,CCOc1ccc(OCCCCCCCCO)cc1
13.0,CCCCCCCCCCCCCOc1ccc(F)cc1F
12.0,CCCCCCCCCN(C(=S)NCCC)c1ccc(OC)cc1
13.0,CCCCCCCCCCc1cc(OC)c(OC)c(OCC)c1
12.0,CCOc1ccc(OCC(CCOc2ccccc2OC)OCC)cc1
12.0,CCCCCCCCCCC1=NN=C(NCCCC)[S-]1
11.0,OCCCCCCCCCNCc1ccccc1
11.0,CCCCCCCCC(=O)Nc1ccc(OCC)cc1OC
12.0,CCCCCCCCCCCCc1ccc(OC)cc1
12.0,CCCCCCCCNC(=O)c1cc(OCC)cc(OCC)c1
13.0,CCCCCCCCCc1ccc(OCCCCO)cc1
12.0,CCOc1ccc(OCCCC[NH2+]CCCO)c(OC)c1
15.0,CCCCCCCCCCCCOc1c(CC)cccc1OCC
13.0,CCCCCCCCCCCCOc1ccc(Cl)cc1OC
12.0,COc1ccc(OCCCCCCCCN(C)C)cc1OC
12.0,CCC[NH2+]CCCCCOc1ccc(OCCC)cc1
12.0,COc1ccc(OCCCCCCCCOc2cccc(O)c2)cc1
11.0,CCCCCCCCCCCOc1ccc(Cl)c(C)c1
14.0,CCCCc1cc(OCC)c(OCCNCCC)c(OCCO)c1
13.0,CCCCNCCCOc1ccc(OCCC)cc1OCC
12.0,CCCOc1ccc(OCCCCCCCCN)cc1
10.0,CCOc1cc(OC)cc(-c2ccccc2C(=O)NCCCCC(C)C)c1
9.0,COc1cc(C(=O)NCCCCOc2ccccc2)cc(N(C)C)c1
12.0,CCCCCCCCN(CC(O)c1cccc(F)c1)C(=O)CCO
10.0,CCCCCOc1ccc(OCCOc2ccc(Br)cc2)cc1
12.0,CCCCCCCCCCCc1ccc(OC)c(OC)c1
13.0,CCCCCCCC(CC)OC(=O)c1ccc(OCCCC)cc1
13.0,CCCCCCOc1ccc(OCCCCC)c(OC)c1OC
13.0,Cc1ccccc1OCCCCCCCCCCCCO
12.0,CCCCCCCCCOc1ccc(OCC)cc1OC
13.0,CCCCCCN(CCC)CCCCOCC
13.0,CCCCCCCOc1ccc(CCCCCC)cc1OC
12.0,CCCCCCCCC[NH2+]CCCCC
12.0,COc1ccccc1OCCCCCCCCOc1ccc(C)cc1
13.0,CCCCCCCOc1cc(OCCCC)ccc1OCC
12.0,CCCCCCC[NH2+]C(=O)CCCOc1ccc(OC)cc1
13.0,CCCCCCCCCc1ccc(OCCC)c(OC)c1OC
12.0,CCCCCCCNC(=O)c1ccc(OCC)c(OCC2CCCO2)c1
13.0,CCCCCCCCCCCCOc1ccc(OC)c(Cl)c1
15.0,CCCCCCCCCNCCOc1ccc(OCCC)cc1
12.0,CCCCCCCCCc1ccc(OCc2ccccc2)c(OC)c1
12.0,CCCCCCN(CC)c1cc(OCCCC)ccc1OC
13.0,CCCCCCCCc1cc(Cl)c(OCCCCO)c(OC)c1
12.0,CCCCCCCCCC(=O)c1ccc(OCC)cc1OC
12.0,CCCNCCCCCCOc1ccc(OC)cc1OC
14.0,CCCCCCCCCNCc1cc(OC)cc(OCCC)c1
13.0,CCCCNC(=O)c1cc(OCC)c(OCCCC)cc1OCCC
12.0,CCCOc1ccc(NC(=O)CN(CCCCN(C)C)c2ccccc2)cc1
10.0,C=CCCCCCCCCCCC
12.0,CCCCCCCN(Cc1ccc(OC)c(OC)c1)C(=O)CCC
12.0,CCCCC[NH2+]CCCOc1ccc(OCCC)cc1
13.0,CCCCCCCCCCCC(=O)Nc1c(C)cc(C)cc1OCC
13.0,CCCCCCCCCCCCCCOC
13.0,CCCCCCCCOc1ccccc1OCCOc1ccccc1
12.0,CCCCCCCNCCc1cc(OC)c(OC)c(OC)c1
13.0,CCCCCCCCCC[NH2+]c1cc(OC)c(OC)c(OC)c1
12.0,CCCCCOc1ccc(COc2cc(OC)c(OC)cc2OCC)cc1
14.0,CCCCCCCCCCOc1ccc(OCC(C)C)cc1OC
13.0,CCCCCCCCCCNC(=O)c1ccc(OCCC)cc1
9.0,CCCCCCCCOc1ccc(OC)c(Cl)c1
13.0,CCCCCCCCCc1ccc(OCCC)cc1OCC
13.0,CCCCOc1ccc(OCCCCCc2ccc(OC)cc2)c(OC)c1
14.0,CCCCCCCCCCCCCc1cc(C)c(OC)c(OC)c1
12.0,CCCCC[NH2+]CCCCCCOc1ccccc1
14.0,CCCCCCCCCCCCC[NH2+]C(C)CC
12.0,CCCC[NH2+]CCCOc1c(OC)cc(OCC)cc1OC
11.0,CCCCOc1ccc(OCCCCCc2ccccc2)c(Cl)c1
14.0,CCOCCCCOc1cc(OC)c(OCCOc2ccccc2)cc1OC
13.0,CCCCCOc1cc(C(=O)CCCCC)ccc1OCCC
12.0,CCCCCCCCCc1cc(OC)c(OCC)c(OC)c1
14.0,CCCCOc1ccc(OCCCCOc2ccc(F)cc2)cc1OCCC
11.0,CCCCC[NH2+]CCCOc1cc2c(cc1OCC)OCCO2
12.0,CCCCCCCCOc1ccc(OCC)cc1OCC
15.0,CCCCCCCCNC(=O)CS/C(=C/c1ccccc1)OCCOC
14.0,CCCCCCCCCCCCc1cc(OC)cc(OC)c1OC
12.0,CCCCCOc1ccc(OCCCC[NH2+]c2ccccc2)cc1
14.0,CCOc1ccccc1OCCCCCCCCCCCO
12.0,CCCC[NH2+]CCCCCOc1cc(OC)ccc1OC
12.0,CC[NH+](CC)CCCCCOc1ccc(OCCO)cc1
13.0,CCNC(CCCCCCC(C)C)c1ccc(OCC)c(OC)c1
11.0,CCCCCc1ccc(OCCCCO)c(OCC)c1
15.0,CCCCNCCCCCc1cc(OC)c(OCCCC)c(OC)c1
11.0,CCCCCCCCOc1ccc(OCCO)c(Cl)c1
14.0,CCCCCCCCN(CCC)CCCCCC
9.0,CCCCCCCCCc1cc(Br)cc(OC)c1
12.0,CCCCCCCOc1ccc(OCCCCO)cc1
14.0,CCCCCCCCCCCOc1c(OC)cc(-c2ccccc2)cc1OC
10.0,CCCCCCCCc1oc(-c2ccc(F)cc2)n[n+]1CCC
15.0,CCCCCCCOc1ccc(OCC(=O)CNC(C)CCC)cc1
15.0,CCCCCCCCCCc1cc(OCC)c(OCC)cc1OCC
14.0,CCCCCCCCCCCCCCCCC
14.0,CCCCCCC(=O)NCC(CCCCC)OC(=O)CCC
12.0,CCCCCCOc1cccc(OCCCC)c1OCC
12.0,CCCCOc1ccc(OCCCCCCC(C)C)cc1
13.0,CCCCCCCOc1ccc(OCCCC(C)OC)cc1
14.0,CCCCCCc1cc(OC)c(OCCCC[NH+](C)CC)c(OC)c1
12.0,CCCCCCCCc1ccc(NCCOc2ccccc2)o1
13.0,CCCCCCCCCCCNC(=O)c1ccc(OC)c(OC)c1
11.0,CCCCCCCCCCCCCN
13.0,CCCCCCCCCCCCN(C(=O)c1ccccc1)c1ccccc1
13.0,CCCCCCCCOc1ccc(OCCC)c(OCC)c1
12.0,CCCN(CC)CCCNC(=O)COC(=O)c1cc(OC)ccc1OC
11.0,CCOc1cc(OC)c(CCCc2cc(Cl)cc(CC(C)CC)c2)cc1OC
12.0,CCCCCCCOc1cc(OC)c(OCCCC)cc1Br
14.0,CCCCCCCCNC(=O)COc1cc(CC)cc(OC)c1OCC
11.0,CCCOc1ccc(CNNC(=O)/C=C/c2ccc(OC)c(OCC)c2)cc1
10.0,COc1ccc(CN(CCc2ccccc2)C(=O)CCCN(C)C)cc1
13.0,CCCCCCCCOc1ccc(OCCCC)cc1OC
12.0,CCCCCCCCCCc1ccc(OCCC)cc1
14.0,CCCCCCNCc1cc(OCc2ccccc2)c(OCCO)cc1OC
12.0,CCCCCCCOc1ccc(OCCCCO)cc1Br
14.0,CCCCCC/C=C/CCCCCCCCCC
14.0,CCCCCCCCCCOC(=O)CCCCCC
13.0,CCCCCCCCNC(=O)C(CCC)COc1ccc(C)cc1
12.0,CCCCCN(CCCc1ccc(OCC)c(OC)c1)C(=O)CC
12.0,CCCCCCCCCCCCOc1ccc(Br)cc1
12.0,Clc1ccc(OCCCCCCCCOCc2ccccc2)cc1
13.0,CCCCC[NH2+]CCOc1ccc(OCCCC)c(OC)c1
14.0,CCOc1cc(CCCCc2ccc(CCCN(C)CC)cc2)cc(OC)c1OC
11.0,CCCCCCCCC[NH2+]CCc1ccccc1
13.0,CCCCCCCCCCCCOc1cc(Cl)cc(OC)c1
11.0,CCCCCCCOc1ccc(Cc2ccc(OC)cc2)c(OC)c1
10.0,CCCCCCOc1ccc(CCOc2ccccc2)cc1
12.0,CCCCCCCCC(O)CCc1cc(Cl)c(OC)cc1OC
12.0,CCCCCCCOc1ccc(-c2c(Cl)cc(OC)c(OCC)c2OC)cc1
14.0,CCCOc1c(OCCNc2ccccc2)cc(Cl)c(OCc2ccccc2)c1OCCC
12.0,CCCCCCCCCCOc1cc(C(=O)OC)ccc1OC(C)=O
13.0,CCCCNCCCNCc1ccc(OCc2ccccc2)c(OC)c1
9.0,CCCCCCCc1cc(OC)cc(OCC)c1
11.0,CCCCCOc1ccc(OCC)c(C(=O)NCCCC)c1
11.0,CCCCC/C(=C/c1ccc(OCCCC)cc1)C(=O)OCC
14.0,CCCCCCCCCCCCCCc1ccccc1OC
14.0,CCCCNCCOc1ccc(/N=C/c2ccc(OCCC)cc2)c(OCC)c1
12.0,CCCCCCCCCc1ccc(C(=O)c2ccc(OC)cc2OC)cc1
12.0,Cc1cccc(CCCCC[NH2+]CCCCOc2ccccc2)c1
12.0,C=CCNC(=O)NCCCCCCCCCCC
11.0,CCCCCCNC(=O)c1ccc(OCCC)c(OCC)c1
13.0,CCCCOCCCCCCCCOc1ccccc1
12.0,CCCCCCCCCCCC(=O)Oc1ccc(OC)cc1
12.0,CCOc1cc(OC)c(OC)cc1OCCCCCCc1ccccc1
10.0,CCCCOc1ccc(OCCOc2ccc(OC)cc2)cc1
13.0,CCOc1ccc(OCCCc2ccc(OC)c(OC)c2)c(OCCOC)c1
11.0,CCCCCCCCc1ccc(OCc2ccccc2)c(OC)c1
14.0,CCC[NH2+]CCCCc1cc(OC)c(OCCC)c(OCC)c1OC
12.0,CCCCCCCCCc1ccc(OCCCC)cc1
12.0,COc1ccc(CCCCCCc2cc(OC)c(OC)c(OC)c2)cc1OC
12.0,CCCCCOCCCCN(CCO)c1ccccc1
10.0,CCCCCCCCCOCCC
11.0,CCCCCCCCNC(=O)c1ccc(OCC)cc1OC
13.0,CCCCCC[NH+](C)CCC(=O)c1ccc(OCCC)c(OC)c1
11.0,CCCCCCNc1nc2cc(OCCC)cc(NCC)c2[nH]1
12.0,CCCCCCCCCC(=O)CNc1cccc(OC)c1
10.0,CCCCCCCCCOc1ccc(OC)cc1
11.0,CCCC[NH2+]CCCCc1ccc(OCC)c(OC)c1
12.0,CCCNCCCOc1ccc(OCCOc2ccc(C)cc2)cc1
12.0,CCCCCCCCOCCCCCC
11.0,CCCCCCCCc1cc(OCC)cc(OCC)c1
9.0,CCCCCCCCCOCC
13.0,CCCCCCCCc1cc(OC)cc(OCCCO)c1OC
12.0,CCCC[NH2+]CCCOc1ccc(OCCCC)cc1
11.0,CCCCCCCCCCCOc1cc(C)ccc1Cl
12.0,CCCCC[NH2+]CCc1cc(OC)c(OCCC)c(OC)c1
13.0,OCCCCCCCCCCCCOc1ccccc1Cl
9.0,CCCCCCC(=O)Nc1ccc(OC)c(OCC)c1
11.0,CCCCOCCCCCNCCC
10.0,CCCCCCCCN(C(=O)c1ccc(OC)cc1)c1ccccc1
10.0,CCCCCCCCCc1ccc(OCC)cc1
14.0,CCCCCCCCCCCCCCCCCl
12.0,CCCCCCCCCCCCOc1ccc(C)c(C)c1
12.0,CCCCCCCC(=O)N(CCOC)CCc1ccc(C)cc1
13.0,CCCCCCCCCCCCc1cc(OC)cc(OC)c1
14.0,CCCCCCCCCOc1c(OC)cc(OCCC)c(Cl)c1OC
13.0,CCCCCCCc1ccc(-n2c(N(CCC)[NH+]CCC)nn(C)c(=O)c2=O)cc1
13.0,CCCCCCCCCCCCCOc1ccccc1
12.0,CCCCCCCCCNc1cc(Cl)cc2cc(OC)c(OCC)cc12
13.0,CCCCCCN(N)Cc1cc(OC)c(OCc2ccco2)c(OCC)c1
11.0,CCCCCCCCCCOc1ccc(OC)cc1
13.0,CCCCCCCC/C=C/c1cc(OCC)c(OCC)cc1OC
11.0,CCC[NH2+]CCCCCCCOc1ccc(C)cc1
13.0,CCCCCc1cc(OC)c(OCCCNCc2ccc(N)cc2)c(OC)c1
12.0,CCN(C)CCCCOc1ccc(OCC(=O)c2ccccc2)c(OC)c1
13.0,CCCCCCCCc1ccc(OCCCC)c(OCC)c1
11.0,CCOc1cc(C)c(CCCCCCCN(C)C)cc1OC
12.0,CCCCCOc1cc(Cl)c(OCCCOc2ccccc2)cc1OC
11.0,CCCCc1ccc(OCCCCCCCO)c(Cl)c1
13.0,CCCCCCCCCCCCC(C=O)CO
12.0,COc1ccc(OCCCCCCC[NH+](C)CO)cc1OC
13.0,CCCCCCCCCCCC(=O)OCCc1ccccc1
13.0,CCCCCOc1cc(OC)c(OCCCCO)cc1OCC
13.0,CCCCCCCCOc1ccc(OCCCC)c(OC)c1
