rotatable,SMILES
12.0,CCCCCCCCCCCCOc1ccccc1
15.0,CCCCCCCCCc1ccc(OCCCCC)c(OCC)c1
12.0,CCCCCCCOc1cccc(OCCCC)c1OC
15.0,CCCCCCCCCOc1cc(OC)c(OCCCO)cc1OC
13.0,CCCCCCCCCCCOCCCO
12.0,CCCCCCCCCc1cc(OC)c(OCC)c(OC)c1
14.0,CCCCCCCCOc1ccc(OCCCC)c(OCC)c1
12.0,CCCCCCC(=O)Oc1ccc(OC)cc1OCCCCC
13.0,CCCCCCOc1cc(OC)c(OCCCCC)cc1OC
12.0,CCCCCCCN(Cc1cc(OCC)cc(OCC)c1)C(=O)NC
12.0,CCCCCCCCOc1ccc(OCCC)cc1OC
15.0,CCCCCCCCC(=O)N(CCC)CCCCCC(C)C
12.0,CCCCCCOc1ccc(OCCCCCC)c(Cl)c1
13.0,CCCCCCCCc1cc(OC)c(OCCCc2ccccc2)cc1F
13.0,CCCCCCCCCOc1cc(Cl)c(OC)cc1OCCC
12.0,CCCCCCCCCOc1ccc(N(C)CC)cc1OC
12.0,CCCCCCCOc1ccc(OCCCCO)cc1
14.0,CCCCCCCCC(CC)CCCCCCC
15.0,CCCCCCCCCCC(C)CCCCCCC
13.0,CCCCOc1ccc(OCCCC[NH2+]CCO)cc1OC
13.0,CCCCCCCOc1c(OC)cc(CCCC)cc1OCC
14.0,CCCCCCCOc1c(OC)cc(CCCCC)cc1OCC
15.0,CCCCCCCCOc1ccc(OCCCCC)cc1OCC
11.0,CCCCCCCCc1ccc(OCCCC)cc1
13.0,CCCCCCCCCCc1cc(OC)c(OC)c(OCC)c1
13.0,CCCCCCCCOc1cc(OCC)cc(OCC(C)C)c1
12.0,CCCCCCCCCC(O)CCOc1ccccc1F
10.0,CCCC[NH2+]CCCCOc1ccc(OC)cc1
12.0,CCCCCCCCCCCCOc1cccc(Cl)c1
11.0,CCCCOc1ccc(OCCCCCCN)cc1
13.0,CCCCCCCCCCNCCOc1ccccc1
12.0,CCCCCCNCCCOc1ccc(OC)c(OC)c1
15.0,CCCCCCC[NH+]Cc1cc(OC)c(OCCCC)c(OCC)c1
13.0,CCCCCCCc1cc(OC)c(OCCCC[NH2+])cc1OC
11.0,CCCCCCCN(C(C)=O)C(=O)C(O)CCOc1ccc(C)cc1C
12.0,CCCCCCCCCOc1cc(OC)cc(OCC)c1
13.0,CCCCCCCCCCOc1ccc(OCC)c(OC)c1
14.0,CCCCCCCCCCOCC[N+](O)/C=C/c1ccccc1
14.0,CCCCOc1ccc(OCCCCCCCCN)cc1OC
13.0,CC(C)CCCCCCCCCCCCC=O
12.0,CCCC(CC)CCCCCCCCC1CCCCO1
13.0,CCCCCCCCCCCCOc1cccc2c1OC(=O)NC2CC
12.0,CCCCCOc1cccc(OCCCCN(C)CC)c1
12.0,CCCCCCCOc1cc(Cl)c(OCCCC)cc1OC
14.0,CCCCCOc1cc(OCC)c(OCC[NH2+]CCC)cc1OC
12.0,CCCCCCCCCOc1ccc(OCCC)cc1
13.0,CCCCCCCCCCCCCCC(=O)[O-]
14.0,CCCCCCCc1cc(OCC)c(OCCCCC)cc1OC
12.0,CCCCCCc1ccc(OCCCCCO)c(OC)c1
12.0,CCCCCCOc1cc(Cl)c(OCCCCC)cc1OC
15.0,CCCCCC[NH2+]CCOc1cc(OC)c(OCCC)cc1OCC
11.0,CCCCCCCCCCc1ccc(OCC)cc1
15.0,CCCCCCCCCCCCCCCC(C)OC
14.0,CCCCCCCNCc1ccc(N(C)C)cc1OCCCCC
11.0,CCCCCCCC(=O)OCC(=O)NCCCC
12.0,OCCCCNCCCCCOc1ccc(-c2ccccc2)cc1
12.0,CCCCCOc1ccc(OCC[NH2+]CCCC)cc1
13.0,CCCOc1cc(OCC)c(OCCCCC(C)C)c(OC)c1OC
13.0,CCCCCOc1ccc(OCCCN(CC)CCC)cc1
13.0,CCCCCCCCc1cc(OCC)c(OC)c(OCC)c1OC
11.0,CCCCCCCCNCCCCC
12.0,CCCCCCCC[NH2+]CCc1cc(OC)cc(OC)c1
12.0,CCCCCCCCCCCc1cc(OC)cc(OC)c1
12.0,CCCCCCCCCCCCC(C)CC
12.0,CCCCCCCCCc1ccc(OCCCC)c(Cl)c1
14.0,CCCCCCCCCc1cc(OC)c(OCC)c(OCCC)c1
15.0,CCCCCCC[NH2+]CCc1cc(OCC)cc(OCC)c1OCC
12.0,CCCCCCCC(CCCCCC)OC
12.0,CCCCCCCc1ccc(OCC[NH2+]CC)c(OC)c1
14.0,CCCCOc1cc(OCC)c(OCC[NH2+]CCC)c(OCC)c1
15.0,CCCCOc1cc(CCNCCCC=O)cc(OC)c1OCc1ccc(C)cc1
13.0,CCCCCCCOc1cc(OC)c(OCCCO)cc1OC
15.0,CCCCCCCCCOc1cc(OCC)ccc1OCCNC
12.0,CCCCCCOc1cc(CCCCCC)cc(OC)c1Cl
11.0,CCCOc1ccc(OCCCCOc2ccccc2OC)cc1
15.0,CCCCCCCCCCCC(=O)OCCCCCO
13.0,CCCCCCCCCOc1ccc(OCC)c(OCC)c1
13.0,CCCCCCCCCc1ccc(OCCO)cc1OCC
13.0,CCCCCCCCCN(CCO)CCCC
12.0,CCCCCOc1ccc(CNCCCC)cc1OCC
12.0,CCCCCCCCCCc1ccc(OC)c(OC)c1OC
14.0,CCCCCNCCCc1cc(OCC)c(OC)c(OCCC)c1
14.0,CCCCCCC[C@@H](CCCCCCC(=O)O)C(=O)OC
15.0,CCCOc1cc(OCCCCC[NH2+]CC)c(OCC)c(OCC)c1Cl
13.0,COc1cc(CCCNCCCCCO)c(OCCO)c2ccccc12
15.0,CCCCCCCNCCNC(C)c1cc(OC)cc(OCCO)c1
13.0,CCCCCCCCCCCCCNCC
12.0,CCCCCCCCN(CCC)CCCO
13.0,CCCCCCCCCCCCc1ccc(OC)c(Cl)c1OC
13.0,CCCCCCCCCCCOc1ccc(OC)c(OC)c1
11.0,CCCCCCCCOCCCCC
11.0,CCOc1ccc(OCCCCCCN)c(OCC)c1
13.0,C=CCCCOc1ccc(OCCCCCCC)cc1OC
13.0,CCCCC[NH2+]CCCCc1ccc(OCCC)c(OC)c1
12.0,C=CCOc1ccc(OCCCC[NH2+]CC)c(OCC)c1
13.0,CCCCCCCCCc1ccc(OCCCCO)cc1
14.0,CCCCCCc1cc(OCC)c(OCCCC)c(OCCC)c1
13.0,CCCCCCCCc1cc(OCCCC)cc(OC)c1OC
13.0,CCCCCCCOc1cc(OC)c(OCCCC)cc1OC
13.0,COc1ccc(OCCCCCCCCCCO)cc1OC
10.0,CCCCCCCCCCCCO
13.0,CCCCCCCCCC(CCCCC)N(C)C
13.0,CCCCCCCCc1cc(OC)c(OCCC)c(OCC)c1
14.0,CCCCCCCCOCCCCCCC(C)C
10.0,CCCCCCCOc1cc(OC)ccc1CCC
15.0,C=CCCCCCCCCCCCCCCCO
13.0,CCCCCOc1c(OC)cc(C[NH2+]CCCO)cc1OCC
14.0,CCCCCCCCCCCCOc1ccc(OCC)cc1
10.0,CCCCOc1ccc(OCCNCC)cc1OC
12.0,CC[NH2+]CCCCCCCCCOc1ccccc1
12.0,CCCCCCCCCCCCCC(=O)O
13.0,CCCCC[NH2+]CCCCCC(CC)CCC
12.0,CCCCCCCCCCCOc1ccc(Br)cc1OC
15.0,CCCCCCCCC(O)OCCCCOc1ccc(C)cc1OC
13.0,CCCCCCCCCCNCCCCC
15.0,CCCCCCCCCCCCCCCOc1ccccc1
14.0,CCCCCCCCCCCN(CC)C(=O)COc1ccccc1
11.0,CCCCCCCCCCOCCC
16.0,CCCCNCCCCCCCCCCCC(C)CC
13.0,CCCCCCCc1cc(CCCCCC)c(OC)c(OC)c1
13.0,CCCCCCCCCc1cc(OC)c(OCC)c(OCC)c1
14.0,CCCCCCCCC(=O)OC(CCCCC)COC
14.0,CCCCCCCCCOc1cc(OC)c(CCCC)cc1OC
12.0,CCCCCCCCCCOc1ccc(OCC)cc1
13.0,CCCCCCCCC[NH2+]CCCCCC
13.0,CCCCCCCCC(CCCCC)OCC
15.0,CCCc1ccccc1OCCCCCCCCCCCCO
15.0,CCCCCCCCCc1cc(OC)c(OCCCO)cc1OCC
11.0,CCCCCC[NH2+]Cc1ccc(OCc2ccccc2)c(OC)c1
13.0,CCCCCCCCCCCC(CCC)N(C)C
13.0,CCCCC[NH2+]CCCOc1ccc(OCCC)c(OC)c1
13.0,CCCCCCCCCCCC[NH2+]Cc1ccccc1
13.0,CCCCCCCCCCCCCC(C)OC
12.0,CCCNCCCOc1cc(-c2ccccc2)cc(OCC)c1OCC
11.0,CCCc1ccc(OCCCCCC[NH2+]CC)cc1
12.0,CCCCC[NH2+]CCCCOc1ccc(OCC)cc1
15.0,C=CC(=O)NC(CCCCCCCCCCCC)Cc1ccc(F)cc1
12.0,CCCCCCCCOc1ccc(OCCCC)cc1Cl
16.0,CCCCCCCC(CCCCCCC)OCCCC
13.0,CCCCCCCCCCCCc1ccc(OC)cc1OC
14.0,CCCCCCOc1cc(OC)c(OCCCCCC)cc1OC
12.0,CCCCCOc1cc(OC)c(OCCCCC)c(OC)c1Cl
12.0,CCCCCCCCCCC[NH2+]CCC
12.0,CCCCCOc1cc(Cl)c(OCCOc2ccccc2)c(OCC)c1
13.0,CCCCCCCN(CCO)CCCCCC
14.0,CCCCCCCCCCCCCCC[N+]1CCCCC1
12.0,CCCCCCCOc1ccc(OCCCCC)c(F)c1
14.0,CCCCCCCCCOc1ccc(OCCCCC)cc1
12.0,CCCCCCCCc1ccc(OCCCCC)cc1
14.0,CCCCCC[NH2+]CCc1cc(OC)c(OCCC)c(OCC)c1
12.0,CCCOc1cc(C#N)ccc1C[NH2+]CCCCCCCO
13.0,CCCCCCCCCCCCOc1ccc(Cl)cc1OC
16.0,CCCCCCCC(CCCCCCO)C(=O)CCCC
13.0,CCCCCCCCOc1cc(Cl)c(OCCCC)cc1OC
15.0,CCCCCCCCN(CCC)CCCCCCC
13.0,CCCCOc1ccc(OCCCCCCCCO)cc1
13.0,CCCCCCCCCCCOc1cc(OC)cc(OC)c1
12.0,COc1cc(CNCCCN)cc(OC)c1OCCCCO
12.0,CCCCCNCCc1ccc(OCCCC)c(OC)c1
15.0,CCCCCCC(CCCCC)CCCCCCO
13.0,CCCCCCOc1c(OC)cc(CCCCCC)cc1OC
14.0,CCCC[NH2+]CCOc1cc(OC)c(OCCCC)c(OC)c1OC
13.0,CCCC[NH2+]CCCCCCOc1c(Cl)cccc1OCC
16.0,CCCOc1ccc(OCCOc2cc(OCC)c(OCC)c(OC)c2OCCO)cc1
14.0,CCCCC[NH2+]CCCOc1cc(OCC)ccc1OCCO
13.0,CCCCCOc1c(OC)cc(OCCCCO)cc1OCC
10.0,CCCCCOc1ccc(OCCCc2ccccc2)cc1
14.0,CCCCCCCCCOc1ccc(OCCCN(C)C)cc1
14.0,CCCCCCCCCCCOCCOc1ccccc1
11.0,CCCCCCCCCCCCCC
13.0,CCCCCCCCNC(=O)c1cc(OCC)cc(OCCC)c1
14.0,CCCCCCCCNC(=O)CCCCCCCC
14.0,CCCCCCCCOc1c(Cl)cc(OCCCC)cc1OCC
12.0,CCCCCCCOCCCCCCC
12.0,CCCCCCCCCCOc1ccc(OC)c(OC)c1
12.0,CCCCCCOc1ccc(OCCCC#N)c(OCC)c1
11.0,CCCCCCCOc1ccc(OCCC)c(OC)c1
13.0,CCCCCCCCCCOC[NH2+]C(C)CC
15.0,CCCCCCc1cc(OC)c(OCCCCOc2ccccc2)c(OC)c1OC
13.0,CCCCCCCCc1cc(OCC)c(OCCC)cc1OC
12.0,C=C(CC)CCOc1ccc(OCCCCCC)cc1OC
12.0,CCCCCCCN(CCCCCC)C(=O)CC
13.0,CCCCCCCCCc1ccc(OCCC)c(OC)c1OC
12.0,CCCCCCCOc1ccc(CCCCCC)cc1
15.0,CCCCN(CCCCCCCCC(C)C)CCC(C)C
14.0,CCCC[NH2+]CCCOc1cc(OC)c(OCCC)cc1OCC
13.0,CCCCCCCCCC[NH2+]CCCCC
13.0,CCCCCCCCCCCOc1ccc(OC)cc1OC
15.0,CCCCCCCC[NH2+]CCOc1ccc(OCC)cc1OCC
12.0,CCCCCNCCCCOCOCC
15.0,CCCCCCCCCCCCCCCCC(=O)OC
15.0,CCCCCCCCCCCCCCCCC=N
15.0,CCCCCCCCCCCOc1ccc(OCCCC)cc1
13.0,CCCCCCCOc1ccc(OCCCCC)cc1OC
15.0,CCCCCCCC[NH+](CCC)CCCCCCC
14.0,C=CCCCCCCCCCCCCCCO
13.0,CCCCCCCCCCCC(CCC)C(=O)O
13.0,CCCCCCCCOc1cc(CN(C)CCO)cc(OC)c1
13.0,CCCCCCCc1cc(OCC)cc(OCCCCO)c1
13.0,CCC[NH2+]CCCCCOc1ccc(OCCC)cc1OC
14.0,CCCNCCCCc1cc(OCC)c(OCCC)c(OCC)c1
13.0,CCCCCCC[S-]c1nnc(NCCCCCC)s1
14.0,CCCCCCCCCNCc1cc(OC)c(OC)c(OCC)c1
12.0,CCCCCCCCCCCCOc1cc(C)cc(Cl)c1
13.0,CCCCCCCCc1cc(OC)c(OC)c(OCCCO)c1
13.0,CCCCCCCOc1ccc(OCCCCO)cc1OC
13.0,CCCCCCCCCCOc1ccc(CCCC)cc1
13.0,CCCCCCCCOc1cc(Cl)cc(OCCCCC)c1
11.0,CCCCCc1ccc(OCCCc2ccc(OC)c(OC)c2)cc1
15.0,CCCCCCC(CCCCCCCO)OCCC
15.0,CCCCCCCC[NH+](C=O)CCCCCOc1ccccc1
15.0,CCCCCCCCCCC(CCCCC)OCC
14.0,CCCCCCCNCC(C)CCCOCCC
13.0,CCCCOc1ccc(OCc2ccc(OCC)c(OC)c2)c(OCCC)c1
13.0,CCCCCCCCCCN(C)CCCCC
12.0,CCCCCCCCCc1ccc(OCCC)c(OC)c1
12.0,CCCCCCCCC[NH2+]CCCCC
14.0,CCCCCCCCCCCCCCC(C)CO
12.0,CCCCCCCCCC(O)CCCCC
14.0,CCCCCCCCC(CCCCCCC)OO
12.0,CCCCCCCCOc1ccc(OCCCC)c(I)c1
12.0,CCCCCCCCOc1ccc(OCC)cc1OCC
12.0,CCCOc1ccc(OCCCCCC[NH2+]CC)cc1
12.0,CCCCCOc1ccc(OCCCCCCN)cc1
13.0,CCCCCCCCCOc1ccc(OCCCC)cc1Cl
11.0,CCCCCCCCCCCCC(C)O
13.0,CCCCCCNCc1cc(OC)c(OC)c(OCCCC)c1
12.0,CCCCCCOc1ccc(OCCCCO)cc1OC
12.0,CCCCCCCC[NH2+]CCCCCC
15.0,CCCCCCCCOc1cc(OCC)c(OCCCC)cc1OC
14.0,CCCCCCCOc1c(OC)cc(CCCCCC)cc1OC
14.0,CCCCCCOc1ccc(OCCC)c(OC)c1OCCCC
12.0,CCCCC[NH2+]CCCCCOc1cccc(OC)c1
12.0,CCCCC[NH2+]CCOc1ccc(OCCCC)cc1
14.0,CCCCCCNc1cc(OC)c(OCCCCCC)cc1OC
12.0,CCCCCCCCCCCOc1cc(Cl)ccc1OC
12.0,CCCCCCCCCCc1cc(OC)c(OC)c(OC)c1
13.0,CCCCCCCCCCOc1ccc(OC)cc1OCC
13.0,CCCCCCOc1cc(OC)c(CCCCCC)cc1OC
13.0,CCCCCCCCCCCC[NH+](C)Cc1ccc(F)cc1
14.0,CCCCCOc1cc(OC)c(OCCCCOc2ccccc2)cc1OC
12.0,CCCCOc1ccc(OCCCCCO)c(OCC)c1
15.0,CCCCCCCCCOc1ccc(OCCC)cc1OCCC
13.0,CCCCCCCCCCc1ccc(OCCCC)cc1
15.0,CCCNC(CCCCCCCCO)COCc1ccccc1
12.0,CCCCCCCCc1cc(OC)c(OCCC)cc1OC
13.0,CCCCCCCCCCC[NH2+]CCCC
12.0,CCCOCCCCCCCCOc1ccccc1Cl
13.0,CCCCCC[NH2+]CCCCCCOc1ccc(Cl)cc1
12.0,CCCCCCOc1ccc(OCCCCCC)cc1
13.0,CCCCCCCCCCCCOCc1ccc(Cl)cc1
14.0,CCCCCCCCCCOc1ccc(OCCO)cc1OC
13.0,CCCCCCCCCOc1cc(OC)c(OC)c(OCC)c1
12.0,CCCCCOc1ccc(OCCCCCC[NH3+])cc1
13.0,CCCCCCCOc1c(Cl)cc(CCCCCC)cc1OC
15.0,CCCCCCCCN(C)c1cc(CCCCCCC)cc(OC)c1
12.0,CCCCCCCCCCCCN(C)CC
11.0,CCCCCCOc1ccc(OCCCCC)c(Cl)c1
13.0,CCCCCCOc1cc(OC)c(OCCCCC)c(OC)c1
12.0,CCCCCOc1cc(OC)c(OCCCC)cc1OCC
11.0,CCCCCCOc1c(Cl)cc(OCc2ccccc2)cc1OCC
12.0,CCCCCCCCCOc1ccc(OCC)c(OC)c1
13.0,CCCCCCCOc1ccc(OCCCC)cc1OCC
13.0,CCCCCCCCCCCCNCCC
13.0,CCCCC[NH2+]CCCOc1ccc(OCCC)cc1OC
12.0,CCCCCCCCCCCCCN(C)C
13.0,CCCCOc1cc(OC)c(OCCCC[NH+](C)CC)cc1OC
14.0,CCCCCCCCCCCCCCCC(C)C
11.0,C=C(C)COc1ccc(CCCCCCCC)cc1OC
12.0,CCCCCOc1ccc(OCC[NH2+]CCCO)cc1
12.0,CCCCCCCOc1cc(OC)cc(OCCCC)c1
13.0,CCCCCCCCCCCc1cc(OC)c(OC)cc1OC
12.0,CCCCCCCCCCCCCC(C)N
13.0,CCCCCCCCCCCCCOc1cccc(N)c1
14.0,CCCCCCCCCN(C)CCCCCCC
13.0,CCCCCCCCCCOCCOc1ccccc1
12.0,CCCC[NH2+]CCCCCOc1ccc(OC)c(OC)c1
13.0,CCCCCCCCCCCC(O)CCCC
13.0,CCCCCCCCCCCCCCCC
13.0,CCCCCCCCCCCCN(CCC)C(=O)OO
13.0,CCCCCCOCCCCCCOc1ccc(C)cc1
14.0,CCCCCCOc1c(OC)cc(OCCCO)cc1OCCC
13.0,CCCCCCCOc1ccc(OCCCC)c(OC)c1OC
12.0,CCCCCCCOc1c(Br)cc(OCCCl)cc1OCC
14.0,CCC[NH2+]CCCCCOc1cc(OCC)c(OC)cc1OCC
15.0,CCCCCCCCCCN(CCC)CCCCO
12.0,CCCCCCNC(=O)c1ccc(OC)cc1C(=O)NCCCCC
15.0,CCCCCCCCCCCCc1ccc(OCC)c(OCC)c1
12.0,CCCCCCCCCCCCC(C)CO
13.0,CC[NH2+]CCCCCCCN(CCO)Cc1ccccc1
12.0,CCCCOc1ccc(OCCCCC(C)C)cc1OCC
12.0,CCCCOc1ccc(CCCC[NH2+]CC)c(OC)c1OC
14.0,CCCCCCCNCCc1cc(OCC)cc(OC)c1OCC
12.0,CCCCCCCCOc1ccc(OCCCC)c(Cl)c1
15.0,CCCCCOc1cc(OC)c(OCC[NH2+]CCCC)c(OC)c1OC
13.0,CCCCCOc1cc(OCC)c(-c2ccc(OCCC)cc2)cc1OCC
11.0,CCCCC[NH2+]CCCOc1ccc(OCC)cc1
15.0,CCCCCCCCCCCC(CCCCC)OC
13.0,COc1cc(OCCCCCN)c(Cl)cc1OCCCCCO
12.0,CCCCCCCCCCOc1cc(OC)cc(OC)c1
13.0,CCCCCCCC(CCCCCC)NCC
13.0,CCCCCCCCCCC(C)CCCCC
13.0,CCCCCCCCCCCOc1ccc(C)cc1OC(C)C
11.0,CCCCCCCCCCCCC(C)C
10.0,CCCCCCCOc1ccc(OCCC)c(Br)c1
12.0,CCCCCCCCc1ccc(OCCCCC)c(Cl)c1
12.0,CCCOc1ccc(OCCCCCCCCN)cc1Cl
12.0,CCOc1ccc(OCCCCOc2cccc(OC[NH2+]C)c2)cc1
14.0,CCCCCOc1ccc(OCCCCCCC=O)c(OC)c1
11.0,CCCCCCCCCOc1ccc(OC)cc1OC
13.0,CCCOc1cc(OC)c(OCCCC[NH2+]CC)cc1OCC
12.0,CCCCCCCCCc1cnc(NCCCC)o1
11.0,CCCCCCCCCCOc1ccc(OC)cc1
13.0,CCCCCCCc1cc(OC)c(OC)c(OCCCCO)c1
13.0,CCCCCCCCCOc1ccc(OCCC)cc1OC
13.0,CCCCCCCOc1cc(Cl)c(OCCCC)cc1OCC
14.0,CCCCCCCOc1cc(OC)c(OCCCC)cc1OCC
13.0,CCCCCCCCCCCCc1ccccc1OCC
13.0,CCCCCOc1cc(OC)c(OCCCCC(C)C)cc1OC
15.0,CCCCCCC[NH2+]CCc1cc(OC)c(OC)c(OC)c1OCCC
13.0,CCCCCc1ccc(OCc2ccc(OC)cc2OCC)cc1OCCO
14.0,CCCCCCCCCCCCCC(CC)OC
13.0,CCCCCCCCCCCCCOc1cccc(Cl)c1
12.0,CCCOc1ccc(OCCCCCCCC[NH2+])cc1
13.0,CCCCCOc1ccc(OCCCCCCCCl)cc1
13.0,CCCCCCCCCCCCOc1ccc(C(=O)OC)cc1
14.0,CCCCCCCCCCCN(CCC)CCC
13.0,CCOc1cccc(C[NH+](CCCCOC)CCOc2ccccc2)c1
15.0,CCCCCCCCCCCCCCC(C=O)OC
15.0,C/C=C/C=C\CCCCCCCCCCCCCCC
14.0,CCCCCCCCCCCCCOc1ccc(C=O)cc1
12.0,CCCCCC[NH+](C)CCOc1ccc(OCCC)cc1
12.0,CCCCCOc1cc(Cl)c(OCCCC)c(OCC)c1OC
12.0,CCCCCCCC(=O)NCCCCCC(=O)NC
12.0,CCCCCCCCCCNC(=O)c1cccc(OCC)c1
12.0,CCCCCCCCCCOCCCC
13.0,CCCCCOc1ccc(OCCCCCCCO)cc1
15.0,CCCCCCCCCN(CCCC)CCCCO
15.0,CCCCCCCCc1cc(OC)c(OCCCCC)c(OCC)c1
15.0,CCCOc1ccccc1CCC(OCCCCCCCO)c1ccccc1
11.0,CCCCCCCCCCNCCC
14.0,CCCCCCCOc1c(OC)cc(OCCCC(=O)OC)cc1OC
12.0,CCCCCOc1cc(OC)c(OCCCc2ccccc2)c(OC)c1
12.0,CCCCCCCCCCc1ccc(OCC(C)C)cc1
13.0,CCCCCCCCCCCc1cc(OC)c(OC)c(Cl)c1OC
12.0,CCCCCCOc1cc(OC)cc(OCCCCC)c1
14.0,CCCCCCCCCCC([NH3+])CCCCCC
15.0,CCCCCCCCCCCCOc1ccccc1OCCC
14.0,CCCCCCCCCCCCc1cc(OC)cc(OCC)c1
13.0,CCCOc1cc(CNCCCCOCC)ccc1OCC
15.0,CCCCCCCCCCCCCCCCCO
15.0,CCCC(=O)c1ccc(OCc2ccc(OCC)cc2OCC)c(OCCCCO)c1
14.0,CCCCCCCCOc1c(OC)cc(OCCC)c(OC)c1OC
12.0,CCCCCCCCCC[NH2+]CCCC
14.0,CCCCCCCCCc1cc(OCC)c(OC)c(OCCC)c1
13.0,CCCCCCCCCOc1cc(Cl)c(OCCO)cc1OC
13.0,CCCCCCCCCCc1ccc(OCCCl)c(OC)c1
13.0,CCCCCCCCOc1cc(OC)c(CCCC)cc1OC
14.0,CCCCCCCCOCCCCCCCC
16.0,CCCCCCCCNCc1cc(OCC)c(OCC)c(OCCC)c1
11.0,CCCCCCCOc1ccc(CCCCC)cc1
12.0,CCCCCCCCCCc1ccc(OCCC)cc1
13.0,CCCCOc1ccc(C(=O)O)cc1OCC[NH2+]CCCC(C)C
12.0,CCCCCCCCCCCOc1ccc(OC)cc1
13.0,CCCOc1cc(/C=N/NCCCCCC(C)C)cc(OC)c1OC
13.0,CCCCCCCCCCCCc1ccc(OCC)cc1
14.0,CCCCCCCOc1ccc(OCCCCC=O)c(OC)c1
13.0,CCCCCCCCCCCN(C)CCCO
12.0,CCCCC[NH2+]CCCCOc1ccccc1OCO
13.0,CCCCCCCCCCCCOCc1ccccc1
13.0,CCCCCCCc1cc(OC)c(OCCCCC)c(OC)c1
12.0,CCCCCCCCCCCCOc1ccc(C)cc1
