TPSA_label_continuous,SMILES
158.66,Cc1sc(-c2coc3ccccc3c2=O)nc1C(=O)OCC(=O)C(=O)Nc1ccccc1CC(N)=O
167.23,CCC1CC(C)CN(S(=O)(=O)NC(=O)c2cc(N3C(=O)CC(c4ccc(O)c([N+](=O)[O-])c4)C3=O)ccc2Cl)C1
160.79000000000002,COC(=O)C1=C(C(=O)Nc2ccc(O)cc2)C(O)N=C(NC(=O)C2CCC(C)CC2)N1c1ccc(O)cc1
142.14,COc1ccc(C2C(=O)C(C(=O)NC(=O)c3ccccc3C(=O)[O-])C(=O)N2c2cccc(OC)c2)cc1
176.01999999999998,Cc1cc(NS(=O)(=O)N(CC(=O)O)c2ccccc2)cc(C(=O)NC(=O)c2cccc([N+](=O)[O-])c2)c1
167.88,CCOc1ccc(C2C(C=O)=C(NC(=O)CCC(=O)NC(=O)c3ccc4c(c3)OCCO4)NNC2C#N)cc1
144.53,CCc1ccc(NC(=O)C(=O)OCC(=O)Nc2nnc(-c3ccc4c(c3)OCCO4)[nH]2)c(C)c1
109.85,COc1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)NC(=O)c3ccc(Cl)cc3Cl)cc1)C2=O
168.72,COc1ccc(C(N)=O)c(C(=O)NCC(=O)NC(=O)C(NC(=O)Nc2cccc(Cl)c2)C(C)C)c1
151.28,COc1cc([N+](=O)[O-])ccc1NC(=O)c1ccc(NC(=O)Nc2nc3c([nH]2)CCCC3)cc1
112.65,CCCNC(=O)c1ccc(Cl)cc1C(=O)NC1CCC(N2C(=O)C(=O)c3ccccc3C2=O)CC1
177.04999999999998,COC(=O)C1NC(=O)N(c2ccccc2)C(=O)[C@H]1NC(=O)CCC(=O)Nc1ccc([N+](=O)[O-])cc1
139.62,COc1ccccc1C(NC(=O)c1ccccc1)C(=O)Nc1ccc(C(=O)NCC(N)=O)cc1
123.85,CCc1cc(NC(=O)COC2=NC3Oc4ccc(O)cc4C=C3N2Cc2ccc(O)cc2Cl)ccc1O
129.23000000000002,COc1ccc2c(c1)N1C(C(C(=O)NC3CCNC(=O)C3)=C2)c2cc(O)ccc2O[C@H]1C(=O)Nc1ccccc1
179.77,O=C(NC(=O)c1cccc(Cl)c1Cl)Nc1ccc(NC(=O)[C@H](O)NC(=O)c2ccccc2)cc1[N+](=O)[O-]
179.95999999999998,CCCCNC(=O)C(C(=O)c1ccc(N)cc1)C(NC(=O)c1cccc([N+](=O)[O-])c1)c1cccc(OCC(=O)OC)c1
200.72,COc1cc([N+](=O)[O-])ccc1NC(=O)C1CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1ccc([N+](=O)[O-])cc1
187.06,COC(=O)c1ccccc1C1C([O-])=Cc2oc3cc([N+](=O)[O-])ccc3c(=O)c2C1C1=CNC(C)=C(C(N)=O)O1
122.55,NC(=O)Nc1ccc(Cl)c(NC(=O)COc2ccccc2CC(=O)Nc2ccc(Cl)cc2Cl)c1
177.14,COc1ccc(NC(=O)Nc2cccnc2C2CC(=O)C(=O)N2S(=O)(=O)c2ccc(C([NH2+])=O)cc2)cc1
102.96,Cc1ccc(NC(=O)CCC(=O)OCC(=O)C2COc3ccccc3N2)c(Oc2ccc(C)c(C)c2)c1
158.48,Cc1c(Cl)cccc1NC(=O)/C=C/N(C(=O)c1c(O)ccc2nc(N)[nH]c(=O)c12)c1ccccc1C=O
166.53,CCN1C(=O)C(=O)C2=C(C1=O)C(c1ccc(OC)cc1)N=C(COCC(=O)Nc1ccc(C(=O)[O-])cc1)N2
144.66,Cc1cccc(NC(=O)COC(=O)c2cccc(C(N)=O)c2NS(=O)(=O)c2ccc(Cl)cc2)c1
167.97,O=C(Nc1ccc(C(=O)OC2C(=O)Nc3cccc(O)c3C2=O)cc1Cl)NS(=O)(=O)c1ccc(Cl)cc1
156.95000000000002,COc1ccc(C2C(=O)N(c3ccc([N+](=O)[O-])cc3)NC(C)=C2C(=O)Nc2ccccc2)cc1[N+](=O)[O-]
164.94000000000003,O=C(CNC(=O)c1cccc(Cl)c1)Nc1ccc(C(=O)OC[C@@H](c2ccc(C(=O)O)cc2)[N+](=O)[O-])cc1
175.94,O=C(/C=C/c1ccc(S(=O)(=O)Nc2cc(Cl)c(O)c(Cl)c2)cc1)Nc1ccc([N+](=O)[O-])c(C(=O)O)c1
102.84,O=C1C(c2cccnc2)C(C2CCN(S(=O)(=O)Nc3ccccc3)CC2)=C(O)N1c1ccc(Cl)cc1
169.57,CC(=O)C(=O)c1ccc(S(=O)(=O)[C@H]2CC[C@H](C(=O)NNS(=O)(=O)c3ccc(N)cc3)CC2)cc1
135.8,O=C(N[C@@H](C(=O)O)C(=O)Oc1ccc(-c2nc3cc(Cl)ccc3oc2=O)cc1Cl)c1cc(Cl)ccc1Cl
123.71,COc1ccc2c(c1)C=CC(C1c3c(oc4ccccc4c3=O)SC1NC(=O)c1cccc([N+](=O)[O-])c1)N2
191.04,COc1ccc(N(C(=O)C(=O)C(CC(=O)NCC(=O)Nc2ccc(Cl)c(C)c2)C(N)=O)[N+](=O)[O-])cc1
148.79000000000002,COc1cccc([N-]S(=O)(=O)c2ccc(C(=O)NC(C(=O)Nc3cc(Cl)ccc3O)c3ccccc3)cc2)n1
168.38,CCC(=N[C@@H]1C(=O)C(=O)N(CC(=O)NS(=O)(=O)c2ccc(OC)cc2)C1=O)NC(=O)c1ccc(F)cc1
187.84,CC(=O)C(=O)c1ccc(NC(=O)NCC(=O)NN[C@H](C)S(=O)(=O)c2ccc(C(=O)O)cc2)cc1
196.13,COc1ccc(NC(=O)NC(=O)COC(=O)c2c(NC(C)=O)oc3ccccc3c2=O)c(C(N)=O)c1
125.70999999999998,Cc1cc(C(=O)NC(=O)c2ccc(Cl)cc2)c2nc(CC(=O)N3CCN(C(=O)c4ccccc4)CC3)oc2n1
170.95999999999998,COc1ccc(C(=O)C(=O)CNC(=O)CNS(=O)(=O)c2ccc(C(N)=O)cc2)cc1OC
159.20999999999998,CC(=O)c1ccc(NC(=O)C[C@H](C)OC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2[S+](=O)[O-])cc1
168.32999999999998,O=C1Oc2ccc(O)cc2C(OC(=O)c2ccc(C(=O)NNC(=O)c3ccccc3O)cc2)C1=O
164.79,O=C(NC(=S)Nc1cccc([N+](=O)[O-])c1)c1ccc(S(=O)(=O)N2CCC=C([N+](=O)[O-])C2)cc1
199.11,COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)N3CCS(=O)(=O)CC3)cc2)cc1NC(=O)NC(N)=O
180.07999999999998,CN(C)S(=O)(=O)c1cccc(C(=O)NNC(=O)NC(=O)[C@H]2CCC(Nc3cccc(S(C)(=O)=O)c3)O2)c1
127.05,O=C(OCCc1c(Cl)cccc1N1C(=O)C[C@@H]2CC(C(=O)O)CCC21)c1cccc([N+](=O)[O-])c1
167.36,Nc1ccc(Cl)cc1C(=O)NCC(=O)C(=O)OCC(=O)c1nc(N)c2ccccc2n1
149.71999999999997,CCOc1c(OC)cccc1C1C(=O)C(C2=NNNN2)Cc2oc(=O)c3c(c21)CC(=O)C(c1ccc(OC)c(OC)c1)=C3
122.32,CCOc1ccc(C2NC3=C(C(=O)N(c4ccccc4)C3=O)C(=O)N2C(=O)C(=O)OCc2ccccc2)cc1
140.03,COc1ccc([N+](=O)[O-])cc1NC(=O)COc1cccc(C(=O)NCc2ccc(Cl)c(O)c2)c1
206.63,Cc1ccc(C(=O)NC(=O)C(=O)OCC(=O)NC2=NC3=C(C(=O)C[C@@H](C(=O)O)N3)[C@@H](Oc3ccccc3)C2=O)cc1
160.20999999999998,COc1ccc(C(NC(=O)C(=O)O[C@@H](C=O)CC2NC(=O)N(c3ccccc3)C2=O)NC(=O)c2ccccc2)cc1C
183.62,NC(=O)c1cc(Nc2cccc([N+](=O)[O-])c2)ncc1C(=O)COCCC(=O)Nc1ccccc1C=O
120.85,O=C(Nc1ccccc1O)C1CCN(S(=O)(=O)c2cccc(S(=O)(=O)c3cccc(Cl)c3)c2)CC1
138.38,CN(C)[C@H](O)c1cccc(NC(=O)CC(=N)c2c[nH]c(=O)c(C3CCCCC3)c2C(=O)Nc2ccccc2)c1
119.43,O=C(Nc1ccccc1)Nc1ccc(C2=NC(C(=O)N[NH2+]c3cc(O)c(Cl)cc3Cl)CS2)cc1
125.8,COc1ccc(S(=O)(=O)N2CCC(C(=O)OCC(=O)Nc3c(C#N)ccc(Cl)c3C)CC2)cc1
136.04000000000002,O=C(Nc1cc(O)ccc1Cl)C1SC(=O)N(C2C(=O)C(c3ccccc3)N[C@@]2(O)c2ccc(Cl)cc2)C1=O
138.67000000000002,CC1C2CCCCC2CN(S(=O)(=O)c2ccc(C(=O)NC(=S)Nc3cc(C=O)cc(C(N)=O)c3)cc2)C1C
169.98,Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc([O-])c([N+](=O)[O-])c3)CC2)cc1[S+](=O)(O)c1ccccc1
158.82,CCN(CCC(C)=O)S(=O)(=O)c1ccc(C(=O)NCC(=O)C(=O)N[C@@H]2CCC(C)NC2=O)c(-c2ccc(C)cc2)c1
149.75,Cc1ccc(C(c2ccc(C(=O)[O-])cc2)N2C(=O)CC(CNC(=O)c3ccc([N+](=O)[O-])cc3)C2=O)cc1
154.94,COC(=O)N1C(c2ccccc2)=C(C(=O)O)C=C(C(=O)CNC(=O)c2ccc3c(c2)OCO3)N1c1cccc(O)c1
187.1,COc1cc2c(cc1O)OCC(=O)C2C(C(=O)Nc1ccc([N+](=O)[O-])cc1)/C(OC(=N)c1ccccc1)=C(\C)N
187.02,Cn1c(=O)[nH]c2c(c1=O)N=C(SCC(=O)Nc1ccc3c(c1)OCO3)N[C@H]2C(=O)c1ccc([N+](=O)[O-])cc1
156.69,Nc1cc(C(=O)NCC(=O)OCC(=O)Nc2cc(Cl)cc(C(=O)NC3CCCC3=O)c2)ccc1Cl
138.95,CO[C@H](C)N(C)S(=O)(=O)c1ccc(NC(=O)CNC(=O)C(C)S(=O)(=O)c2ccc(C)cc2)cc1
138.78,Cc1cc(C)cc(C(=O)Nc2ccc3c(c2)C(=O)N(CC(=O)C(=O)Nc2cccc(Cl)c2)C(=O)[N+]3O)c1
192.26,CCc1ccc(N[C@@H](O)C(=O)OCOC(=O)c2cc(=O)n(C(=O)N(C)C=O)n(N)c2=O)cc1
137.99,Cc1ccccc1[C@H](C)OC(=O)CN(C(=O)CC[N-]S(=O)(=O)c1ccccc1)c1cccc([N+](=O)[O-])c1
164.89,Cc1ccc(N[C@@H](O)COC(=O)C2=CCC(NC(=O)c3ccc(S(N)(=O)=O)cc3)C=C2)c(C=O)c1
174.45999999999998,N#C/C(O)=C1\C(=O)c2ccccc2NC1C(=O)Nc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1
189.14,COC1CCC(S(=O)(=O)c2cccc(C(=O)NC[C@@H]3NC(=O)N([C@H](C(=O)C(=O)O)c4ccncc4)C3=O)c2)CC1
149.74999999999997,C[C@H](OC(=O)c1ccccc1[N+](=O)[O-])C(=O)Nc1cccc(S(=O)(=O)[C@H]2CCC(=O)[C@H](C)C2)c1
140.78,COc1ccc(C(=O)c2c(Cl)c(COc3ccc(O)c(C(F)(F)F)c3)[nH]c(=O)c2-c2ccc(NC(=O)[O-])cc2)cc1
171.14,C/C=C/c1c(C(=O)/C(=C\c2ccc([N+](=O)[O-])cc2)C(=O)Nc2ccc(OC)cc2)cc(OCC)c(O)c1[N+](=O)[O-]
145.82,CC1CCc2c(sc3cc([C@H](C)OC(=O)CNC(=O)c4ccc([N+](=O)[O-])cc4)c(=O)oc3c2=O)C1
129.56,O=C(Nc1ccc(NC2=Nc3ccccc3[C@H](C(=O)C(=O)N3CCOCC3)O2)cc1)[C@H](O)c1ccc(Cl)cc1
153.89,COc1ccc(C(N)=O)cc1NC(=O)COC(=O)CNS(=O)(=O)c1cc(C)cc(Br)c1
174.23999999999998,CNC(=O)CC1C(=N)c2c(OC)ccc3c2N1C(=O)c1ccccc1N3C(=O)CCC(=O)[S+](=O)(=O)O
122.83000000000004,CCc1ccc(C)cc1NS(=O)(=O)c1ccc(NC(=O)NCC2OC(=O)c3ccccc3O2)cc1
143.58,COc1ccc(NC(=O)CCN2C(=O)C(=O)N(CC(=O)Nc3ccc(OC)cc3OC)C2=O)cc1
146.77999999999997,CN(C)C(=O)c1cccc(Cc2c(=O)oc(CCS(=O)(=O)N3CCCCC3)c3cc(N)[nH]c(=O)c23)c1
103.71,COc1c(C)ccc(C)c1NC(=O)c1cccc(-c2ccc(S(O)(O)Nc3ccccc3)c(Cl)c2)n1
149.98,CC(=O)COC(=O)C=CC(=O)OC(=O)c1ccc(C(=O)C(C)NC(=O)C(=O)c2ccccc2[Cl-])cc1
162.51000000000002,N#Cc1cc(S(=O)(=O)N2CCC(NC(=O)C(=O)Nc3ccc([N+](=O)[O-])cc3)CC2)ccc1Cl
168.61999999999998,COc1ccc(S(=O)(=O)N(C(=O)OCC(=O)Nc2cc(C(=O)O)ccc2[N+](=O)OC)c2ccc(Cl)cc2)cc1
92.78,CC(C)OC(=O)c1ccc(C(=O)C2=C(Cl)C(c3ccccc3)N(C[C@@H](C)C(=O)Nc3ccccc3Cl)C2=O)cc1
153.64,N#Cc1cc(S(=O)(=O)N2CC3CCCCC3C2)cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c1O
155.79000000000002,O=C(Nc1ccc(S(=O)(=O)N2CCCC2S(=O)(=O)c2ccccc2)cc1)Nc1cc([N+](=O)[O-])ccc1Cl
107.02,CN(CC(=O)Nc1cc(Cl)ccc1O)C(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1
151.93,COc1ccc(NC(=O)C(=O)NNC(=O)CC(=O)OCC(=O)Nc2ccccc2Cl)cc1Cl
155.07999999999998,CCN(C)S(=O)(=O)c1ccc(NC(=O)CCNC(=O)C/C(=C/c2ccccn2)C(=O)N2CO[C@@H]3CCCCC3C2=O)cc1
180.6,O=C(Nc1ccc(C(=O)O)cc1S(=O)(=O)c1cccc(C(=O)[N+](=O)[O-])c1)[NH2+]C1CCN(c2ccccc2)CC1
199.8,N[N+](=O)c1ccc(Cl)c(C(=O)NNC(=O)CCC(=O)NNC(=O)c2ccc(C(=O)O)cc2)c1
151.10000000000002,N#Cc1c(C(=O)c2ccccc2)nn(-c2ccc(C(=O)Nc3ccc(Cl)cc3Cl)c(O)c2)c(=O)c1N
155.39,CCc1ccc(NC(=O)c2ccc(CNS(=O)(=O)C3CCCCC3)cc2)cc1C(C(=O)OC)[C@H]1N=NNC1=O
141.67,O=C(NC(=O)c1cccc(S(=O)(=O)NCc2ccccc2Cl)c1)Nc1cc(Cl)cc(C(=O)O)c1
122.66,CC(C)(C)S(=O)(=O)c1ccc(-c2ccc(OCC(=O)Nc3cc4c(nc3Cl)/C(=C/CO)C=CC4=O)cc2)cc1
92.34,C[C@@H](NC(=O)c1ccc(Cl)cc1S(=O)(=O)c1cccc(Cl)c1)C(=O)Nc1ccc(Br)cc1
143.21999999999997,COc1cccc2oc(=O)c3c(c12)C(=O)C(=O)CN3C(=O)c1cccc(C(=O)NCC2CC(O)CCC2C)c1
178.37,COC(=O)c1ccc(O)c(OC2=C(N)C3=C(C(=O)C2=O)C(c2ccc(OC)cc2)C2C(=O)CC(C#N)CC2=N3)c1
176.45999999999998,CN1CCC(NC(=O)Nc2ccc(N)c(C(=O)C(=O)C(=O)c3cc(=O)n(C(=O)c4ccccc4)[nH]3)c2)CC1
149.13,COC(=O)NC(=O)Nc1cc(C(=O)OC(C(=O)Nc2ccc(Cl)cc2Cl)C(=O)c2ccccc2)ccc1OC
173.82000000000002,CCOc1ncc(N(C)C(=O)c2nnc(C(=O)Nc3ccc(Cl)c(Cl)c3[N+](=O)[O-])o2)c2cccc(O)c12
178.79999999999998,C[C@H](NS(=O)(=O)c1cccc(C(N)=O)c1)C(=O)OCC(=O)Nc1cccc(S(C)(=O)=O)c1
118.01000000000002,CC1CCC(NS(=O)(=O)Nc2cccc(NC(=O)CSc3nnc(-c4ccccc4)n3C)c2)CC1C
128.0,Nc1c(C(=O)NCC(=O)N2CCN(CC(=O)Nc3ccc(O)c(Cl)c3)CC2)ccc2ccccc12
