HBA,SMILES
13.0,CCOc1nccn(-c2nn3c(=O)nc(NCCOC(C)=O)nc3o2)c1=O
11.0,CCn1c(=O)c2nn3nc(SCC(=O)OC)oc3cn-2c1=O
13.0,COc1cccc(-c2nnc(-c3nnc(Sc4nn5nc(C)nc5n4C)o3)o2)c1
14.0,CSc1nc(N)nc(SCc2nnc(SCc3onnc3N)o2)n1
14.0,CCc1nnc(SCC(=O)Sc2nnc(C3=CN(C)N=C([N+](=O)[O-])N3)o2)n1C
12.0,COC(=O)c1nnc(-c2nnc(-c3nnc(N)s3)o2)o1
11.0,CNn1c(SCC(=O)Nc2cccc(OC)c2)nnc1-c1nnc(N)o1
14.0,CCOC(=O)c1nnc(SCc2nc(=O)nc3sc(COC(C)=O)nn23)o1
13.0,Cc1cccc(Nc2nnc(SCc3nc4nc[nH]c4c(=O)o3)o2)c1-c1nnno1
11.0,COC(=O)C(=O)Sc1nnc(Nc2nsc(-c3cccc(C)c3)n2)o1
11.0,CSC1=NC2=C(ON1)C(c1nnc(SCC(=O)O)o1)NC(=O)O2
12.0,Cn1c(SCC(=O)Nc2ccccc2Cl)nnc1SCc1nn2nnnc2s1
12.0,COC(=O)CCSc1nnc(NCc2c(C(=O)[O-])nnn2C)s1
13.0,Cc1csc(C2C=NOC3=C2C(=O)C(OCCSc2nnnn2-c2cccs2)N=C3)n1
14.0,COCc1nc(-c2nn3c(=O)c(SC(=O)OC)nnc3s2)n(N)c1C#N
10.0,CCn1c(COc2ccc(OC)c(OC)c2)nnc1-c1ccc2c(=O)oc(=O)oc2c1
9.0,CCNC(=O)CCSc1n[nH]c(-c2nnc3n2Cc2cc(OCC)ccc2N3)n1
13.0,COc1cc(O)c(Nc2nnc(-c3nn4nc(SC)nc4s3)o2)cc1OC
12.0,COc1nc(CSc2nnc3n2Oc2ccccc2N3)nnc1OCC=O
11.0,COc1nn(C)c2cnc(-c3cc(=O)oc4c3ncc3c4nnn3-c3ccc(C)cc3)nc12
14.0,COc1ccccc1OCc1nnc(Nc2nnc(CSc3nnon3)o2)o1
10.0,CCOC(=O)c1nnc(N2C/C(=N\C)N(c3nc4cc(OC)ccc4s3)CC2=O)s1
13.0,CCSc1nncn1Cc1nnc(SCc2nnnn2NC)n1C
12.0,O=C1CCc2nnc3nc(CSc4nnc5ocnn45)nc1n23
12.0,COC(=O)c1oc(C2=NN3C(=NN=CN3c3cccs3)N=C2[SH]C)nc1N
12.0,C=CCCN1N=NN2N=C(CSc3nnc4ncsc4n3)SC12
12.0,COC(=O)c1cccc(C(=O)O[C@H](C)c2nnc(Nc3nnnn3C)o2)c1
13.0,COc1ccc2nc(Sn3nnnc3SC(=O)C#N)sc2c1[N+](=O)[O-]
12.0,Cc1occc1C(=O)OC(=O)CSc1nn2c(=O)c3c(C)onc3nc2s1
9.0,CCN1C(=O)NC2N=C(SCc3nnc(-c4ccc(OC)cc4)o3)N=C2C1=O
11.0,Cn1c(COc2nc(-c3ccccc3)oc2Cl)nnc1OOc1nc2c(s1)CCS2
12.0,COc1nc2sc(SCC(=O)C3=C(C)C(=O)n4c3nc(C)nc4=O)nc2nc1C
11.0,CCn1c(SCc2ccccc2)nnc1SCc1nc2nonc2c(=O)o1
11.0,COC(=O)CSc1nnc2nc(-c3nc(C)c(N)s3)[nH]c(=O)n12
12.0,CC(Cc1nccs1)Nc1nnc(CSn2nnnc2N)c(=O)[nH]1
13.0,COc1ccc2c(c1)oc1nn(-c3nnc(-c4nnnn4N)o3)nc12
12.0,CCOc1ccc(-n2nnnc2Sc2nnc(-c3ccc(OC)c(OC)c3)o2)cc1OC
13.0,COC(=O)C1=NN2C(=NN=C3N=C(Nc4nncs4)OC32)S1
13.0,CO[C@@H](C)c1nnc(-c2nnc(SCc3nnc([N+](=O)[O-])s3)n2C)n1C
14.0,CCn1c(SCC(=O)Nc2nnnn2C)nnc1SCc1nnc(N)s1
12.0,CSc1nnc(SCc2nnc(-c3cnc4nc(C)sc4n3)o2)o1
12.0,CCc1nc(-c2ncnc(C(=O)OCCN(C)c3nnns3)n2)oc1C
11.0,Cc1nc2oc(SCc3nnnn3-c3ccc(C(=O)[O-])cc3)nc2c(=O)[nH]1
13.0,OCCCCNc1ncc(-c2nnc(SCc3nnns3)o2)nn1
11.0,CNc1nnc(NC(=O)CSc2nnc3c(OC)cncn23)s1
14.0,Nn1c(SCc2nn3ncnc3s2)nnc1Sc1cnns1
12.0,Cc1ncn2c([S-]Cc3nc(C#N)nc(C(=O)[O-])n3)nnc2n1
12.0,c1csc(-c2nnc(Nc3ncn4nnnc4n3)o2)n1
14.0,O=Cn1c(COc2nnc(SCc3ccc([P](O)(O)O)cc3)o2)nc2ncoc2c1=O
12.0,CCn1c(NCCC(=O)CSc2nnc(N)n2C)nnc1[N+](=O)[O-]
12.0,CNc1nnc(N2C=NN=C(Nc3cccc(OC(C)=O)c3)O2)n1C(N)=O
14.0,COC1CSc2nc3nnc(NCCSc4nc5c(o4)C(=O)N(C)C(OC)C5=O)nc3n2C1
14.0,COc1ccccc1-c1nnc(NC(=O)Cn2c(Cn3cnnn3)nnc2[N+](=O)[O-])o1
13.0,CC1=Nn2c([N+](=O)[O-])cnc2NN1c1nnc(NCCC(=O)[O-])s1
14.0,COc1ccc(-c2nnc3n2CCNN3c2nc3n(n2)N=C(N)[C@H](OC(N)=O)O3)cc1
12.0,Cc1nc2c(=O)n(C(C)C)c(CSc3nnc(SCC(=O)[O-])n3C)nc2s1
12.0,CCCn1c(C)nnc1NCSc1nn2c(=O)c3c(nc2o1)OCO3
12.0,COC(=O)c1nnc(SCc2nnc(-c3cn(C)nn3)o2)o1
13.0,CCOc1nc(OCc2nc3n(n2)NN=C2N=C(Cl)SC23)oc(=O)n1
10.0,CCOc1c(OC)cc(-c2nnc(Nc3ccnnc3N)o2)cc1OC
11.0,COc1ccc(C(=O)Nc2nnc([C@H]3NN=C(OC(C)=O)C(OC)O3)n2C)cc1
12.0,CSc1nnc(-n2nnc3nc(CSc4nc5c(o4)CCCC5)oc32)s1
13.0,CCOC(=O)c1c(OC)nc2n3c(nn2c1=O)C1=NC=CN(C(=O)OC)N1C(CC)=N3
14.0,CCOC(=O)OC(=O)CSc1nnc(SCc2nc3scnc3s2)n1N
14.0,COc1ccc(-c2nnc(SCc3nnc(-n4nnnn4)o3)o2)cc1OC
14.0,Cc1nnc(Nc2nc3nc(CSc4nnc(N)o4)nnc3n2C)s1
13.0,O=C([O-])CCn1nnnc1SCc1nnc(Nc2cccc([N+](=O)[O-])c2)o1
12.0,O=C(CCCOC(=O)c1nc2nnnn2c(=O)[nH]1)Nc1nncs1
11.0,CCNc1nnc(Nc2nc3c(c(=O)n2C)=CC2=NCCOC2N=3)s1
14.0,CCSc1nnc(CSc2nnc(-n3nnc([N+](=O)[O-])n3)n2C)o1
12.0,CCn1c(CSc2nnc(-c3cccc(Cl)c3)n2C)nnc1SCc1nnno1
14.0,CCCc1nnc(SCC2=NN3C(N=C4N=C(SC)N=C5N=NC3N54)N2)n1C
13.0,COC(=O)c1nnc(Nc2nnc(-c3nn4c(C)c(C)nc4s3)s2)n1C
11.0,COc1ccc(N(C=O)C2=C(C#N)N(c3nnc(SC)n3C)N=C(N)C2C#N)cc1
12.0,Cn1c(NC(=O)CSc2nnnc(-c3ccccc3)n2)nnc1-c1nncs1
13.0,COc1cc([N+](=O)[O-])nc(CSc2nnc(CSc3nncs3)o2)n1
11.0,Cc1ccc(-c2nnc3nc(SCc4nnc(N)n4C)[nH]c(=O)n23)o1
9.0,CCNC1N=C(C)N=C2SC(NC(=O)c3cc(OC)cc(OC)c3)=NN21
11.0,Nc1nnc(OCc2nnc(SCC(=O)[O-])o2)s1
12.0,COC(=O)CSc1nnc2nc(Nc3nnoc3C)[nH]c(=O)n12
14.0,COC(=O)C1C=C2C(c3ccco3)=NN3NN(c4nnc(N)s4)N=C3C2OC1=O
9.0,CCN(CC)C(=O)OCCSc1nnc(-c2cc(Cl)c3c(c2)OCO3)n1N
12.0,CCOC(=O)Oc1cc(NN2N=C(SCC)N3NC(SCC)=NN=C23)ccc1Cl
9.0,Cn1c(OCc2ccc(Cl)cc2)nnc1Sc1noc2ccc([N+](=O)[O-])cc12
13.0,CC1N=CN2N=C(c3nnc(-c4nnc(-n5cccn5)o4)o3)ON12
9.0,C[SH]c1nnc(SCCNc2nc3c4c(on3n2)CCCC4)n1C
15.0,Cc1nnc(C(S[S-]c2nnc(-c3nncs3)n2C)c2nnc(N)s2)s1
13.0,CSc1nc2c(COC(=O)CSc3nnnn3N)ncnc2s1
12.0,Nc1oc(=O)c(=O)n(C[S-]c2nnc3n2Cc2sccc2CS3)c1C=O
13.0,COC(=O)Oc1cccc2c1Nc1nnc3n1c-2nc1nc([N+](=O)[O-])nn13
10.0,CCOc1ccc(-c2nnc(Nc3nnc(-c4ccccc4)o3)o2)cc1C(=O)OC
14.0,O=c1ocnnc1-c1nnc(SCc2ncnc3nnnn23)s1
13.0,CCn1c(Nc2nnc(SCCSc3nnc(C)s3)o2)nnc1SC
11.0,O=C(Nc1cccs1)c1nnnc(SC2=NON(c3ccccc3)O2)n1
13.0,COc1cc2c(cc1CSc1nnc(-c3nc4nonc4n3N)o1)OC(C)CO2
14.0,Nc1nnc(CNc2nnc(SCC(=O)Nc3nnns3)o2)s1
13.0,COC(=O)Sc1nnc2c3nnc(Sc4cncs4)n3oc(N)c1-2
10.0,CCCc1nc2ncc(NC(=O)c3ccc(-c4nnon4)cc3)nc2c(=O)o1
12.0,COCCNC(=O)CSc1nc2n(C)c(=O)n3c(N(C)C)nnc3n2n1
13.0,CCn1nc(Sc2cncs2)nc1-c1nnc(Sc2nncs2)o1
13.0,C[S-]c1nnc(SCc2nnc(-c3nnc4n3CCOC4)nc2N)s1
13.0,CCn1c(C)nnc1COC(=O)COC(=O)c1cn2oc(=O)n(C)c(=O)c2n1
12.0,CCCn1c(CSc2nncs2)nnc1SCc1nnc(N)o1
12.0,Cn1nnc(-n2nnc3ccc(OCc4nn[nH]n4)cc3c2=O)n1
13.0,Cc1cc(Nc2nnc(Nn3nnc4cc5c(=O)ooc5cc43)s2)no1
14.0,CCOC(=O)c1nnc(SCc2nnc(C3=NN4N=COC4S3)o2)o1
12.0,COc1cccc(-c2nnc(CSc3nnc4n3N=C(N)ON4C)o2)c1
13.0,Cc1nc2c(s1)NC(CSCc1nnc3n1[C@@H](C)C(=O)N1CC(=O)ON=C31)=NN2
11.0,Cc1nnc(CSc2nnc(-c3nc4cc([N+](=O)[O-])ccc4o3)n2C)[nH]c1=O
12.0,COc1cc(OC)cc(-c2nc3n(n2)N=C2C=NN4CC(N(C)C)ONC4=C2O3)c1
14.0,CCNc1nnc(COC(=O)c2nc(N)nc(Nc3nncs3)n2)s1
14.0,CCc1nc2nnc3c4nc5nc(SCc6nncs6)nn5cc4n(CC)c(=O)c3c2n1C
13.0,CCn1c(CSc2nnc([N+](=O)[O-])s2)nnc1SCc1nnco1
12.0,CC1=Nn2c(SCC(=O)Nc3ccc4c(c3)OCO4)nnc2S[C@H]1c1nncs1
11.0,CCn1c(COc2cc(OC)ccc2OC)nnc1CSc1nnnn1C
13.0,Cc1nc(-c2nnc(SCC3=NN4NN=C(N)N=C4S3)o2)c(C)o1
14.0,COn1c(SC)nc2c(=O)nc3oc(-c4nnno4)nn3c2c1=O
11.0,COC1=C2C(=C3Oc4nonc4N(C)C3c3ocnc32)OC(N)O1
10.0,CSC1=NC2CN(c3nnc(C)o3)C=NN2C(=O)C1[N+](=O)[O-]
9.0,Cc1nnn2c(=O)[nH]c(CCCSc3nnc(-c4ccc(Cl)cc4)n3C)nc12
14.0,CNc1nnc(N(C)c2nc(N3CC(OC)OC(OC)C3)nc3nc(SC)sc23)s1
13.0,CSc1nnc(-c2nnc3c(Nc4nnc(CC(=O)N(C)C)s4)nccn23)n1C
12.0,C[NH+]1C(SCC(=O)Nc2nnc([N+](=O)[O-])s2)=NN=C1c1csc([N+](=O)[O-])c1
12.0,CCOc1nnc2c3c1N=NC3N=C(CSc1nnc(SC)n1C)N2
10.0,CSc1c(C)n(C)c(=O)c2nc(CNc3ccc4c(c3)OCO4)nc(=O)n12
9.0,Cc1c(C(=O)[O-])c(-c2nnc(-c3ccc(C#N)cc3)o2)nn1C(N)=O
12.0,CCc1nnc2n1cnc1nc(-c3nnc(-c4cccc(C(=O)OC)c4)o3)nn12
14.0,CCCSc1nc(C(=O)CSc2nnc(SC)n2N)nc2nnc(N)n12
11.0,CCn1nc(C)nc1-c1nnc(SCC(=O)NCc2nnc(C)s2)n1C
10.0,CCn1c(SC)nnc1SCc1nnc(-c2cccc([N+](=O)[O-])c2)o1
11.0,CCn1c(SCc2nnc(SCC(=O)N(C)C)n2C)nnc1/C(=N\C)OC
14.0,CCc1nnc(-c2nnc(SCc3nnc(-c4nnno4)o3)n2C)n1C
12.0,CCc1sc2nc(CSc3nnc(SCC(=O)NO)o3)nnc2c1N
14.0,CNc1nnnn1C1=NOC(CSc2nnc(-c3cccs3)n2C)=NN1
12.0,CCN(CC)c1c(OC)nc(N)c(CSc2nnc(SC)n2N)c1OC=O
12.0,COc1ccccc1-c1nnc(NC(=O)CSc2nnc(OC)n2CCC(=O)[O-])o1
12.0,CSc1nnc(-c2coc(-c3nc4nc5ccc([N+](=O)[O-])cc5nc4o3)n2)o1
10.0,CCOC1=NC2N=C(N/N=C/c3ccc(OC(C)=O)cc3)N(CC)N=C2S1
10.0,COC(=O)c1ccc(-c2nnc(-c3nnc(-c4cnc(C)o4)o3)o2)cc1
11.0,CCOC(=O)c1ncc(-c2nnc(SC[C@H]3OC=C(C)OC3=O)n2CC)o1
10.0,CCn1c(SCSc2nnc(N)s2)nnc1-c1ccc(OC)cc1
14.0,CCn1c([N+](=O)[O-])nc2nc(Nc3nc(-c4cccn4-c4nccs4)no3)sc2c1=O
11.0,CCC1=NC2C3=Nc4nc(=O)n5ncnc5n4C3N=CN2N1c1ccc(C)cc1
14.0,CCn1c(C)nnc1-c1nnc(Sc2nnc3sc(=O)n(C)c(=O)n23)n1C
9.0,CCn1nnc2ccc(C(=O)Nc3ncnc4c5c(sc34)OC(C)OC5)cc21
13.0,Cn1c(CSCc2nnc(SCc3nnn[nH]3)n2C)nnc1Cc1ncco1
12.0,c1nnoc1-c1nc2sc(SCc3nnc4c(n3)CCCC4)nn2n1
11.0,Cc1nnc(-c2nnc(OCc3nnc(Nc4cccc(Cl)c4)n3C)o2)o1
14.0,CSC1=NC(N)=NC1Sc1nnc(CSc2nnc([N+](=O)[O-])s2)o1
11.0,CCOc1nnc(SCCNc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)o1
13.0,CCOC(=O)c1cn/c(=N\C)n(Cc2ncn3cc(C(=O)c4cscn4)nc3n2)n1
9.0,CCC1=Nc2[nH]c(SCC(=O)Nc3nn[nH]n3)nc(=O)c2[S-]1
11.0,Cc1nnc(SCC[S-]c2nnc(NC3=COc4ccccc4O3)n2C)o1
14.0,Cn1cnnc1Cn1nnnc1C1=NON(CCOc2ccc3c(c2)OCO3)O1
12.0,COC(=O)COc1nnc(-c2cnc3nc4n(c3n2)OCO4)n1C
13.0,CCc1nnc(-c2nnc(SCc3nnc(C(=O)OC)n3N)o2)n1C
12.0,CCc1oc(-c2nnc(SCC(=O)Oc3ccc(OC)c(OC)c3)n2C)nc1C(=O)[O-]
11.0,CCOc1nn2c(CSc3nnc(C)s3)nnc2nc1OC
14.0,Nc1nc(NCCSc2nnc(-c3nnns3)o2)sc1[N+](=O)[O-]
13.0,Cn1c(COc2nc3ncnn3c3n[nH]nc23)nnc1CSc1nc2ccccc2s1
12.0,C(Cn1nnn2nnnc12)Sc1nnns1
10.0,Cn1c([S-]CO)nnc1-c1nnc2nc(-c3ccc(Br)cc3)oc2n1
10.0,CCOc1nnc(SCc2nnc([S-]C)c(OC)n2)n1C
12.0,COn1c(SC)nnc1N1Cc2ccc([N+](=O)[O-])cc2-n2nnnc21
14.0,O=[N+]([O-])c1ccc(-c2nnc(SCCC3=NN4NC5ON=NC5=NC4O3)o2)cc1
12.0,CCn1c(SCC(C(=O)O)=C(OC)OC)nnc1[S-]CC(=O)Nc1nnc(C)s1
12.0,CCOCc1nnc(Nc2nnc(-c3nn(CC)c(=O)[nH]c3=O)o2)n1C
9.0,Cc1csc(C(=O)O[C@@H](C)C(=O)CSc2nnc(C([14C])N)n2C)c1
13.0,COc1ccc2c(CSc3nnc(-c4nnc(C(N)=O)o4)n3C)noc2c1[N+](=O)[O-]
12.0,CCOc1cc(NC(=O)CSc2nnc(NC(C)=O)s2)cc(C(=O)c2nnno2)c1
13.0,COc1cc(-c2nnc(-c3cnno3)o2)c2c(c1)nc([S-]C)n1nnnc21
12.0,CCNc1nonc1NC(=O)CSc1nnc(-c2nc3sc(C)cc3s2)n1C
10.0,CCCN(CC)c1c(OCC)c(=O)n(C)c2nnc([S-]Cc3ccc([N+](=O)[O-])cc3)n12
12.0,Nc1nnc(NCNc2nnc(C3=NC(=O)C4OCCOC34)s2)s1
12.0,COC(=O)c1ccc(-c2nnc(C(c3nccs3)n3c(N)nnc3Cl)n2N)cc1
