rotatable,SMILES
5.0,O=C(C[S-]c1nnc(-c2ccccc2Cl)o1)Nc1cccc(Cl)c1
3.0,COC(=O)c1ccc2[nH]c(-c3ccc(OC)cc3)nc2c1
5.0,O=Cc1ccc(C(=O)NNC(=O)COc2ccc(O)cc2Br)cc1
6.0,Cc1ccccc1NC(=O)CCC(=O)Nc1ccc(C(N)=O)cc1
5.0,O=C(COC(=O)c1ccc(Cl)cc1C(=O)O)Nn1cnc2ccccc21
3.0,Fc1cccc(N2CC[NH+](Cc3nc4ccccc4[nH]3)CC2)c1
5.0,O=C(COC(=O)c1ccc2cnccc2c1)NCc1ccccc1F
4.0,O=C(COc1ccc(Br)cc1)NNC(=O)c1ccccc1
5.0,O=C(C[S-]c1nc(-c2ccccc2)n[nH]1)Nc1cc(Cl)ccc1Cl
6.0,CC(=O)c1ccc(NC(=O)COc2ccc([N+](=O)[O-])cc2Cl)cc1
5.0,Cc1ccccc1NC(=O)COC(=O)Cc1ccc2ccccc2c1
6.0,CO[C@@H](C)C(=O)NCCc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1
3.0,COc1ccc(C(=O)Nc2nc3ccccc3n(C)c2=O)cc1
3.0,Cc1ccc2c(c1)C(=O)C(C(O)C(=O)c1ccccc1)CC2
5.0,C[NH+](Cc1ccco1)Cc1ccc(-c2ccc(Cl)c(Cl)c2)o1
4.0,Cc1ccccc1NC(=O)NC/C=C/c1ccccc1O
5.0,O=C(CCC(=O)Nc1ccccc1O)Nc1ccc2c(c1)OCCO2
5.0,Cc1ccc(NC(=O)COC(=O)c2nc(-c3ccccc3)n[nH]2)cc1C
6.0,CCc1ccccc1CN1CCC(CNC(=O)c2ccccc2)CC1
6.0,COC(=O)CCCNC(=S)N/N=C/c1ccc(Cl)cc1
6.0,COc1ccc(COC(=O)C(=O)Nc2ccc3c(c2)CCC3)c(OC)c1OC
4.0,O=C(NCc1ccccc1Cl)C(=O)N/N=C/c1ccccc1
5.0,O=C(CCc1ccccc1)NC(=O)c1cccc([N+](=O)[O-])c1
6.0,COc1ccc(NC(=O)COc2c(O)ccc(C=O)c2Cl)cc1
4.0,N#Cc1ccc(OCC(=O)Nc2ccc(Br)cc2)cc1
5.0,Cc1ccc(NC(=O)C[S+]c2nnc(-c3ccccc3)o2)cc1
4.0,O=C(N/N=C/C1=CC=C2C=CCC=C2C1)c1ccc([N+](=O)[O-])cc1
5.0,NC(=O)c1ccc(OCC(=O)NNC(=O)c2ccccc2)cc1
5.0,O=C(CC(O)C(=O)Nc1cccc(F)c1)Nc1ccccc1
5.0,NS(=O)(=O)c1ccc(C(=O)NCCc2ccccc2)cc1
4.0,Cc1ccccc1NC(=O)N/N=C/C=C/c1ccccc1O
6.0,COc1ccc(/C=N/NC(=O)COc2ccc(Cl)cc2Br)cc1
5.0,COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)c(OC)c1
6.0,COc1cccc(NC(=O)CSc2nc3c(C)c(Br)c(OC)cc3s2)c1
4.0,Cc1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2C)cc1
5.0,Cc1cc([N+](=O)[O-])ccc1NCC1CC=C(c2ccccc2Cl)N=N1
4.0,CC(Oc1ccccc1Br)C(=O)NNC(=O)c1ccccc1
4.0,CC(C)N(C)c1ccc2cc(C(=O)Nc3cccc(Cl)c3)c(=O)oc2c1
5.0,O=C(CCC(=O)Nc1ccccc1Cl)Nc1ccc(Br)cc1
3.0,O=C(/C=C/c1ccccc1Br)NC(=S)Nc1ccc2[nH]cnc2c1
5.0,CC(=O)c1ccc(C(=O)OCC(=O)c2ccccc2O)cc1
5.0,CN(CC(=O)Nc1ccccc1F)C(=O)Cc1ccc(F)cc1F
4.0,O=C(Oc1ccc(NC(=O)c2ccccc2Cl)cc1Cl)c1ccccc1
6.0,COc1ccc(C2CC(=O)N(CC(=O)NCc3ccc(F)cc3)C2=O)cc1
5.0,Cc1cc(Br)ccc1NC(=O)COC(=O)Cc1nncs1
5.0,Cc1ccc(CNC(=O)COC(=O)c2cc3ccccc3c(=O)[nH]2)cc1Br
6.0,O=C(CCNC(=O)c1cccc(Br)c1)CN1C(=O)c2ccccc2C1=O
4.0,O=C(CNC(=O)c1ccc(Cl)cc1)NC(=O)Nc1ccc(Cl)cc1
5.0,O=C(CC(=O)OCc1nc2ccccc2o1)Nc1ccccc1F
5.0,COc1ccc(CSc2nnc(-c3ccc(O)cc3)o2)cc1
4.0,C[NH+]1C(SCC(=O)Nc2ccc(Cl)cc2)=NN=C1c1ccccc1
5.0,COc1ccc(/C=N/NC(=O)c2ccc(OC)cc2)cc1
5.0,COc1ccc(/C=N/[NH2+]S(=O)(=O)c2ccc(Br)cc2)cc1
5.0,CCOc1cc(C(=O)O)c(C(=O)Nc2ccccc2Cl)cc1Cl
5.0,CC(=O)c1ccc(NC(=O)c2ccc(OC(F)F)cc2)cc1
5.0,O=C(CN1C(=O)c2ccccc2C1=O)NCc1ccc(C(=O)[O-])cc1
6.0,O=C(CNCCc1ccccc1)Nc1cccc(Cl)c1Cl
5.0,O=C(CSc1nnc(-c2ccc(Cl)cc2Cl)o1)c1ccccc1F
5.0,COc1cc(F)c2nc(NC(=O)COc3ccccc3)sc2c1
5.0,CC(=O)c1ccc(NC(=O)[C@@H](C)OC(=O)c2ccc(Cl)cc2)cc1
4.0,O=C(COC(=O)C(=O)Nc1ccccc1Br)Nc1ccccc1Cl
6.0,COc1ccc(C(=O)NNC(=O)COc2ccccc2C(C)=O)cc1
5.0,Cc1cccc(NC(=O)CCC(=O)Nc2nc3c(s2)OC(=O)C2=CC=C[C@H]23)c1C
5.0,Cc1ccc(C(=O)[NH2+]/N=C/c2ccc(OC(F)F)c(Br)c2)cc1
5.0,Cc1ccc(-c2nc(C(=O)OCC(=O)Nc3cccs3)cn2N)cc1
4.0,C/C(=N\c1ccc(C)cc1)NC(=O)COc1ccc(F)cc1
5.0,CCOC(=O)c1ccc(NC(=S)N/N=C/c2ccc(C)cc2)c(C)c1
5.0,O=C(C[SH2+]c1nnc(-c2ccc(F)cc2)o1)Nc1ccc(F)cc1
6.0,Cc1ccc(CCCNC(=O)N[C@@H](C)c2ccccc2Br)o1
4.0,Cc1ccc(NC(=O)COc2ccc(Cl)cc2)cc1F
4.0,Oc1ccccc1Oc1ccc(/C=C/c2ccc3c(c2)OCO3)cc1
6.0,COc1ccc(/C=N/NC(=O)COc2c(Br)cc(Br)cc2Br)cc1
3.0,CCC(/N=C/c1ccc(C)cc1)=N\NC(=O)OC
6.0,CCc1ccc(NC(=O)CO/N=C/c2ccccc2Cl)cc1
4.0,COc1ccc(NC(=O)/C(C)=C/c2ccc(Br)c(O)c2)c(Br)c1
5.0,O=C1OC=C/C1=C\NOCc1nnc(-c2ccccc2Cl)o1
5.0,Cc1ccccc1NC(=O)c1ccc(OCc2ccnc(N)c2)cc1
6.0,CCC(C)C(C)NC(=O)COC(=O)c1ccc(Cl)cc1
4.0,O=C(COc1ccc(Br)cc1)NC(=S)Nc1ccccc1
5.0,Clc1cccc(NCCCc2ccc(Br)cc2)c1
3.0,O=C(/C=C/c1ccccc1Cl)NNC(=O)c1ccc2c(c1)OCO2
6.0,CC(C)NS(=O)(=O)c1ccc(NC(=O)/C=C/c2ccco2)cc1
5.0,Cc1ccc(NC(=O)CNS(=O)(=O)c2ccc(C)c(C)c2)cc1
5.0,COc1ccc(NC(=O)COc2ccc3ccccc3c2)cc1Cl
4.0,Cn1c(SCC(=O)NNC(=O)c2ccco2)nc2ccccc2c1=O
5.0,Cc1cc(C)c(C)c(NC2CC(C(=O)NCc3cccc(C)c3Cl)OC2=O)c1
5.0,C/C(=C\c1ccccc1)OCC(=O)Nc1cc2ccccc2oc1=O
4.0,O=C(CCOC1=NNC(=O)C2C=CCC=C12)Nc1cccc(Cl)c1
5.0,Cc1ccc(C)c(NC(=O)COC(=O)Cc2ccc3ccccc3c2)c1C
5.0,CCCCOc1ccc(-c2nc3c(c(=O)[nH]2)CCC3)cc1
5.0,COc1ccc(Nc2n[nH]c(-c3ccccc3)n2)cc1-c1ccccc1
4.0,Cc1cccc(NC(=[SH+])NC(=O)COc2ccc(Br)cc2)c1
5.0,O=C(CCNC(=O)Nc1ccccc1Br)Nc1ccc2c(c1)OCO2
5.0,CCCSc1nnc(-c2cc3cccc(OC)c3o2)o1
6.0,CC/C(=N\NCOc1ccccc1)c1ccc(Br)cc1
4.0,COc1ccc(C(=O)N2C=Nc3[nH]c4cc(OC)ccc4c3C2)c(OC)c1
5.0,CC(C/C=N/Cc1ccccc1)C(=O)O
4.0,Cc1ccc(NC(=O)COc2ccc3cc(C)c(=O)oc3c2)cc1Cl
5.0,O=C(COc1cccc(Cl)c1)Nc1ccc(C(=O)O)cc1
5.0,COC(=O)c1cc2ccccc2nc1CCS(=O)(=O)c1ccc2c(c1)OCO2
5.0,NC(=O)c1ccc(NC(=O)COc2cc(Cl)ccc2Cl)cc1
6.0,O=C(COC(=O)c1cccc(Cl)c1Cl)NCC(=O)c1ccc[nH]1
4.0,Cn1cnnc1NC(=O)CSc1nc2ccc(Br)cc2s1
5.0,Cc1ccc(NC(=O)CO/N=C/c2ccccc2)c(Br)c1
5.0,COc1ccc(-c2oc(SCc3cccc(Cl)c3)nc2O)cc1
4.0,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NNC(=O)c1ccccc1Cl
5.0,COc1ccc(NC(=O)/C=N/NC(=O)C(=O)Nc2nccs2)cc1
5.0,CCn1c(NC(=O)COc2ccccc2Cl)nc2ccccc21
5.0,O=C(CSc1nn2c(-c3cccs3)nnc2s1)Nc1ccccc1F
5.0,COc1ccc(/C=C/C(=O)Nc2cc(Br)cc(OC)c2)cc1
5.0,COc1ccc(CNC(=S)Nc2ccccc2OC)cc1
5.0,CC(C)=CCNC(=O)COC(=O)c1ccc(Br)cc1Cl
5.0,CCc1ccc(OCC(=O)Nc2ccc(Cl)cc2Cl)cc1
5.0,Nc1cccc(S(=O)(=O)NN/N=C\c2ccccc2)c1
5.0,O=C(COC(=O)/C=C/c1cccc(Br)c1)Nc1ccccc1F
6.0,COc1ccc(C(=O)OCC(=O)Cc2ccc(Cl)cc2)cc1
5.0,COc1ccc(/C=C/C(=O)Nc2nnc(-c3ccccc3)o2)c(Br)c1
6.0,O=C(NCc1nnc([S-]Cc2ccccc2)o1)c1c(Cl)cccc1Cl
4.0,O=C(NCc1cccc(Cl)c1)c1cc2cc([N+](=O)[O-])ccc2o1
5.0,O=C1NC(=S)N(c2ccccc2)C1CCOc1ccccc1
5.0,Cc1ccc(OCC(=O)NCc2ccco2)cc1
4.0,O=C(Nc1ccc(F)cc1Cl)C(=O)[NH2+]NC(=O)c1ccc(Cc2cccs2)cc1
3.0,COc1ccc(-c2cc(-c3nc(Br)n[nH]3)n[nH]2)cc1
5.0,O=C(OCCO)c1ccc(-c2ccc(Cl)cc2)c(C(=O)O)c1
4.0,N#Cc1ccc(OCC(=O)Nc2ccc(F)cc2)c(Br)c1
5.0,O=C(Nc1ccc(O)cc1)c1ccc(OCc2cccc(Cl)c2)cc1
4.0,Cc1ccc(OCc2cc(-c3ccc(C)cc3Cl)[nH]n2)cc1
6.0,CC(C)CCNC(=O)COc1ccc2c(c1)OCCO2
5.0,COc1ccc(-c2ccc(C(=O)NCc3c[nH]c4ccccc34)o2)cc1
3.0,NS(=O)(=O)c1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1
5.0,COc1cc(Cl)ccc1OC(=O)/C=C/c1cccc([N+]=O)c1
6.0,COc1ccc(C(=O)OCC(=O)NCc2ccccc2)cc1
5.0,Cc1ccc(NC(=O)COC(=O)Cc2ccc(F)cc2)cc1
6.0,COc1ccc(NC(=O)c2csc(NCc3ccco3)n2)cc1
5.0,COC(=O)c1ccc(C(=O)c2cc(C(=O)[O-])cs2)c(OC)c1
5.0,O=C(NCCOc1ccccc1)Nc1ccccc1
5.0,Cc1cccc(NC(=O)COc2ccc(Cl)c([N+]=O)c2)c1
5.0,O=C(C[S-]c1n[nH]c(-c2ccccc2)n1)c1cccc(F)c1
4.0,Cc1cc(C)cc(-c2ccc(OCCO)c(C)c2)c1
5.0,O=C(c1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc([N+](=O)[O-])ccc1Cl
6.0,CCC(C)NC(=O)C(C)OC(=O)c1ccc(OC)cc1
6.0,O=C([O-])COc1ccc(Nc2nc(-c3ccccc3)cs2)cc1
5.0,O=C(COC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(Br)cc1
4.0,O=C(Cn1cnc2ccccc2c1=O)N/N=C/c1ccc2c(c1)OCO2
5.0,Cc1ccc(C(=O)OCc2ccccc2[N+](=O)[O-])c(C(=O)O)c1
4.0,Cc1nnc(SCc2ccc(Cl)c(C(=O)[O-])c2)s1
4.0,O=C(NC(=S)Nc1ccc(Br)cc1)C(O)Oc1ccccc1
6.0,O=C(CO/N=C/c1ccc(Br)cc1[N+](=O)[O-])Nc1nccs1
4.0,CC(C)CC(=O)OC(=O)NC(=O)c1ccc([N+](=O)[O-])cc1
3.0,Cc1ccc(-c2nc3n(n2)C(=O)C(=O)N3Cc2cccc(Cl)c2)cc1
5.0,CCc1ccc(OCC(=O)Nc2ccc(C)cc2)cc1
5.0,O=C(COc1ccc(Cl)cc1)N/N=C/c1cccs1
5.0,Cc1ccc(NC(=O)COC(=O)Cc2cccc3ccccc23)cc1C
6.0,COc1ccc([N+](=O)[O-])cc1NC(=O)COc1ccc(C)cc1
4.0,O=C(CCSC1=Nc2ccc(F)cc2NO1)Nc1ccccc1
4.0,Cc1ccc(/C=C(\N)C(=O)NNC(=O)/C=C/c2ccc3c(c2)OCO3)cc1
3.0,O=c1oc2ccccc2cc1N/N=C/c1ccccc1
4.0,O=C(COC(=O)c1ccccc1)NNC(=O)c1ccc(Cl)cc1Cl
6.0,CCCC(C)CC(C)NC(=O)c1cccnc1
5.0,CC(C)CC(=O)NCC(=O)Nc1ccccc1I
5.0,c1ccc(-c2noc(CSc3nnc(-c4ccccc4)o3)n2)cc1
4.0,O=C(COC(=O)c1ccccc1)Nc1ccc(I)cc1
4.0,O=C(N/N=C/c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(F)cc1
3.0,Fc1cccc([S-]c2nnc(-c3ccncc3)o2)c1F
4.0,O=C1c2ccc(I)cc2C(=O)N1CCOc1ccccc1
4.0,COc1ccccc1/C=N/NC(=O)c1ccccc1F
5.0,O=C(CCc1ccccc1)Nc1ccc(-n2cnnn2)cc1
5.0,COc1cc(C)ccc1NC(=O)COc1ccc(Br)c(C)c1
4.0,Cc1ccc(Nc2noc3cc(NC(=O)c4ccc5c(c4)OCO5)ccc23)c(Cl)c1
5.0,O=C(/C=C/c1ccccc1)Nc1ccc(C(=O)Nc2cccc(Cl)c2)cc1
5.0,COc1ccc(/C=N/Nc2cccc(C(C)=O)c2)cc1
5.0,O=C(CC(=O)OCc1[nH]c2ccccc2c1Cl)Nc1ccccc1
5.0,O=C(CCC(=O)Nc1cccc(Cl)c1)Nc1ccc(Cl)cc1
5.0,CC(=O)c1cc2ccccc2nc1SCC(=O)Nc1ccc(C)cc1
